,composite_chain_id,coref_chain,dataset,subtopic_id,language,mentions,phrasing_diversity,unique_lemmas
194,OCCj8hTYTE2jpPN8Nj3iEgWJj/FCC//,OCCj8hTYTE2jpPN8Nj3iEgWJj,FCC,,,17,17.0,16
195,OCCjJCZVv4chcM8tdUgukp7Rw/FCC//,OCCjJCZVv4chcM8tdUgukp7Rw,FCC,,,5,5.0,5
196,OCCjLWykm67wYmoJtCqUBamGP/FCC//,OCCjLWykm67wYmoJtCqUBamGP,FCC,,,6,4.0,4
197,OCCjQotw6tXTpAPpkN8vagvqq/FCC//,OCCjQotw6tXTpAPpkN8vagvqq,FCC,,,2,2.0,2
198,OCCjXYvWpWHyV9JhpCiKJSfLp/FCC//,OCCjXYvWpWHyV9JhpCiKJSfLp,FCC,,,3,3.0,3
199,OCCjgw7dY4vpx38dyhdPgNaQi/FCC//,OCCjgw7dY4vpx38dyhdPgNaQi,FCC,,,2,2.0,2
200,OCCjoZ3ESqQHQ6eCvNHiRFXXA/FCC//,OCCjoZ3ESqQHQ6eCvNHiRFXXA,FCC,,,12,12.0,12
201,OCCjpQ653u7fPkhcBgLPax95N/FCC//,OCCjpQ653u7fPkhcBgLPax95N,FCC,,,5,5.0,5
202,OCCjw8MFTDRMWcn82yrmjsGtT/FCC//,OCCjw8MFTDRMWcn82yrmjsGtT,FCC,,,4,4.0,4
203,OCCk6PuizGfLo4wuP6vVszmpr/FCC//,OCCk6PuizGfLo4wuP6vVszmpr,FCC,,,1,1.0,1
204,OCCktDYCMfQtXjztQq9kHLcyZ/FCC//,OCCktDYCMfQtXjztQq9kHLcyZ,FCC,,,3,3.0,2
205,OCCmNzAvj83tLB5aVUkReYdQN/FCC//,OCCmNzAvj83tLB5aVUkReYdQN,FCC,,,2,2.0,2
206,OCCmQZFXFaLZag9URmkfCCScC/FCC//,OCCmQZFXFaLZag9URmkfCCScC,FCC,,,1,1.0,1
207,OCCmbPT3DRYHFkuYfkyxTjjJi/FCC//,OCCmbPT3DRYHFkuYfkyxTjjJi,FCC,,,3,3.0,3
208,OCCmpqacWQyFLLZKztnJADhMR/FCC//,OCCmpqacWQyFLLZKztnJADhMR,FCC,,,1,1.0,1
209,OCCmsMuk9zLBG5xK8nAwaJzCm/FCC//,OCCmsMuk9zLBG5xK8nAwaJzCm,FCC,,,1,1.0,1
210,OCCn2pVUx9TdBH7rs29Gvhq2F/FCC//,OCCn2pVUx9TdBH7rs29Gvhq2F,FCC,,,5,5.0,5
211,OCCn8BKL9F7irRh6LkrQA9tcC/FCC//,OCCn8BKL9F7irRh6LkrQA9tcC,FCC,,,22,21.0,20
212,OCCnNGTPsyCHaVjfum7YcnARZ/FCC//,OCCnNGTPsyCHaVjfum7YcnARZ,FCC,,,3,3.0,3
213,OCCnNQdyPFhnAFnMgDfxGgWJG/FCC//,OCCnNQdyPFhnAFnMgDfxGgWJG,FCC,,,2,2.0,2
214,OCCnmThnwiPwpkcQXGALELxhG/FCC//,OCCnmThnwiPwpkcQXGALELxhG,FCC,,,32,24.945,22
215,OCCnxE7kZgUrUCkZFEYYqQDti/FCC//,OCCnxE7kZgUrUCkZFEYYqQDti,FCC,,,14,12.0,11
216,OCCo9HT9WtyqtteRFPdUeaUMr/FCC//,OCCo9HT9WtyqtteRFPdUeaUMr,FCC,,,4,4.0,4
217,OCCoUCDbq5zvgqctB2X55Zhmv/FCC//,OCCoUCDbq5zvgqctB2X55Zhmv,FCC,,,4,4.0,4
218,OCC2Ap6m2srxAK5vJ9nfxwazA/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCC2Ap6m2srxAK5vJ9nfxwazA,FCC,G2XvSSebd6Tc4bHMenwxLy,,2,2.0,2
219,OCC2LCRAv9aEWjA2zNnKcoKvh/FCC/2LCRAv9aEWjA2zNnKcoKvh/,OCC2LCRAv9aEWjA2zNnKcoKvh,FCC,2LCRAv9aEWjA2zNnKcoKvh,,1,1.0,1
220,OCC2LCRAv9aEWjA2zNnKcoKvh/FCC/CnLTKPD9Cjr9yUixgkWqfF/,OCC2LCRAv9aEWjA2zNnKcoKvh,FCC,CnLTKPD9Cjr9yUixgkWqfF,,3,3.0,3
221,OCC2LCRAv9aEWjA2zNnKcoKvh/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCC2LCRAv9aEWjA2zNnKcoKvh,FCC,G2XvSSebd6Tc4bHMenwxLy,,3,3.0,3
222,OCC2LCRAv9aEWjA2zNnKcoKvh/FCC/nmThnwiPwpkcQXGALELxhG/,OCC2LCRAv9aEWjA2zNnKcoKvh,FCC,nmThnwiPwpkcQXGALELxhG,,13,13.0,12
223,OCC2VxYFVSCg7TVsYKaVNBSqA/FCC/VenpvvrNjoF65YW2FV2GFX/,OCC2VxYFVSCg7TVsYKaVNBSqA,FCC,VenpvvrNjoF65YW2FV2GFX,,1,1.0,1
224,OCC2btPMS5TXGDnk4Fec3XaYW/FCC/4Vxa44gBmfJ58Lm3ZD4yKh/,OCC2btPMS5TXGDnk4Fec3XaYW,FCC,4Vxa44gBmfJ58Lm3ZD4yKh,,1,1.0,1
225,OCC2btPMS5TXGDnk4Fec3XaYW/FCC/Fi3FVPoUo2Vvuv2XPEw3n8/,OCC2btPMS5TXGDnk4Fec3XaYW,FCC,Fi3FVPoUo2Vvuv2XPEw3n8,,1,1.0,1
226,OCC2btPMS5TXGDnk4Fec3XaYW/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCC2btPMS5TXGDnk4Fec3XaYW,FCC,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
227,OCC2btPMS5TXGDnk4Fec3XaYW/FCC/TMse8Jwojbp9WQ3dUp6k76/,OCC2btPMS5TXGDnk4Fec3XaYW,FCC,TMse8Jwojbp9WQ3dUp6k76,,3,3.0,3
228,OCC2btPMS5TXGDnk4Fec3XaYW/FCC/gms9djUrHqioq2JJbWPikQ/,OCC2btPMS5TXGDnk4Fec3XaYW,FCC,gms9djUrHqioq2JJbWPikQ,,3,3.0,1
229,OCC32EbpkG2hWv7JBahJs53Wj/FCC/KLsQh4sQdV62dJrWxL8wFg/,OCC32EbpkG2hWv7JBahJs53Wj,FCC,KLsQh4sQdV62dJrWxL8wFg,,1,1.0,1
230,OCC3VL8QW58RFn8g8njViTVKP/FCC/PLrfgLMZ422vRBVm9PKAL4/,OCC3VL8QW58RFn8g8njViTVKP,FCC,PLrfgLMZ422vRBVm9PKAL4,,1,1.0,1
231,OCC3VL8QW58RFn8g8njViTVKP/FCC/VenpvvrNjoF65YW2FV2GFX/,OCC3VL8QW58RFn8g8njViTVKP,FCC,VenpvvrNjoF65YW2FV2GFX,,3,3.0,3
232,OCC3Z76XQikovMQzGD6GFwdng/FCC/8KFATYL8rLEgU2ihFFqFsM/,OCC3Z76XQikovMQzGD6GFwdng,FCC,8KFATYL8rLEgU2ihFFqFsM,,1,1.0,1
233,OCC3Z76XQikovMQzGD6GFwdng/FCC/GrttQ44TtqSqbdjKe8Gct5/,OCC3Z76XQikovMQzGD6GFwdng,FCC,GrttQ44TtqSqbdjKe8Gct5,,6,6.0,5
234,OCC3Z76XQikovMQzGD6GFwdng/FCC/YmYifK7ssNHbYFC9PkhQ9Z/,OCC3Z76XQikovMQzGD6GFwdng,FCC,YmYifK7ssNHbYFC9PkhQ9Z,,3,3.0,3
235,OCC3boFJAASSebMpFtcN6BuFU/FCC/CVWdwG4mGWTMMm84q2emUg/,OCC3boFJAASSebMpFtcN6BuFU,FCC,CVWdwG4mGWTMMm84q2emUg,,1,1.0,1
236,OCC3boFJAASSebMpFtcN6BuFU/FCC/D3C5uSjkZDg35vxdTo6UH9/,OCC3boFJAASSebMpFtcN6BuFU,FCC,D3C5uSjkZDg35vxdTo6UH9,,3,3.0,3
237,OCC3j8jud2tH76QxJnEfWUbVe/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCC3j8jud2tH76QxJnEfWUbVe,FCC,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
238,OCC3mRymBJ3RMbHPqNJB2eerr/FCC/4bHxQTPw66zbuG83RioiFy/,OCC3mRymBJ3RMbHPqNJB2eerr,FCC,4bHxQTPw66zbuG83RioiFy,,4,3.0,3
239,OCC3mRymBJ3RMbHPqNJB2eerr/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCC3mRymBJ3RMbHPqNJB2eerr,FCC,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
240,OCC3mRymBJ3RMbHPqNJB2eerr/FCC/ibEVgCnNgn8GVbH89vbQPg/,OCC3mRymBJ3RMbHPqNJB2eerr,FCC,ibEVgCnNgn8GVbH89vbQPg,,2,2.0,2
241,OCC3uJLuu8NCE4SK8HiXKi8ZC/FCC/4Vxa44gBmfJ58Lm3ZD4yKh/,OCC3uJLuu8NCE4SK8HiXKi8ZC,FCC,4Vxa44gBmfJ58Lm3ZD4yKh,,1,1.0,1
242,OCC3uJLuu8NCE4SK8HiXKi8ZC/FCC/F5aKwX9Qtsk4PA9Q9cQQPB/,OCC3uJLuu8NCE4SK8HiXKi8ZC,FCC,F5aKwX9Qtsk4PA9Q9cQQPB,,1,1.0,1
243,OCC3uJLuu8NCE4SK8HiXKi8ZC/FCC/Fi3FVPoUo2Vvuv2XPEw3n8/,OCC3uJLuu8NCE4SK8HiXKi8ZC,FCC,Fi3FVPoUo2Vvuv2XPEw3n8,,1,1.0,1
244,OCC3uJLuu8NCE4SK8HiXKi8ZC/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCC3uJLuu8NCE4SK8HiXKi8ZC,FCC,G2XvSSebd6Tc4bHMenwxLy,,8,8.0,7
245,OCC3uJLuu8NCE4SK8HiXKi8ZC/FCC/HMNwpVr4XqNqqfByAvzeNs/,OCC3uJLuu8NCE4SK8HiXKi8ZC,FCC,HMNwpVr4XqNqqfByAvzeNs,,4,4.0,3
246,OCC3uJLuu8NCE4SK8HiXKi8ZC/FCC/PLrfgLMZ422vRBVm9PKAL4/,OCC3uJLuu8NCE4SK8HiXKi8ZC,FCC,PLrfgLMZ422vRBVm9PKAL4,,4,4.0,4
247,OCC3uJLuu8NCE4SK8HiXKi8ZC/FCC/SFwVfHWBbJpNuTsdEwmP8y/,OCC3uJLuu8NCE4SK8HiXKi8ZC,FCC,SFwVfHWBbJpNuTsdEwmP8y,,5,5.0,5
248,OCC3uJLuu8NCE4SK8HiXKi8ZC/FCC/Sv4orKRR3dPogDfYiEWqyP/,OCC3uJLuu8NCE4SK8HiXKi8ZC,FCC,Sv4orKRR3dPogDfYiEWqyP,,7,7.0,6
249,OCC3uJLuu8NCE4SK8HiXKi8ZC/FCC/TMse8Jwojbp9WQ3dUp6k76/,OCC3uJLuu8NCE4SK8HiXKi8ZC,FCC,TMse8Jwojbp9WQ3dUp6k76,,3,3.0,3
250,OCC3uJLuu8NCE4SK8HiXKi8ZC/FCC/VenpvvrNjoF65YW2FV2GFX/,OCC3uJLuu8NCE4SK8HiXKi8ZC,FCC,VenpvvrNjoF65YW2FV2GFX,,15,15.0,14
251,OCC3uJLuu8NCE4SK8HiXKi8ZC/FCC/auomGz2eHER7TYVTSBCPVq/,OCC3uJLuu8NCE4SK8HiXKi8ZC,FCC,auomGz2eHER7TYVTSBCPVq,,3,3.0,3
252,OCC3uJLuu8NCE4SK8HiXKi8ZC/FCC/gms9djUrHqioq2JJbWPikQ/,OCC3uJLuu8NCE4SK8HiXKi8ZC,FCC,gms9djUrHqioq2JJbWPikQ,,3,3.0,3
253,OCC44TVwdYSXhHqxU62CXrkBB/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCC44TVwdYSXhHqxU62CXrkBB,FCC,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
254,OCC44TVwdYSXhHqxU62CXrkBB/FCC/JchdDZ2M9LBMFdpuzYzyw3/,OCC44TVwdYSXhHqxU62CXrkBB,FCC,JchdDZ2M9LBMFdpuzYzyw3,,1,1.0,1
255,OCC4Vxa44gBmfJ58Lm3ZD4yKh/FCC/4Vxa44gBmfJ58Lm3ZD4yKh/,OCC4Vxa44gBmfJ58Lm3ZD4yKh,FCC,4Vxa44gBmfJ58Lm3ZD4yKh,,1,1.0,1
256,OCC4Vxa44gBmfJ58Lm3ZD4yKh/FCC/ANhCXjNGADEiBvPsLuBanY/,OCC4Vxa44gBmfJ58Lm3ZD4yKh,FCC,ANhCXjNGADEiBvPsLuBanY,,1,1.0,1
257,OCC4Vxa44gBmfJ58Lm3ZD4yKh/FCC/CjtBVGeik6CJgeahBkZt4v/,OCC4Vxa44gBmfJ58Lm3ZD4yKh,FCC,CjtBVGeik6CJgeahBkZt4v,,4,4.0,4
258,OCC4Vxa44gBmfJ58Lm3ZD4yKh/FCC/Fi3FVPoUo2Vvuv2XPEw3n8/,OCC4Vxa44gBmfJ58Lm3ZD4yKh,FCC,Fi3FVPoUo2Vvuv2XPEw3n8,,1,1.0,1
259,OCC4Vxa44gBmfJ58Lm3ZD4yKh/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCC4Vxa44gBmfJ58Lm3ZD4yKh,FCC,G2XvSSebd6Tc4bHMenwxLy,,6,6.0,5
260,OCC4Vxa44gBmfJ58Lm3ZD4yKh/FCC/HMNwpVr4XqNqqfByAvzeNs/,OCC4Vxa44gBmfJ58Lm3ZD4yKh,FCC,HMNwpVr4XqNqqfByAvzeNs,,1,1.0,1
261,OCC4Vxa44gBmfJ58Lm3ZD4yKh/FCC/PLrfgLMZ422vRBVm9PKAL4/,OCC4Vxa44gBmfJ58Lm3ZD4yKh,FCC,PLrfgLMZ422vRBVm9PKAL4,,2,2.0,2
262,OCC4Vxa44gBmfJ58Lm3ZD4yKh/FCC/TMse8Jwojbp9WQ3dUp6k76/,OCC4Vxa44gBmfJ58Lm3ZD4yKh,FCC,TMse8Jwojbp9WQ3dUp6k76,,28,23.0,21
263,OCC4Vxa44gBmfJ58Lm3ZD4yKh/FCC/VenpvvrNjoF65YW2FV2GFX/,OCC4Vxa44gBmfJ58Lm3ZD4yKh,FCC,VenpvvrNjoF65YW2FV2GFX,,1,1.0,1
264,OCC4Vxa44gBmfJ58Lm3ZD4yKh/FCC/iwXTYePiH6sQz7CSJ3BHG6/,OCC4Vxa44gBmfJ58Lm3ZD4yKh,FCC,iwXTYePiH6sQz7CSJ3BHG6,,20,17.0,13
265,OCC4b2JirthBJypBGcMiZb4Rf/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCC4b2JirthBJypBGcMiZb4Rf,FCC,G2XvSSebd6Tc4bHMenwxLy,,5,5.0,5
266,OCC4bHxQTPw66zbuG83RioiFy/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCC4bHxQTPw66zbuG83RioiFy,FCC,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
267,OCC4bHxQTPw66zbuG83RioiFy/FCC/ibEVgCnNgn8GVbH89vbQPg/,OCC4bHxQTPw66zbuG83RioiFy,FCC,ibEVgCnNgn8GVbH89vbQPg,,2,2.0,2
268,OCC4dnkgwycwZ8znBBxUpiqCN/FCC/Bgv8ov2i82Z5bqBh8i3i8Q/,OCC4dnkgwycwZ8znBBxUpiqCN,FCC,Bgv8ov2i82Z5bqBh8i3i8Q,,1,1.0,1
269,OCC4dnkgwycwZ8znBBxUpiqCN/FCC/CFdc58ZuAsG9hKwmysZN2r/,OCC4dnkgwycwZ8znBBxUpiqCN,FCC,CFdc58ZuAsG9hKwmysZN2r,,1,1.0,1
270,OCC4dnkgwycwZ8znBBxUpiqCN/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCC4dnkgwycwZ8znBBxUpiqCN,FCC,G2XvSSebd6Tc4bHMenwxLy,,2,2.0,2
271,OCC4dnkgwycwZ8znBBxUpiqCN/FCC/ibEVgCnNgn8GVbH89vbQPg/,OCC4dnkgwycwZ8znBBxUpiqCN,FCC,ibEVgCnNgn8GVbH89vbQPg,,2,2.0,2
272,OCC4jM38shqaGBdc9pdZP2imm/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCC4jM38shqaGBdc9pdZP2imm,FCC,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
273,OCC4jM38shqaGBdc9pdZP2imm/FCC/KW4dSpJCsCC9acgXkyzKSC/,OCC4jM38shqaGBdc9pdZP2imm,FCC,KW4dSpJCsCC9acgXkyzKSC,,1,1.0,1
274,OCC55atjNEv8c2cQN2p6DcgpU/FCC/2LCRAv9aEWjA2zNnKcoKvh/,OCC55atjNEv8c2cQN2p6DcgpU,FCC,2LCRAv9aEWjA2zNnKcoKvh,,2,2.0,2
275,OCC55atjNEv8c2cQN2p6DcgpU/FCC/EHcWLPBRbRr7qe9T2NpnCt/,OCC55atjNEv8c2cQN2p6DcgpU,FCC,EHcWLPBRbRr7qe9T2NpnCt,,1,1.0,1
276,OCC55atjNEv8c2cQN2p6DcgpU/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCC55atjNEv8c2cQN2p6DcgpU,FCC,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
277,OCC55atjNEv8c2cQN2p6DcgpU/FCC/gAKAVNeYyHjsHtPNkceNX9/,OCC55atjNEv8c2cQN2p6DcgpU,FCC,gAKAVNeYyHjsHtPNkceNX9,,2,2.0,1
278,OCC5vEnEDyyt4YMzeasUkVcP6/FCC/GrttQ44TtqSqbdjKe8Gct5/,OCC5vEnEDyyt4YMzeasUkVcP6,FCC,GrttQ44TtqSqbdjKe8Gct5,,1,1.0,1
279,OCC64eTMUJP2DFLLQGovepo6S/FCC/2LCRAv9aEWjA2zNnKcoKvh/,OCC64eTMUJP2DFLLQGovepo6S,FCC,2LCRAv9aEWjA2zNnKcoKvh,,4,4.0,4
280,OCC64eTMUJP2DFLLQGovepo6S/FCC/4jM38shqaGBdc9pdZP2imm/,OCC64eTMUJP2DFLLQGovepo6S,FCC,4jM38shqaGBdc9pdZP2imm,,1,1.0,1
281,OCC64eTMUJP2DFLLQGovepo6S/FCC/55atjNEv8c2cQN2p6DcgpU/,OCC64eTMUJP2DFLLQGovepo6S,FCC,55atjNEv8c2cQN2p6DcgpU,,1,1.0,1
282,OCC64eTMUJP2DFLLQGovepo6S/FCC/7zJ7twYhqkfuknbcfnoPEF/,OCC64eTMUJP2DFLLQGovepo6S,FCC,7zJ7twYhqkfuknbcfnoPEF,,4,4.0,4
283,OCC64eTMUJP2DFLLQGovepo6S/FCC/AXBmJwPgKJrhGDwndXj2q7/,OCC64eTMUJP2DFLLQGovepo6S,FCC,AXBmJwPgKJrhGDwndXj2q7,,1,1.0,1
284,OCC64eTMUJP2DFLLQGovepo6S/FCC/EphStPJ8ZpaBJZzwPUVXwg/,OCC64eTMUJP2DFLLQGovepo6S,FCC,EphStPJ8ZpaBJZzwPUVXwg,,2,2.0,2
285,OCC64eTMUJP2DFLLQGovepo6S/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCC64eTMUJP2DFLLQGovepo6S,FCC,G2XvSSebd6Tc4bHMenwxLy,,2,2.0,2
286,OCC64eTMUJP2DFLLQGovepo6S/FCC/HV4VfupyCvxyFNfbbzkpT3/,OCC64eTMUJP2DFLLQGovepo6S,FCC,HV4VfupyCvxyFNfbbzkpT3,,4,3.0,3
287,OCC64eTMUJP2DFLLQGovepo6S/FCC/K3nJe2Ri9evFTEq7L3Wi3V/,OCC64eTMUJP2DFLLQGovepo6S,FCC,K3nJe2Ri9evFTEq7L3Wi3V,,1,1.0,1
288,OCC64eTMUJP2DFLLQGovepo6S/FCC/K5bYABiHJciFhgrdKsSWik/,OCC64eTMUJP2DFLLQGovepo6S,FCC,K5bYABiHJciFhgrdKsSWik,,4,4.0,4
289,OCC64eTMUJP2DFLLQGovepo6S/FCC/KW4dSpJCsCC9acgXkyzKSC/,OCC64eTMUJP2DFLLQGovepo6S,FCC,KW4dSpJCsCC9acgXkyzKSC,,1,1.0,1
290,OCC64eTMUJP2DFLLQGovepo6S/FCC/Ra9CfKRDjNvFXAsuPWxBsh/,OCC64eTMUJP2DFLLQGovepo6S,FCC,Ra9CfKRDjNvFXAsuPWxBsh,,3,3.0,3
291,OCC64eTMUJP2DFLLQGovepo6S/FCC/Sh6VPtUkoQ6vgWQfv2Jg8W/,OCC64eTMUJP2DFLLQGovepo6S,FCC,Sh6VPtUkoQ6vgWQfv2Jg8W,,1,1.0,1
292,OCC64eTMUJP2DFLLQGovepo6S/FCC/VPzvXjh3r9EYt7WCAMARnz/,OCC64eTMUJP2DFLLQGovepo6S,FCC,VPzvXjh3r9EYt7WCAMARnz,,1,1.0,1
293,OCC64eTMUJP2DFLLQGovepo6S/FCC/eUEJXJcd72PGRwuxtXd4TJ/,OCC64eTMUJP2DFLLQGovepo6S,FCC,eUEJXJcd72PGRwuxtXd4TJ,,6,6.0,6
294,OCC64eTMUJP2DFLLQGovepo6S/FCC/gq8voEXLegMg2Bk7fnAM4j/,OCC64eTMUJP2DFLLQGovepo6S,FCC,gq8voEXLegMg2Bk7fnAM4j,,1,1.0,1
295,OCC64eTMUJP2DFLLQGovepo6S/FCC/hEXjKCFPGTfTUgnKEwDy6i/,OCC64eTMUJP2DFLLQGovepo6S,FCC,hEXjKCFPGTfTUgnKEwDy6i,,7,7.0,7
296,OCC64eTMUJP2DFLLQGovepo6S/FCC/joZ3ESqQHQ6eCvNHiRFXXA/,OCC64eTMUJP2DFLLQGovepo6S,FCC,joZ3ESqQHQ6eCvNHiRFXXA,,1,1.0,1
297,OCC64eTMUJP2DFLLQGovepo6S/FCC/k6PuizGfLo4wuP6vVszmpr/,OCC64eTMUJP2DFLLQGovepo6S,FCC,k6PuizGfLo4wuP6vVszmpr,,1,1.0,1
298,OCC64eTMUJP2DFLLQGovepo6S/FCC/msMuk9zLBG5xK8nAwaJzCm/,OCC64eTMUJP2DFLLQGovepo6S,FCC,msMuk9zLBG5xK8nAwaJzCm,,2,2.0,2
299,OCC64eTMUJP2DFLLQGovepo6S/FCC/o9HT9WtyqtteRFPdUeaUMr/,OCC64eTMUJP2DFLLQGovepo6S,FCC,o9HT9WtyqtteRFPdUeaUMr,,2,2.0,2
300,OCC6cWfzabwkgUDkZerLvXi2e/FCC/4Vxa44gBmfJ58Lm3ZD4yKh/,OCC6cWfzabwkgUDkZerLvXi2e,FCC,4Vxa44gBmfJ58Lm3ZD4yKh,,1,1.0,1
301,OCC6cWfzabwkgUDkZerLvXi2e/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCC6cWfzabwkgUDkZerLvXi2e,FCC,G2XvSSebd6Tc4bHMenwxLy,,2,2.0,2
302,OCC6qxKx8QxZHzoHpBCGCjq7C/FCC/7zJ7twYhqkfuknbcfnoPEF/,OCC6qxKx8QxZHzoHpBCGCjq7C,FCC,7zJ7twYhqkfuknbcfnoPEF,,2,2.0,2
303,OCC6qxKx8QxZHzoHpBCGCjq7C/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCC6qxKx8QxZHzoHpBCGCjq7C,FCC,G2XvSSebd6Tc4bHMenwxLy,,3,3.0,3
304,OCC6qxKx8QxZHzoHpBCGCjq7C/FCC/HV4VfupyCvxyFNfbbzkpT3/,OCC6qxKx8QxZHzoHpBCGCjq7C,FCC,HV4VfupyCvxyFNfbbzkpT3,,3,3.0,3
305,OCC6qxKx8QxZHzoHpBCGCjq7C/FCC/eT6qYaurbzpkP7zzYjAgmu/,OCC6qxKx8QxZHzoHpBCGCjq7C,FCC,eT6qYaurbzpkP7zzYjAgmu,,1,1.0,1
306,OCC6qxKx8QxZHzoHpBCGCjq7C/FCC/hEXjKCFPGTfTUgnKEwDy6i/,OCC6qxKx8QxZHzoHpBCGCjq7C,FCC,hEXjKCFPGTfTUgnKEwDy6i,,5,4.0,4
307,OCC6sHgq5oAPhLq79k6dbvqra/FCC/3Z76XQikovMQzGD6GFwdng/,OCC6sHgq5oAPhLq79k6dbvqra,FCC,3Z76XQikovMQzGD6GFwdng,,1,1.0,1
308,OCC6sHgq5oAPhLq79k6dbvqra/FCC/cQwFX3huiL4sPukwWRGs9k/,OCC6sHgq5oAPhLq79k6dbvqra,FCC,cQwFX3huiL4sPukwWRGs9k,,2,2.0,2
309,OCC6zCNTdQgqYqxcxy9JVfPPb/FCC/KW4dSpJCsCC9acgXkyzKSC/,OCC6zCNTdQgqYqxcxy9JVfPPb,FCC,KW4dSpJCsCC9acgXkyzKSC,,1,1.0,1
310,OCC7mWsS5pm4nbbA3MeprRKJN/FCC/Y4spabTqwMiM5SkqvzZun9/,OCC7mWsS5pm4nbbA3MeprRKJN,FCC,Y4spabTqwMiM5SkqvzZun9,,1,1.0,1
311,OCC7og7mFD7XoRyRuwGy8Hisd/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCC7og7mFD7XoRyRuwGy8Hisd,FCC,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
312,OCC7og7mFD7XoRyRuwGy8Hisd/FCC/joZ3ESqQHQ6eCvNHiRFXXA/,OCC7og7mFD7XoRyRuwGy8Hisd,FCC,joZ3ESqQHQ6eCvNHiRFXXA,,1,1.0,1
313,OCC7y8CfVS9uVjpFXc95vtpiv/FCC/gms9djUrHqioq2JJbWPikQ/,OCC7y8CfVS9uVjpFXc95vtpiv,FCC,gms9djUrHqioq2JJbWPikQ,,2,2.0,2
314,OCC7zJ7twYhqkfuknbcfnoPEF/FCC/VPzvXjh3r9EYt7WCAMARnz/,OCC7zJ7twYhqkfuknbcfnoPEF,FCC,VPzvXjh3r9EYt7WCAMARnz,,1,1.0,1
315,OCC7zJ7twYhqkfuknbcfnoPEF/FCC/hEXjKCFPGTfTUgnKEwDy6i/,OCC7zJ7twYhqkfuknbcfnoPEF,FCC,hEXjKCFPGTfTUgnKEwDy6i,,2,2.0,2
316,OCC7ztXHw6EEGRSgPfhocyhDJ/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCC7ztXHw6EEGRSgPfhocyhDJ,FCC,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
317,OCC7ztXHw6EEGRSgPfhocyhDJ/FCC/ibEVgCnNgn8GVbH89vbQPg/,OCC7ztXHw6EEGRSgPfhocyhDJ,FCC,ibEVgCnNgn8GVbH89vbQPg,,3,3.0,3
318,OCC8KFATYL8rLEgU2ihFFqFsM/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCC8KFATYL8rLEgU2ihFFqFsM,FCC,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
319,OCC8KFATYL8rLEgU2ihFFqFsM/FCC/P8pnqhesDwuJ7LMacUTtde/,OCC8KFATYL8rLEgU2ihFFqFsM,FCC,P8pnqhesDwuJ7LMacUTtde,,4,4.0,4
320,OCC8KFATYL8rLEgU2ihFFqFsM/FCC/bjxWfRWYjmgZc4FSAZhZrN/,OCC8KFATYL8rLEgU2ihFFqFsM,FCC,bjxWfRWYjmgZc4FSAZhZrN,,3,3.0,3
321,OCC8gJTnyNJ8qRNxSHuyLEXcF/FCC/HMNwpVr4XqNqqfByAvzeNs/,OCC8gJTnyNJ8qRNxSHuyLEXcF,FCC,HMNwpVr4XqNqqfByAvzeNs,,1,1.0,1
322,OCC8q7KUivUZzt5fczuMPGaxz/FCC/ibEVgCnNgn8GVbH89vbQPg/,OCC8q7KUivUZzt5fczuMPGaxz,FCC,ibEVgCnNgn8GVbH89vbQPg,,3,3.0,3
323,OCC8ryixrM7dHHyfKefLZS5vG/FCC/G2XvSSebd6Tc4bHMenwxLy/,OCC8ryixrM7dHHyfKefLZS5vG,FCC,G2XvSSebd6Tc4bHMenwxLy,,21,15.048,14
324,OCC8ryixrM7dHHyfKefLZS5vG/FCC/PvRR2xBWC8kw89PKQB9eNM/,OCC8ryixrM7dHHyfKefLZS5vG,FCC,PvRR2xBWC8kw89PKQB9eNM,,2,2.0,2
