,composite_chain_id,coref_chain,dataset,subtopic_id,language,mentions,phrasing_diversity,unique_lemmas
579,OCC5jyxBWpp5W8CeaCuZiyceS/FCC_T/bjxWfRWYjmgZc4FSAZhZrN/,OCC5jyxBWpp5W8CeaCuZiyceS,FCC_T,bjxWfRWYjmgZc4FSAZhZrN,,1,1.0,1
580,OCC5o2Pghu9K87aTdCodoLhzu/FCC_T/8ryixrM7dHHyfKefLZS5vG/,OCC5o2Pghu9K87aTdCodoLhzu,FCC_T,8ryixrM7dHHyfKefLZS5vG,,1,1.0,1
581,OCC5o2Pghu9K87aTdCodoLhzu/FCC_T/Mrr9Rn223DWXkBx5rFhWQt/,OCC5o2Pghu9K87aTdCodoLhzu,FCC_T,Mrr9Rn223DWXkBx5rFhWQt,,1,1.0,1
582,OCC5o2Pghu9K87aTdCodoLhzu/FCC_T/P8pnqhesDwuJ7LMacUTtde/,OCC5o2Pghu9K87aTdCodoLhzu,FCC_T,P8pnqhesDwuJ7LMacUTtde,,1,1.0,1
583,OCC5vEnEDyyt4YMzeasUkVcP6/FCC_T/GrttQ44TtqSqbdjKe8Gct5/,OCC5vEnEDyyt4YMzeasUkVcP6,FCC_T,GrttQ44TtqSqbdjKe8Gct5,,1,1.0,1
584,OCC5vYus8DMwEhW8AZyZwierP/FCC_T/55atjNEv8c2cQN2p6DcgpU/,OCC5vYus8DMwEhW8AZyZwierP,FCC_T,55atjNEv8c2cQN2p6DcgpU,,1,1.0,1
585,OCC5vYus8DMwEhW8AZyZwierP/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCC5vYus8DMwEhW8AZyZwierP,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
586,OCC5voVG627hfmCRkhRSJCUDu/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCC5voVG627hfmCRkhRSJCUDu,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
587,OCC64eTMUJP2DFLLQGovepo6S/FCC_T/2LCRAv9aEWjA2zNnKcoKvh/,OCC64eTMUJP2DFLLQGovepo6S,FCC_T,2LCRAv9aEWjA2zNnKcoKvh,,4,1.875,3
588,OCC64eTMUJP2DFLLQGovepo6S/FCC_T/4jM38shqaGBdc9pdZP2imm/,OCC64eTMUJP2DFLLQGovepo6S,FCC_T,4jM38shqaGBdc9pdZP2imm,,1,1.0,1
589,OCC64eTMUJP2DFLLQGovepo6S/FCC_T/55atjNEv8c2cQN2p6DcgpU/,OCC64eTMUJP2DFLLQGovepo6S,FCC_T,55atjNEv8c2cQN2p6DcgpU,,1,1.0,1
590,OCC64eTMUJP2DFLLQGovepo6S/FCC_T/7zJ7twYhqkfuknbcfnoPEF/,OCC64eTMUJP2DFLLQGovepo6S,FCC_T,7zJ7twYhqkfuknbcfnoPEF,,4,0.667,2
591,OCC64eTMUJP2DFLLQGovepo6S/FCC_T/AXBmJwPgKJrhGDwndXj2q7/,OCC64eTMUJP2DFLLQGovepo6S,FCC_T,AXBmJwPgKJrhGDwndXj2q7,,1,1.0,1
592,OCC64eTMUJP2DFLLQGovepo6S/FCC_T/EphStPJ8ZpaBJZzwPUVXwg/,OCC64eTMUJP2DFLLQGovepo6S,FCC_T,EphStPJ8ZpaBJZzwPUVXwg,,2,2.0,2
593,OCC64eTMUJP2DFLLQGovepo6S/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCC64eTMUJP2DFLLQGovepo6S,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,4,1.875,3
594,OCC64eTMUJP2DFLLQGovepo6S/FCC_T/HV4VfupyCvxyFNfbbzkpT3/,OCC64eTMUJP2DFLLQGovepo6S,FCC_T,HV4VfupyCvxyFNfbbzkpT3,,4,1.875,3
595,OCC64eTMUJP2DFLLQGovepo6S/FCC_T/K3nJe2Ri9evFTEq7L3Wi3V/,OCC64eTMUJP2DFLLQGovepo6S,FCC_T,K3nJe2Ri9evFTEq7L3Wi3V,,1,1.0,1
596,OCC64eTMUJP2DFLLQGovepo6S/FCC_T/K5bYABiHJciFhgrdKsSWik/,OCC64eTMUJP2DFLLQGovepo6S,FCC_T,K5bYABiHJciFhgrdKsSWik,,4,4.0,4
597,OCC64eTMUJP2DFLLQGovepo6S/FCC_T/KW4dSpJCsCC9acgXkyzKSC/,OCC64eTMUJP2DFLLQGovepo6S,FCC_T,KW4dSpJCsCC9acgXkyzKSC,,1,1.0,1
598,OCC64eTMUJP2DFLLQGovepo6S/FCC_T/Ra9CfKRDjNvFXAsuPWxBsh/,OCC64eTMUJP2DFLLQGovepo6S,FCC_T,Ra9CfKRDjNvFXAsuPWxBsh,,3,1.0,2
599,OCC64eTMUJP2DFLLQGovepo6S/FCC_T/Sh6VPtUkoQ6vgWQfv2Jg8W/,OCC64eTMUJP2DFLLQGovepo6S,FCC_T,Sh6VPtUkoQ6vgWQfv2Jg8W,,1,1.0,1
600,OCC64eTMUJP2DFLLQGovepo6S/FCC_T/TMse8Jwojbp9WQ3dUp6k76/,OCC64eTMUJP2DFLLQGovepo6S,FCC_T,TMse8Jwojbp9WQ3dUp6k76,,1,1.0,1
601,OCC64eTMUJP2DFLLQGovepo6S/FCC_T/VPzvXjh3r9EYt7WCAMARnz/,OCC64eTMUJP2DFLLQGovepo6S,FCC_T,VPzvXjh3r9EYt7WCAMARnz,,1,1.0,1
602,OCC64eTMUJP2DFLLQGovepo6S/FCC_T/VenpvvrNjoF65YW2FV2GFX/,OCC64eTMUJP2DFLLQGovepo6S,FCC_T,VenpvvrNjoF65YW2FV2GFX,,1,1.0,1
603,OCC64eTMUJP2DFLLQGovepo6S/FCC_T/eUEJXJcd72PGRwuxtXd4TJ/,OCC64eTMUJP2DFLLQGovepo6S,FCC_T,eUEJXJcd72PGRwuxtXd4TJ,,6,6.0,5
604,OCC64eTMUJP2DFLLQGovepo6S/FCC_T/gq8voEXLegMg2Bk7fnAM4j/,OCC64eTMUJP2DFLLQGovepo6S,FCC_T,gq8voEXLegMg2Bk7fnAM4j,,1,1.0,1
605,OCC64eTMUJP2DFLLQGovepo6S/FCC_T/hEXjKCFPGTfTUgnKEwDy6i/,OCC64eTMUJP2DFLLQGovepo6S,FCC_T,hEXjKCFPGTfTUgnKEwDy6i,,7,4.714,5
606,OCC64eTMUJP2DFLLQGovepo6S/FCC_T/joZ3ESqQHQ6eCvNHiRFXXA/,OCC64eTMUJP2DFLLQGovepo6S,FCC_T,joZ3ESqQHQ6eCvNHiRFXXA,,1,1.0,1
607,OCC64eTMUJP2DFLLQGovepo6S/FCC_T/k6PuizGfLo4wuP6vVszmpr/,OCC64eTMUJP2DFLLQGovepo6S,FCC_T,k6PuizGfLo4wuP6vVszmpr,,1,1.0,1
608,OCC64eTMUJP2DFLLQGovepo6S/FCC_T/msMuk9zLBG5xK8nAwaJzCm/,OCC64eTMUJP2DFLLQGovepo6S,FCC_T,msMuk9zLBG5xK8nAwaJzCm,,2,2.0,2
609,OCC64eTMUJP2DFLLQGovepo6S/FCC_T/o9HT9WtyqtteRFPdUeaUMr/,OCC64eTMUJP2DFLLQGovepo6S,FCC_T,o9HT9WtyqtteRFPdUeaUMr,,2,2.0,2
610,OCC6FV9EM7JVUjAdQubTXTjev/FCC_T/2LCRAv9aEWjA2zNnKcoKvh/,OCC6FV9EM7JVUjAdQubTXTjev,FCC_T,2LCRAv9aEWjA2zNnKcoKvh,,1,1.0,1
611,OCC6FV9EM7JVUjAdQubTXTjev/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCC6FV9EM7JVUjAdQubTXTjev,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
612,OCC6PBPnaSgeRzAYu9NzEzkAP/FCC_T/D3C5uSjkZDg35vxdTo6UH9/,OCC6PBPnaSgeRzAYu9NzEzkAP,FCC_T,D3C5uSjkZDg35vxdTo6UH9,,2,2.0,2
613,OCC6SXyMPoFLHVqtzY6JbG7R8/FCC_T/nmThnwiPwpkcQXGALELxhG/,OCC6SXyMPoFLHVqtzY6JbG7R8,FCC_T,nmThnwiPwpkcQXGALELxhG,,1,1.0,1
614,OCC6cWfzabwkgUDkZerLvXi2e/FCC_T/3Z76XQikovMQzGD6GFwdng/,OCC6cWfzabwkgUDkZerLvXi2e,FCC_T,3Z76XQikovMQzGD6GFwdng,,3,2.0,2
615,OCC6cWfzabwkgUDkZerLvXi2e/FCC_T/4Vxa44gBmfJ58Lm3ZD4yKh/,OCC6cWfzabwkgUDkZerLvXi2e,FCC_T,4Vxa44gBmfJ58Lm3ZD4yKh,,1,1.0,1
616,OCC6cWfzabwkgUDkZerLvXi2e/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCC6cWfzabwkgUDkZerLvXi2e,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
617,OCC6cWfzabwkgUDkZerLvXi2e/FCC_T/JchdDZ2M9LBMFdpuzYzyw3/,OCC6cWfzabwkgUDkZerLvXi2e,FCC_T,JchdDZ2M9LBMFdpuzYzyw3,,1,1.0,1
618,OCC6cWfzabwkgUDkZerLvXi2e/FCC_T/cQwFX3huiL4sPukwWRGs9k/,OCC6cWfzabwkgUDkZerLvXi2e,FCC_T,cQwFX3huiL4sPukwWRGs9k,,1,1.0,1
619,OCC6dLqf6sZAJmEWfvvT9zGyL/FCC_T/PtAJ3UhdXnPKrzZKDD4oy3/,OCC6dLqf6sZAJmEWfvvT9zGyL,FCC_T,PtAJ3UhdXnPKrzZKDD4oy3,,1,1.0,1
620,OCC6dLqf6sZAJmEWfvvT9zGyL/FCC_T/bFAGysfgaQk72KBZQkc6s2/,OCC6dLqf6sZAJmEWfvvT9zGyL,FCC_T,bFAGysfgaQk72KBZQkc6s2,,1,1.0,1
621,OCC6dLqf6sZAJmEWfvvT9zGyL/FCC_T/jw8MFTDRMWcn82yrmjsGtT/,OCC6dLqf6sZAJmEWfvvT9zGyL,FCC_T,jw8MFTDRMWcn82yrmjsGtT,,1,1.0,1
622,OCC6dLqf6sZAJmEWfvvT9zGyL/FCC_T/nmThnwiPwpkcQXGALELxhG/,OCC6dLqf6sZAJmEWfvvT9zGyL,FCC_T,nmThnwiPwpkcQXGALELxhG,,1,1.0,1
623,OCC6ihWH6C5Dd742cjpiKZw3d/FCC_T/JchdDZ2M9LBMFdpuzYzyw3/,OCC6ihWH6C5Dd742cjpiKZw3d,FCC_T,JchdDZ2M9LBMFdpuzYzyw3,,2,2.0,2
624,OCC6pGUiM9jKBfyqddFEEcqZk/FCC_T/4jM38shqaGBdc9pdZP2imm/,OCC6pGUiM9jKBfyqddFEEcqZk,FCC_T,4jM38shqaGBdc9pdZP2imm,,1,1.0,1
625,OCC6qxKx8QxZHzoHpBCGCjq7C/FCC_T/7zJ7twYhqkfuknbcfnoPEF/,OCC6qxKx8QxZHzoHpBCGCjq7C,FCC_T,7zJ7twYhqkfuknbcfnoPEF,,2,0.0,1
626,OCC6qxKx8QxZHzoHpBCGCjq7C/FCC_T/CjtBVGeik6CJgeahBkZt4v/,OCC6qxKx8QxZHzoHpBCGCjq7C,FCC_T,CjtBVGeik6CJgeahBkZt4v,,1,1.0,1
627,OCC6qxKx8QxZHzoHpBCGCjq7C/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCC6qxKx8QxZHzoHpBCGCjq7C,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,3,3.0,3
628,OCC6qxKx8QxZHzoHpBCGCjq7C/FCC_T/HV4VfupyCvxyFNfbbzkpT3/,OCC6qxKx8QxZHzoHpBCGCjq7C,FCC_T,HV4VfupyCvxyFNfbbzkpT3,,3,3.0,3
629,OCC6qxKx8QxZHzoHpBCGCjq7C/FCC_T/eT6qYaurbzpkP7zzYjAgmu/,OCC6qxKx8QxZHzoHpBCGCjq7C,FCC_T,eT6qYaurbzpkP7zzYjAgmu,,1,1.0,1
630,OCC6qxKx8QxZHzoHpBCGCjq7C/FCC_T/hEXjKCFPGTfTUgnKEwDy6i/,OCC6qxKx8QxZHzoHpBCGCjq7C,FCC_T,hEXjKCFPGTfTUgnKEwDy6i,,5,1.8,4
631,OCC6sHgq5oAPhLq79k6dbvqra/FCC_T/3Z76XQikovMQzGD6GFwdng/,OCC6sHgq5oAPhLq79k6dbvqra,FCC_T,3Z76XQikovMQzGD6GFwdng,,1,1.0,1
632,OCC6sHgq5oAPhLq79k6dbvqra/FCC_T/cQwFX3huiL4sPukwWRGs9k/,OCC6sHgq5oAPhLq79k6dbvqra,FCC_T,cQwFX3huiL4sPukwWRGs9k,,2,2.0,2
633,OCC6zCNTdQgqYqxcxy9JVfPPb/FCC_T/KW4dSpJCsCC9acgXkyzKSC/,OCC6zCNTdQgqYqxcxy9JVfPPb,FCC_T,KW4dSpJCsCC9acgXkyzKSC,,1,1.0,1
634,OCC6zCNTdQgqYqxcxy9JVfPPb/FCC_T/gms9djUrHqioq2JJbWPikQ/,OCC6zCNTdQgqYqxcxy9JVfPPb,FCC_T,gms9djUrHqioq2JJbWPikQ,,1,1.0,1
635,OCC73JDaz27Az9mXdWuSp9yqM/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCC73JDaz27Az9mXdWuSp9yqM,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
636,OCC77pmQM6yssWPXhM8i55vpa/FCC_T/2LCRAv9aEWjA2zNnKcoKvh/,OCC77pmQM6yssWPXhM8i55vpa,FCC_T,2LCRAv9aEWjA2zNnKcoKvh,,1,1.0,1
637,OCC7HyF8iuEbmeyyNMhsKmy6S/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCC7HyF8iuEbmeyyNMhsKmy6S,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
638,OCC7SFKkjGTQQwPenKyVpzUGY/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCC7SFKkjGTQQwPenKyVpzUGY,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
639,OCC7SFKkjGTQQwPenKyVpzUGY/FCC_T/jXYvWpWHyV9JhpCiKJSfLp/,OCC7SFKkjGTQQwPenKyVpzUGY,FCC_T,jXYvWpWHyV9JhpCiKJSfLp,,3,0.444,1
640,OCC7SUurMf3GGKgyv75zAfAAe/FCC_T/55atjNEv8c2cQN2p6DcgpU/,OCC7SUurMf3GGKgyv75zAfAAe,FCC_T,55atjNEv8c2cQN2p6DcgpU,,2,0.25,1
641,OCC7d9qiKDcKmvJmLZzQQvf8L/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCC7d9qiKDcKmvJmLZzQQvf8L,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
642,OCC7mWsS5pm4nbbA3MeprRKJN/FCC_T/Y4spabTqwMiM5SkqvzZun9/,OCC7mWsS5pm4nbbA3MeprRKJN,FCC_T,Y4spabTqwMiM5SkqvzZun9,,1,1.0,1
643,OCC7og7mFD7XoRyRuwGy8Hisd/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCC7og7mFD7XoRyRuwGy8Hisd,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
644,OCC7og7mFD7XoRyRuwGy8Hisd/FCC_T/joZ3ESqQHQ6eCvNHiRFXXA/,OCC7og7mFD7XoRyRuwGy8Hisd,FCC_T,joZ3ESqQHQ6eCvNHiRFXXA,,1,1.0,1
645,OCC7y8CfVS9uVjpFXc95vtpiv/FCC_T/Sv4orKRR3dPogDfYiEWqyP/,OCC7y8CfVS9uVjpFXc95vtpiv,FCC_T,Sv4orKRR3dPogDfYiEWqyP,,1,1.0,1
646,OCC7y8CfVS9uVjpFXc95vtpiv/FCC_T/gms9djUrHqioq2JJbWPikQ/,OCC7y8CfVS9uVjpFXc95vtpiv,FCC_T,gms9djUrHqioq2JJbWPikQ,,2,2.0,2
647,OCC7zJ7twYhqkfuknbcfnoPEF/FCC_T/CjtBVGeik6CJgeahBkZt4v/,OCC7zJ7twYhqkfuknbcfnoPEF,FCC_T,CjtBVGeik6CJgeahBkZt4v,,1,1.0,1
648,OCC7zJ7twYhqkfuknbcfnoPEF/FCC_T/VPzvXjh3r9EYt7WCAMARnz/,OCC7zJ7twYhqkfuknbcfnoPEF,FCC_T,VPzvXjh3r9EYt7WCAMARnz,,1,1.0,1
649,OCC7zJ7twYhqkfuknbcfnoPEF/FCC_T/hEXjKCFPGTfTUgnKEwDy6i/,OCC7zJ7twYhqkfuknbcfnoPEF,FCC_T,hEXjKCFPGTfTUgnKEwDy6i,,2,2.0,2
650,OCC7ztXHw6EEGRSgPfhocyhDJ/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCC7ztXHw6EEGRSgPfhocyhDJ,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
651,OCC7ztXHw6EEGRSgPfhocyhDJ/FCC_T/ibEVgCnNgn8GVbH89vbQPg/,OCC7ztXHw6EEGRSgPfhocyhDJ,FCC_T,ibEVgCnNgn8GVbH89vbQPg,,3,3.0,3
652,OCC8328Q3vczr44Tpcchn6tUH/FCC_T/hEXjKCFPGTfTUgnKEwDy6i/,OCC8328Q3vczr44Tpcchn6tUH,FCC_T,hEXjKCFPGTfTUgnKEwDy6i,,1,1.0,1
653,OCC86BTa9qmcan7URj2CekbyZ/FCC_T/eT6qYaurbzpkP7zzYjAgmu/,OCC86BTa9qmcan7URj2CekbyZ,FCC_T,eT6qYaurbzpkP7zzYjAgmu,,1,1.0,1
654,OCC8FZDLTDAiZdk69aVyeywTT/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCC8FZDLTDAiZdk69aVyeywTT,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,4,0.062,1
655,OCC8FZDLTDAiZdk69aVyeywTT/FCC_T/PLrfgLMZ422vRBVm9PKAL4/,OCC8FZDLTDAiZdk69aVyeywTT,FCC_T,PLrfgLMZ422vRBVm9PKAL4,,1,1.0,1
656,OCC8FZDLTDAiZdk69aVyeywTT/FCC_T/RNDDthmcPycRy8iJ48JcbD/,OCC8FZDLTDAiZdk69aVyeywTT,FCC_T,RNDDthmcPycRy8iJ48JcbD,,1,1.0,1
657,OCC8FZDLTDAiZdk69aVyeywTT/FCC_T/TMse8Jwojbp9WQ3dUp6k76/,OCC8FZDLTDAiZdk69aVyeywTT,FCC_T,TMse8Jwojbp9WQ3dUp6k76,,1,1.0,1
658,OCC8FZDLTDAiZdk69aVyeywTT/FCC_T/YmYifK7ssNHbYFC9PkhQ9Z/,OCC8FZDLTDAiZdk69aVyeywTT,FCC_T,YmYifK7ssNHbYFC9PkhQ9Z,,1,1.0,1
659,OCC8FZDLTDAiZdk69aVyeywTT/FCC_T/ibEVgCnNgn8GVbH89vbQPg/,OCC8FZDLTDAiZdk69aVyeywTT,FCC_T,ibEVgCnNgn8GVbH89vbQPg,,5,0.16,1
660,OCC8FZDLTDAiZdk69aVyeywTT/FCC_T/jXYvWpWHyV9JhpCiKJSfLp/,OCC8FZDLTDAiZdk69aVyeywTT,FCC_T,jXYvWpWHyV9JhpCiKJSfLp,,2,0.25,1
661,OCC8KFATYL8rLEgU2ihFFqFsM/FCC_T/8KFATYL8rLEgU2ihFFqFsM/,OCC8KFATYL8rLEgU2ihFFqFsM,FCC_T,8KFATYL8rLEgU2ihFFqFsM,,1,1.0,1
662,OCC8KFATYL8rLEgU2ihFFqFsM/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCC8KFATYL8rLEgU2ihFFqFsM,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
663,OCC8KFATYL8rLEgU2ihFFqFsM/FCC_T/P8pnqhesDwuJ7LMacUTtde/,OCC8KFATYL8rLEgU2ihFFqFsM,FCC_T,P8pnqhesDwuJ7LMacUTtde,,4,4.0,4
664,OCC8KFATYL8rLEgU2ihFFqFsM/FCC_T/bjxWfRWYjmgZc4FSAZhZrN/,OCC8KFATYL8rLEgU2ihFFqFsM,FCC_T,bjxWfRWYjmgZc4FSAZhZrN,,3,2.0,2
665,OCC8WQVGyXnubJHSKH5SYyZ9o/FCC_T/8KFATYL8rLEgU2ihFFqFsM/,OCC8WQVGyXnubJHSKH5SYyZ9o,FCC_T,8KFATYL8rLEgU2ihFFqFsM,,1,1.0,1
666,OCC8YtqP4uWC9BEk7B86vg3cm/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCC8YtqP4uWC9BEk7B86vg3cm,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,4,4.0,4
667,OCC8d3EsPzn2NNhHkqcprUm3v/FCC_T/QNx2VoWVuyKNMbZiwrL9m8/,OCC8d3EsPzn2NNhHkqcprUm3v,FCC_T,QNx2VoWVuyKNMbZiwrL9m8,,1,1.0,1
668,OCC8gJTnyNJ8qRNxSHuyLEXcF/FCC_T/HMNwpVr4XqNqqfByAvzeNs/,OCC8gJTnyNJ8qRNxSHuyLEXcF,FCC_T,HMNwpVr4XqNqqfByAvzeNs,,2,0.5,2
669,OCC8iL7R84pngFud3G5FsNeA2/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCC8iL7R84pngFud3G5FsNeA2,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
670,OCC8q7KUivUZzt5fczuMPGaxz/FCC_T/ibEVgCnNgn8GVbH89vbQPg/,OCC8q7KUivUZzt5fczuMPGaxz,FCC_T,ibEVgCnNgn8GVbH89vbQPg,,3,3.0,3
671,OCC8qTns3WFSMq6WqNufcQVoU/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCC8qTns3WFSMq6WqNufcQVoU,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
672,OCC8ryixrM7dHHyfKefLZS5vG/FCC_T/AoBLv9Jhxq3UcAy2QBjBfu/,OCC8ryixrM7dHHyfKefLZS5vG,FCC_T,AoBLv9Jhxq3UcAy2QBjBfu,,1,1.0,1
673,OCC8ryixrM7dHHyfKefLZS5vG/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCC8ryixrM7dHHyfKefLZS5vG,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,21,5.984,12
674,OCC8ryixrM7dHHyfKefLZS5vG/FCC_T/PvRR2xBWC8kw89PKQB9eNM/,OCC8ryixrM7dHHyfKefLZS5vG,FCC_T,PvRR2xBWC8kw89PKQB9eNM,,2,0.25,1
675,OCC8ryixrM7dHHyfKefLZS5vG/FCC_T/SFwVfHWBbJpNuTsdEwmP8y/,OCC8ryixrM7dHHyfKefLZS5vG,FCC_T,SFwVfHWBbJpNuTsdEwmP8y,,2,0.5,1
676,OCC8ryixrM7dHHyfKefLZS5vG/FCC_T/aaz8wraNoG4gKNcsPZN9Sb/,OCC8ryixrM7dHHyfKefLZS5vG,FCC_T,aaz8wraNoG4gKNcsPZN9Sb,,4,1.875,3
677,OCC8ryixrM7dHHyfKefLZS5vG/FCC_T/exmqE6FAcYdQXKYTf5zgGX/,OCC8ryixrM7dHHyfKefLZS5vG,FCC_T,exmqE6FAcYdQXKYTf5zgGX,,2,1.0,1
678,OCC8ryixrM7dHHyfKefLZS5vG/FCC_T/jXYvWpWHyV9JhpCiKJSfLp/,OCC8ryixrM7dHHyfKefLZS5vG,FCC_T,jXYvWpWHyV9JhpCiKJSfLp,,1,1.0,1
679,OCC93KtgTPt8FTa8kEJHuxer5/FCC_T/2LCRAv9aEWjA2zNnKcoKvh/,OCC93KtgTPt8FTa8kEJHuxer5,FCC_T,2LCRAv9aEWjA2zNnKcoKvh,,1,1.0,1
680,OCC93KtgTPt8FTa8kEJHuxer5/FCC_T/4Vxa44gBmfJ58Lm3ZD4yKh/,OCC93KtgTPt8FTa8kEJHuxer5,FCC_T,4Vxa44gBmfJ58Lm3ZD4yKh,,3,3.0,3
681,OCC93KtgTPt8FTa8kEJHuxer5/FCC_T/EHcWLPBRbRr7qe9T2NpnCt/,OCC93KtgTPt8FTa8kEJHuxer5,FCC_T,EHcWLPBRbRr7qe9T2NpnCt,,1,1.0,1
682,OCC93KtgTPt8FTa8kEJHuxer5/FCC_T/FgUzBC4NWQktYbmaHzhpQc/,OCC93KtgTPt8FTa8kEJHuxer5,FCC_T,FgUzBC4NWQktYbmaHzhpQc,,1,1.0,1
683,OCC93KtgTPt8FTa8kEJHuxer5/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCC93KtgTPt8FTa8kEJHuxer5,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,1,1.0,1
684,OCC93KtgTPt8FTa8kEJHuxer5/FCC_T/HV4VfupyCvxyFNfbbzkpT3/,OCC93KtgTPt8FTa8kEJHuxer5,FCC_T,HV4VfupyCvxyFNfbbzkpT3,,1,1.0,1
685,OCC93KtgTPt8FTa8kEJHuxer5/FCC_T/QNx2VoWVuyKNMbZiwrL9m8/,OCC93KtgTPt8FTa8kEJHuxer5,FCC_T,QNx2VoWVuyKNMbZiwrL9m8,,1,1.0,1
686,OCC93KtgTPt8FTa8kEJHuxer5/FCC_T/iwXTYePiH6sQz7CSJ3BHG6/,OCC93KtgTPt8FTa8kEJHuxer5,FCC_T,iwXTYePiH6sQz7CSJ3BHG6,,4,4.0,4
687,OCC93KtgTPt8FTa8kEJHuxer5/FCC_T/jXYvWpWHyV9JhpCiKJSfLp/,OCC93KtgTPt8FTa8kEJHuxer5,FCC_T,jXYvWpWHyV9JhpCiKJSfLp,,1,1.0,1
688,OCC97VqjbFRn2h3yMaXdNTtCn/FCC_T/G2XvSSebd6Tc4bHMenwxLy/,OCC97VqjbFRn2h3yMaXdNTtCn,FCC_T,G2XvSSebd6Tc4bHMenwxLy,,2,2.0,2
689,OCC9Nu3xPGmQ8QhDfbAvT9rQY/FCC_T/S7KxmKCaXUZwLvVQm46o5Y/,OCC9Nu3xPGmQ8QhDfbAvT9rQY,FCC_T,S7KxmKCaXUZwLvVQm46o5Y,,1,1.0,1
690,OCC9PCfVUeZiGuArwW7pUc4TD/FCC_T/HMNwpVr4XqNqqfByAvzeNs/,OCC9PCfVUeZiGuArwW7pUc4TD,FCC_T,HMNwpVr4XqNqqfByAvzeNs,,1,1.0,1
691,OCC9PCfVUeZiGuArwW7pUc4TD/FCC_T/PLrfgLMZ422vRBVm9PKAL4/,OCC9PCfVUeZiGuArwW7pUc4TD,FCC_T,PLrfgLMZ422vRBVm9PKAL4,,1,1.0,1
692,OCC9PCfVUeZiGuArwW7pUc4TD/FCC_T/VenpvvrNjoF65YW2FV2GFX/,OCC9PCfVUeZiGuArwW7pUc4TD,FCC_T,VenpvvrNjoF65YW2FV2GFX,,1,1.0,1
693,OCC9QDiPhYkEbPXHEszdePzPZ/FCC_T/44TVwdYSXhHqxU62CXrkBB/,OCC9QDiPhYkEbPXHEszdePzPZ,FCC_T,44TVwdYSXhHqxU62CXrkBB,,1,1.0,1
694,OCC9QDiPhYkEbPXHEszdePzPZ/FCC_T/KW4dSpJCsCC9acgXkyzKSC/,OCC9QDiPhYkEbPXHEszdePzPZ,FCC_T,KW4dSpJCsCC9acgXkyzKSC,,2,2.0,2
695,OCC9QDiPhYkEbPXHEszdePzPZ/FCC_T/gAKAVNeYyHjsHtPNkceNX9/,OCC9QDiPhYkEbPXHEszdePzPZ,FCC_T,gAKAVNeYyHjsHtPNkceNX9,,1,1.0,1
696,OCC9R2BBzRkZCctTnv2mq2cbN/FCC_T/2LCRAv9aEWjA2zNnKcoKvh/,OCC9R2BBzRkZCctTnv2mq2cbN,FCC_T,2LCRAv9aEWjA2zNnKcoKvh,,3,0.111,1
697,OCC9R2BBzRkZCctTnv2mq2cbN/FCC_T/4b2JirthBJypBGcMiZb4Rf/,OCC9R2BBzRkZCctTnv2mq2cbN,FCC_T,4b2JirthBJypBGcMiZb4Rf,,1,1.0,1
