,composite_chain_id,coref_chain,dataset,topic_id,language,mentions,phrasing_diversity,unique_lemmas
775,lokey-t_inbox_188_12_OTH/CEREC//,lokey-t_inbox_188_12_OTH,CEREC,,,3,0.111,1
776,lokey-t_inbox_188_13_OTH/CEREC//,lokey-t_inbox_188_13_OTH,CEREC,,,2,0.5,2
777,lokey-t_inbox_188_14_ORG/CEREC//,lokey-t_inbox_188_14_ORG,CEREC,,,9,0.278,5
778,lokey-t_inbox_188_15_OTH/CEREC//,lokey-t_inbox_188_15_OTH,CEREC,,,2,0.25,1
779,lokey-t_inbox_188_16_DAT/CEREC//,lokey-t_inbox_188_16_DAT,CEREC,,,2,0.25,1
780,lokey-t_inbox_188_17_GPE/CEREC//,lokey-t_inbox_188_17_GPE,CEREC,,,1,1.0,1
781,lokey-t_inbox_188_18_ORG/CEREC//,lokey-t_inbox_188_18_ORG,CEREC,,,2,0.5,2
782,lokey-t_inbox_188_19_OTH/CEREC//,lokey-t_inbox_188_19_OTH,CEREC,,,1,1.0,1
783,lokey-t_inbox_188_1_PER/CEREC//,lokey-t_inbox_188_1_PER,CEREC,,,21,0.54,4
784,lokey-t_inbox_188_20_ORG/CEREC//,lokey-t_inbox_188_20_ORG,CEREC,,,8,0.292,3
785,lokey-t_inbox_188_21_ORG/CEREC//,lokey-t_inbox_188_21_ORG,CEREC,,,1,1.0,1
786,lokey-t_inbox_188_22_OTH/CEREC//,lokey-t_inbox_188_22_OTH,CEREC,,,2,0.25,1
787,lokey-t_inbox_188_2_PER/CEREC//,lokey-t_inbox_188_2_PER,CEREC,,,15,1.1,5
788,lokey-t_inbox_188_3_PER/CEREC//,lokey-t_inbox_188_3_PER,CEREC,,,17,1.071,5
789,lokey-t_inbox_188_4_PER/CEREC//,lokey-t_inbox_188_4_PER,CEREC,,,8,1.458,4
790,lokey-t_inbox_188_5_PER/CEREC//,lokey-t_inbox_188_5_PER,CEREC,,,2,2.0,2
791,lokey-t_inbox_188_6_PER/CEREC//,lokey-t_inbox_188_6_PER,CEREC,,,2,2.0,2
792,lokey-t_inbox_188_7_PER/CEREC//,lokey-t_inbox_188_7_PER,CEREC,,,3,3.0,2
793,lokey-t_inbox_188_8_ORG/CEREC//,lokey-t_inbox_188_8_ORG,CEREC,,,3,3.0,2
794,lokey-t_inbox_188_9_PER/CEREC//,lokey-t_inbox_188_9_PER,CEREC,,,31,0.69,7
795,lokey-t_inbox_259_0_PER/CEREC//,lokey-t_inbox_259_0_PER,CEREC,,,6,2.0,4
796,lokey-t_inbox_259_10_PER/CEREC//,lokey-t_inbox_259_10_PER,CEREC,,,1,1.0,1
797,lokey-t_inbox_259_11_OTH/CEREC//,lokey-t_inbox_259_11_OTH,CEREC,,,5,2.0,3
798,lokey-t_inbox_259_12_PER/CEREC//,lokey-t_inbox_259_12_PER,CEREC,,,1,1.0,1
799,lokey-t_inbox_259_13_OTH/CEREC//,lokey-t_inbox_259_13_OTH,CEREC,,,1,1.0,1
800,lokey-t_inbox_259_14_PER/CEREC//,lokey-t_inbox_259_14_PER,CEREC,,,2,0.5,2
801,lokey-t_inbox_259_15_GPE/CEREC//,lokey-t_inbox_259_15_GPE,CEREC,,,2,0.5,2
802,lokey-t_inbox_259_16_PER/CEREC//,lokey-t_inbox_259_16_PER,CEREC,,,3,1.333,3
803,lokey-t_inbox_259_17_ORG/CEREC//,lokey-t_inbox_259_17_ORG,CEREC,,,3,1.333,3
804,lokey-t_inbox_259_18_ORG/CEREC//,lokey-t_inbox_259_18_ORG,CEREC,,,3,1.333,3
805,lokey-t_inbox_259_19_PER/CEREC//,lokey-t_inbox_259_19_PER,CEREC,,,4,0.75,3
806,lokey-t_inbox_259_1_PER/CEREC//,lokey-t_inbox_259_1_PER,CEREC,,,11,1.0,5
807,lokey-t_inbox_259_20_DAT/CEREC//,lokey-t_inbox_259_20_DAT,CEREC,,,2,0.5,2
808,lokey-t_inbox_259_21_GPE/CEREC//,lokey-t_inbox_259_21_GPE,CEREC,,,2,0.5,2
809,lokey-t_inbox_259_22_PER/CEREC//,lokey-t_inbox_259_22_PER,CEREC,,,2,0.5,2
810,lokey-t_inbox_259_23_GPE/CEREC//,lokey-t_inbox_259_23_GPE,CEREC,,,1,1.0,1
811,lokey-t_inbox_259_2_PER/CEREC//,lokey-t_inbox_259_2_PER,CEREC,,,4,1.875,3
812,lokey-t_inbox_259_3_EVE/CEREC//,lokey-t_inbox_259_3_EVE,CEREC,,,4,1.875,3
813,lokey-t_inbox_259_4_PER/CEREC//,lokey-t_inbox_259_4_PER,CEREC,,,15,1.011,5
814,lokey-t_inbox_259_5_OTH/CEREC//,lokey-t_inbox_259_5_OTH,CEREC,,,4,1.875,3
815,lokey-t_inbox_259_6_ORG/CEREC//,lokey-t_inbox_259_6_ORG,CEREC,,,4,0.062,1
816,lokey-t_inbox_259_7_GPE/CEREC//,lokey-t_inbox_259_7_GPE,CEREC,,,4,0.062,1
817,lokey-t_inbox_259_8_PER/CEREC//,lokey-t_inbox_259_8_PER,CEREC,,,3,1.0,2
818,lokey-t_inbox_259_9_OTH/CEREC//,lokey-t_inbox_259_9_OTH,CEREC,,,2,0.0,1
819,lokey-t_inbox_587_0_PER/CEREC//,lokey-t_inbox_587_0_PER,CEREC,,,11,0.758,4
820,lokey-t_inbox_587_10_OTH/CEREC//,lokey-t_inbox_587_10_OTH,CEREC,,,3,1.0,2
821,lokey-t_inbox_587_11_ORG/CEREC//,lokey-t_inbox_587_11_ORG,CEREC,,,2,0.25,1
822,lokey-t_inbox_587_12_GPE/CEREC//,lokey-t_inbox_587_12_GPE,CEREC,,,4,0.062,1
823,lokey-t_inbox_587_13_ORG/CEREC//,lokey-t_inbox_587_13_ORG,CEREC,,,2,0.25,1
824,lokey-t_inbox_587_14_ORG/CEREC//,lokey-t_inbox_587_14_ORG,CEREC,,,1,1.0,1
825,lokey-t_inbox_587_15_OTH/CEREC//,lokey-t_inbox_587_15_OTH,CEREC,,,5,0.8,2
826,lokey-t_inbox_587_16_OTH/CEREC//,lokey-t_inbox_587_16_OTH,CEREC,,,1,1.0,1
827,lokey-t_inbox_587_17_OTH/CEREC//,lokey-t_inbox_587_17_OTH,CEREC,,,1,1.0,1
828,lokey-t_inbox_587_18_OTH/CEREC//,lokey-t_inbox_587_18_OTH,CEREC,,,5,0.0,2
829,lokey-t_inbox_587_1_PER/CEREC//,lokey-t_inbox_587_1_PER,CEREC,,,4,0.75,3
830,lokey-t_inbox_587_2_GPE/CEREC//,lokey-t_inbox_587_2_GPE,CEREC,,,2,2.0,2
831,lokey-t_inbox_587_3_PER/CEREC//,lokey-t_inbox_587_3_PER,CEREC,,,10,2.1,5
832,lokey-t_inbox_587_4_PER/CEREC//,lokey-t_inbox_587_4_PER,CEREC,,,10,1.0,3
833,lokey-t_inbox_587_5_OTH/CEREC//,lokey-t_inbox_587_5_OTH,CEREC,,,9,0.611,4
834,lokey-t_inbox_587_6_PER/CEREC//,lokey-t_inbox_587_6_PER,CEREC,,,6,0.917,3
835,lokey-t_inbox_587_7_PER/CEREC//,lokey-t_inbox_587_7_PER,CEREC,,,7,0.786,3
836,lokey-t_inbox_587_8_OTH/CEREC//,lokey-t_inbox_587_8_OTH,CEREC,,,3,1.0,2
837,lokey-t_inbox_587_9_PER/CEREC//,lokey-t_inbox_587_9_PER,CEREC,,,3,1.0,2
838,lokey-t_inbox_58_0_OTH/CEREC//,lokey-t_inbox_58_0_OTH,CEREC,,,5,1.2,3
839,lokey-t_inbox_58_1_OTH/CEREC//,lokey-t_inbox_58_1_OTH,CEREC,,,13,1.667,6
840,lokey-t_inbox_58_2_ORG/CEREC//,lokey-t_inbox_58_2_ORG,CEREC,,,5,0.8,3
841,lokey-t_inbox_58_3_PER/CEREC//,lokey-t_inbox_58_3_PER,CEREC,,,17,0.504,5
842,lokey-t_inbox_58_4_OTH/CEREC//,lokey-t_inbox_58_4_OTH,CEREC,,,4,0.5,2
843,lokey-t_inbox_58_5_OTH/CEREC//,lokey-t_inbox_58_5_OTH,CEREC,,,5,1.2,3
844,lokey-t_inbox_58_6_PER/CEREC//,lokey-t_inbox_58_6_PER,CEREC,,,6,2.0,4
845,lokey-t_inbox_58_7_OTH/CEREC//,lokey-t_inbox_58_7_OTH,CEREC,,,1,1.0,1
846,lokey-t_inbox_58_8_OTH/CEREC//,lokey-t_inbox_58_8_OTH,CEREC,,,3,1.333,3
847,lokey-t_inbox_58_9_PER/CEREC//,lokey-t_inbox_58_9_PER,CEREC,,,1,1.0,1
848,lokey-t_inbox_770_0_PER/CEREC//,lokey-t_inbox_770_0_PER,CEREC,,,9,1.444,6
849,lokey-t_inbox_770_10_PER/CEREC//,lokey-t_inbox_770_10_PER,CEREC,,,7,1.0,5
850,lokey-t_inbox_770_11_PER/CEREC//,lokey-t_inbox_770_11_PER,CEREC,,,7,1.0,5
851,lokey-t_inbox_770_12_GPE/CEREC//,lokey-t_inbox_770_12_GPE,CEREC,,,7,1.0,5
852,lokey-t_inbox_770_13_PER/CEREC//,lokey-t_inbox_770_13_PER,CEREC,,,7,1.0,5
853,lokey-t_inbox_770_14_PER/CEREC//,lokey-t_inbox_770_14_PER,CEREC,,,7,1.0,5
854,lokey-t_inbox_770_15_PER/CEREC//,lokey-t_inbox_770_15_PER,CEREC,,,7,1.0,5
855,lokey-t_inbox_770_16_GPE/CEREC//,lokey-t_inbox_770_16_GPE,CEREC,,,7,1.0,5
856,lokey-t_inbox_770_17_GPE/CEREC//,lokey-t_inbox_770_17_GPE,CEREC,,,7,1.0,5
857,lokey-t_inbox_770_18_PER/CEREC//,lokey-t_inbox_770_18_PER,CEREC,,,7,1.0,5
858,lokey-t_inbox_770_19_WOR/CEREC//,lokey-t_inbox_770_19_WOR,CEREC,,,7,1.0,5
859,lokey-t_inbox_770_1_PER/CEREC//,lokey-t_inbox_770_1_PER,CEREC,,,11,1.932,7
860,lokey-t_inbox_770_20_ORG/CEREC//,lokey-t_inbox_770_20_ORG,CEREC,,,1,1.0,1
861,lokey-t_inbox_770_21_OTH/CEREC//,lokey-t_inbox_770_21_OTH,CEREC,,,3,3.0,3
862,lokey-t_inbox_770_2_PER/CEREC//,lokey-t_inbox_770_2_PER,CEREC,,,9,1.444,6
863,lokey-t_inbox_770_3_PER/CEREC//,lokey-t_inbox_770_3_PER,CEREC,,,8,1.667,6
864,lokey-t_inbox_770_4_PER/CEREC//,lokey-t_inbox_770_4_PER,CEREC,,,6,1.167,4
865,lokey-t_inbox_770_5_ORG/CEREC//,lokey-t_inbox_770_5_ORG,CEREC,,,9,1.111,7
866,lokey-t_inbox_770_6_PER/CEREC//,lokey-t_inbox_770_6_PER,CEREC,,,7,1.0,5
867,lokey-t_inbox_770_7_PER/CEREC//,lokey-t_inbox_770_7_PER,CEREC,,,7,1.0,5
868,lokey-t_inbox_770_8_PER/CEREC//,lokey-t_inbox_770_8_PER,CEREC,,,8,0.844,5
869,lokey-t_inbox_770_9_NOR/CEREC//,lokey-t_inbox_770_9_NOR,CEREC,,,7,1.0,5
870,lokey-t_inbox_786_0_PER/CEREC//,lokey-t_inbox_786_0_PER,CEREC,,,5,1.4,2
871,lokey-t_inbox_786_10_PER/CEREC//,lokey-t_inbox_786_10_PER,CEREC,,,1,1.0,1
872,lokey-t_inbox_786_1_PER/CEREC//,lokey-t_inbox_786_1_PER,CEREC,,,5,1.5,3
873,lokey-t_inbox_786_2_ORG/CEREC//,lokey-t_inbox_786_2_ORG,CEREC,,,2,0.25,1
874,lokey-t_inbox_786_3_GPE/CEREC//,lokey-t_inbox_786_3_GPE,CEREC,,,2,0.25,1
875,lokey-t_inbox_786_4_OTH/CEREC//,lokey-t_inbox_786_4_OTH,CEREC,,,2,0.0,1
876,lokey-t_inbox_786_5_GPE/CEREC//,lokey-t_inbox_786_5_GPE,CEREC,,,7,0.786,4
877,lokey-t_inbox_786_6_GPE/CEREC//,lokey-t_inbox_786_6_GPE,CEREC,,,7,1.143,3
878,lokey-t_inbox_786_7_PER/CEREC//,lokey-t_inbox_786_7_PER,CEREC,,,4,0.75,3
879,lokey-t_inbox_786_8_GPE/CEREC//,lokey-t_inbox_786_8_GPE,CEREC,,,1,1.0,1
880,lokey-t_inbox_786_9_GPE/CEREC//,lokey-t_inbox_786_9_GPE,CEREC,,,1,1.0,1
881,love-p_inbox_57_0_PER/CEREC//,love-p_inbox_57_0_PER,CEREC,,,4,1.875,3
882,love-p_inbox_57_10_PER/CEREC//,love-p_inbox_57_10_PER,CEREC,,,1,1.0,1
883,love-p_inbox_57_11_PER/CEREC//,love-p_inbox_57_11_PER,CEREC,,,1,1.0,1
884,love-p_inbox_57_12_PER/CEREC//,love-p_inbox_57_12_PER,CEREC,,,1,1.0,1
885,love-p_inbox_57_13_PER/CEREC//,love-p_inbox_57_13_PER,CEREC,,,1,1.0,1
886,love-p_inbox_57_14_PER/CEREC//,love-p_inbox_57_14_PER,CEREC,,,1,1.0,1
887,love-p_inbox_57_15_PER/CEREC//,love-p_inbox_57_15_PER,CEREC,,,1,1.0,1
888,love-p_inbox_57_16_PER/CEREC//,love-p_inbox_57_16_PER,CEREC,,,1,1.0,1
889,love-p_inbox_57_17_PER/CEREC//,love-p_inbox_57_17_PER,CEREC,,,1,1.0,1
890,love-p_inbox_57_18_OTH/CEREC//,love-p_inbox_57_18_OTH,CEREC,,,1,1.0,1
891,love-p_inbox_57_19_PER/CEREC//,love-p_inbox_57_19_PER,CEREC,,,1,1.0,1
892,love-p_inbox_57_1_PER/CEREC//,love-p_inbox_57_1_PER,CEREC,,,1,1.0,1
893,love-p_inbox_57_20_PER/CEREC//,love-p_inbox_57_20_PER,CEREC,,,1,1.0,1
894,love-p_inbox_57_21_PER/CEREC//,love-p_inbox_57_21_PER,CEREC,,,1,1.0,1
895,love-p_inbox_57_22_PER/CEREC//,love-p_inbox_57_22_PER,CEREC,,,1,1.0,1
896,love-p_inbox_57_23_PER/CEREC//,love-p_inbox_57_23_PER,CEREC,,,1,1.0,1
897,love-p_inbox_57_24_PER/CEREC//,love-p_inbox_57_24_PER,CEREC,,,1,1.0,1
898,love-p_inbox_57_25_PER/CEREC//,love-p_inbox_57_25_PER,CEREC,,,1,1.0,1
899,love-p_inbox_57_26_PER/CEREC//,love-p_inbox_57_26_PER,CEREC,,,1,1.0,1
900,love-p_inbox_57_27_PER/CEREC//,love-p_inbox_57_27_PER,CEREC,,,1,1.0,1
901,love-p_inbox_57_28_OTH/CEREC//,love-p_inbox_57_28_OTH,CEREC,,,1,1.0,1
902,love-p_inbox_57_29_PER/CEREC//,love-p_inbox_57_29_PER,CEREC,,,1,1.0,1
903,love-p_inbox_57_2_PER/CEREC//,love-p_inbox_57_2_PER,CEREC,,,1,1.0,1
904,love-p_inbox_57_30_PER/CEREC//,love-p_inbox_57_30_PER,CEREC,,,1,1.0,1
905,love-p_inbox_57_31_PER/CEREC//,love-p_inbox_57_31_PER,CEREC,,,1,1.0,1
906,love-p_inbox_57_32_PER/CEREC//,love-p_inbox_57_32_PER,CEREC,,,1,1.0,1
907,love-p_inbox_57_33_PER/CEREC//,love-p_inbox_57_33_PER,CEREC,,,1,1.0,1
908,love-p_inbox_57_34_PER/CEREC//,love-p_inbox_57_34_PER,CEREC,,,1,1.0,1
909,love-p_inbox_57_35_PER/CEREC//,love-p_inbox_57_35_PER,CEREC,,,3,1.0,2
910,love-p_inbox_57_36_PER/CEREC//,love-p_inbox_57_36_PER,CEREC,,,1,1.0,1
911,love-p_inbox_57_37_PER/CEREC//,love-p_inbox_57_37_PER,CEREC,,,1,1.0,1
912,love-p_inbox_57_38_PER/CEREC//,love-p_inbox_57_38_PER,CEREC,,,1,1.0,1
913,love-p_inbox_57_39_ORG/CEREC//,love-p_inbox_57_39_ORG,CEREC,,,1,1.0,1
914,love-p_inbox_57_3_PER/CEREC//,love-p_inbox_57_3_PER,CEREC,,,1,1.0,1
915,love-p_inbox_57_40_PER/CEREC//,love-p_inbox_57_40_PER,CEREC,,,1,1.0,1
916,love-p_inbox_57_41_PER/CEREC//,love-p_inbox_57_41_PER,CEREC,,,1,1.0,1
917,love-p_inbox_57_42_PER/CEREC//,love-p_inbox_57_42_PER,CEREC,,,1,1.0,1
918,love-p_inbox_57_43_PER/CEREC//,love-p_inbox_57_43_PER,CEREC,,,1,1.0,1
919,love-p_inbox_57_44_OTH/CEREC//,love-p_inbox_57_44_OTH,CEREC,,,1,1.0,1
920,love-p_inbox_57_45_PER/CEREC//,love-p_inbox_57_45_PER,CEREC,,,1,1.0,1
921,love-p_inbox_57_46_PER/CEREC//,love-p_inbox_57_46_PER,CEREC,,,1,1.0,1
922,love-p_inbox_57_47_PER/CEREC//,love-p_inbox_57_47_PER,CEREC,,,1,1.0,1
923,love-p_inbox_57_48_PER/CEREC//,love-p_inbox_57_48_PER,CEREC,,,1,1.0,1
924,love-p_inbox_57_49_PRO/CEREC//,love-p_inbox_57_49_PRO,CEREC,,,5,0.5,2
925,love-p_inbox_57_4_FAC/CEREC//,love-p_inbox_57_4_FAC,CEREC,,,1,1.0,1
926,love-p_inbox_57_50_WOR/CEREC//,love-p_inbox_57_50_WOR,CEREC,,,8,0.482,2
927,love-p_inbox_57_51_OTH/CEREC//,love-p_inbox_57_51_OTH,CEREC,,,1,1.0,1
928,love-p_inbox_57_52_ORG/CEREC//,love-p_inbox_57_52_ORG,CEREC,,,1,1.0,1
929,love-p_inbox_57_53_OTH/CEREC//,love-p_inbox_57_53_OTH,CEREC,,,2,0.5,2
930,love-p_inbox_57_54_OTH/CEREC//,love-p_inbox_57_54_OTH,CEREC,,,1,1.0,1
931,love-p_inbox_57_55_OTH/CEREC//,love-p_inbox_57_55_OTH,CEREC,,,2,0.5,2
932,love-p_inbox_57_56_GPE/CEREC//,love-p_inbox_57_56_GPE,CEREC,,,2,2.0,2
933,love-p_inbox_57_57_OTH/CEREC//,love-p_inbox_57_57_OTH,CEREC,,,1,1.0,1
934,love-p_inbox_57_58_WOR/CEREC//,love-p_inbox_57_58_WOR,CEREC,,,6,2.222,4
935,love-p_inbox_57_59_ORG/CEREC//,love-p_inbox_57_59_ORG,CEREC,,,4,1.875,3
936,love-p_inbox_57_5_ORG/CEREC//,love-p_inbox_57_5_ORG,CEREC,,,1,1.0,1
937,love-p_inbox_57_60_OTH/CEREC//,love-p_inbox_57_60_OTH,CEREC,,,1,1.0,1
938,love-p_inbox_57_61_OTH/CEREC//,love-p_inbox_57_61_OTH,CEREC,,,1,1.0,1
939,love-p_inbox_57_62_ORG/CEREC//,love-p_inbox_57_62_ORG,CEREC,,,1,1.0,1
940,love-p_inbox_57_63_PER/CEREC//,love-p_inbox_57_63_PER,CEREC,,,1,1.0,1
941,love-p_inbox_57_64_PER/CEREC//,love-p_inbox_57_64_PER,CEREC,,,1,1.0,1
942,love-p_inbox_57_65_PER/CEREC//,love-p_inbox_57_65_PER,CEREC,,,1,1.0,1
943,love-p_inbox_57_66_OTH/CEREC//,love-p_inbox_57_66_OTH,CEREC,,,1,1.0,1
944,love-p_inbox_57_6_PER/CEREC//,love-p_inbox_57_6_PER,CEREC,,,1,1.0,1
945,love-p_inbox_57_7_PER/CEREC//,love-p_inbox_57_7_PER,CEREC,,,1,1.0,1
946,love-p_inbox_57_8_PER/CEREC//,love-p_inbox_57_8_PER,CEREC,,,1,1.0,1
947,love-p_inbox_57_9_LOC/CEREC//,love-p_inbox_57_9_LOC,CEREC,,,1,1.0,1
948,mann-k_inbox_325_0_PER/CEREC//,mann-k_inbox_325_0_PER,CEREC,,,22,0.62,7
949,mann-k_inbox_325_10_OTH/CEREC//,mann-k_inbox_325_10_OTH,CEREC,,,1,1.0,1
950,mann-k_inbox_325_11_OTH/CEREC//,mann-k_inbox_325_11_OTH,CEREC,,,1,1.0,1
951,mann-k_inbox_325_12_OTH/CEREC//,mann-k_inbox_325_12_OTH,CEREC,,,3,0.111,1
952,mann-k_inbox_325_13_OTH/CEREC//,mann-k_inbox_325_13_OTH,CEREC,,,3,1.0,2
953,mann-k_inbox_325_14_GPE/CEREC//,mann-k_inbox_325_14_GPE,CEREC,,,9,1.556,4
954,mann-k_inbox_325_15_OTH/CEREC//,mann-k_inbox_325_15_OTH,CEREC,,,2,1.0,1
955,mann-k_inbox_325_16_OTH/CEREC//,mann-k_inbox_325_16_OTH,CEREC,,,1,1.0,1
956,mann-k_inbox_325_1_GPE/CEREC//,mann-k_inbox_325_1_GPE,CEREC,,,18,0.296,7
957,mann-k_inbox_325_2_ORG/CEREC//,mann-k_inbox_325_2_ORG,CEREC,,,29,0.165,5
958,mann-k_inbox_325_3_OTH/CEREC//,mann-k_inbox_325_3_OTH,CEREC,,,18,0.093,2
959,mann-k_inbox_325_4_OTH/CEREC//,mann-k_inbox_325_4_OTH,CEREC,,,3,1.333,3
960,mann-k_inbox_325_5_OTH/CEREC//,mann-k_inbox_325_5_OTH,CEREC,,,1,1.0,1
961,mann-k_inbox_325_6_ORG/CEREC//,mann-k_inbox_325_6_ORG,CEREC,,,1,1.0,1
962,mann-k_inbox_325_7_PER/CEREC//,mann-k_inbox_325_7_PER,CEREC,,,6,1.25,5
963,mann-k_inbox_325_8_ORG/CEREC//,mann-k_inbox_325_8_ORG,CEREC,,,1,1.0,1
964,mann-k_inbox_325_9_ORG/CEREC//,mann-k_inbox_325_9_ORG,CEREC,,,6,0.278,3
965,platter-p_inbox_138_0_PER/CEREC//,platter-p_inbox_138_0_PER,CEREC,,,59,0.482,8
966,platter-p_inbox_138_10_OTH/CEREC//,platter-p_inbox_138_10_OTH,CEREC,,,3,0.333,2
967,platter-p_inbox_138_11_GPE/CEREC//,platter-p_inbox_138_11_GPE,CEREC,,,2,2.0,2
968,platter-p_inbox_138_12_GPE/CEREC//,platter-p_inbox_138_12_GPE,CEREC,,,1,1.0,1
969,platter-p_inbox_138_13_OTH/CEREC//,platter-p_inbox_138_13_OTH,CEREC,,,1,1.0,1
970,platter-p_inbox_138_14_OTH/CEREC//,platter-p_inbox_138_14_OTH,CEREC,,,1,1.0,1
971,platter-p_inbox_138_15_OTH/CEREC//,platter-p_inbox_138_15_OTH,CEREC,,,1,1.0,1
972,platter-p_inbox_138_16_GPE/CEREC//,platter-p_inbox_138_16_GPE,CEREC,,,1,1.0,1
973,platter-p_inbox_138_17_ORG/CEREC//,platter-p_inbox_138_17_ORG,CEREC,,,1,1.0,1
974,platter-p_inbox_138_18_OTH/CEREC//,platter-p_inbox_138_18_OTH,CEREC,,,1,1.0,1
975,platter-p_inbox_138_19_ORG/CEREC//,platter-p_inbox_138_19_ORG,CEREC,,,3,0.444,1
976,platter-p_inbox_138_1_PER/CEREC//,platter-p_inbox_138_1_PER,CEREC,,,30,0.836,8
977,platter-p_inbox_138_20_OTH/CEREC//,platter-p_inbox_138_20_OTH,CEREC,,,1,1.0,1
978,platter-p_inbox_138_21_OTH/CEREC//,platter-p_inbox_138_21_OTH,CEREC,,,2,0.25,1
979,platter-p_inbox_138_22_ORG/CEREC//,platter-p_inbox_138_22_ORG,CEREC,,,2,2.0,2
980,platter-p_inbox_138_23_OTH/CEREC//,platter-p_inbox_138_23_OTH,CEREC,,,2,2.0,2
981,platter-p_inbox_138_2_OTH/CEREC//,platter-p_inbox_138_2_OTH,CEREC,,,7,0.943,2
982,platter-p_inbox_138_3_PER/CEREC//,platter-p_inbox_138_3_PER,CEREC,,,5,0.04,1
983,platter-p_inbox_138_4_PER/CEREC//,platter-p_inbox_138_4_PER,CEREC,,,2,2.0,2
984,platter-p_inbox_138_5_PER/CEREC//,platter-p_inbox_138_5_PER,CEREC,,,2,2.0,2
985,platter-p_inbox_138_6_OTH/CEREC//,platter-p_inbox_138_6_OTH,CEREC,,,13,0.615,4
986,platter-p_inbox_138_7_PER/CEREC//,platter-p_inbox_138_7_PER,CEREC,,,1,1.0,1
987,platter-p_inbox_138_8_ORG/CEREC//,platter-p_inbox_138_8_ORG,CEREC,,,5,0.04,1
988,platter-p_inbox_138_9_OTH/CEREC//,platter-p_inbox_138_9_OTH,CEREC,,,1,1.0,1
989,quigley-d_inbox_26_0_PER/CEREC//,quigley-d_inbox_26_0_PER,CEREC,,,12,1.333,4
990,quigley-d_inbox_26_10_OTH/CEREC//,quigley-d_inbox_26_10_OTH,CEREC,,,1,1.0,1
991,quigley-d_inbox_26_11_OTH/CEREC//,quigley-d_inbox_26_11_OTH,CEREC,,,2,0.5,2
992,quigley-d_inbox_26_12_PER/CEREC//,quigley-d_inbox_26_12_PER,CEREC,,,2,0.5,2
993,quigley-d_inbox_26_13_PER/CEREC//,quigley-d_inbox_26_13_PER,CEREC,,,4,1.0,4
994,quigley-d_inbox_26_14_PER/CEREC//,quigley-d_inbox_26_14_PER,CEREC,,,2,0.25,1
995,quigley-d_inbox_26_15_CAR/CEREC//,quigley-d_inbox_26_15_CAR,CEREC,,,2,0.25,1
996,quigley-d_inbox_26_16_OTH/CEREC//,quigley-d_inbox_26_16_OTH,CEREC,,,1,1.0,1
997,quigley-d_inbox_26_19_PER/CEREC//,quigley-d_inbox_26_19_PER,CEREC,,,1,1.0,1
998,quigley-d_inbox_26_1_NOR/CEREC//,quigley-d_inbox_26_1_NOR,CEREC,,,5,1.5,3
999,quigley-d_inbox_26_20_PER/CEREC//,quigley-d_inbox_26_20_PER,CEREC,,,6,0.444,4
1000,quigley-d_inbox_26_21_ORG/CEREC//,quigley-d_inbox_26_21_ORG,CEREC,,,2,0.25,1
1001,quigley-d_inbox_26_22_PER/CEREC//,quigley-d_inbox_26_22_PER,CEREC,,,3,0.167,2
1002,quigley-d_inbox_26_23_PER/CEREC//,quigley-d_inbox_26_23_PER,CEREC,,,1,1.0,1
1003,quigley-d_inbox_26_2_GPE/CEREC//,quigley-d_inbox_26_2_GPE,CEREC,,,23,0.069,4
1004,quigley-d_inbox_26_3_PER/CEREC//,quigley-d_inbox_26_3_PER,CEREC,,,10,0.222,2
1005,quigley-d_inbox_26_4_PER/CEREC//,quigley-d_inbox_26_4_PER,CEREC,,,11,0.939,4
1006,quigley-d_inbox_26_5_OTH/CEREC//,quigley-d_inbox_26_5_OTH,CEREC,,,2,2.0,2
1007,quigley-d_inbox_26_6_OTH/CEREC//,quigley-d_inbox_26_6_OTH,CEREC,,,2,0.5,2
1008,quigley-d_inbox_26_7_ORG/CEREC//,quigley-d_inbox_26_7_ORG,CEREC,,,5,0.04,1
1009,quigley-d_inbox_26_8_OTH/CEREC//,quigley-d_inbox_26_8_OTH,CEREC,,,3,0.333,1
1010,quigley-d_inbox_26_9_ORG/CEREC//,quigley-d_inbox_26_9_ORG,CEREC,,,1,1.0,1
1011,ring-a_inbox_109_0_PER/CEREC//,ring-a_inbox_109_0_PER,CEREC,,,7,0.357,3
1012,ring-a_inbox_109_10_OTH/CEREC//,ring-a_inbox_109_10_OTH,CEREC,,,1,1.0,1
1013,ring-a_inbox_109_11_ORG/CEREC//,ring-a_inbox_109_11_ORG,CEREC,,,1,1.0,1
1014,ring-a_inbox_109_12_ORG/CEREC//,ring-a_inbox_109_12_ORG,CEREC,,,1,1.0,1
1015,ring-a_inbox_109_13_OTH/CEREC//,ring-a_inbox_109_13_OTH,CEREC,,,1,1.0,1
1016,ring-a_inbox_109_1_PER/CEREC//,ring-a_inbox_109_1_PER,CEREC,,,7,1.238,3
1017,ring-a_inbox_109_2_ORG/CEREC//,ring-a_inbox_109_2_ORG,CEREC,,,5,0.5,2
1018,ring-a_inbox_109_3_PER/CEREC//,ring-a_inbox_109_3_PER,CEREC,,,4,1.125,2
1019,ring-a_inbox_109_4_PER/CEREC//,ring-a_inbox_109_4_PER,CEREC,,,4,1.125,2
1020,ring-a_inbox_109_5_PER/CEREC//,ring-a_inbox_109_5_PER,CEREC,,,2,0.25,1
