,composite_chain_id,coref_chain,dataset,topic_id,language,mentions,phrasing_diversity,unique_lemmas
184,OCCJ6MbW4uDkfW87hcdgYvu4h/FCC_T//,OCCJ6MbW4uDkfW87hcdgYvu4h,FCC_T,,,1,1.0,1
185,OCCJDmV8Ke6WSdMEJtLvcrdF9/FCC_T//,OCCJDmV8Ke6WSdMEJtLvcrdF9,FCC_T,,,8,8.0,8
186,OCCJSnVR2fMYYBKWPNEGURUgF/FCC_T//,OCCJSnVR2fMYYBKWPNEGURUgF,FCC_T,,,3,3.0,2
187,OCCJTfPwewaZbEwysHxzJrjfW/FCC_T//,OCCJTfPwewaZbEwysHxzJrjfW,FCC_T,,,154,28.033,49
188,OCCJXdaMtFFgksV6rAqCejSzZ/FCC_T//,OCCJXdaMtFFgksV6rAqCejSzZ,FCC_T,,,1,1.0,1
189,OCCJjqkMNBehoRkNbyeqfRR4G/FCC_T//,OCCJjqkMNBehoRkNbyeqfRR4G,FCC_T,,,4,2.25,4
190,OCCJuBtD3kNsHcr6oAtoHXYxN/FCC_T//,OCCJuBtD3kNsHcr6oAtoHXYxN,FCC_T,,,152,1.829,16
191,OCCJuYZkFgMies5z3YTfiw4Pg/FCC_T//,OCCJuYZkFgMies5z3YTfiw4Pg,FCC_T,,,1,1.0,1
192,OCCJyfs4hEGNvH2s4GwYXTFfN/FCC_T//,OCCJyfs4hEGNvH2s4GwYXTFfN,FCC_T,,,2,2.0,2
193,OCCK3nJe2Ri9evFTEq7L3Wi3V/FCC_T//,OCCK3nJe2Ri9evFTEq7L3Wi3V,FCC_T,,,3,3.0,2
194,OCCK5bYABiHJciFhgrdKsSWik/FCC_T//,OCCK5bYABiHJciFhgrdKsSWik,FCC_T,,,1,1.0,1
195,OCCK7SGWH6YVNUTYLoBV4KLhf/FCC_T//,OCCK7SGWH6YVNUTYLoBV4KLhf,FCC_T,,,2,2.0,2
196,OCCK9ubMwMr2exYMBwk5x4hKG/FCC_T//,OCCK9ubMwMr2exYMBwk5x4hKG,FCC_T,,,1,1.0,1
197,OCCKDj7rFxZABBPzqghAsNQsH/FCC_T//,OCCKDj7rFxZABBPzqghAsNQsH,FCC_T,,,1,1.0,1
198,OCCKMJ62bStV4ikt2yyPH6g7r/FCC_T//,OCCKMJ62bStV4ikt2yyPH6g7r,FCC_T,,,4,4.0,4
199,OCCKTJwMSLAh5e836xQMLcrHL/FCC_T//,OCCKTJwMSLAh5e836xQMLcrHL,FCC_T,,,3,1.0,1
200,OCCKUaQziBWWn9cbUDm699NeN/FCC_T//,OCCKUaQziBWWn9cbUDm699NeN,FCC_T,,,1,1.0,1
201,OCCKW4dSpJCsCC9acgXkyzKSC/FCC_T//,OCCKW4dSpJCsCC9acgXkyzKSC,FCC_T,,,1,1.0,1
202,OCCKfscc2aNXWZKgXPNUyT3tL/FCC_T//,OCCKfscc2aNXWZKgXPNUyT3tL,FCC_T,,,3,3.0,3
203,OCCKmPCDT5ohjgxX39HJMowBJ/FCC_T//,OCCKmPCDT5ohjgxX39HJMowBJ,FCC_T,,,1,1.0,1
204,OCCLAqY9sssGjhC5CysPaivEv/FCC_T//,OCCLAqY9sssGjhC5CysPaivEv,FCC_T,,,1,1.0,1
205,OCCLGWkSnA9yTFZ8VUScnnA83/FCC_T//,OCCLGWkSnA9yTFZ8VUScnnA83,FCC_T,,,1,1.0,1
206,OCCLQBzR6CiNiLgKKobcAh5rv/FCC_T//,OCCLQBzR6CiNiLgKKobcAh5rv,FCC_T,,,2,2.0,2
207,OCCLTnFyaLA9HDZehArAcxS4H/FCC_T//,OCCLTnFyaLA9HDZehArAcxS4H,FCC_T,,,4,4.0,4
208,OCCLVbTYwEmTu9zAbShPGs9eL/FCC_T//,OCCLVbTYwEmTu9zAbShPGs9eL,FCC_T,,,3,3.0,3
209,OCCLcetK9NK6utYhSi4PwNRx2/FCC_T//,OCCLcetK9NK6utYhSi4PwNRx2,FCC_T,,,1,1.0,1
210,OCCLeaZUrX9rdoJpXikxxDKM9/FCC_T//,OCCLeaZUrX9rdoJpXikxxDKM9,FCC_T,,,1,1.0,1
211,OCCLjhK8WveVuFpj9YYqHnGRm/FCC_T//,OCCLjhK8WveVuFpj9YYqHnGRm,FCC_T,,,2,2.0,2
212,OCCLnKEPnZ6yXejrW8mrihyMC/FCC_T//,OCCLnKEPnZ6yXejrW8mrihyMC,FCC_T,,,10,4.433,7
213,OCCLocsLAdNEU5ye3UEJg6C8S/FCC_T//,OCCLocsLAdNEU5ye3UEJg6C8S,FCC_T,,,2,2.0,2
214,OCCM6PAwUPGsKSkXxo4Aj966Y/FCC_T//,OCCM6PAwUPGsKSkXxo4Aj966Y,FCC_T,,,1,1.0,1
215,OCCMBmmAtKLQg6zMWpM7eJPY7/FCC_T//,OCCMBmmAtKLQg6zMWpM7eJPY7,FCC_T,,,1,1.0,1
216,OCCMHAwkE5kxa4DtHNjSZJsEZ/FCC_T//,OCCMHAwkE5kxa4DtHNjSZJsEZ,FCC_T,,,50,2.238,10
217,OCCMgcYDewDbqxZzkg4kAy2K9/FCC_T//,OCCMgcYDewDbqxZzkg4kAy2K9,FCC_T,,,1,1.0,1
218,OCCMmev4UYYFNZr93qds946sr/FCC_T//,OCCMmev4UYYFNZr93qds946sr,FCC_T,,,4,2.25,4
219,OCCMrr9Rn223DWXkBx5rFhWQt/FCC_T//,OCCMrr9Rn223DWXkBx5rFhWQt,FCC_T,,,4,4.0,4
220,OCCMtAvjMaRvRcYq9TuEDmipL/FCC_T//,OCCMtAvjMaRvRcYq9TuEDmipL,FCC_T,,,1,1.0,1
221,OCCMynZpJtkiVkPE4CTx9NDCT/FCC_T//,OCCMynZpJtkiVkPE4CTx9NDCT,FCC_T,,,1,1.0,1
222,OCCN252tdsc4Utx3ZELR4FWRh/FCC_T//,OCCN252tdsc4Utx3ZELR4FWRh,FCC_T,,,2,2.0,2
223,OCCN3cNKEetifDryFSXrgXJ4f/FCC_T//,OCCN3cNKEetifDryFSXrgXJ4f,FCC_T,,,6,3.75,5
224,OCCNAAQ7U2k9toKr6FnqUhqcZ/FCC_T//,OCCNAAQ7U2k9toKr6FnqUhqcZ,FCC_T,,,2,2.0,2
225,OCCNBMKMfoXXrvVFq2mba6Bom/FCC_T//,OCCNBMKMfoXXrvVFq2mba6Bom,FCC_T,,,1,1.0,1
226,OCCNBuAbDQ2FzjBF9aBRAbpqG/FCC_T//,OCCNBuAbDQ2FzjBF9aBRAbpqG,FCC_T,,,30,1.1,7
227,OCCNQKaqTvp4aeUFtBpre4ThU/FCC_T//,OCCNQKaqTvp4aeUFtBpre4ThU,FCC_T,,,1,1.0,1
228,OCCNQZoZ35KmHicwHTRDVfHih/FCC_T//,OCCNQZoZ35KmHicwHTRDVfHih,FCC_T,,,1,1.0,1
229,OCCNTUNnVuPzRf7LK6wMVm99U/FCC_T//,OCCNTUNnVuPzRf7LK6wMVm99U,FCC_T,,,24,6.003,12
230,OCCNnLyBr5cXDnWEywMHJXCxC/FCC_T//,OCCNnLyBr5cXDnWEywMHJXCxC,FCC_T,,,1,1.0,1
231,OCCNsyu58Mq9AtEBRSEDL3phe/FCC_T//,OCCNsyu58Mq9AtEBRSEDL3phe,FCC_T,,,1,1.0,1
232,OCCP3rfrNGLNEhEAPQqDMRxCZ/FCC_T//,OCCP3rfrNGLNEhEAPQqDMRxCZ,FCC_T,,,1,1.0,1
233,OCCP8pnqhesDwuJ7LMacUTtde/FCC_T//,OCCP8pnqhesDwuJ7LMacUTtde,FCC_T,,,20,12.75,16
234,OCCPHS8qBtSZB5yKYtLkbK2kd/FCC_T//,OCCPHS8qBtSZB5yKYtLkbK2kd,FCC_T,,,5,2.8,3
235,OCCPLrfgLMZ422vRBVm9PKAL4/FCC_T//,OCCPLrfgLMZ422vRBVm9PKAL4,FCC_T,,,11,11.0,10
236,OCCPMJJbtAGkcVs7AHSpFrTNi/FCC_T//,OCCPMJJbtAGkcVs7AHSpFrTNi,FCC_T,,,1,1.0,1
237,OCCPQVJWXfFSEhN5qGHhopyc5/FCC_T//,OCCPQVJWXfFSEhN5qGHhopyc5,FCC_T,,,2,2.0,2
238,OCCPhcN4AKsBDKedvTwxEXWNA/FCC_T//,OCCPhcN4AKsBDKedvTwxEXWNA,FCC_T,,,2,2.0,2
239,OCCPnnNbee8gNBjDY2b6idQw6/FCC_T//,OCCPnnNbee8gNBjDY2b6idQw6,FCC_T,,,1,1.0,1
240,OCCPtAJ3UhdXnPKrzZKDD4oy3/FCC_T//,OCCPtAJ3UhdXnPKrzZKDD4oy3,FCC_T,,,4,2.25,3
241,OCCPuhVUnE9XrUB6xUHuLdbVe/FCC_T//,OCCPuhVUnE9XrUB6xUHuLdbVe,FCC_T,,,2,2.0,2
242,OCCPvRR2xBWC8kw89PKQB9eNM/FCC_T//,OCCPvRR2xBWC8kw89PKQB9eNM,FCC_T,,,5,5.0,5
243,OCCPy9AAML9gd58irPcdpiDhj/FCC_T//,OCCPy9AAML9gd58irPcdpiDhj,FCC_T,,,3,0.167,2
244,OCCQ4tCpTqfmoxrFaqKiGSbkT/FCC_T//,OCCQ4tCpTqfmoxrFaqKiGSbkT,FCC_T,,,2,2.0,2
245,OCCQBNGRPn7jqSf5nGkTv5DYy/FCC_T//,OCCQBNGRPn7jqSf5nGkTv5DYy,FCC_T,,,1,1.0,1
246,OCCQDKbG4pSBL5PP9WJEarcMQ/FCC_T//,OCCQDKbG4pSBL5PP9WJEarcMQ,FCC_T,,,1,1.0,1
247,OCCQFm25PPRvatxBUY6diUbAD/FCC_T//,OCCQFm25PPRvatxBUY6diUbAD,FCC_T,,,1,1.0,1
248,OCCQGQgG9GFoonrc8Ldu3tnfE/FCC_T//,OCCQGQgG9GFoonrc8Ldu3tnfE,FCC_T,,,5,5.0,5
249,OCCQJbT2ozXCXeWNdgeSsjyPZ/FCC_T//,OCCQJbT2ozXCXeWNdgeSsjyPZ,FCC_T,,,4,1.25,2
250,OCCQLfNcxEVGKpavF6stWPhuw/FCC_T//,OCCQLfNcxEVGKpavF6stWPhuw,FCC_T,,,1,1.0,1
251,OCCQNx2VoWVuyKNMbZiwrL9m8/FCC_T//,OCCQNx2VoWVuyKNMbZiwrL9m8,FCC_T,,,16,5.104,7
252,OCCQoFyGPgeAktJVQCPm9NyKc/FCC_T//,OCCQoFyGPgeAktJVQCPm9NyKc,FCC_T,,,6,6.0,6
253,OCCQrfRxxVcRpG26yWukgPrk6/FCC_T//,OCCQrfRxxVcRpG26yWukgPrk6,FCC_T,,,1,1.0,1
254,OCCRDL9EPbrVBxVC4JVSwrWXp/FCC_T//,OCCRDL9EPbrVBxVC4JVSwrWXp,FCC_T,,,2,2.0,2
255,OCCRNKJHatUj63tYnd59Av7FH/FCC_T//,OCCRNKJHatUj63tYnd59Av7FH,FCC_T,,,20,0.357,4
256,OCCRTkEBDPUg8EzXSqYcKm3EX/FCC_T//,OCCRTkEBDPUg8EzXSqYcKm3EX,FCC_T,,,1,1.0,1
257,OCCRa9CfKRDjNvFXAsuPWxBsh/FCC_T//,OCCRa9CfKRDjNvFXAsuPWxBsh,FCC_T,,,7,7.0,7
258,OCCRbMxGmYDHoStYcWhQW7cDZ/FCC_T//,OCCRbMxGmYDHoStYcWhQW7cDZ,FCC_T,,,5,0.6,2
259,OCCRcf33XxqGMKNqwZX8RN2tF/FCC_T//,OCCRcf33XxqGMKNqwZX8RN2tF,FCC_T,,,2,2.0,2
260,OCCRookDTj5oNGY4vBvZmAQMk/FCC_T//,OCCRookDTj5oNGY4vBvZmAQMk,FCC_T,,,1,1.0,1
261,OCCRt8GQTASvCxL2XtM5awj42/FCC_T//,OCCRt8GQTASvCxL2XtM5awj42,FCC_T,,,3,3.0,3
262,OCCS7KxmKCaXUZwLvVQm46o5Y/FCC_T//,OCCS7KxmKCaXUZwLvVQm46o5Y,FCC_T,,,6,2.667,6
263,OCCSFwVfHWBbJpNuTsdEwmP8y/FCC_T//,OCCSFwVfHWBbJpNuTsdEwmP8y,FCC_T,,,11,7.364,9
264,OCCSQLHwTtJZTs4pQUqDtigBi/FCC_T//,OCCSQLHwTtJZTs4pQUqDtigBi,FCC_T,,,2,2.0,2
265,OCCSSotsWrmpaTJ6Z8r469FHe/FCC_T//,OCCSSotsWrmpaTJ6Z8r469FHe,FCC_T,,,1,1.0,1
266,OCCSVH4GmyK7YGxYgXCf6Bbgs/FCC_T//,OCCSVH4GmyK7YGxYgXCf6Bbgs,FCC_T,,,1,1.0,1
267,OCCSVHyzSHTzrcj5NvNwHvfUG/FCC_T//,OCCSVHyzSHTzrcj5NvNwHvfUG,FCC_T,,,1,1.0,1
268,OCCSfZB4YYzMywoXyxiw8aPn3/FCC_T//,OCCSfZB4YYzMywoXyxiw8aPn3,FCC_T,,,1,1.0,1
269,OCCSh6VPtUkoQ6vgWQfv2Jg8W/FCC_T//,OCCSh6VPtUkoQ6vgWQfv2Jg8W,FCC_T,,,2,2.0,2
270,OCCSj9C6QjNGMTY7qMBYUoyZd/FCC_T//,OCCSj9C6QjNGMTY7qMBYUoyZd,FCC_T,,,1,1.0,1
271,OCCSnKk8s9QwQWvWrfz6oAmcZ/FCC_T//,OCCSnKk8s9QwQWvWrfz6oAmcZ,FCC_T,,,3,3.0,3
272,OCCSv4orKRR3dPogDfYiEWqyP/FCC_T//,OCCSv4orKRR3dPogDfYiEWqyP,FCC_T,,,19,18.0,17
273,OCCSwAPwEBDppeAKYa7yRgiNn/FCC_T//,OCCSwAPwEBDppeAKYa7yRgiNn,FCC_T,,,2,2.0,2
274,OCCT35g95LiubJdWQJNDeBUf6/FCC_T//,OCCT35g95LiubJdWQJNDeBUf6,FCC_T,,,11,3.659,6
275,OCCT7LpWzn9qrCbiHyyEe8mPp/FCC_T//,OCCT7LpWzn9qrCbiHyyEe8mPp,FCC_T,,,1,1.0,1
276,OCCT9p8gAVaEkcWaXs8AvWkzQ/FCC_T//,OCCT9p8gAVaEkcWaXs8AvWkzQ,FCC_T,,,2,2.0,2
277,OCCTGZpyENRK6KfHykbhP8zFq/FCC_T//,OCCTGZpyENRK6KfHykbhP8zFq,FCC_T,,,1,1.0,1
278,OCCTJgD6vVmRoz5AcnRQGrZfY/FCC_T//,OCCTJgD6vVmRoz5AcnRQGrZfY,FCC_T,,,2,2.0,2
279,OCCTMkYz4wAPzAiGtt6raRsbA/FCC_T//,OCCTMkYz4wAPzAiGtt6raRsbA,FCC_T,,,34,0.354,5
280,OCCTMse8Jwojbp9WQ3dUp6k76/FCC_T//,OCCTMse8Jwojbp9WQ3dUp6k76,FCC_T,,,32,9.302,18
281,OCCTRFJDirKoCrvWPMmGzbPT9/FCC_T//,OCCTRFJDirKoCrvWPMmGzbPT9,FCC_T,,,1,1.0,1
282,OCCTTyjPABXWoQ5F9hrpGZLeF/FCC_T//,OCCTTyjPABXWoQ5F9hrpGZLeF,FCC_T,,,1,1.0,1
283,OCCTZifuXfrUURaFDhUTWuRQZ/FCC_T//,OCCTZifuXfrUURaFDhUTWuRQZ,FCC_T,,,7,2.0,4
284,OCCTbRDNwmbBYXHxagXfc3fKj/FCC_T//,OCCTbRDNwmbBYXHxagXfc3fKj,FCC_T,,,2,2.0,2
285,OCCTcWrVeSuyMoKaLeSShqAAB/FCC_T//,OCCTcWrVeSuyMoKaLeSShqAAB,FCC_T,,,2,2.0,2
286,OCCTx9Sr7fAGqoBrmheYrto6y/FCC_T//,OCCTx9Sr7fAGqoBrmheYrto6y,FCC_T,,,1,1.0,1
287,OCCU957q7bHxgZyfeGvSW4A2H/FCC_T//,OCCU957q7bHxgZyfeGvSW4A2H,FCC_T,,,1,1.0,1
288,OCCUQVzhTjTBpnGfrphEi3woE/FCC_T//,OCCUQVzhTjTBpnGfrphEi3woE,FCC_T,,,2,2.0,2
289,OCCUYtX9WPhgMsEyTjP8SgFG7/FCC_T//,OCCUYtX9WPhgMsEyTjP8SgFG7,FCC_T,,,1,1.0,1
290,OCCUggzPNefLDmaEdWjmivM55/FCC_T//,OCCUggzPNefLDmaEdWjmivM55,FCC_T,,,1,1.0,1
291,OCCUgnCTuBBA3ryJjUUq6uydp/FCC_T//,OCCUgnCTuBBA3ryJjUUq6uydp,FCC_T,,,1,1.0,1
292,OCCUi5YNv5nXGiFQzVFBwGoxK/FCC_T//,OCCUi5YNv5nXGiFQzVFBwGoxK,FCC_T,,,1,1.0,1
293,OCCUidHFXioEAavj9HgtXEVZF/FCC_T//,OCCUidHFXioEAavj9HgtXEVZF,FCC_T,,,1,1.0,1
294,OCCUkveLBQxYKev4Sv4CUNEov/FCC_T//,OCCUkveLBQxYKev4Sv4CUNEov,FCC_T,,,21,1.533,8
295,OCCUptf8EEBdsUAHrdCn7oAvg/FCC_T//,OCCUptf8EEBdsUAHrdCn7oAvg,FCC_T,,,1,1.0,1
296,OCCUudCWsvJLYFjFb69zyx7Sx/FCC_T//,OCCUudCWsvJLYFjFb69zyx7Sx,FCC_T,,,3,3.0,3
297,OCCUvDzfvmJcssHkh8TZqzJXz/FCC_T//,OCCUvDzfvmJcssHkh8TZqzJXz,FCC_T,,,7,2.857,4
298,OCCVFAwZJFYk7ojrhZGJAQgBt/FCC_T//,OCCVFAwZJFYk7ojrhZGJAQgBt,FCC_T,,,1,1.0,1
299,OCCVMFozCUPpf7Xd35dzxtdeK/FCC_T//,OCCVMFozCUPpf7Xd35dzxtdeK,FCC_T,,,52,0.975,6
300,OCCVPzvXjh3r9EYt7WCAMARnz/FCC_T//,OCCVPzvXjh3r9EYt7WCAMARnz,FCC_T,,,5,5.0,4
301,OCCVSyqQBNHbCExsGSBfeRP4R/FCC_T//,OCCVSyqQBNHbCExsGSBfeRP4R,FCC_T,,,6,3.75,4
302,OCCVUzxRpd58ew8KEwq3UVtRa/FCC_T//,OCCVUzxRpd58ew8KEwq3UVtRa,FCC_T,,,2,2.0,2
303,OCCVXhkkgYtBATSYrS8r3YaUf/FCC_T//,OCCVXhkkgYtBATSYrS8r3YaUf,FCC_T,,,1,1.0,1
304,OCCVXrN28XzLdL2r3gXqTrdPM/FCC_T//,OCCVXrN28XzLdL2r3gXqTrdPM,FCC_T,,,1,1.0,1
305,OCCVbk865pKX6yghkmfiHYDxk/FCC_T//,OCCVbk865pKX6yghkmfiHYDxk,FCC_T,,,4,2.25,4
306,OCCVd4Nz6EJngEzULsiEx7MUD/FCC_T//,OCCVd4Nz6EJngEzULsiEx7MUD,FCC_T,,,1,1.0,1
307,OCCVenpvvrNjoF65YW2FV2GFX/FCC_T//,OCCVenpvvrNjoF65YW2FV2GFX,FCC_T,,,8,4.125,7
308,OCCVqcdGs39mHaFe5Zxi6EkKe/FCC_T//,OCCVqcdGs39mHaFe5Zxi6EkKe,FCC_T,,,1,1.0,1
309,OCCVrSFEbdYQwHskDTEddp9iA/FCC_T//,OCCVrSFEbdYQwHskDTEddp9iA,FCC_T,,,1,1.0,1
310,OCCVrnEpqMGxxp8ZhqEH9U2Yw/FCC_T//,OCCVrnEpqMGxxp8ZhqEH9U2Yw,FCC_T,,,8,5.688,7
311,OCCW7trYhFSgJCnpC3n6WHgbD/FCC_T//,OCCW7trYhFSgJCnpC3n6WHgbD,FCC_T,,,1,1.0,1
312,OCCWCL3NjqnvWDRYULxq7f4hh/FCC_T//,OCCWCL3NjqnvWDRYULxq7f4hh,FCC_T,,,4,1.875,3
313,OCCWMmU79gFHYKNLzJ595K2qA/FCC_T//,OCCWMmU79gFHYKNLzJ595K2qA,FCC_T,,,129,6.359,24
314,OCCWQYHoXbt9Rfoo6P2xe5Lxy/FCC_T//,OCCWQYHoXbt9Rfoo6P2xe5Lxy,FCC_T,,,2,2.0,2
315,OCCWY6u82mY89ubfWFBcBSNM6/FCC_T//,OCCWY6u82mY89ubfWFBcBSNM6,FCC_T,,,1,1.0,1
316,OCCWYgrSDRqnYkhPFW9PY7QrM/FCC_T//,OCCWYgrSDRqnYkhPFW9PY7QrM,FCC_T,,,2,0.5,2
317,OCCWbRpJzmRnbgmPQA5QRcTa8/FCC_T//,OCCWbRpJzmRnbgmPQA5QRcTa8,FCC_T,,,3,3.0,2
318,OCCWcTJrjJ8ZzAkhpkUUzu2BT/FCC_T//,OCCWcTJrjJ8ZzAkhpkUUzu2BT,FCC_T,,,10,3.15,7
319,OCCWdgKnYp8nayBezDUzZigAj/FCC_T//,OCCWdgKnYp8nayBezDUzZigAj,FCC_T,,,8,3.75,6
320,OCCWmarv4uSes2zCkHcWgoDaR/FCC_T//,OCCWmarv4uSes2zCkHcWgoDaR,FCC_T,,,1,1.0,1
321,OCCWyPpGXKeH3jLh2j2aQCWmJ/FCC_T//,OCCWyPpGXKeH3jLh2j2aQCWmJ,FCC_T,,,1,1.0,1
322,OCCWyb4SvJ2aneBfPRrsYbZ4U/FCC_T//,OCCWyb4SvJ2aneBfPRrsYbZ4U,FCC_T,,,4,4.0,4
323,OCCX4jwTD5UPsn72bf5doBeox/FCC_T//,OCCX4jwTD5UPsn72bf5doBeox,FCC_T,,,1,1.0,1
324,OCCX6A65PgoFQxtqqa6V2iJoT/FCC_T//,OCCX6A65PgoFQxtqqa6V2iJoT,FCC_T,,,1,1.0,1
325,OCCXDxY6Gbz4VJSKnKkVrjQ9G/FCC_T//,OCCXDxY6Gbz4VJSKnKkVrjQ9G,FCC_T,,,1,1.0,1
326,OCCXSnaqmZNuKVz3z5pkptaEG/FCC_T//,OCCXSnaqmZNuKVz3z5pkptaEG,FCC_T,,,1,1.0,1
327,OCCXUZNsA7m8pqNeeezyH8wmu/FCC_T//,OCCXUZNsA7m8pqNeeezyH8wmu,FCC_T,,,1,1.0,1
328,OCCXgEMhGSzeprfxMRkGqMiS3/FCC_T//,OCCXgEMhGSzeprfxMRkGqMiS3,FCC_T,,,1,1.0,1
329,OCCY4spabTqwMiM5SkqvzZun9/FCC_T//,OCCY4spabTqwMiM5SkqvzZun9,FCC_T,,,2,0.5,2
330,OCCY6M77cbP5XTyL8rcSNezLn/FCC_T//,OCCY6M77cbP5XTyL8rcSNezLn,FCC_T,,,1,1.0,1
331,OCCYTK4HGg3r4Sjf3TLcwxaFP/FCC_T//,OCCYTK4HGg3r4Sjf3TLcwxaFP,FCC_T,,,2,2.0,2
332,OCCYUZm9W7zxGsRLgk2Wvq2zh/FCC_T//,OCCYUZm9W7zxGsRLgk2Wvq2zh,FCC_T,,,3,1.333,3
333,OCCYWk6zHhLHb2WeNSkYB228v/FCC_T//,OCCYWk6zHhLHb2WeNSkYB228v,FCC_T,,,9,3.5,6
334,OCCYaGv4FehtptpiLyQCCQq2M/FCC_T//,OCCYaGv4FehtptpiLyQCCQq2M,FCC_T,,,2,0.0,1
335,OCCYmYifK7ssNHbYFC9PkhQ9Z/FCC_T//,OCCYmYifK7ssNHbYFC9PkhQ9Z,FCC_T,,,54,2.801,12
336,OCCYnPMkHWn9qbgM2Y67fJFjC/FCC_T//,OCCYnPMkHWn9qbgM2Y67fJFjC,FCC_T,,,3,1.0,2
337,OCCYpyV3mSoH4s8TzmvHnP5AQ/FCC_T//,OCCYpyV3mSoH4s8TzmvHnP5AQ,FCC_T,,,1,1.0,1
338,OCCYxZy63A9stcTxitL7KVb7T/FCC_T//,OCCYxZy63A9stcTxitL7KVb7T,FCC_T,,,31,1.391,5
339,OCCZ337YQ4iG6cm6zAKVdnjrE/FCC_T//,OCCZ337YQ4iG6cm6zAKVdnjrE,FCC_T,,,1,1.0,1
340,OCCZ3aE6cYvqAWP585TpVvXtA/FCC_T//,OCCZ3aE6cYvqAWP585TpVvXtA,FCC_T,,,3,3.0,3
341,OCCZAuVdGwygGNAztyFKSJbpy/FCC_T//,OCCZAuVdGwygGNAztyFKSJbpy,FCC_T,,,6,2.222,3
342,OCCZDNwhrhzKkQhsKNbHnUWfA/FCC_T//,OCCZDNwhrhzKkQhsKNbHnUWfA,FCC_T,,,285,3.895,33
343,OCCZKuwzAKjVfGTk6cokr2B92/FCC_T//,OCCZKuwzAKjVfGTk6cokr2B92,FCC_T,,,5,1.5,4
344,OCCZiXjnn35uqVvqjPHsUuB4j/FCC_T//,OCCZiXjnn35uqVvqjPHsUuB4j,FCC_T,,,20,3.007,9
345,OCCZorQNvNLYiaXhQp5CYTxs8/FCC_T//,OCCZorQNvNLYiaXhQp5CYTxs8,FCC_T,,,5,5.0,4
346,OCCZwaZdJQBzoc7yhVz3ySzXQ/FCC_T//,OCCZwaZdJQBzoc7yhVz3ySzXQ,FCC_T,,,3,1.0,2
347,OCCa7ZLjek6jeVMEKZcUwvguc/FCC_T//,OCCa7ZLjek6jeVMEKZcUwvguc,FCC_T,,,2,2.0,2
348,OCCa9DYQbjVFqcdbiD4YUhAKn/FCC_T//,OCCa9DYQbjVFqcdbiD4YUhAKn,FCC_T,,,23,1.974,6
349,OCCaCG4yReqwmMzrDF2XE4WHE/FCC_T//,OCCaCG4yReqwmMzrDF2XE4WHE,FCC_T,,,7,3.095,4
350,OCCaFmmERaRHJdKgAagQggTaZ/FCC_T//,OCCaFmmERaRHJdKgAagQggTaZ,FCC_T,,,1,1.0,1
351,OCCaQQL6n8ccn2ZmbkRQpjZmF/FCC_T//,OCCaQQL6n8ccn2ZmbkRQpjZmF,FCC_T,,,1,1.0,1
352,OCCaVNjJbCMLj8w5RxagxEwE8/FCC_T//,OCCaVNjJbCMLj8w5RxagxEwE8,FCC_T,,,1,1.0,1
353,OCCaVZkudx4LuprVEhzc5BtMX/FCC_T//,OCCaVZkudx4LuprVEhzc5BtMX,FCC_T,,,1,1.0,1
354,OCCaWdM9qX5N8SJSEiGrMt4ah/FCC_T//,OCCaWdM9qX5N8SJSEiGrMt4ah,FCC_T,,,1,1.0,1
355,OCCaXMv2Ys34BZLmZi7U6UAr8/FCC_T//,OCCaXMv2Ys34BZLmZi7U6UAr8,FCC_T,,,2,2.0,1
356,OCCaaz8wraNoG4gKNcsPZN9Sb/FCC_T//,OCCaaz8wraNoG4gKNcsPZN9Sb,FCC_T,,,3,3.0,3
357,OCCamAkiJYi6amcEewHfrhxcD/FCC_T//,OCCamAkiJYi6amcEewHfrhxcD,FCC_T,,,3,3.0,2
358,OCCauomGz2eHER7TYVTSBCPVq/FCC_T//,OCCauomGz2eHER7TYVTSBCPVq,FCC_T,,,13,9.692,11
359,OCCazzURvpHSZtUeCt9mPDUwM/FCC_T//,OCCazzURvpHSZtUeCt9mPDUwM,FCC_T,,,4,3.0,3
360,OCCb5RfRbTMYL8AzdycbxyHMx/FCC_T//,OCCb5RfRbTMYL8AzdycbxyHMx,FCC_T,,,2,2.0,2
361,OCCbCMajrLqt68mRMQRxvxqDd/FCC_T//,OCCbCMajrLqt68mRMQRxvxqDd,FCC_T,,,1,1.0,1
362,OCCbFAGysfgaQk72KBZQkc6s2/FCC_T//,OCCbFAGysfgaQk72KBZQkc6s2,FCC_T,,,3,3.0,3
363,OCCbJEPmvKKrhe3CLHZNgZc9x/FCC_T//,OCCbJEPmvKKrhe3CLHZNgZc9x,FCC_T,,,3,3.0,3
364,OCCbXxJv4dXBoJPK2pNNrNyro/FCC_T//,OCCbXxJv4dXBoJPK2pNNrNyro,FCC_T,,,1,1.0,1
365,OCCbgtR7mi4NFGhPB9oV4P8js/FCC_T//,OCCbgtR7mi4NFGhPB9oV4P8js,FCC_T,,,1,1.0,1
366,OCCbjqj4oJ64QRsPZ6ikx2QBy/FCC_T//,OCCbjqj4oJ64QRsPZ6ikx2QBy,FCC_T,,,6,5.0,4
367,OCCbjxWfRWYjmgZc4FSAZhZrN/FCC_T//,OCCbjxWfRWYjmgZc4FSAZhZrN,FCC_T,,,13,6.795,9
368,OCCbnFEoZ3NWfkVaXy9MuwgVw/FCC_T//,OCCbnFEoZ3NWfkVaXy9MuwgVw,FCC_T,,,1,1.0,1
