,composite_chain_id,coref_chain,dataset,topic_id,language,mentions,phrasing_diversity,unique_lemmas
5034,abcnews.go.com-US-hepatitis-serial-infector-spread-disease-thousands-story/HyperCoref//,abcnews.go.com-US-hepatitis-serial-infector-spread-disease-thousands-story,HyperCoref,,,1,1.0,1
5035,abcnews.go.com-US-hero-student-describes-classmates-thwarted-suspect-colorado-school-story/HyperCoref//,abcnews.go.com-US-hero-student-describes-classmates-thwarted-suspect-colorado-school-story,HyperCoref,,,6,6.0,5
5036,abcnews.go.com-US-high-school-student-washington-latest-coronavirus-community-spread-story/HyperCoref//,abcnews.go.com-US-high-school-student-washington-latest-coronavirus-community-spread-story,HyperCoref,,,6,5.0,5
5037,abcnews.go.com-US-high-school-wrestler-forced-cut-dreadlocks-displayed-character-story/HyperCoref//,abcnews.go.com-US-high-school-wrestler-forced-cut-dreadlocks-displayed-character-story,HyperCoref,,,4,4.0,4
5038,abcnews.go.com-US-historic-16-billion-mega-millions-drawing-set-tonight-story/HyperCoref//,abcnews.go.com-US-historic-16-billion-mega-millions-drawing-set-tonight-story,HyperCoref,,,5,5.0,5
5039,abcnews.go.com-US-hobby-lobby-employees-called-cops-customer-apparently-looked-story/HyperCoref//,abcnews.go.com-US-hobby-lobby-employees-called-cops-customer-apparently-looked-story,HyperCoref,,,1,1.0,1
5040,abcnews.go.com-US-hollywood-actors-ceos-charged-nationwide-college-admissions-cheating-story/HyperCoref//,abcnews.go.com-US-hollywood-actors-ceos-charged-nationwide-college-admissions-cheating-story,HyperCoref,,,24,13.0,13
5041,abcnews.go.com-US-hollywoods-famous-cars-unnoticed-50-years-story/HyperCoref//,abcnews.go.com-US-hollywoods-famous-cars-unnoticed-50-years-story,HyperCoref,,,4,4.0,4
5042,abcnews.go.com-US-honestly-thought-find-dna-test-genetic-genealogy-lead-story/HyperCoref//,abcnews.go.com-US-honestly-thought-find-dna-test-genetic-genealogy-lead-story,HyperCoref,,,5,5.0,5
5043,abcnews.go.com-US-house-3k-hand-carved-pumpkins-lit-halloween-spirit-story/HyperCoref//,abcnews.go.com-US-house-3k-hand-carved-pumpkins-lit-halloween-spirit-story,HyperCoref,,,2,2.0,2
5044,abcnews.go.com-US-houston-community-activists-fear-year-girls-death-linked-story/HyperCoref//,abcnews.go.com-US-houston-community-activists-fear-year-girls-death-linked-story,HyperCoref,,,3,3.0,3
5045,abcnews.go.com-US-houston-police-embroiled-scandal-lies-found-knock-warrant-story/HyperCoref//,abcnews.go.com-US-houston-police-embroiled-scandal-lies-found-knock-warrant-story,HyperCoref,,,5,5.0,5
5046,abcnews.go.com-US-hundreds-expected-george-floyd-funeral-north-carolina-story/HyperCoref//,abcnews.go.com-US-hundreds-expected-george-floyd-funeral-north-carolina-story,HyperCoref,,,6,5.0,5
5047,abcnews.go.com-US-hundreds-lawsuits-filed-york-alleged-child-sexual-abuse-story/HyperCoref//,abcnews.go.com-US-hundreds-lawsuits-filed-york-alleged-child-sexual-abuse-story,HyperCoref,,,8,5.688,7
5048,abcnews.go.com-US-hundreds-searching-year-girl-vanished-playing-home-story/HyperCoref//,abcnews.go.com-US-hundreds-searching-year-girl-vanished-playing-home-story,HyperCoref,,,3,2.0,2
5049,abcnews.go.com-US-hurricane-categories-saffir-simpson-wind-scale-story/HyperCoref//,abcnews.go.com-US-hurricane-categories-saffir-simpson-wind-scale-story,HyperCoref,,,4,3.0,3
5050,abcnews.go.com-US-hurricane-dorian-latest-forecast-florida-georgia-carolinas-story/HyperCoref//,abcnews.go.com-US-hurricane-dorian-latest-forecast-florida-georgia-carolinas-story,HyperCoref,,,5,5.0,5
5051,abcnews.go.com-US-hurricane-dorian-whips-north-carolina-coast-deadly-storm-story/HyperCoref//,abcnews.go.com-US-hurricane-dorian-whips-north-carolina-coast-deadly-storm-story,HyperCoref,,,5,4.0,4
5052,abcnews.go.com-US-hurricane-sandy-victims-story/HyperCoref//,abcnews.go.com-US-hurricane-sandy-victims-story,HyperCoref,,,2,1.0,1
5053,abcnews.go.com-US-hurricane-tracker-florida-officials-warn-michael-destructive-storm-story/HyperCoref//,abcnews.go.com-US-hurricane-tracker-florida-officials-warn-michael-destructive-storm-story,HyperCoref,,,4,4.0,4
5054,abcnews.go.com-US-hurricanes-hurricane-irene-hits-11-year-killed-falling-tree-story/HyperCoref//,abcnews.go.com-US-hurricanes-hurricane-irene-hits-11-year-killed-falling-tree-story,HyperCoref,,,2,1.0,1
5055,abcnews.go.com-US-hurricanes-hurricane-irene-storm-hits-north-carolina-blamed-deaths-story/HyperCoref//,abcnews.go.com-US-hurricanes-hurricane-irene-storm-hits-north-carolina-blamed-deaths-story,HyperCoref,,,2,2.0,2
5056,abcnews.go.com-US-ice-releases-hundreds-immigrants-rounded-mississippi-children-left-story/HyperCoref//,abcnews.go.com-US-ice-releases-hundreds-immigrants-rounded-mississippi-children-left-story,HyperCoref,,,6,6.0,6
5057,abcnews.go.com-US-idaho-manhunt-alleged-killer-girl-ends-gunfire-story/HyperCoref//,abcnews.go.com-US-idaho-manhunt-alleged-killer-girl-ends-gunfire-story,HyperCoref,,,4,4.0,4
5058,abcnews.go.com-US-illinois-mega-millions-winners-merle-patricia-butler-giggled-story/HyperCoref//,abcnews.go.com-US-illinois-mega-millions-winners-merle-patricia-butler-giggled-story,HyperCoref,,,1,1.0,1
5059,abcnews.go.com-US-illinois-set-11th-state-legalize-marijuana-story/HyperCoref//,abcnews.go.com-US-illinois-set-11th-state-legalize-marijuana-story,HyperCoref,,,5,5.0,4
5060,abcnews.go.com-US-images-showing-michaels-destruction-emerge-houses-submerged-story/HyperCoref//,abcnews.go.com-US-images-showing-michaels-destruction-emerge-houses-submerged-story,HyperCoref,,,5,5.0,5
5061,abcnews.go.com-US-imf-chief-dominique-strauss-kahn-suicide-watch-story/HyperCoref//,abcnews.go.com-US-imf-chief-dominique-strauss-kahn-suicide-watch-story,HyperCoref,,,2,2.0,2
5062,abcnews.go.com-US-improvised-explosive-device-detonates-montana-elementary-school-injured-story/HyperCoref//,abcnews.go.com-US-improvised-explosive-device-detonates-montana-elementary-school-injured-story,HyperCoref,,,1,1.0,1
5063,abcnews.go.com-US-incomprehensible-confrontations-masks-erupt-amid-covid-19-crisis-story/HyperCoref//,abcnews.go.com-US-incomprehensible-confrontations-masks-erupt-amid-covid-19-crisis-story,HyperCoref,,,4,4.0,4
5064,abcnews.go.com-US-independent-autopsy-george-floyd-findings-announced-story/HyperCoref//,abcnews.go.com-US-independent-autopsy-george-floyd-findings-announced-story,HyperCoref,,,8,4.958,6
5065,abcnews.go.com-US-indiana-toddler-died-cruise-ship-fall-grandpa-thought-story/HyperCoref//,abcnews.go.com-US-indiana-toddler-died-cruise-ship-fall-grandpa-thought-story,HyperCoref,,,4,3.0,3
5066,abcnews.go.com-US-injured-shooting-jersey-high-school-football-game-story/HyperCoref//,abcnews.go.com-US-injured-shooting-jersey-high-school-football-game-story,HyperCoref,,,4,1.875,3
5067,abcnews.go.com-US-inmate-utah-doctor-held-wifes-head-water-story/HyperCoref//,abcnews.go.com-US-inmate-utah-doctor-held-wifes-head-water-story,HyperCoref,,,1,1.0,1
5068,abcnews.go.com-US-inside-ambush-black-sunday-story/HyperCoref//,abcnews.go.com-US-inside-ambush-black-sunday-story,HyperCoref,,,1,1.0,1
5069,abcnews.go.com-US-inside-fotis-dulos-jennifer-dulos-murder-case-grave-story/HyperCoref//,abcnews.go.com-US-inside-fotis-dulos-jennifer-dulos-murder-case-grave-story,HyperCoref,,,4,4.0,4
5070,abcnews.go.com-US-inside-mysterious-case-deaths-missing-children-terrified-husband-story/HyperCoref//,abcnews.go.com-US-inside-mysterious-case-deaths-missing-children-terrified-husband-story,HyperCoref,,,7,7.0,7
5071,abcnews.go.com-US-inside-nightmarish-world-alabama-prisons-dojs-attempt-fix-story/HyperCoref//,abcnews.go.com-US-inside-nightmarish-world-alabama-prisons-dojs-attempt-fix-story,HyperCoref,,,4,4.0,4
5072,abcnews.go.com-US-inside-small-tennessee-town-powerball-jackpot-ticket-sold-story/HyperCoref//,abcnews.go.com-US-inside-small-tennessee-town-powerball-jackpot-ticket-sold-story,HyperCoref,,,2,2.0,2
5073,abcnews.go.com-US-inspired-scott-brown-camper-reveals-past-sexual-abuse-story/HyperCoref//,abcnews.go.com-US-inspired-scott-brown-camper-reveals-past-sexual-abuse-story,HyperCoref,,,1,1.0,1
5074,abcnews.go.com-US-investigating-psychic-detectives-cases-story/HyperCoref//,abcnews.go.com-US-investigating-psychic-detectives-cases-story,HyperCoref,,,2,2.0,2
5075,abcnews.go.com-US-investigation-identifies-500-catholic-priests-clergy-accused-sex-story/HyperCoref//,abcnews.go.com-US-investigation-identifies-500-catholic-priests-clergy-accused-sex-story,HyperCoref,,,4,4.0,4
5076,abcnews.go.com-US-investigators-delve-deeper-las-vegas-shooting-chilling-details-story/HyperCoref//,abcnews.go.com-US-investigators-delve-deeper-las-vegas-shooting-chilling-details-story,HyperCoref,,,1,1.0,1
5077,abcnews.go.com-US-investigators-slender-man-case-discuss-chilling-interviews-12-abcnews.go.com-US-slender-man-stabbing-victim-speaks-publicly-time-situation-story/HyperCoref//,abcnews.go.com-US-investigators-slender-man-case-discuss-chilling-interviews-12-abcnews.go.com-US-slender-man-stabbing-victim-speaks-publicly-time-situation-story,HyperCoref,,,1,1.0,1
5078,abcnews.go.com-US-investigators-slender-man-case-discuss-chilling-interviews-12-story/HyperCoref//,abcnews.go.com-US-investigators-slender-man-case-discuss-chilling-interviews-12-story,HyperCoref,,,1,1.0,1
5079,abcnews.go.com-US-iowa-powerball-winner-claims-3439-million-check-story/HyperCoref//,abcnews.go.com-US-iowa-powerball-winner-claims-3439-million-check-story,HyperCoref,,,4,4.0,4
5080,abcnews.go.com-US-isis-bride-hoda-muthana-us-citizen-sec-pompeo-story/HyperCoref//,abcnews.go.com-US-isis-bride-hoda-muthana-us-citizen-sec-pompeo-story,HyperCoref,,,7,7.0,7
5081,abcnews.go.com-US-jail-protocols-checking-jeffrey-epstein-hours-died-suicide-story/HyperCoref//,abcnews.go.com-US-jail-protocols-checking-jeffrey-epstein-hours-died-suicide-story,HyperCoref,,,10,10.0,10
5082,abcnews.go.com-US-james-whitey-bulger-ran-crime-ring-fbi-investigator-story/HyperCoref//,abcnews.go.com-US-james-whitey-bulger-ran-crime-ring-fbi-investigator-story,HyperCoref,,,2,2.0,2
5083,abcnews.go.com-US-january-2020-hottest-earths-history-noaa-story/HyperCoref//,abcnews.go.com-US-january-2020-hottest-earths-history-noaa-story,HyperCoref,,,1,1.0,1
5084,abcnews.go.com-US-japan-earthquake-high-risk-us-nuclear-plants-include-story/HyperCoref//,abcnews.go.com-US-japan-earthquake-high-risk-us-nuclear-plants-include-story,HyperCoref,,,1,1.0,1
5085,abcnews.go.com-US-jared-lee-loughner-inside-alleged-arizona-shooters-youtube-story/HyperCoref//,abcnews.go.com-US-jared-lee-loughner-inside-alleged-arizona-shooters-youtube-story,HyperCoref,,,4,4.0,4
5086,abcnews.go.com-US-jared-loughner-alleged-tucson-shooting-gunman-appears-court-story/HyperCoref//,abcnews.go.com-US-jared-loughner-alleged-tucson-shooting-gunman-appears-court-story,HyperCoref,,,9,8.0,8
5087,abcnews.go.com-US-jaycee-dugard-case-police-agencies-searching-clues-missing-story/HyperCoref//,abcnews.go.com-US-jaycee-dugard-case-police-agencies-searching-clues-missing-story,HyperCoref,,,5,5.0,5
5088,abcnews.go.com-US-jaycee-lee-dugard-case-highlights-californias-troubled-parole-story/HyperCoref//,abcnews.go.com-US-jaycee-lee-dugard-case-highlights-californias-troubled-parole-story,HyperCoref,,,4,4.0,3
5089,abcnews.go.com-US-jeffrey-dahmer-hero-tracy-edwards-charged-homicide-story/HyperCoref//,abcnews.go.com-US-jeffrey-dahmer-hero-tracy-edwards-charged-homicide-story,HyperCoref,,,1,1.0,1
5090,abcnews.go.com-US-jeffrey-epstein-accused-sex-trafficker-dies-suicide-officials-story/HyperCoref//,abcnews.go.com-US-jeffrey-epstein-accused-sex-trafficker-dies-suicide-officials-story,HyperCoref,,,16,8.0,8
5091,abcnews.go.com-US-jeffrey-epstein-accuser-files-lawsuit-naming-ghislaine-maxwell-story/HyperCoref//,abcnews.go.com-US-jeffrey-epstein-accuser-files-lawsuit-naming-ghislaine-maxwell-story,HyperCoref,,,6,6.0,6
5092,abcnews.go.com-US-jeffrey-epstein-companion-ghislaine-maxwell-federal-custody-story/HyperCoref//,abcnews.go.com-US-jeffrey-epstein-companion-ghislaine-maxwell-federal-custody-story,HyperCoref,,,4,4.0,4
5093,abcnews.go.com-US-jeffrey-epstein-signed-redrafted-days-jail-suicide-story/HyperCoref//,abcnews.go.com-US-jeffrey-epstein-signed-redrafted-days-jail-suicide-story,HyperCoref,,,5,5.0,5
5094,abcnews.go.com-US-jeffrey-epstein-survivors-coming-terms-happened-palm-beach-story/HyperCoref//,abcnews.go.com-US-jeffrey-epstein-survivors-coming-terms-happened-palm-beach-story,HyperCoref,,,6,6.0,5
5095,abcnews.go.com-US-jeffrey-epsteins-apparent-suicide-leads-shake-york-jail-story/HyperCoref//,abcnews.go.com-US-jeffrey-epsteins-apparent-suicide-leads-shake-york-jail-story,HyperCoref,,,6,6.0,6
5096,abcnews.go.com-US-jeffrey-epsteins-guards-allegedly-falsified-logs-cover-lapse-story/HyperCoref//,abcnews.go.com-US-jeffrey-epsteins-guards-allegedly-falsified-logs-cover-lapse-story,HyperCoref,,,4,4.0,4
5097,abcnews.go.com-US-jerry-sandusky-arrested-sex-abuse-charges-story/HyperCoref//,abcnews.go.com-US-jerry-sandusky-arrested-sex-abuse-charges-story,HyperCoref,,,6,5.0,4
5098,abcnews.go.com-US-jerry-sandusky-case-hampered-delay-accusations-questions-victims-story/HyperCoref//,abcnews.go.com-US-jerry-sandusky-case-hampered-delay-accusations-questions-victims-story,HyperCoref,,,1,1.0,1
5099,abcnews.go.com-US-jerry-sandusky-scandal-sue-paterno-respond-freeh-report-story/HyperCoref//,abcnews.go.com-US-jerry-sandusky-scandal-sue-paterno-respond-freeh-report-story,HyperCoref,,,1,1.0,1
5100,abcnews.go.com-US-jerry-sandusky-sentenced-30-60-years-prison-story/HyperCoref//,abcnews.go.com-US-jerry-sandusky-sentenced-30-60-years-prison-story,HyperCoref,,,4,3.0,3
5101,abcnews.go.com-US-jersey-public-schools-install-silent-panic-alarms-wake-story/HyperCoref//,abcnews.go.com-US-jersey-public-schools-install-silent-panic-alarms-wake-story,HyperCoref,,,1,1.0,1
5102,abcnews.go.com-US-jodi-arias-amnesia-defense-fails-convince-expert-story/HyperCoref//,abcnews.go.com-US-jodi-arias-amnesia-defense-fails-convince-expert-story,HyperCoref,,,2,2.0,2
5103,abcnews.go.com-US-jodi-arias-describes-sexual-encounter-week-meeting-travis-story/HyperCoref//,abcnews.go.com-US-jodi-arias-describes-sexual-encounter-week-meeting-travis-story,HyperCoref,,,1,1.0,1
5104,abcnews.go.com-US-jodi-arias-fate-decided-judge-today-story/HyperCoref//,abcnews.go.com-US-jodi-arias-fate-decided-judge-today-story,HyperCoref,,,3,3.0,3
5105,abcnews.go.com-US-jodi-arias-feels-betrayed-jury-sentence-death-story/HyperCoref//,abcnews.go.com-US-jodi-arias-feels-betrayed-jury-sentence-death-story,HyperCoref,,,4,4.0,4
5106,abcnews.go.com-US-jodi-arias-found-guilty-degree-murder-death-life-story/HyperCoref//,abcnews.go.com-US-jodi-arias-found-guilty-degree-murder-death-life-story,HyperCoref,,,3,3.0,3
5107,abcnews.go.com-US-jodi-arias-juror-dismissed-talking-trial-US-jodi-arias-mistrial-motion-highlighted-stalker-claims-story/HyperCoref//,abcnews.go.com-US-jodi-arias-juror-dismissed-talking-trial-US-jodi-arias-mistrial-motion-highlighted-stalker-claims-story,HyperCoref,,,1,1.0,1
5108,abcnews.go.com-US-jodi-arias-jury-decide-death-penalty-mistrial-declared-story/HyperCoref//,abcnews.go.com-US-jodi-arias-jury-decide-death-penalty-mistrial-declared-story,HyperCoref,,,2,2.0,2
5109,abcnews.go.com-US-jodi-arias-jury-foreman-18-days-testimony-hurt-story/HyperCoref//,abcnews.go.com-US-jodi-arias-jury-foreman-18-days-testimony-hurt-story,HyperCoref,,,1,1.0,1
5110,abcnews.go.com-US-jodi-arias-jury-rules-murder-cruel-moves-death-story/HyperCoref//,abcnews.go.com-US-jodi-arias-jury-rules-murder-cruel-moves-death-story,HyperCoref,,,2,2.0,2
5111,abcnews.go.com-US-jodi-arias-shows-artwork-family-photos-final-statement-story/HyperCoref//,abcnews.go.com-US-jodi-arias-shows-artwork-family-photos-final-statement-story,HyperCoref,,,1,1.0,1
5112,abcnews.go.com-US-jodi-arias-tells-jury-killed-alexander-planned-kill-story/HyperCoref//,abcnews.go.com-US-jodi-arias-tells-jury-killed-alexander-planned-kill-story,HyperCoref,,,1,1.0,1
5113,abcnews.go.com-US-john-edwards-defense-depicts-andrew-young-money-hungry-story/HyperCoref//,abcnews.go.com-US-john-edwards-defense-depicts-andrew-young-money-hungry-story,HyperCoref,,,1,1.0,1
5114,abcnews.go.com-US-john-edwards-judge-block-sex-tape-testimony-Politics-john-edwards-attorneys-seek-court-order-press-john-story/HyperCoref//,abcnews.go.com-US-john-edwards-judge-block-sex-tape-testimony-Politics-john-edwards-attorneys-seek-court-order-press-john-story,HyperCoref,,,1,1.0,1
5115,abcnews.go.com-US-john-edwards-sun-aide-liar-story/HyperCoref//,abcnews.go.com-US-john-edwards-sun-aide-liar-story,HyperCoref,,,3,3.0,3
5116,abcnews.go.com-US-john-edwards-trial-truth-sin-crime-story/HyperCoref//,abcnews.go.com-US-john-edwards-trial-truth-sin-crime-story,HyperCoref,,,1,1.0,1
5117,abcnews.go.com-US-john-edwardss-daughter-cate-visible-supporter-US-john-edwards-trial-pal-andrew-young-takes-stand-story/HyperCoref//,abcnews.go.com-US-john-edwardss-daughter-cate-visible-supporter-US-john-edwards-trial-pal-andrew-young-takes-stand-story,HyperCoref,,,1,1.0,1
5118,abcnews.go.com-US-john-nash-beautiful-mind-mathematician-wife-killed-jersey-story/HyperCoref//,abcnews.go.com-US-john-nash-beautiful-mind-mathematician-wife-killed-jersey-story,HyperCoref,,,1,1.0,1
5119,abcnews.go.com-US-jon-huntsmans-cancer-diagnosis-wake-call-daughter-abby-story/HyperCoref//,abcnews.go.com-US-jon-huntsmans-cancer-diagnosis-wake-call-daughter-abby-story,HyperCoref,,,1,1.0,1
5120,abcnews.go.com-US-josh-powell-kill-sons-hatchet-fatal-explosion-story/HyperCoref//,abcnews.go.com-US-josh-powell-kill-sons-hatchet-fatal-explosion-story,HyperCoref,,,4,4.0,4
5121,abcnews.go.com-US-josh-powell-threatened-mother-knife-90s-era-court-story/HyperCoref//,abcnews.go.com-US-josh-powell-threatened-mother-knife-90s-era-court-story,HyperCoref,,,4,4.0,4
5122,abcnews.go.com-US-judge-declares-mistrial-case-murdered-york-city-jogger-story/HyperCoref//,abcnews.go.com-US-judge-declares-mistrial-case-murdered-york-city-jogger-story,HyperCoref,,,4,4.0,4
5123,abcnews.go.com-US-judge-determine-future-nypd-cop-accused-killing-eric-story/HyperCoref//,abcnews.go.com-US-judge-determine-future-nypd-cop-accused-killing-eric-story,HyperCoref,,,4,4.0,4
5124,abcnews.go.com-US-judge-orders-apple-unlock-san-bernardino-shooters-phone-story/HyperCoref//,abcnews.go.com-US-judge-orders-apple-unlock-san-bernardino-shooters-phone-story,HyperCoref,,,1,1.0,1
5125,abcnews.go.com-US-judge-stirs-uproar-alleged-rape-victim-closed-legs-story/HyperCoref//,abcnews.go.com-US-judge-stirs-uproar-alleged-rape-victim-closed-legs-story,HyperCoref,,,4,4.0,4
5126,abcnews.go.com-US-judgment-day-21-2011-family-radio-network-proclaims-story/HyperCoref//,abcnews.go.com-US-judgment-day-21-2011-family-radio-network-proclaims-story,HyperCoref,,,5,5.0,4
5127,abcnews.go.com-US-julie-schenecker-released-hospital-charged-killing-kids-story/HyperCoref//,abcnews.go.com-US-julie-schenecker-released-hospital-charged-killing-kids-story,HyperCoref,,,4,3.0,3
5128,abcnews.go.com-US-jurors-selected-harvey-weinsteins-york-trial-story/HyperCoref//,abcnews.go.com-US-jurors-selected-harvey-weinsteins-york-trial-story,HyperCoref,,,4,4.0,4
5129,abcnews.go.com-US-jury-deciding-sentence-police-officer-amber-guyger-wrong-story/HyperCoref//,abcnews.go.com-US-jury-deciding-sentence-police-officer-amber-guyger-wrong-story,HyperCoref,,,11,11.0,11
5130,abcnews.go.com-US-jussie-smollett-custody-chicago-police-allegedly-lying-attack-story/HyperCoref//,abcnews.go.com-US-jussie-smollett-custody-chicago-police-allegedly-lying-attack-story,HyperCoref,,,5,4.0,4
5131,abcnews.go.com-US-jussie-smollett-returned-empire-set-facing-felony-charges-story/HyperCoref//,abcnews.go.com-US-jussie-smollett-returned-empire-set-facing-felony-charges-story,HyperCoref,,,8,7.0,7
5132,abcnews.go.com-US-justine-damonds-family-files-suit-seeking-50-million-story/HyperCoref//,abcnews.go.com-US-justine-damonds-family-files-suit-seeking-50-million-story,HyperCoref,,,1,1.0,1
5133,abcnews.go.com-US-juul-suspends-sales-fruity-flavors-story/HyperCoref//,abcnews.go.com-US-juul-suspends-sales-fruity-flavors-story,HyperCoref,,,5,5.0,5
5134,abcnews.go.com-US-kelly-released-jail-arrest-outstanding-child-support-payments-story/HyperCoref//,abcnews.go.com-US-kelly-released-jail-arrest-outstanding-child-support-payments-story,HyperCoref,,,2,2.0,2
5135,abcnews.go.com-US-kentucky-high-school-football-coach-takes-players-baptized-story/HyperCoref//,abcnews.go.com-US-kentucky-high-school-football-coach-takes-players-baptized-story,HyperCoref,,,1,1.0,1
5136,abcnews.go.com-US-key-moments-oj-simpsons-life-story/HyperCoref//,abcnews.go.com-US-key-moments-oj-simpsons-life-story,HyperCoref,,,3,2.0,2
5137,abcnews.go.com-US-kidnap-victim-amanda-berry-hailed-real-hero-rescue-story/HyperCoref//,abcnews.go.com-US-kidnap-victim-amanda-berry-hailed-real-hero-rescue-story,HyperCoref,,,4,4.0,4
5138,abcnews.go.com-US-kidnapped-kids-emerge-striking-playful-poses-grandparents-house-story/HyperCoref//,abcnews.go.com-US-kidnapped-kids-emerge-striking-playful-poses-grandparents-house-story,HyperCoref,,,1,1.0,1
5139,abcnews.go.com-US-killed-multiple-shootings-michigan-story/HyperCoref//,abcnews.go.com-US-killed-multiple-shootings-michigan-story,HyperCoref,,,1,1.0,1
5140,abcnews.go.com-US-killed-officer-hurt-shooting-mississippi-walmart-officials-story/HyperCoref//,abcnews.go.com-US-killed-officer-hurt-shooting-mississippi-walmart-officials-story,HyperCoref,,,7,4.0,4
5141,abcnews.go.com-US-kobe-bryant-helicopter-crash-victims-story/HyperCoref//,abcnews.go.com-US-kobe-bryant-helicopter-crash-victims-story,HyperCoref,,,7,6.0,6
5142,abcnews.go.com-US-kobe-bryants-sudden-death-leaves-world-grieving-searching-story/HyperCoref//,abcnews.go.com-US-kobe-bryants-sudden-death-leaves-world-grieving-searching-story,HyperCoref,,,5,3.2,5
5143,abcnews.go.com-US-korean-war-veteran-88-rescues-girl-pitbull-attack-story/HyperCoref//,abcnews.go.com-US-korean-war-veteran-88-rescues-girl-pitbull-attack-story,HyperCoref,,,1,1.0,1
5144,abcnews.go.com-US-lady-barbara-bush-dies-age-92-story/HyperCoref//,abcnews.go.com-US-lady-barbara-bush-dies-age-92-story,HyperCoref,,,4,2.0,2
5145,abcnews.go.com-US-lance-armstrong-stripped-tour-de-france-titles-banned-story/HyperCoref//,abcnews.go.com-US-lance-armstrong-stripped-tour-de-france-titles-banned-story,HyperCoref,,,1,1.0,1
5146,abcnews.go.com-US-largest-cocaine-seizure-york-quarter-century-story/HyperCoref//,abcnews.go.com-US-largest-cocaine-seizure-york-quarter-century-story,HyperCoref,,,4,4.0,4
5147,abcnews.go.com-US-las-vegas-dancer-debbie-flores-narvaez-missing-story/HyperCoref//,abcnews.go.com-US-las-vegas-dancer-debbie-flores-narvaez-missing-story,HyperCoref,,,4,4.0,4
5148,abcnews.go.com-US-las-vegas-shooting-death-toll-rises-59-apparent-story/HyperCoref//,abcnews.go.com-US-las-vegas-shooting-death-toll-rises-59-apparent-story,HyperCoref,,,5,5.0,5
5149,abcnews.go.com-US-las-vegas-shooting-mother-father-dead-story/HyperCoref//,abcnews.go.com-US-las-vegas-shooting-mother-father-dead-story,HyperCoref,,,4,4.0,4
5150,abcnews.go.com-US-las-vegas-shooting-special-education-teacher-nurse-shielded-story/HyperCoref//,abcnews.go.com-US-las-vegas-shooting-special-education-teacher-nurse-shielded-story,HyperCoref,,,1,1.0,1
5151,abcnews.go.com-US-las-vegas-shooting-survivors-complete-strangers-helped-escape-story/HyperCoref//,abcnews.go.com-US-las-vegas-shooting-survivors-complete-strangers-helped-escape-story,HyperCoref,,,1,1.0,1
5152,abcnews.go.com-US-las-vegas-strip-shooting-20-dead-100-injured-story/HyperCoref//,abcnews.go.com-US-las-vegas-strip-shooting-20-dead-100-injured-story,HyperCoref,,,1,1.0,1
5153,abcnews.go.com-US-latest-church-fire-sc-criminal-act-sources-story/HyperCoref//,abcnews.go.com-US-latest-church-fire-sc-criminal-act-sources-story,HyperCoref,,,1,1.0,1
5154,abcnews.go.com-US-latino-activists-march-el-paso-demand-action-texas-story/HyperCoref//,abcnews.go.com-US-latino-activists-march-el-paso-demand-action-texas-story,HyperCoref,,,4,4.0,4
5155,abcnews.go.com-US-lauren-spierer-update-mothers-plea-press-conferences-story/HyperCoref//,abcnews.go.com-US-lauren-spierer-update-mothers-plea-press-conferences-story,HyperCoref,,,5,4.0,4
5156,abcnews.go.com-US-laws-ease-texas-gun-restrictions-day-odessa-midland-story/HyperCoref//,abcnews.go.com-US-laws-ease-texas-gun-restrictions-day-odessa-midland-story,HyperCoref,,,5,5.0,5
5157,abcnews.go.com-US-lax-gunman-kills-injures-custody-story/HyperCoref//,abcnews.go.com-US-lax-gunman-kills-injures-custody-story,HyperCoref,,,2,2.0,2
5158,abcnews.go.com-US-legal-wins-sandy-hook-parents-battles-conspiracy-theorists-story/HyperCoref//,abcnews.go.com-US-legal-wins-sandy-hook-parents-battles-conspiracy-theorists-story,HyperCoref,,,2,2.0,2
5159,abcnews.go.com-US-legendary-journalist-political-commentator-cokie-roberts-dies-75-story/HyperCoref//,abcnews.go.com-US-legendary-journalist-political-commentator-cokie-roberts-dies-75-story,HyperCoref,,,8,8.0,8
5160,abcnews.go.com-US-lgbt-activists-remember-stonewall-riots-50-years-fighting-story/HyperCoref//,abcnews.go.com-US-lgbt-activists-remember-stonewall-riots-50-years-fighting-story,HyperCoref,,,4,4.0,4
5161,abcnews.go.com-US-line-puerto-ricos-governor-job-story/HyperCoref//,abcnews.go.com-US-line-puerto-ricos-governor-job-story,HyperCoref,,,4,3.0,3
5162,abcnews.go.com-US-list-states-stay-home-order-lifts-story/HyperCoref//,abcnews.go.com-US-list-states-stay-home-order-lifts-story,HyperCoref,,,6,5.0,5
5163,abcnews.go.com-US-live-updates-actress-lori-loughlin-face-judge-varsity-story/HyperCoref//,abcnews.go.com-US-live-updates-actress-lori-loughlin-face-judge-varsity-story,HyperCoref,,,7,4.714,6
5164,abcnews.go.com-US-living-us-mass-school-shooters-incarcerated-story/HyperCoref//,abcnews.go.com-US-living-us-mass-school-shooters-incarcerated-story,HyperCoref,,,3,3.0,3
5165,abcnews.go.com-US-local-governments-short-cash-meth-lab-cleanups-story/HyperCoref//,abcnews.go.com-US-local-governments-short-cash-meth-lab-cleanups-story,HyperCoref,,,1,1.0,1
