,composite_chain_id,coref_chain,dataset,topic_id,language,mentions,phrasing_diversity,unique_lemmas
828,OTH_1_china_224/NiDENT//,OTH_1_china_224,NiDENT,,,1,1.0,1
829,OTH_1_china_225/NiDENT//,OTH_1_china_225,NiDENT,,,1,1.0,1
830,OTH_1_china_227/NiDENT//,OTH_1_china_227,NiDENT,,,1,1.0,1
831,OTH_1_china_229/NiDENT//,OTH_1_china_229,NiDENT,,,1,1.0,1
832,OTH_1_china_230/NiDENT//,OTH_1_china_230,NiDENT,,,6,0.028,1
833,OTH_1_china_231/NiDENT//,OTH_1_china_231,NiDENT,,,2,0.25,1
834,OTH_1_china_232/NiDENT//,OTH_1_china_232,NiDENT,,,2,2.0,2
835,OTH_1_china_233/NiDENT//,OTH_1_china_233,NiDENT,,,5,0.04,1
836,OTH_1_china_235/NiDENT//,OTH_1_china_235,NiDENT,,,3,0.111,1
837,OTH_1_china_236/NiDENT//,OTH_1_china_236,NiDENT,,,6,0.028,1
838,OTH_1_china_239/NiDENT//,OTH_1_china_239,NiDENT,,,2,0.25,1
839,OTH_1_china_24/NiDENT//,OTH_1_china_24,NiDENT,,,4,1.5,3
840,OTH_1_china_240/NiDENT//,OTH_1_china_240,NiDENT,,,1,1.0,1
841,OTH_1_china_241/NiDENT//,OTH_1_china_241,NiDENT,,,1,1.0,1
842,OTH_1_china_242/NiDENT//,OTH_1_china_242,NiDENT,,,2,0.25,1
843,OTH_1_china_243/NiDENT//,OTH_1_china_243,NiDENT,,,1,1.0,1
844,OTH_1_china_244/NiDENT//,OTH_1_china_244,NiDENT,,,1,1.0,1
845,OTH_1_china_246/NiDENT//,OTH_1_china_246,NiDENT,,,2,0.25,1
846,OTH_1_china_249/NiDENT//,OTH_1_china_249,NiDENT,,,2,2.0,2
847,OTH_1_china_250/NiDENT//,OTH_1_china_250,NiDENT,,,1,1.0,1
848,OTH_1_china_251/NiDENT//,OTH_1_china_251,NiDENT,,,1,1.0,1
849,OTH_1_china_252/NiDENT//,OTH_1_china_252,NiDENT,,,1,1.0,1
850,OTH_1_china_253/NiDENT//,OTH_1_china_253,NiDENT,,,1,1.0,1
851,OTH_1_china_254/NiDENT//,OTH_1_china_254,NiDENT,,,1,1.0,1
852,OTH_1_china_256/NiDENT//,OTH_1_china_256,NiDENT,,,3,0.444,1
853,OTH_1_china_257/NiDENT//,OTH_1_china_257,NiDENT,,,1,1.0,1
854,OTH_1_china_258/NiDENT//,OTH_1_china_258,NiDENT,,,1,1.0,1
855,OTH_1_china_259/NiDENT//,OTH_1_china_259,NiDENT,,,1,1.0,1
856,OTH_1_china_260/NiDENT//,OTH_1_china_260,NiDENT,,,1,1.0,1
857,OTH_1_china_261/NiDENT//,OTH_1_china_261,NiDENT,,,1,1.0,1
858,OTH_1_china_262/NiDENT//,OTH_1_china_262,NiDENT,,,4,0.062,1
859,OTH_1_china_263/NiDENT//,OTH_1_china_263,NiDENT,,,1,1.0,1
860,OTH_1_china_264/NiDENT//,OTH_1_china_264,NiDENT,,,3,0.111,1
861,OTH_1_china_265/NiDENT//,OTH_1_china_265,NiDENT,,,2,0.25,1
862,OTH_1_china_266/NiDENT//,OTH_1_china_266,NiDENT,,,1,1.0,1
863,OTH_1_china_268/NiDENT//,OTH_1_china_268,NiDENT,,,1,1.0,1
864,OTH_1_china_269/NiDENT//,OTH_1_china_269,NiDENT,,,2,0.25,1
865,OTH_1_china_27/NiDENT//,OTH_1_china_27,NiDENT,,,23,0.652,4
866,OTH_1_china_270/NiDENT//,OTH_1_china_270,NiDENT,,,5,0.04,1
867,OTH_1_china_272/NiDENT//,OTH_1_china_272,NiDENT,,,1,1.0,1
868,OTH_1_china_273/NiDENT//,OTH_1_china_273,NiDENT,,,3,0.111,1
869,OTH_1_china_274/NiDENT//,OTH_1_china_274,NiDENT,,,1,1.0,1
870,OTH_1_china_275/NiDENT//,OTH_1_china_275,NiDENT,,,1,1.0,1
871,OTH_1_china_31/NiDENT//,OTH_1_china_31,NiDENT,,,6,0.75,2
872,OTH_1_china_34/NiDENT//,OTH_1_china_34,NiDENT,,,5,2.0,2
873,OTH_1_china_39/NiDENT//,OTH_1_china_39,NiDENT,,,7,0.082,1
874,OTH_1_china_40/NiDENT//,OTH_1_china_40,NiDENT,,,1,1.0,1
875,OTH_1_china_43/NiDENT//,OTH_1_china_43,NiDENT,,,3,3.0,3
876,OTH_1_china_44/NiDENT//,OTH_1_china_44,NiDENT,,,3,1.0,1
877,OTH_1_china_46/NiDENT//,OTH_1_china_46,NiDENT,,,14,0.593,2
878,OTH_1_china_48/NiDENT//,OTH_1_china_48,NiDENT,,,4,2.0,2
879,OTH_1_china_49/NiDENT//,OTH_1_china_49,NiDENT,,,2,2.0,2
880,OTH_1_china_50/NiDENT//,OTH_1_china_50,NiDENT,,,3,0.444,1
881,OTH_1_china_51/NiDENT//,OTH_1_china_51,NiDENT,,,4,2.0,3
882,OTH_1_china_52/NiDENT//,OTH_1_china_52,NiDENT,,,9,4.148,4
883,OTH_1_china_54/NiDENT//,OTH_1_china_54,NiDENT,,,8,0.391,1
884,OTH_1_china_56/NiDENT//,OTH_1_china_56,NiDENT,,,2,2.0,2
885,OTH_1_china_57/NiDENT//,OTH_1_china_57,NiDENT,,,2,0.5,2
886,OTH_1_china_59/NiDENT//,OTH_1_china_59,NiDENT,,,5,1.0,3
887,OTH_1_china_60/NiDENT//,OTH_1_china_60,NiDENT,,,4,3.0,3
888,OTH_1_china_61/NiDENT//,OTH_1_china_61,NiDENT,,,4,3.0,3
889,OTH_1_china_62/NiDENT//,OTH_1_china_62,NiDENT,,,4,0.25,1
890,OTH_1_china_65/NiDENT//,OTH_1_china_65,NiDENT,,,3,2.0,2
891,OTH_1_china_66/NiDENT//,OTH_1_china_66,NiDENT,,,1,1.0,1
892,OTH_1_china_67/NiDENT//,OTH_1_china_67,NiDENT,,,1,1.0,1
893,OTH_1_china_68/NiDENT//,OTH_1_china_68,NiDENT,,,1,1.0,1
894,OTH_1_china_7/NiDENT//,OTH_1_china_7,NiDENT,,,2,1.0,1
895,OTH_1_china_76/NiDENT//,OTH_1_china_76,NiDENT,,,1,1.0,1
896,OTH_1_china_77/NiDENT//,OTH_1_china_77,NiDENT,,,2,0.25,1
897,OTH_1_china_78/NiDENT//,OTH_1_china_78,NiDENT,,,2,0.25,1
898,OTH_1_china_79/NiDENT//,OTH_1_china_79,NiDENT,,,4,0.062,1
899,OTH_1_china_8/NiDENT//,OTH_1_china_8,NiDENT,,,48,2.613,7
900,OTH_1_china_80/NiDENT//,OTH_1_china_80,NiDENT,,,4,0.25,1
901,OTH_1_china_82/NiDENT//,OTH_1_china_82,NiDENT,,,1,1.0,1
902,OTH_1_china_83/NiDENT//,OTH_1_china_83,NiDENT,,,2,0.25,1
903,OTH_1_china_84/NiDENT//,OTH_1_china_84,NiDENT,,,5,0.16,1
904,OTH_1_china_85/NiDENT//,OTH_1_china_85,NiDENT,,,1,1.0,1
905,OTH_1_china_86/NiDENT//,OTH_1_china_86,NiDENT,,,4,0.25,1
906,OTH_1_china_87/NiDENT//,OTH_1_china_87,NiDENT,,,1,1.0,1
907,OTH_1_china_88/NiDENT//,OTH_1_china_88,NiDENT,,,3,1.0,2
908,OTH_1_china_89/NiDENT//,OTH_1_china_89,NiDENT,,,1,1.0,1
909,OTH_1_china_9/NiDENT//,OTH_1_china_9,NiDENT,,,2,2.0,2
910,OTH_1_china_90/NiDENT//,OTH_1_china_90,NiDENT,,,1,1.0,1
911,OTH_1_china_91/NiDENT//,OTH_1_china_91,NiDENT,,,1,1.0,1
912,OTH_1_china_92/NiDENT//,OTH_1_china_92,NiDENT,,,1,1.0,1
913,OTH_1_china_93/NiDENT//,OTH_1_china_93,NiDENT,,,3,0.111,1
914,OTH_1_china_94/NiDENT//,OTH_1_china_94,NiDENT,,,6,0.111,1
915,OTH_1_china_95/NiDENT//,OTH_1_china_95,NiDENT,,,3,0.444,1
916,OTH_1_china_96/NiDENT//,OTH_1_china_96,NiDENT,,,1,1.0,1
917,OTH_1_china_97/NiDENT//,OTH_1_china_97,NiDENT,,,9,0.111,1
918,OTH_1_china_98/NiDENT//,OTH_1_china_98,NiDENT,,,1,1.0,1
919,OTH_1_china_99/NiDENT//,OTH_1_china_99,NiDENT,,,1,1.0,1
920,OTH_2_israel_102/NiDENT//,OTH_2_israel_102,NiDENT,,,21,0.838,3
921,OTH_2_israel_104/NiDENT//,OTH_2_israel_104,NiDENT,,,2,0.5,2
922,OTH_2_israel_105/NiDENT//,OTH_2_israel_105,NiDENT,,,3,0.667,2
923,OTH_2_israel_109_1/NiDENT//,OTH_2_israel_109_1,NiDENT,,,3,0.667,2
924,OTH_2_israel_111/NiDENT//,OTH_2_israel_111,NiDENT,,,2,0.5,2
925,OTH_2_israel_112/NiDENT//,OTH_2_israel_112,NiDENT,,,2,2.0,2
926,OTH_2_israel_113/NiDENT//,OTH_2_israel_113,NiDENT,,,6,0.444,1
927,OTH_2_israel_114_1/NiDENT//,OTH_2_israel_114_1,NiDENT,,,2,0.25,1
928,OTH_2_israel_116/NiDENT//,OTH_2_israel_116,NiDENT,,,3,1.0,1
929,OTH_2_israel_117/NiDENT//,OTH_2_israel_117,NiDENT,,,13,0.385,2
930,OTH_2_israel_118/NiDENT//,OTH_2_israel_118,NiDENT,,,8,0.825,4
931,OTH_2_israel_120/NiDENT//,OTH_2_israel_120,NiDENT,,,4,2.25,3
932,OTH_2_israel_121/NiDENT//,OTH_2_israel_121,NiDENT,,,10,0.09,1
933,OTH_2_israel_124/NiDENT//,OTH_2_israel_124,NiDENT,,,14,3.714,4
934,OTH_2_israel_126/NiDENT//,OTH_2_israel_126,NiDENT,,,4,3.0,3
935,OTH_2_israel_127/NiDENT//,OTH_2_israel_127,NiDENT,,,2,2.0,2
936,OTH_2_israel_128/NiDENT//,OTH_2_israel_128,NiDENT,,,5,0.16,1
937,OTH_2_israel_130/NiDENT//,OTH_2_israel_130,NiDENT,,,1,1.0,1
938,OTH_2_israel_132/NiDENT//,OTH_2_israel_132,NiDENT,,,1,1.0,1
939,OTH_2_israel_133/NiDENT//,OTH_2_israel_133,NiDENT,,,1,1.0,1
940,OTH_2_israel_136/NiDENT//,OTH_2_israel_136,NiDENT,,,1,1.0,1
941,OTH_2_israel_140/NiDENT//,OTH_2_israel_140,NiDENT,,,2,0.25,1
942,OTH_2_israel_144/NiDENT//,OTH_2_israel_144,NiDENT,,,1,1.0,1
943,OTH_2_israel_146/NiDENT//,OTH_2_israel_146,NiDENT,,,3,0.444,1
944,OTH_2_israel_147/NiDENT//,OTH_2_israel_147,NiDENT,,,1,1.0,1
945,OTH_2_israel_148/NiDENT//,OTH_2_israel_148,NiDENT,,,1,1.0,1
946,OTH_2_israel_149/NiDENT//,OTH_2_israel_149,NiDENT,,,3,0.111,1
947,OTH_2_israel_15/NiDENT//,OTH_2_israel_15,NiDENT,,,4,1.0,3
948,OTH_2_israel_150/NiDENT//,OTH_2_israel_150,NiDENT,,,1,1.0,1
949,OTH_2_israel_151/NiDENT//,OTH_2_israel_151,NiDENT,,,1,1.0,1
950,OTH_2_israel_152/NiDENT//,OTH_2_israel_152,NiDENT,,,2,1.0,1
951,OTH_2_israel_153/NiDENT//,OTH_2_israel_153,NiDENT,,,2,0.25,1
952,OTH_2_israel_154/NiDENT//,OTH_2_israel_154,NiDENT,,,6,0.111,1
953,OTH_2_israel_155/NiDENT//,OTH_2_israel_155,NiDENT,,,1,1.0,1
954,OTH_2_israel_156/NiDENT//,OTH_2_israel_156,NiDENT,,,1,1.0,1
955,OTH_2_israel_157/NiDENT//,OTH_2_israel_157,NiDENT,,,1,1.0,1
956,OTH_2_israel_158/NiDENT//,OTH_2_israel_158,NiDENT,,,1,1.0,1
957,OTH_2_israel_159/NiDENT//,OTH_2_israel_159,NiDENT,,,3,0.444,1
958,OTH_2_israel_160/NiDENT//,OTH_2_israel_160,NiDENT,,,3,0.111,1
959,OTH_2_israel_161/NiDENT//,OTH_2_israel_161,NiDENT,,,1,1.0,1
960,OTH_2_israel_162/NiDENT//,OTH_2_israel_162,NiDENT,,,4,0.062,1
961,OTH_2_israel_163/NiDENT//,OTH_2_israel_163,NiDENT,,,1,1.0,1
962,OTH_2_israel_164/NiDENT//,OTH_2_israel_164,NiDENT,,,1,1.0,1
963,OTH_2_israel_166/NiDENT//,OTH_2_israel_166,NiDENT,,,1,1.0,1
964,OTH_2_israel_167/NiDENT//,OTH_2_israel_167,NiDENT,,,1,1.0,1
965,OTH_2_israel_168/NiDENT//,OTH_2_israel_168,NiDENT,,,2,0.25,1
966,OTH_2_israel_169/NiDENT//,OTH_2_israel_169,NiDENT,,,2,0.25,1
967,OTH_2_israel_170/NiDENT//,OTH_2_israel_170,NiDENT,,,1,1.0,1
968,OTH_2_israel_171/NiDENT//,OTH_2_israel_171,NiDENT,,,1,1.0,1
969,OTH_2_israel_172/NiDENT//,OTH_2_israel_172,NiDENT,,,1,1.0,1
970,OTH_2_israel_173/NiDENT//,OTH_2_israel_173,NiDENT,,,1,1.0,1
971,OTH_2_israel_174/NiDENT//,OTH_2_israel_174,NiDENT,,,3,0.111,1
972,OTH_2_israel_175/NiDENT//,OTH_2_israel_175,NiDENT,,,1,1.0,1
973,OTH_2_israel_176/NiDENT//,OTH_2_israel_176,NiDENT,,,2,0.25,1
974,OTH_2_israel_177/NiDENT//,OTH_2_israel_177,NiDENT,,,5,0.16,1
975,OTH_2_israel_179/NiDENT//,OTH_2_israel_179,NiDENT,,,1,1.0,1
976,OTH_2_israel_18/NiDENT//,OTH_2_israel_18,NiDENT,,,2,0.0,1
977,OTH_2_israel_180/NiDENT//,OTH_2_israel_180,NiDENT,,,1,1.0,1
978,OTH_2_israel_182/NiDENT//,OTH_2_israel_182,NiDENT,,,3,2.0,2
979,OTH_2_israel_184/NiDENT//,OTH_2_israel_184,NiDENT,,,1,1.0,1
980,OTH_2_israel_185/NiDENT//,OTH_2_israel_185,NiDENT,,,1,1.0,1
981,OTH_2_israel_186/NiDENT//,OTH_2_israel_186,NiDENT,,,1,1.0,1
982,OTH_2_israel_187/NiDENT//,OTH_2_israel_187,NiDENT,,,1,1.0,1
983,OTH_2_israel_188/NiDENT//,OTH_2_israel_188,NiDENT,,,1,1.0,1
984,OTH_2_israel_189/NiDENT//,OTH_2_israel_189,NiDENT,,,1,1.0,1
985,OTH_2_israel_190/NiDENT//,OTH_2_israel_190,NiDENT,,,1,1.0,1
986,OTH_2_israel_191/NiDENT//,OTH_2_israel_191,NiDENT,,,3,0.111,1
987,OTH_2_israel_192/NiDENT//,OTH_2_israel_192,NiDENT,,,1,1.0,1
988,OTH_2_israel_193/NiDENT//,OTH_2_israel_193,NiDENT,,,1,1.0,1
989,OTH_2_israel_194/NiDENT//,OTH_2_israel_194,NiDENT,,,1,1.0,1
990,OTH_2_israel_195/NiDENT//,OTH_2_israel_195,NiDENT,,,2,0.25,1
991,OTH_2_israel_196/NiDENT//,OTH_2_israel_196,NiDENT,,,1,1.0,1
992,OTH_2_israel_197/NiDENT//,OTH_2_israel_197,NiDENT,,,1,1.0,1
993,OTH_2_israel_198/NiDENT//,OTH_2_israel_198,NiDENT,,,1,1.0,1
994,OTH_2_israel_199/NiDENT//,OTH_2_israel_199,NiDENT,,,1,1.0,1
995,OTH_2_israel_201/NiDENT//,OTH_2_israel_201,NiDENT,,,2,2.0,2
996,OTH_2_israel_202/NiDENT//,OTH_2_israel_202,NiDENT,,,4,0.25,1
997,OTH_2_israel_202_1/NiDENT//,OTH_2_israel_202_1,NiDENT,,,7,0.184,1
998,OTH_2_israel_202_2/NiDENT//,OTH_2_israel_202_2,NiDENT,,,2,0.25,1
999,OTH_2_israel_203/NiDENT//,OTH_2_israel_203,NiDENT,,,5,0.5,2
1000,OTH_2_israel_204/NiDENT//,OTH_2_israel_204,NiDENT,,,16,0.212,2
1001,OTH_2_israel_205/NiDENT//,OTH_2_israel_205,NiDENT,,,1,1.0,1
1002,OTH_2_israel_206/NiDENT//,OTH_2_israel_206,NiDENT,,,1,1.0,1
1003,OTH_2_israel_208/NiDENT//,OTH_2_israel_208,NiDENT,,,1,1.0,1
1004,OTH_2_israel_209/NiDENT//,OTH_2_israel_209,NiDENT,,,1,1.0,1
1005,OTH_2_israel_21/NiDENT//,OTH_2_israel_21,NiDENT,,,3,2.0,1
1006,OTH_2_israel_210/NiDENT//,OTH_2_israel_210,NiDENT,,,1,1.0,1
1007,OTH_2_israel_211/NiDENT//,OTH_2_israel_211,NiDENT,,,1,1.0,1
1008,OTH_2_israel_213/NiDENT//,OTH_2_israel_213,NiDENT,,,1,1.0,1
1009,OTH_2_israel_214/NiDENT//,OTH_2_israel_214,NiDENT,,,2,0.25,1
1010,OTH_2_israel_215/NiDENT//,OTH_2_israel_215,NiDENT,,,1,1.0,1
1011,OTH_2_israel_216/NiDENT//,OTH_2_israel_216,NiDENT,,,3,0.111,1
1012,OTH_2_israel_217/NiDENT//,OTH_2_israel_217,NiDENT,,,1,1.0,1
1013,OTH_2_israel_219/NiDENT//,OTH_2_israel_219,NiDENT,,,3,1.0,2
1014,OTH_2_israel_22/NiDENT//,OTH_2_israel_22,NiDENT,,,81,2.526,12
1015,OTH_2_israel_220/NiDENT//,OTH_2_israel_220,NiDENT,,,1,1.0,1
1016,OTH_2_israel_221/NiDENT//,OTH_2_israel_221,NiDENT,,,1,1.0,1
1017,OTH_2_israel_223/NiDENT//,OTH_2_israel_223,NiDENT,,,1,1.0,1
1018,OTH_2_israel_224/NiDENT//,OTH_2_israel_224,NiDENT,,,1,1.0,1
1019,OTH_2_israel_225/NiDENT//,OTH_2_israel_225,NiDENT,,,4,0.562,1
1020,OTH_2_israel_227/NiDENT//,OTH_2_israel_227,NiDENT,,,1,1.0,1
1021,OTH_2_israel_228/NiDENT//,OTH_2_israel_228,NiDENT,,,1,1.0,1
1022,OTH_2_israel_229/NiDENT//,OTH_2_israel_229,NiDENT,,,2,0.25,1
1023,OTH_2_israel_230/NiDENT//,OTH_2_israel_230,NiDENT,,,1,1.0,1
1024,OTH_2_israel_231/NiDENT//,OTH_2_israel_231,NiDENT,,,1,1.0,1
1025,OTH_2_israel_232/NiDENT//,OTH_2_israel_232,NiDENT,,,1,1.0,1
1026,OTH_2_israel_236/NiDENT//,OTH_2_israel_236,NiDENT,,,1,1.0,1
1027,OTH_2_israel_238/NiDENT//,OTH_2_israel_238,NiDENT,,,1,1.0,1
1028,OTH_2_israel_240/NiDENT//,OTH_2_israel_240,NiDENT,,,1,1.0,1
1029,OTH_2_israel_242/NiDENT//,OTH_2_israel_242,NiDENT,,,1,1.0,1
1030,OTH_2_israel_243/NiDENT//,OTH_2_israel_243,NiDENT,,,1,1.0,1
1031,OTH_2_israel_244/NiDENT//,OTH_2_israel_244,NiDENT,,,1,1.0,1
1032,OTH_2_israel_245/NiDENT//,OTH_2_israel_245,NiDENT,,,1,1.0,1
1033,OTH_2_israel_246/NiDENT//,OTH_2_israel_246,NiDENT,,,1,1.0,1
1034,OTH_2_israel_249/NiDENT//,OTH_2_israel_249,NiDENT,,,5,2.8,4
1035,OTH_2_israel_250/NiDENT//,OTH_2_israel_250,NiDENT,,,1,1.0,1
1036,OTH_2_israel_251/NiDENT//,OTH_2_israel_251,NiDENT,,,1,1.0,1
1037,OTH_2_israel_252/NiDENT//,OTH_2_israel_252,NiDENT,,,1,1.0,1
1038,OTH_2_israel_255/NiDENT//,OTH_2_israel_255,NiDENT,,,1,1.0,1
1039,OTH_2_israel_259/NiDENT//,OTH_2_israel_259,NiDENT,,,1,1.0,1
1040,OTH_2_israel_261/NiDENT//,OTH_2_israel_261,NiDENT,,,1,1.0,1
1041,OTH_2_israel_262/NiDENT//,OTH_2_israel_262,NiDENT,,,2,2.0,2
1042,OTH_2_israel_263/NiDENT//,OTH_2_israel_263,NiDENT,,,6,0.4,2
1043,OTH_2_israel_265/NiDENT//,OTH_2_israel_265,NiDENT,,,1,1.0,1
1044,OTH_2_israel_267/NiDENT//,OTH_2_israel_267,NiDENT,,,1,1.0,1
1045,OTH_2_israel_268/NiDENT//,OTH_2_israel_268,NiDENT,,,1,1.0,1
1046,OTH_2_israel_269/NiDENT//,OTH_2_israel_269,NiDENT,,,1,1.0,1
1047,OTH_2_israel_270/NiDENT//,OTH_2_israel_270,NiDENT,,,1,1.0,1
1048,OTH_2_israel_271/NiDENT//,OTH_2_israel_271,NiDENT,,,1,1.0,1
1049,OTH_2_israel_272/NiDENT//,OTH_2_israel_272,NiDENT,,,5,0.36,1
1050,OTH_2_israel_273/NiDENT//,OTH_2_israel_273,NiDENT,,,1,1.0,1
1051,OTH_2_israel_274/NiDENT//,OTH_2_israel_274,NiDENT,,,1,1.0,1
1052,OTH_2_israel_275/NiDENT//,OTH_2_israel_275,NiDENT,,,1,1.0,1
1053,OTH_2_israel_276/NiDENT//,OTH_2_israel_276,NiDENT,,,1,1.0,1
1054,OTH_2_israel_277/NiDENT//,OTH_2_israel_277,NiDENT,,,1,1.0,1
1055,OTH_2_israel_278/NiDENT//,OTH_2_israel_278,NiDENT,,,1,1.0,1
1056,OTH_2_israel_279/NiDENT//,OTH_2_israel_279,NiDENT,,,1,1.0,1
1057,OTH_2_israel_28/NiDENT//,OTH_2_israel_28,NiDENT,,,24,1.394,6
1058,OTH_2_israel_281/NiDENT//,OTH_2_israel_281,NiDENT,,,1,1.0,1
1059,OTH_2_israel_282/NiDENT//,OTH_2_israel_282,NiDENT,,,1,1.0,1
1060,OTH_2_israel_283/NiDENT//,OTH_2_israel_283,NiDENT,,,2,0.25,1
1061,OTH_2_israel_285/NiDENT//,OTH_2_israel_285,NiDENT,,,1,1.0,1
1062,OTH_2_israel_286/NiDENT//,OTH_2_israel_286,NiDENT,,,4,0.25,1
1063,OTH_2_israel_29/NiDENT//,OTH_2_israel_29,NiDENT,,,2,0.5,2
1064,OTH_2_israel_291/NiDENT//,OTH_2_israel_291,NiDENT,,,2,0.25,1
1065,OTH_2_israel_292/NiDENT//,OTH_2_israel_292,NiDENT,,,1,1.0,1
1066,OTH_2_israel_293/NiDENT//,OTH_2_israel_293,NiDENT,,,1,1.0,1
1067,OTH_2_israel_294/NiDENT//,OTH_2_israel_294,NiDENT,,,2,0.25,1
1068,OTH_2_israel_295/NiDENT//,OTH_2_israel_295,NiDENT,,,1,1.0,1
1069,OTH_2_israel_296/NiDENT//,OTH_2_israel_296,NiDENT,,,1,1.0,1
1070,OTH_2_israel_297/NiDENT//,OTH_2_israel_297,NiDENT,,,1,1.0,1
1071,OTH_2_israel_298/NiDENT//,OTH_2_israel_298,NiDENT,,,1,1.0,1
1072,OTH_2_israel_299/NiDENT//,OTH_2_israel_299,NiDENT,,,2,1.0,1
1073,OTH_2_israel_300/NiDENT//,OTH_2_israel_300,NiDENT,,,1,1.0,1
1074,OTH_2_israel_302/NiDENT//,OTH_2_israel_302,NiDENT,,,7,1.143,3
1075,OTH_2_israel_303/NiDENT//,OTH_2_israel_303,NiDENT,,,1,1.0,1
1076,OTH_2_israel_305/NiDENT//,OTH_2_israel_305,NiDENT,,,1,1.0,1
1077,OTH_2_israel_306/NiDENT//,OTH_2_israel_306,NiDENT,,,1,1.0,1
1078,OTH_2_israel_307/NiDENT//,OTH_2_israel_307,NiDENT,,,1,1.0,1
1079,OTH_2_israel_308/NiDENT//,OTH_2_israel_308,NiDENT,,,2,2.0,2
1080,OTH_2_israel_309/NiDENT//,OTH_2_israel_309,NiDENT,,,2,2.0,2
1081,OTH_2_israel_31/NiDENT//,OTH_2_israel_31,NiDENT,,,5,0.04,1
1082,OTH_2_israel_310/NiDENT//,OTH_2_israel_310,NiDENT,,,3,0.111,1
1083,OTH_2_israel_312/NiDENT//,OTH_2_israel_312,NiDENT,,,1,1.0,1
1084,OTH_2_israel_313/NiDENT//,OTH_2_israel_313,NiDENT,,,1,1.0,1
1085,OTH_2_israel_314/NiDENT//,OTH_2_israel_314,NiDENT,,,1,1.0,1
1086,OTH_2_israel_315/NiDENT//,OTH_2_israel_315,NiDENT,,,3,0.111,1
1087,OTH_2_israel_316/NiDENT//,OTH_2_israel_316,NiDENT,,,2,1.0,1
1088,OTH_2_israel_317/NiDENT//,OTH_2_israel_317,NiDENT,,,2,0.25,1
1089,OTH_2_israel_319/NiDENT//,OTH_2_israel_319,NiDENT,,,1,1.0,1
1090,OTH_2_israel_320/NiDENT//,OTH_2_israel_320,NiDENT,,,1,1.0,1
1091,OTH_2_israel_321/NiDENT//,OTH_2_israel_321,NiDENT,,,1,1.0,1
1092,OTH_2_israel_323/NiDENT//,OTH_2_israel_323,NiDENT,,,1,1.0,1
1093,OTH_2_israel_326/NiDENT//,OTH_2_israel_326,NiDENT,,,2,0.25,1
1094,OTH_2_israel_327/NiDENT//,OTH_2_israel_327,NiDENT,,,1,1.0,1
1095,OTH_2_israel_328/NiDENT//,OTH_2_israel_328,NiDENT,,,1,1.0,1
1096,OTH_2_israel_329/NiDENT//,OTH_2_israel_329,NiDENT,,,1,1.0,1
1097,OTH_2_israel_330/NiDENT//,OTH_2_israel_330,NiDENT,,,1,1.0,1
1098,OTH_2_israel_331/NiDENT//,OTH_2_israel_331,NiDENT,,,3,1.0,2
1099,OTH_2_israel_332/NiDENT//,OTH_2_israel_332,NiDENT,,,2,0.25,1
1100,OTH_2_israel_333/NiDENT//,OTH_2_israel_333,NiDENT,,,1,1.0,1
1101,OTH_2_israel_334/NiDENT//,OTH_2_israel_334,NiDENT,,,1,1.0,1
1102,OTH_2_israel_335/NiDENT//,OTH_2_israel_335,NiDENT,,,1,1.0,1
1103,OTH_2_israel_336/NiDENT//,OTH_2_israel_336,NiDENT,,,1,1.0,1
1104,OTH_2_israel_337/NiDENT//,OTH_2_israel_337,NiDENT,,,2,0.25,1
1105,OTH_2_israel_338/NiDENT//,OTH_2_israel_338,NiDENT,,,1,1.0,1
1106,OTH_2_israel_339/NiDENT//,OTH_2_israel_339,NiDENT,,,2,0.25,1
1107,OTH_2_israel_340/NiDENT//,OTH_2_israel_340,NiDENT,,,2,0.25,1
1108,OTH_2_israel_341/NiDENT//,OTH_2_israel_341,NiDENT,,,1,1.0,1
1109,OTH_2_israel_342/NiDENT//,OTH_2_israel_342,NiDENT,,,1,1.0,1
1110,OTH_2_israel_343/NiDENT//,OTH_2_israel_343,NiDENT,,,3,0.111,1
1111,OTH_2_israel_344/NiDENT//,OTH_2_israel_344,NiDENT,,,1,1.0,1
1112,OTH_2_israel_345/NiDENT//,OTH_2_israel_345,NiDENT,,,1,1.0,1
1113,OTH_2_israel_346/NiDENT//,OTH_2_israel_346,NiDENT,,,3,0.111,1
1114,OTH_2_israel_347/NiDENT//,OTH_2_israel_347,NiDENT,,,1,1.0,1
1115,OTH_2_israel_348/NiDENT//,OTH_2_israel_348,NiDENT,,,1,1.0,1
1116,OTH_2_israel_349/NiDENT//,OTH_2_israel_349,NiDENT,,,1,1.0,1
1117,OTH_2_israel_35/NiDENT//,OTH_2_israel_35,NiDENT,,,2,2.0,1
1118,OTH_2_israel_350/NiDENT//,OTH_2_israel_350,NiDENT,,,3,1.0,1
1119,OTH_2_israel_351/NiDENT//,OTH_2_israel_351,NiDENT,,,1,1.0,1
1120,OTH_2_israel_352/NiDENT//,OTH_2_israel_352,NiDENT,,,2,0.25,1
1121,OTH_2_israel_353/NiDENT//,OTH_2_israel_353,NiDENT,,,1,1.0,1
1122,OTH_2_israel_36/NiDENT//,OTH_2_israel_36,NiDENT,,,2,2.0,2
1123,OTH_2_israel_360/NiDENT//,OTH_2_israel_360,NiDENT,,,4,0.667,2
1124,OTH_2_israel_362/NiDENT//,OTH_2_israel_362,NiDENT,,,1,1.0,1
