,composite_chain_id,coref_chain,dataset,topic_id,language,mentions,phrasing_diversity,unique_lemmas
762,OTH39656489704316456/MEANTIME//,OTH39656489704316456,MEANTIME,,,3,1.0,1
763,OTH39656625844515020/MEANTIME//,OTH39656625844515020,MEANTIME,,,3,0.444,1
764,OTH39656734170596266/MEANTIME//,OTH39656734170596266,MEANTIME,,,2,2.0,2
765,OTH39656963066540362/MEANTIME//,OTH39656963066540362,MEANTIME,,,1,1.0,1
766,OTH39657043036120072/MEANTIME//,OTH39657043036120072,MEANTIME,,,1,1.0,1
767,OTH39657128018758759/MEANTIME//,OTH39657128018758759,MEANTIME,,,1,1.0,1
768,OTH39657508401482341/MEANTIME//,OTH39657508401482341,MEANTIME,,,3,1.0,1
769,OTH39657632318163562/MEANTIME//,OTH39657632318163562,MEANTIME,,,1,1.0,1
770,OTH39657767160129873/MEANTIME//,OTH39657767160129873,MEANTIME,,,1,1.0,1
771,OTH39657880729730047/MEANTIME//,OTH39657880729730047,MEANTIME,,,1,1.0,1
772,OTH39659719379269372/MEANTIME//,OTH39659719379269372,MEANTIME,,,5,0.04,1
773,OTH39660822346170023/MEANTIME//,OTH39660822346170023,MEANTIME,,,1,1.0,1
774,OTH39660929452746962/MEANTIME//,OTH39660929452746962,MEANTIME,,,2,2.0,1
775,OTH39660952539390865/MEANTIME//,OTH39660952539390865,MEANTIME,,,1,1.0,1
776,OTH39661009391241506/MEANTIME//,OTH39661009391241506,MEANTIME,,,1,1.0,1
777,OTH39661827931553051/MEANTIME//,OTH39661827931553051,MEANTIME,,,1,1.0,1
778,OTH39661994074227549/MEANTIME//,OTH39661994074227549,MEANTIME,,,1,1.0,1
779,OTH39662149497858879/MEANTIME//,OTH39662149497858879,MEANTIME,,,2,2.0,1
780,OTH39662318813250972/MEANTIME//,OTH39662318813250972,MEANTIME,,,1,1.0,1
781,OTH39662479817353310/MEANTIME//,OTH39662479817353310,MEANTIME,,,1,1.0,1
782,OTH39662588519456648/MEANTIME//,OTH39662588519456648,MEANTIME,,,1,1.0,1
783,OTH39662748410351348/MEANTIME//,OTH39662748410351348,MEANTIME,,,2,2.0,2
784,OTH39663360162976689/MEANTIME//,OTH39663360162976689,MEANTIME,,,1,1.0,1
785,OTH39664038492243574/MEANTIME//,OTH39664038492243574,MEANTIME,,,1,1.0,1
786,OTH39664219350050199/MEANTIME//,OTH39664219350050199,MEANTIME,,,1,1.0,1
787,OTH39668192861861084/MEANTIME//,OTH39668192861861084,MEANTIME,,,1,1.0,1
788,OTH39668287183137095/MEANTIME//,OTH39668287183137095,MEANTIME,,,1,1.0,1
789,OTH39668405272310044/MEANTIME//,OTH39668405272310044,MEANTIME,,,1,1.0,1
790,OTH39668537018375465/MEANTIME//,OTH39668537018375465,MEANTIME,,,1,1.0,1
791,OTH39668658787270185/MEANTIME//,OTH39668658787270185,MEANTIME,,,1,1.0,1
792,OTH39668875627305086/MEANTIME//,OTH39668875627305086,MEANTIME,,,4,0.083,2
793,OTH39669045073822163/MEANTIME//,OTH39669045073822163,MEANTIME,,,1,1.0,1
794,OTH39669128446551836/MEANTIME//,OTH39669128446551836,MEANTIME,,,1,1.0,1
795,OTH39669397760406768/MEANTIME//,OTH39669397760406768,MEANTIME,,,2,0.5,2
796,OTH39669477091622334/MEANTIME//,OTH39669477091622334,MEANTIME,,,2,0.5,1
797,OTH39669670608706487/MEANTIME//,OTH39669670608706487,MEANTIME,,,1,1.0,1
798,OTH39669790255285871/MEANTIME//,OTH39669790255285871,MEANTIME,,,1,1.0,1
799,OTH39669910639214007/MEANTIME//,OTH39669910639214007,MEANTIME,,,1,1.0,1
800,OTH39671652261627962/MEANTIME//,OTH39671652261627962,MEANTIME,,,1,1.0,1
801,OTH39671811812431304/MEANTIME//,OTH39671811812431304,MEANTIME,,,2,2.0,1
802,OTH39671899636677573/MEANTIME//,OTH39671899636677573,MEANTIME,,,1,1.0,1
803,OTH39672032833447690/MEANTIME//,OTH39672032833447690,MEANTIME,,,1,1.0,1
804,OTH39673299541558923/MEANTIME//,OTH39673299541558923,MEANTIME,,,3,1.333,3
805,OTH39674283952854384/MEANTIME//,OTH39674283952854384,MEANTIME,,,1,1.0,1
806,OTH39674449584914169/MEANTIME//,OTH39674449584914169,MEANTIME,,,1,1.0,1
807,OTH39674581431716939/MEANTIME//,OTH39674581431716939,MEANTIME,,,1,1.0,1
808,OTH39674707061396748/MEANTIME//,OTH39674707061396748,MEANTIME,,,1,1.0,1
809,OTH39674837498776204/MEANTIME//,OTH39674837498776204,MEANTIME,,,1,1.0,1
810,OTH39675019383618831/MEANTIME//,OTH39675019383618831,MEANTIME,,,3,0.111,1
811,OTH39675186795996474/MEANTIME//,OTH39675186795996474,MEANTIME,,,1,1.0,1
812,OTH39675277291960502/MEANTIME//,OTH39675277291960502,MEANTIME,,,1,1.0,1
813,OTH39738341861981866/MEANTIME//,OTH39738341861981866,MEANTIME,,,2,2.0,1
814,OTH39738462377497017/MEANTIME//,OTH39738462377497017,MEANTIME,,,1,1.0,1
815,OTH39738924647144939/MEANTIME//,OTH39738924647144939,MEANTIME,,,1,1.0,1
816,OTH39739067572360481/MEANTIME//,OTH39739067572360481,MEANTIME,,,1,1.0,1
817,OTH39739196967290231/MEANTIME//,OTH39739196967290231,MEANTIME,,,1,1.0,1
818,OTH39739275233968522/MEANTIME//,OTH39739275233968522,MEANTIME,,,1,1.0,1
819,OTH39739487338301050/MEANTIME//,OTH39739487338301050,MEANTIME,,,1,1.0,1
820,OTH39739672181753159/MEANTIME//,OTH39739672181753159,MEANTIME,,,1,1.0,1
821,OTH39739817061799526/MEANTIME//,OTH39739817061799526,MEANTIME,,,1,1.0,1
822,OTH39739987809482780/MEANTIME//,OTH39739987809482780,MEANTIME,,,3,1.0,2
823,OTH39740002749281928/MEANTIME//,OTH39740002749281928,MEANTIME,,,1,1.0,1
824,OTH39740250367953615/MEANTIME//,OTH39740250367953615,MEANTIME,,,1,1.0,1
825,OTH39740421963085556/MEANTIME//,OTH39740421963085556,MEANTIME,,,1,1.0,1
826,OTH39740444626017299/MEANTIME//,OTH39740444626017299,MEANTIME,,,5,2.8,1
827,OTH39740664281324084/MEANTIME//,OTH39740664281324084,MEANTIME,,,2,0.25,1
828,OTH39740769611526334/MEANTIME//,OTH39740769611526334,MEANTIME,,,6,0.917,2
829,OTH39740947853509445/MEANTIME//,OTH39740947853509445,MEANTIME,,,1,1.0,1
830,OTH39741077684724105/MEANTIME//,OTH39741077684724105,MEANTIME,,,1,1.0,1
831,OTH39741170019170718/MEANTIME//,OTH39741170019170718,MEANTIME,,,1,1.0,1
832,OTH39741273291236057/MEANTIME//,OTH39741273291236057,MEANTIME,,,2,2.0,1
833,OTH39741324154032817/MEANTIME//,OTH39741324154032817,MEANTIME,,,1,1.0,1
834,OTH39741417366250878/MEANTIME//,OTH39741417366250878,MEANTIME,,,3,1.0,1
835,OTH39741762866120963/MEANTIME//,OTH39741762866120963,MEANTIME,,,1,1.0,1
836,OTH39741920461029637/MEANTIME//,OTH39741920461029637,MEANTIME,,,1,1.0,1
837,OTH39741947841722262/MEANTIME//,OTH39741947841722262,MEANTIME,,,1,1.0,1
838,OTH39742341355237375/MEANTIME//,OTH39742341355237375,MEANTIME,,,3,1.0,2
839,OTH39742367516610897/MEANTIME//,OTH39742367516610897,MEANTIME,,,7,0.024,2
840,OTH39742909464602587/MEANTIME//,OTH39742909464602587,MEANTIME,,,1,1.0,1
841,OTH39743219266662792/MEANTIME//,OTH39743219266662792,MEANTIME,,,1,1.0,1
842,OTH39743665785296930/MEANTIME//,OTH39743665785296930,MEANTIME,,,1,1.0,1
843,OTH39743915276434066/MEANTIME//,OTH39743915276434066,MEANTIME,,,1,1.0,1
844,OTH39744684457632972/MEANTIME//,OTH39744684457632972,MEANTIME,,,1,1.0,1
845,OTH39745270722423682/MEANTIME//,OTH39745270722423682,MEANTIME,,,1,1.0,1
846,OTH39745549762906678/MEANTIME//,OTH39745549762906678,MEANTIME,,,1,1.0,1
847,OTH39745679577634259/MEANTIME//,OTH39745679577634259,MEANTIME,,,1,1.0,1
848,OTH39745736112186164/MEANTIME//,OTH39745736112186164,MEANTIME,,,1,1.0,1
849,OTH39745940755242562/MEANTIME//,OTH39745940755242562,MEANTIME,,,1,1.0,1
850,OTH39746154607743486/MEANTIME//,OTH39746154607743486,MEANTIME,,,1,1.0,1
851,OTH39746335358885446/MEANTIME//,OTH39746335358885446,MEANTIME,,,1,1.0,1
852,OTH39746452572845783/MEANTIME//,OTH39746452572845783,MEANTIME,,,2,2.0,1
853,OTH39746693557142688/MEANTIME//,OTH39746693557142688,MEANTIME,,,1,1.0,1
854,OTH39748952003958080/MEANTIME//,OTH39748952003958080,MEANTIME,,,2,2.0,2
855,OTH39750470691740064/MEANTIME//,OTH39750470691740064,MEANTIME,,,1,1.0,1
856,OTH39750976526942035/MEANTIME//,OTH39750976526942035,MEANTIME,,,1,1.0,1
857,OTH39751169071220178/MEANTIME//,OTH39751169071220178,MEANTIME,,,1,1.0,1
858,OTH39751367447524350/MEANTIME//,OTH39751367447524350,MEANTIME,,,1,1.0,1
859,OTH39751500348421948/MEANTIME//,OTH39751500348421948,MEANTIME,,,1,1.0,1
860,OTH39751626153821469/MEANTIME//,OTH39751626153821469,MEANTIME,,,1,1.0,1
861,OTH39752300758132422/MEANTIME//,OTH39752300758132422,MEANTIME,,,2,2.0,1
862,OTH39752744747858871/MEANTIME//,OTH39752744747858871,MEANTIME,,,2,0.25,1
863,OTH39752974440178277/MEANTIME//,OTH39752974440178277,MEANTIME,,,1,1.0,1
864,OTH39753495642371194/MEANTIME//,OTH39753495642371194,MEANTIME,,,1,1.0,1
865,OTH39753882622616656/MEANTIME//,OTH39753882622616656,MEANTIME,,,2,2.0,1
866,OTH39754021312345224/MEANTIME//,OTH39754021312345224,MEANTIME,,,3,1.0,2
867,OTH39754210639986210/MEANTIME//,OTH39754210639986210,MEANTIME,,,2,2.0,2
868,OTH39754349989744626/MEANTIME//,OTH39754349989744626,MEANTIME,,,4,1.25,2
869,OTH39754517936132712/MEANTIME//,OTH39754517936132712,MEANTIME,,,1,1.0,1
870,OTH39754957051611148/MEANTIME//,OTH39754957051611148,MEANTIME,,,1,1.0,1
871,OTH39755307857796053/MEANTIME//,OTH39755307857796053,MEANTIME,,,1,1.0,1
872,OTH39755618700835254/MEANTIME//,OTH39755618700835254,MEANTIME,,,1,1.0,1
873,OTH39755769139448753/MEANTIME//,OTH39755769139448753,MEANTIME,,,1,1.0,1
874,OTH39755979973240930/MEANTIME//,OTH39755979973240930,MEANTIME,,,1,1.0,1
875,OTH39756093950296885/MEANTIME//,OTH39756093950296885,MEANTIME,,,1,1.0,1
876,OTH39756183889298275/MEANTIME//,OTH39756183889298275,MEANTIME,,,2,0.5,2
877,OTH39756277044140816/MEANTIME//,OTH39756277044140816,MEANTIME,,,1,1.0,1
878,OTH39756360627527216/MEANTIME//,OTH39756360627527216,MEANTIME,,,1,1.0,1
879,OTH39757077833580632/MEANTIME//,OTH39757077833580632,MEANTIME,,,1,1.0,1
880,OTH39760396633720357/MEANTIME//,OTH39760396633720357,MEANTIME,,,2,0.25,1
881,OTH39760476989374089/MEANTIME//,OTH39760476989374089,MEANTIME,,,2,0.25,1
882,OTH39760928849741949/MEANTIME//,OTH39760928849741949,MEANTIME,,,1,1.0,1
883,OTH39760990530335154/MEANTIME//,OTH39760990530335154,MEANTIME,,,1,1.0,1
884,OTH39761054022441933/MEANTIME//,OTH39761054022441933,MEANTIME,,,1,1.0,1
885,OTH39761183450093171/MEANTIME//,OTH39761183450093171,MEANTIME,,,2,2.0,2
886,OTH39761262108276343/MEANTIME//,OTH39761262108276343,MEANTIME,,,1,1.0,1
887,OTH39826251249470182/MEANTIME//,OTH39826251249470182,MEANTIME,,,2,2.0,1
888,OTH39826308448035822/MEANTIME//,OTH39826308448035822,MEANTIME,,,5,0.04,1
889,OTH39827744989248240/MEANTIME//,OTH39827744989248240,MEANTIME,,,2,1.0,1
890,OTH39827959723599331/MEANTIME//,OTH39827959723599331,MEANTIME,,,1,1.0,1
891,OTH39829516528702421/MEANTIME//,OTH39829516528702421,MEANTIME,,,1,1.0,1
892,OTH39829813802210788/MEANTIME//,OTH39829813802210788,MEANTIME,,,1,1.0,1
893,OTH39830796541122009/MEANTIME//,OTH39830796541122009,MEANTIME,,,1,1.0,1
894,OTH39831377260535375/MEANTIME//,OTH39831377260535375,MEANTIME,,,1,1.0,1
895,OTH39832345631570209/MEANTIME//,OTH39832345631570209,MEANTIME,,,1,1.0,1
896,OTH39832553205866362/MEANTIME//,OTH39832553205866362,MEANTIME,,,1,1.0,1
897,OTH39841060305428277/MEANTIME//,OTH39841060305428277,MEANTIME,,,2,0.25,1
898,OTH39905444115998914/MEANTIME//,OTH39905444115998914,MEANTIME,,,1,1.0,1
899,OTH39905582916217232/MEANTIME//,OTH39905582916217232,MEANTIME,,,1,1.0,1
900,OTH39906590277023568/MEANTIME//,OTH39906590277023568,MEANTIME,,,1,1.0,1
901,OTH39906689377210941/MEANTIME//,OTH39906689377210941,MEANTIME,,,1,1.0,1
902,OTH39906761859928246/MEANTIME//,OTH39906761859928246,MEANTIME,,,1,1.0,1
903,OTH39906854517317554/MEANTIME//,OTH39906854517317554,MEANTIME,,,1,1.0,1
904,OTH39906959183304884/MEANTIME//,OTH39906959183304884,MEANTIME,,,1,1.0,1
905,OTH39907115142743821/MEANTIME//,OTH39907115142743821,MEANTIME,,,3,1.0,2
906,OTH39907394939134075/MEANTIME//,OTH39907394939134075,MEANTIME,,,2,2.0,1
907,OTH39907495151433427/MEANTIME//,OTH39907495151433427,MEANTIME,,,1,1.0,1
908,OTH39907674031091701/MEANTIME//,OTH39907674031091701,MEANTIME,,,2,2.0,2
909,OTH39907804410043461/MEANTIME//,OTH39907804410043461,MEANTIME,,,1,1.0,1
910,OTH39907989366590408/MEANTIME//,OTH39907989366590408,MEANTIME,,,1,1.0,1
911,OTH39908080265766512/MEANTIME//,OTH39908080265766512,MEANTIME,,,1,1.0,1
912,OTH39909305919839605/MEANTIME//,OTH39909305919839605,MEANTIME,,,1,1.0,1
913,OTH39909430672357979/MEANTIME//,OTH39909430672357979,MEANTIME,,,1,1.0,1
914,OTH39909540580321801/MEANTIME//,OTH39909540580321801,MEANTIME,,,1,1.0,1
915,OTH39909668176956350/MEANTIME//,OTH39909668176956350,MEANTIME,,,1,1.0,1
916,OTH39909780677225132/MEANTIME//,OTH39909780677225132,MEANTIME,,,1,1.0,1
917,OTH39909881915370780/MEANTIME//,OTH39909881915370780,MEANTIME,,,1,1.0,1
918,OTH39910021085715950/MEANTIME//,OTH39910021085715950,MEANTIME,,,1,1.0,1
919,OTH39910139293336401/MEANTIME//,OTH39910139293336401,MEANTIME,,,1,1.0,1
920,OTH39910273383111989/MEANTIME//,OTH39910273383111989,MEANTIME,,,3,0.0,1
921,OTH39910603512911811/MEANTIME//,OTH39910603512911811,MEANTIME,,,1,1.0,1
922,OTH39910740061267842/MEANTIME//,OTH39910740061267842,MEANTIME,,,1,1.0,1
923,OTH39910863616177441/MEANTIME//,OTH39910863616177441,MEANTIME,,,1,1.0,1
924,OTH39911174078607223/MEANTIME//,OTH39911174078607223,MEANTIME,,,1,1.0,1
925,OTH39911301175593264/MEANTIME//,OTH39911301175593264,MEANTIME,,,1,1.0,1
926,OTH39911761303859909/MEANTIME//,OTH39911761303859909,MEANTIME,,,1,1.0,1
927,OTH39911922606336117/MEANTIME//,OTH39911922606336117,MEANTIME,,,1,1.0,1
928,OTH39912163955379235/MEANTIME//,OTH39912163955379235,MEANTIME,,,3,3.0,2
929,OTH39912380899871981/MEANTIME//,OTH39912380899871981,MEANTIME,,,1,1.0,1
930,OTH39912791691688115/MEANTIME//,OTH39912791691688115,MEANTIME,,,1,1.0,1
931,OTH39912968153303955/MEANTIME//,OTH39912968153303955,MEANTIME,,,1,1.0,1
932,OTH39913165724483480/MEANTIME//,OTH39913165724483480,MEANTIME,,,1,1.0,1
933,OTH39913233408063685/MEANTIME//,OTH39913233408063685,MEANTIME,,,3,1.0,2
934,OTH39913310676543994/MEANTIME//,OTH39913310676543994,MEANTIME,,,1,1.0,1
935,OTH39913437446350298/MEANTIME//,OTH39913437446350298,MEANTIME,,,1,1.0,1
936,OTH39923711525558557/MEANTIME//,OTH39923711525558557,MEANTIME,,,2,2.0,1
937,OTH39923775740237822/MEANTIME//,OTH39923775740237822,MEANTIME,,,1,1.0,1
938,OTH39924480322304841/MEANTIME//,OTH39924480322304841,MEANTIME,,,1,1.0,1
939,OTH39924574920641158/MEANTIME//,OTH39924574920641158,MEANTIME,,,2,2.0,1
940,OTH39925115583252683/MEANTIME//,OTH39925115583252683,MEANTIME,,,1,1.0,1
941,OTH39925200575300275/MEANTIME//,OTH39925200575300275,MEANTIME,,,1,1.0,1
942,OTH39925425061994181/MEANTIME//,OTH39925425061994181,MEANTIME,,,1,1.0,1
943,OTH39925481701878184/MEANTIME//,OTH39925481701878184,MEANTIME,,,1,1.0,1
944,OTH39925645237395861/MEANTIME//,OTH39925645237395861,MEANTIME,,,1,1.0,1
945,OTH39925953524887960/MEANTIME//,OTH39925953524887960,MEANTIME,,,1,1.0,1
946,OTH39949727060932298/MEANTIME//,OTH39949727060932298,MEANTIME,,,2,2.0,2
947,OTH39949952467929202/MEANTIME//,OTH39949952467929202,MEANTIME,,,1,1.0,1
948,OTH39986415267459317/MEANTIME//,OTH39986415267459317,MEANTIME,,,1,1.0,1
949,OTH39986563619624958/MEANTIME//,OTH39986563619624958,MEANTIME,,,1,1.0,1
950,OTH39986871391338029/MEANTIME//,OTH39986871391338029,MEANTIME,,,1,1.0,1
951,OTH39987549735903805/MEANTIME//,OTH39987549735903805,MEANTIME,,,1,1.0,1
952,OTH39987719938471546/MEANTIME//,OTH39987719938471546,MEANTIME,,,1,1.0,1
953,OTH39987799845392007/MEANTIME//,OTH39987799845392007,MEANTIME,,,2,2.0,2
954,OTH39988036391510110/MEANTIME//,OTH39988036391510110,MEANTIME,,,1,1.0,1
955,OTH39988132893142073/MEANTIME//,OTH39988132893142073,MEANTIME,,,1,1.0,1
956,OTH39990131485160375/MEANTIME//,OTH39990131485160375,MEANTIME,,,1,1.0,1
957,OTH39991217318385402/MEANTIME//,OTH39991217318385402,MEANTIME,,,3,1.0,2
958,OTH39991349659576634/MEANTIME//,OTH39991349659576634,MEANTIME,,,1,1.0,1
959,OTH39991787725890675/MEANTIME//,OTH39991787725890675,MEANTIME,,,1,1.0,1
960,OTH39991932345907697/MEANTIME//,OTH39991932345907697,MEANTIME,,,1,1.0,1
961,OTH39992124234869721/MEANTIME//,OTH39992124234869721,MEANTIME,,,1,1.0,1
962,OTH39992301084554847/MEANTIME//,OTH39992301084554847,MEANTIME,,,4,0.667,1
963,OTH39992666615247695/MEANTIME//,OTH39992666615247695,MEANTIME,,,2,0.25,1
964,OTH39993198838048275/MEANTIME//,OTH39993198838048275,MEANTIME,,,1,1.0,1
965,OTH39993332453527232/MEANTIME//,OTH39993332453527232,MEANTIME,,,1,1.0,1
966,OTH39993451884224450/MEANTIME//,OTH39993451884224450,MEANTIME,,,2,0.5,2
967,OTH3ERTeHyeRbVoUqbJQ/MEANTIME//,OTH3ERTeHyeRbVoUqbJQ,MEANTIME,,,1,1.0,1
968,OTH3L7DLL98gZ2p3yf8f/MEANTIME//,OTH3L7DLL98gZ2p3yf8f,MEANTIME,,,1,1.0,1
969,OTH3S4SHCrqrSwarDt6E/MEANTIME//,OTH3S4SHCrqrSwarDt6E,MEANTIME,,,1,1.0,1
970,OTH3XsCeFMPvGLwbggYF/MEANTIME//,OTH3XsCeFMPvGLwbggYF,MEANTIME,,,1,1.0,1
971,OTH3fV5ntCtcqq8qkjYh/MEANTIME//,OTH3fV5ntCtcqq8qkjYh,MEANTIME,,,2,0.5,2
972,OTH3fooK2BmQdL2eYod3/MEANTIME//,OTH3fooK2BmQdL2eYod3,MEANTIME,,,1,1.0,1
973,OTH3gubvZViju4wo8Vra/MEANTIME//,OTH3gubvZViju4wo8Vra,MEANTIME,,,1,1.0,1
974,OTH3h57ET76wLqkQJRE6/MEANTIME//,OTH3h57ET76wLqkQJRE6,MEANTIME,,,1,1.0,1
975,OTH3k8BVe4feSMyRzZ9G/MEANTIME//,OTH3k8BVe4feSMyRzZ9G,MEANTIME,,,1,1.0,1
976,OTH3nUZdEa75zCEMNu93/MEANTIME//,OTH3nUZdEa75zCEMNu93,MEANTIME,,,1,1.0,1
977,OTH3okKG5r3g5C3skfGK/MEANTIME//,OTH3okKG5r3g5C3skfGK,MEANTIME,,,1,1.0,1
978,OTH3pcBDVoQMc3L7oL8k/MEANTIME//,OTH3pcBDVoQMc3L7oL8k,MEANTIME,,,1,1.0,1
979,OTH3ve3j2AbAGs44ShGT/MEANTIME//,OTH3ve3j2AbAGs44ShGT,MEANTIME,,,1,1.0,1
980,OTH40002842003098828/MEANTIME//,OTH40002842003098828,MEANTIME,,,1,1.0,1
981,OTH40004835772610870/MEANTIME//,OTH40004835772610870,MEANTIME,,,1,1.0,1
982,OTH40004984807990885/MEANTIME//,OTH40004984807990885,MEANTIME,,,1,1.0,1
983,OTH40005147025261087/MEANTIME//,OTH40005147025261087,MEANTIME,,,1,1.0,1
984,OTH40005311992439132/MEANTIME//,OTH40005311992439132,MEANTIME,,,2,0.25,1
985,OTH40005553506015286/MEANTIME//,OTH40005553506015286,MEANTIME,,,1,1.0,1
986,OTH40005672052981865/MEANTIME//,OTH40005672052981865,MEANTIME,,,1,1.0,1
987,OTH40005857246651725/MEANTIME//,OTH40005857246651725,MEANTIME,,,2,0.25,1
988,OTH40006208683962774/MEANTIME//,OTH40006208683962774,MEANTIME,,,1,1.0,1
989,OTH40006305262701208/MEANTIME//,OTH40006305262701208,MEANTIME,,,3,1.333,1
990,OTH40007248568632246/MEANTIME//,OTH40007248568632246,MEANTIME,,,3,1.0,1
991,OTH40007599217471569/MEANTIME//,OTH40007599217471569,MEANTIME,,,1,1.0,1
992,OTH40007770120739365/MEANTIME//,OTH40007770120739365,MEANTIME,,,1,1.0,1
993,OTH40008078447451458/MEANTIME//,OTH40008078447451458,MEANTIME,,,1,1.0,1
994,OTH40008523134673070/MEANTIME//,OTH40008523134673070,MEANTIME,,,1,1.0,1
995,OTH40008686172178296/MEANTIME//,OTH40008686172178296,MEANTIME,,,1,1.0,1
996,OTH40008832085658797/MEANTIME//,OTH40008832085658797,MEANTIME,,,1,1.0,1
997,OTH40009451639438359/MEANTIME//,OTH40009451639438359,MEANTIME,,,1,1.0,1
998,OTH40012124720134933/MEANTIME//,OTH40012124720134933,MEANTIME,,,1,1.0,1
999,OTH40012892908022737/MEANTIME//,OTH40012892908022737,MEANTIME,,,1,1.0,1
1000,OTH40013104999803993/MEANTIME//,OTH40013104999803993,MEANTIME,,,1,1.0,1
1001,OTH40013735438821796/MEANTIME//,OTH40013735438821796,MEANTIME,,,1,1.0,1
1002,OTH40013941549790830/MEANTIME//,OTH40013941549790830,MEANTIME,,,1,1.0,1
1003,OTH40014177204437470/MEANTIME//,OTH40014177204437470,MEANTIME,,,1,1.0,1
1004,OTH40014340782068576/MEANTIME//,OTH40014340782068576,MEANTIME,,,3,0.111,1
1005,OTH40017350674237882/MEANTIME//,OTH40017350674237882,MEANTIME,,,1,1.0,1
1006,OTH40017758751204813/MEANTIME//,OTH40017758751204813,MEANTIME,,,1,1.0,1
1007,OTH40017898699721689/MEANTIME//,OTH40017898699721689,MEANTIME,,,1,1.0,1
1008,OTH40018643816595782/MEANTIME//,OTH40018643816595782,MEANTIME,,,1,1.0,1
1009,OTH40020072973040735/MEANTIME//,OTH40020072973040735,MEANTIME,,,1,1.0,1
1010,OTH40020420630600389/MEANTIME//,OTH40020420630600389,MEANTIME,,,1,1.0,1
1011,OTH40020512197435246/MEANTIME//,OTH40020512197435246,MEANTIME,,,1,1.0,1
1012,OTH40020671613360424/MEANTIME//,OTH40020671613360424,MEANTIME,,,1,1.0,1
1013,OTH40074768058231593/MEANTIME//,OTH40074768058231593,MEANTIME,,,2,0.25,1
1014,OTH40078665656701307/MEANTIME//,OTH40078665656701307,MEANTIME,,,2,2.0,2
1015,OTH40078800876070732/MEANTIME//,OTH40078800876070732,MEANTIME,,,1,1.0,1
1016,OTH40078948739170947/MEANTIME//,OTH40078948739170947,MEANTIME,,,1,1.0,1
1017,OTH40079090648254008/MEANTIME//,OTH40079090648254008,MEANTIME,,,1,1.0,1
1018,OTH40080274783058308/MEANTIME//,OTH40080274783058308,MEANTIME,,,1,1.0,1
1019,OTH40080871570026459/MEANTIME//,OTH40080871570026459,MEANTIME,,,1,1.0,1
1020,OTH40081124947827651/MEANTIME//,OTH40081124947827651,MEANTIME,,,2,0.25,1
1021,OTH40081548755494057/MEANTIME//,OTH40081548755494057,MEANTIME,,,1,1.0,1
1022,OTH40081812192112402/MEANTIME//,OTH40081812192112402,MEANTIME,,,2,0.25,1
1023,OTH40081949333720874/MEANTIME//,OTH40081949333720874,MEANTIME,,,2,0.25,1
1024,OTH40084121953058550/MEANTIME//,OTH40084121953058550,MEANTIME,,,3,3.0,3
1025,OTH40084250198263983/MEANTIME//,OTH40084250198263983,MEANTIME,,,1,1.0,1
1026,OTH40084732231418761/MEANTIME//,OTH40084732231418761,MEANTIME,,,2,2.0,2
1027,OTH40084848815721614/MEANTIME//,OTH40084848815721614,MEANTIME,,,1,1.0,1
1028,OTH40084940407028825/MEANTIME//,OTH40084940407028825,MEANTIME,,,1,1.0,1
1029,OTH40085219081301364/MEANTIME//,OTH40085219081301364,MEANTIME,,,1,1.0,1
1030,OTH40085550654054907/MEANTIME//,OTH40085550654054907,MEANTIME,,,3,0.111,1
1031,OTH40085689827306347/MEANTIME//,OTH40085689827306347,MEANTIME,,,1,1.0,1
1032,OTH40086135966142594/MEANTIME//,OTH40086135966142594,MEANTIME,,,1,1.0,1
1033,OTH40089819812022718/MEANTIME//,OTH40089819812022718,MEANTIME,,,1,1.0,1
1034,OTH40090039599316495/MEANTIME//,OTH40090039599316495,MEANTIME,,,1,1.0,1
1035,OTH40090139478616002/MEANTIME//,OTH40090139478616002,MEANTIME,,,1,1.0,1
1036,OTH40090388607735334/MEANTIME//,OTH40090388607735334,MEANTIME,,,3,0.111,1
1037,OTH40090462429886444/MEANTIME//,OTH40090462429886444,MEANTIME,,,4,0.5,2
1038,OTH40090589346113228/MEANTIME//,OTH40090589346113228,MEANTIME,,,1,1.0,1
1039,OTH40093237071248375/MEANTIME//,OTH40093237071248375,MEANTIME,,,1,1.0,1
1040,OTH40093367728013694/MEANTIME//,OTH40093367728013694,MEANTIME,,,2,0.25,1
1041,OTH40093521820044937/MEANTIME//,OTH40093521820044937,MEANTIME,,,1,1.0,1
1042,OTH40093597393813882/MEANTIME//,OTH40093597393813882,MEANTIME,,,1,1.0,1
1043,OTH40096735042025800/MEANTIME//,OTH40096735042025800,MEANTIME,,,1,1.0,1
1044,OTH40097405693262273/MEANTIME//,OTH40097405693262273,MEANTIME,,,1,1.0,1
1045,OTH40097475833455392/MEANTIME//,OTH40097475833455392,MEANTIME,,,1,1.0,1
1046,OTH40097867602619664/MEANTIME//,OTH40097867602619664,MEANTIME,,,1,1.0,1
1047,OTH40097968188346210/MEANTIME//,OTH40097968188346210,MEANTIME,,,1,1.0,1
1048,OTH40098130503427556/MEANTIME//,OTH40098130503427556,MEANTIME,,,1,1.0,1
1049,OTH40104914091836081/MEANTIME//,OTH40104914091836081,MEANTIME,,,1,1.0,1
1050,OTH40105092723480324/MEANTIME//,OTH40105092723480324,MEANTIME,,,1,1.0,1
1051,OTH40105343779700492/MEANTIME//,OTH40105343779700492,MEANTIME,,,5,1.2,3
