,composite_chain_id,coref_chain,dataset,topic_id,language,mentions,phrasing_diversity,unique_lemmas
1961,Singleton_ACT9jcFGiz/ECBplus//,Singleton_ACT9jcFGiz,ECBplus,,,1,1.0,1
1962,Singleton_ACT9kPjHGd/ECBplus//,Singleton_ACT9kPjHGd,ECBplus,,,1,1.0,1
1963,Singleton_ACT9nMXvyU/ECBplus//,Singleton_ACT9nMXvyU,ECBplus,,,1,1.0,1
1964,Singleton_ACT9sG2qJV/ECBplus//,Singleton_ACT9sG2qJV,ECBplus,,,1,1.0,1
1965,Singleton_ACT9tJsMEu/ECBplus//,Singleton_ACT9tJsMEu,ECBplus,,,1,1.0,1
1966,Singleton_ACT9uHr7HH/ECBplus//,Singleton_ACT9uHr7HH,ECBplus,,,1,1.0,1
1967,Singleton_ACT9v3n7qS/ECBplus//,Singleton_ACT9v3n7qS,ECBplus,,,1,1.0,1
1968,Singleton_ACT9yLCAa3/ECBplus//,Singleton_ACT9yLCAa3,ECBplus,,,1,1.0,1
1969,Singleton_ACTA48soD4/ECBplus//,Singleton_ACTA48soD4,ECBplus,,,1,1.0,1
1970,Singleton_ACTA5VscWf/ECBplus//,Singleton_ACTA5VscWf,ECBplus,,,1,1.0,1
1971,Singleton_ACTA5ia45x/ECBplus//,Singleton_ACTA5ia45x,ECBplus,,,1,1.0,1
1972,Singleton_ACTA73yj5X/ECBplus//,Singleton_ACTA73yj5X,ECBplus,,,1,1.0,1
1973,Singleton_ACTA7CJM2A/ECBplus//,Singleton_ACTA7CJM2A,ECBplus,,,1,1.0,1
1974,Singleton_ACTAAACAKm/ECBplus//,Singleton_ACTAAACAKm,ECBplus,,,1,1.0,1
1975,Singleton_ACTABADjQH/ECBplus//,Singleton_ACTABADjQH,ECBplus,,,1,1.0,1
1976,Singleton_ACTACNvW7y/ECBplus//,Singleton_ACTACNvW7y,ECBplus,,,1,1.0,1
1977,Singleton_ACTADtg7rW/ECBplus//,Singleton_ACTADtg7rW,ECBplus,,,1,1.0,1
1978,Singleton_ACTAGrPxda/ECBplus//,Singleton_ACTAGrPxda,ECBplus,,,1,1.0,1
1979,Singleton_ACTAHkRu8L/ECBplus//,Singleton_ACTAHkRu8L,ECBplus,,,1,1.0,1
1980,Singleton_ACTAJvQZKm/ECBplus//,Singleton_ACTAJvQZKm,ECBplus,,,1,1.0,1
1981,Singleton_ACTALJkUVB/ECBplus//,Singleton_ACTALJkUVB,ECBplus,,,1,1.0,1
1982,Singleton_ACTALPteQH/ECBplus//,Singleton_ACTALPteQH,ECBplus,,,1,1.0,1
1983,Singleton_ACTALizyLS/ECBplus//,Singleton_ACTALizyLS,ECBplus,,,1,1.0,1
1984,Singleton_ACTANK8HyL/ECBplus//,Singleton_ACTANK8HyL,ECBplus,,,1,1.0,1
1985,Singleton_ACTAPJUZeA/ECBplus//,Singleton_ACTAPJUZeA,ECBplus,,,1,1.0,1
1986,Singleton_ACTARSR8h8/ECBplus//,Singleton_ACTARSR8h8,ECBplus,,,1,1.0,1
1987,Singleton_ACTASngs3Y/ECBplus//,Singleton_ACTASngs3Y,ECBplus,,,1,1.0,1
1988,Singleton_ACTAUPCCCZ/ECBplus//,Singleton_ACTAUPCCCZ,ECBplus,,,1,1.0,1
1989,Singleton_ACTAWyXa6N/ECBplus//,Singleton_ACTAWyXa6N,ECBplus,,,1,1.0,1
1990,Singleton_ACTAXMmUrX/ECBplus//,Singleton_ACTAXMmUrX,ECBplus,,,1,1.0,1
1991,Singleton_ACTAYrtSm7/ECBplus//,Singleton_ACTAYrtSm7,ECBplus,,,1,1.0,1
1992,Singleton_ACTAbiRuvJ/ECBplus//,Singleton_ACTAbiRuvJ,ECBplus,,,1,1.0,1
1993,Singleton_ACTAcKuGbw/ECBplus//,Singleton_ACTAcKuGbw,ECBplus,,,1,1.0,1
1994,Singleton_ACTAebefcc/ECBplus//,Singleton_ACTAebefcc,ECBplus,,,1,1.0,1
1995,Singleton_ACTAgovjMQ/ECBplus//,Singleton_ACTAgovjMQ,ECBplus,,,1,1.0,1
1996,Singleton_ACTAhPdkt9/ECBplus//,Singleton_ACTAhPdkt9,ECBplus,,,1,1.0,1
1997,Singleton_ACTAhRJTgh/ECBplus//,Singleton_ACTAhRJTgh,ECBplus,,,1,1.0,1
1998,Singleton_ACTAphoUQ5/ECBplus//,Singleton_ACTAphoUQ5,ECBplus,,,1,1.0,1
1999,Singleton_ACTArUYTCc/ECBplus//,Singleton_ACTArUYTCc,ECBplus,,,1,1.0,1
2000,Singleton_ACTAs9AFoU/ECBplus//,Singleton_ACTAs9AFoU,ECBplus,,,1,1.0,1
2001,Singleton_ACTAtngGNd/ECBplus//,Singleton_ACTAtngGNd,ECBplus,,,1,1.0,1
2002,Singleton_ACTAyg9xmU/ECBplus//,Singleton_ACTAyg9xmU,ECBplus,,,1,1.0,1
2003,Singleton_ACTAyqxjgU/ECBplus//,Singleton_ACTAyqxjgU,ECBplus,,,1,1.0,1
2004,Singleton_ACTAzG44GA/ECBplus//,Singleton_ACTAzG44GA,ECBplus,,,1,1.0,1
2005,Singleton_ACTAzVKHTs/ECBplus//,Singleton_ACTAzVKHTs,ECBplus,,,1,1.0,1
2006,Singleton_ACTB24cbMh/ECBplus//,Singleton_ACTB24cbMh,ECBplus,,,1,1.0,1
2007,Singleton_ACTB3ZjQMd/ECBplus//,Singleton_ACTB3ZjQMd,ECBplus,,,1,1.0,1
2008,Singleton_ACTB3pxwST/ECBplus//,Singleton_ACTB3pxwST,ECBplus,,,1,1.0,1
2009,Singleton_ACTB4m5red/ECBplus//,Singleton_ACTB4m5red,ECBplus,,,1,1.0,1
2010,Singleton_ACTB5NRNeA/ECBplus//,Singleton_ACTB5NRNeA,ECBplus,,,1,1.0,1
2011,Singleton_ACTB8MQPKW/ECBplus//,Singleton_ACTB8MQPKW,ECBplus,,,1,1.0,1
2012,Singleton_ACTB9PKcTy/ECBplus//,Singleton_ACTB9PKcTy,ECBplus,,,1,1.0,1
2013,Singleton_ACTB9hgwvT/ECBplus//,Singleton_ACTB9hgwvT,ECBplus,,,1,1.0,1
2014,Singleton_ACTBFTJ46S/ECBplus//,Singleton_ACTBFTJ46S,ECBplus,,,1,1.0,1
2015,Singleton_ACTBFykeub/ECBplus//,Singleton_ACTBFykeub,ECBplus,,,1,1.0,1
2016,Singleton_ACTBGUQERU/ECBplus//,Singleton_ACTBGUQERU,ECBplus,,,1,1.0,1
2017,Singleton_ACTBLQ3ExR/ECBplus//,Singleton_ACTBLQ3ExR,ECBplus,,,1,1.0,1
2018,Singleton_ACTBMjFD3g/ECBplus//,Singleton_ACTBMjFD3g,ECBplus,,,1,1.0,1
2019,Singleton_ACTBRr94gA/ECBplus//,Singleton_ACTBRr94gA,ECBplus,,,1,1.0,1
2020,Singleton_ACTBTTERdb/ECBplus//,Singleton_ACTBTTERdb,ECBplus,,,1,1.0,1
2021,Singleton_ACTBTTptJQ/ECBplus//,Singleton_ACTBTTptJQ,ECBplus,,,1,1.0,1
2022,Singleton_ACTBTVUvar/ECBplus//,Singleton_ACTBTVUvar,ECBplus,,,1,1.0,1
2023,Singleton_ACTBTXwjRh/ECBplus//,Singleton_ACTBTXwjRh,ECBplus,,,1,1.0,1
2024,Singleton_ACTBWJvWah/ECBplus//,Singleton_ACTBWJvWah,ECBplus,,,1,1.0,1
2025,Singleton_ACTBXJdTP3/ECBplus//,Singleton_ACTBXJdTP3,ECBplus,,,1,1.0,1
2026,Singleton_ACTBYDcuBd/ECBplus//,Singleton_ACTBYDcuBd,ECBplus,,,1,1.0,1
2027,Singleton_ACTBYc7REN/ECBplus//,Singleton_ACTBYc7REN,ECBplus,,,1,1.0,1
2028,Singleton_ACTBYgcLNN/ECBplus//,Singleton_ACTBYgcLNN,ECBplus,,,1,1.0,1
2029,Singleton_ACTBZCvoN6/ECBplus//,Singleton_ACTBZCvoN6,ECBplus,,,1,1.0,1
2030,Singleton_ACTBbpRVAQ/ECBplus//,Singleton_ACTBbpRVAQ,ECBplus,,,1,1.0,1
2031,Singleton_ACTBeArLAD/ECBplus//,Singleton_ACTBeArLAD,ECBplus,,,1,1.0,1
2032,Singleton_ACTBgVHwVk/ECBplus//,Singleton_ACTBgVHwVk,ECBplus,,,1,1.0,1
2033,Singleton_ACTBgmcyWq/ECBplus//,Singleton_ACTBgmcyWq,ECBplus,,,1,1.0,1
2034,Singleton_ACTBieXvh3/ECBplus//,Singleton_ACTBieXvh3,ECBplus,,,1,1.0,1
2035,Singleton_ACTBoKUhzo/ECBplus//,Singleton_ACTBoKUhzo,ECBplus,,,1,1.0,1
2036,Singleton_ACTBoVm9Ty/ECBplus//,Singleton_ACTBoVm9Ty,ECBplus,,,1,1.0,1
2037,Singleton_ACTBqqWfN5/ECBplus//,Singleton_ACTBqqWfN5,ECBplus,,,1,1.0,1
2038,Singleton_ACTBrcmPAU/ECBplus//,Singleton_ACTBrcmPAU,ECBplus,,,1,1.0,1
2039,Singleton_ACTBsYG3Wx/ECBplus//,Singleton_ACTBsYG3Wx,ECBplus,,,1,1.0,1
2040,Singleton_ACTBscWtAB/ECBplus//,Singleton_ACTBscWtAB,ECBplus,,,1,1.0,1
2041,Singleton_ACTBvHGSQv/ECBplus//,Singleton_ACTBvHGSQv,ECBplus,,,1,1.0,1
2042,Singleton_ACTBvTNvog/ECBplus//,Singleton_ACTBvTNvog,ECBplus,,,1,1.0,1
2043,Singleton_ACTBxATnPv/ECBplus//,Singleton_ACTBxATnPv,ECBplus,,,1,1.0,1
2044,Singleton_ACTBxH3WbK/ECBplus//,Singleton_ACTBxH3WbK,ECBplus,,,1,1.0,1
2045,Singleton_ACTByPyXKN/ECBplus//,Singleton_ACTByPyXKN,ECBplus,,,1,1.0,1
2046,Singleton_ACTCD8YBQm/ECBplus//,Singleton_ACTCD8YBQm,ECBplus,,,1,1.0,1
2047,Singleton_ACTCGRb8mX/ECBplus//,Singleton_ACTCGRb8mX,ECBplus,,,1,1.0,1
2048,Singleton_ACTCH6Hu7o/ECBplus//,Singleton_ACTCH6Hu7o,ECBplus,,,1,1.0,1
2049,Singleton_ACTCKDTe4f/ECBplus//,Singleton_ACTCKDTe4f,ECBplus,,,1,1.0,1
2050,Singleton_ACTCKVPEvT/ECBplus//,Singleton_ACTCKVPEvT,ECBplus,,,1,1.0,1
2051,Singleton_ACTCL8UWmd/ECBplus//,Singleton_ACTCL8UWmd,ECBplus,,,1,1.0,1
2052,Singleton_ACTCNarhxt/ECBplus//,Singleton_ACTCNarhxt,ECBplus,,,1,1.0,1
2053,Singleton_ACTCNxybEq/ECBplus//,Singleton_ACTCNxybEq,ECBplus,,,1,1.0,1
2054,Singleton_ACTCRApNYw/ECBplus//,Singleton_ACTCRApNYw,ECBplus,,,1,1.0,1
2055,Singleton_ACTCSiD5CJ/ECBplus//,Singleton_ACTCSiD5CJ,ECBplus,,,1,1.0,1
2056,Singleton_ACTCUJ4F2a/ECBplus//,Singleton_ACTCUJ4F2a,ECBplus,,,1,1.0,1
2057,Singleton_ACTCWmUZbK/ECBplus//,Singleton_ACTCWmUZbK,ECBplus,,,1,1.0,1
2058,Singleton_ACTCYwvqXH/ECBplus//,Singleton_ACTCYwvqXH,ECBplus,,,1,1.0,1
2059,Singleton_ACTCaGARzU/ECBplus//,Singleton_ACTCaGARzU,ECBplus,,,1,1.0,1
2060,Singleton_ACTCccbjxN/ECBplus//,Singleton_ACTCccbjxN,ECBplus,,,1,1.0,1
2061,Singleton_ACTCcnWTwr/ECBplus//,Singleton_ACTCcnWTwr,ECBplus,,,1,1.0,1
2062,Singleton_ACTCe2WudA/ECBplus//,Singleton_ACTCe2WudA,ECBplus,,,1,1.0,1
2063,Singleton_ACTCf7U3v5/ECBplus//,Singleton_ACTCf7U3v5,ECBplus,,,1,1.0,1
2064,Singleton_ACTCfHCPoP/ECBplus//,Singleton_ACTCfHCPoP,ECBplus,,,1,1.0,1
2065,Singleton_ACTCfHtURz/ECBplus//,Singleton_ACTCfHtURz,ECBplus,,,1,1.0,1
2066,Singleton_ACTCgAcmzy/ECBplus//,Singleton_ACTCgAcmzy,ECBplus,,,1,1.0,1
2067,Singleton_ACTChVDQDv/ECBplus//,Singleton_ACTChVDQDv,ECBplus,,,1,1.0,1
2068,Singleton_ACTChaSPyC/ECBplus//,Singleton_ACTChaSPyC,ECBplus,,,1,1.0,1
2069,Singleton_ACTCkHQJvx/ECBplus//,Singleton_ACTCkHQJvx,ECBplus,,,1,1.0,1
2070,Singleton_ACTCrLw9Vx/ECBplus//,Singleton_ACTCrLw9Vx,ECBplus,,,1,1.0,1
2071,Singleton_ACTCt22tJW/ECBplus//,Singleton_ACTCt22tJW,ECBplus,,,1,1.0,1
2072,Singleton_ACTCtMjq6Q/ECBplus//,Singleton_ACTCtMjq6Q,ECBplus,,,1,1.0,1
2073,Singleton_ACTCwJnxbL/ECBplus//,Singleton_ACTCwJnxbL,ECBplus,,,1,1.0,1
2074,Singleton_ACTCwNKmGu/ECBplus//,Singleton_ACTCwNKmGu,ECBplus,,,1,1.0,1
2075,Singleton_ACTCwQbRME/ECBplus//,Singleton_ACTCwQbRME,ECBplus,,,1,1.0,1
2076,Singleton_ACTCwhCC7u/ECBplus//,Singleton_ACTCwhCC7u,ECBplus,,,1,1.0,1
2077,Singleton_ACTCwkwGfX/ECBplus//,Singleton_ACTCwkwGfX,ECBplus,,,1,1.0,1
2078,Singleton_ACTCz5VtAH/ECBplus//,Singleton_ACTCz5VtAH,ECBplus,,,1,1.0,1
2079,Singleton_ACTD4fXSDQ/ECBplus//,Singleton_ACTD4fXSDQ,ECBplus,,,1,1.0,1
2080,Singleton_ACTD5aG75b/ECBplus//,Singleton_ACTD5aG75b,ECBplus,,,1,1.0,1
2081,Singleton_ACTD5meXga/ECBplus//,Singleton_ACTD5meXga,ECBplus,,,1,1.0,1
2082,Singleton_ACTD6EVzr8/ECBplus//,Singleton_ACTD6EVzr8,ECBplus,,,1,1.0,1
2083,Singleton_ACTD6T8fcN/ECBplus//,Singleton_ACTD6T8fcN,ECBplus,,,1,1.0,1
2084,Singleton_ACTD6VHnvd/ECBplus//,Singleton_ACTD6VHnvd,ECBplus,,,1,1.0,1
2085,Singleton_ACTD6vb8fh/ECBplus//,Singleton_ACTD6vb8fh,ECBplus,,,1,1.0,1
2086,Singleton_ACTD78fm5k/ECBplus//,Singleton_ACTD78fm5k,ECBplus,,,1,1.0,1
2087,Singleton_ACTD7mx5TD/ECBplus//,Singleton_ACTD7mx5TD,ECBplus,,,1,1.0,1
2088,Singleton_ACTD8FD42x/ECBplus//,Singleton_ACTD8FD42x,ECBplus,,,1,1.0,1
2089,Singleton_ACTDAyB3md/ECBplus//,Singleton_ACTDAyB3md,ECBplus,,,1,1.0,1
2090,Singleton_ACTDD9yexq/ECBplus//,Singleton_ACTDD9yexq,ECBplus,,,1,1.0,1
2091,Singleton_ACTDGKVmTg/ECBplus//,Singleton_ACTDGKVmTg,ECBplus,,,1,1.0,1
2092,Singleton_ACTDGRm6Sm/ECBplus//,Singleton_ACTDGRm6Sm,ECBplus,,,1,1.0,1
2093,Singleton_ACTDHniyPm/ECBplus//,Singleton_ACTDHniyPm,ECBplus,,,1,1.0,1
2094,Singleton_ACTDJfarCZ/ECBplus//,Singleton_ACTDJfarCZ,ECBplus,,,1,1.0,1
2095,Singleton_ACTDJs4n8r/ECBplus//,Singleton_ACTDJs4n8r,ECBplus,,,1,1.0,1
2096,Singleton_ACTDLYLJ6t/ECBplus//,Singleton_ACTDLYLJ6t,ECBplus,,,1,1.0,1
2097,Singleton_ACTDMSuUMg/ECBplus//,Singleton_ACTDMSuUMg,ECBplus,,,1,1.0,1
2098,Singleton_ACTDQBGnAZ/ECBplus//,Singleton_ACTDQBGnAZ,ECBplus,,,1,1.0,1
2099,Singleton_ACTDScProT/ECBplus//,Singleton_ACTDScProT,ECBplus,,,1,1.0,1
2100,Singleton_ACTDSpHW6e/ECBplus//,Singleton_ACTDSpHW6e,ECBplus,,,1,1.0,1
2101,Singleton_ACTDTBkw9h/ECBplus//,Singleton_ACTDTBkw9h,ECBplus,,,1,1.0,1
2102,Singleton_ACTDa9rGkX/ECBplus//,Singleton_ACTDa9rGkX,ECBplus,,,1,1.0,1
2103,Singleton_ACTDaWuPYZ/ECBplus//,Singleton_ACTDaWuPYZ,ECBplus,,,1,1.0,1
2104,Singleton_ACTDafbSEH/ECBplus//,Singleton_ACTDafbSEH,ECBplus,,,1,1.0,1
2105,Singleton_ACTDbY5H29/ECBplus//,Singleton_ACTDbY5H29,ECBplus,,,1,1.0,1
2106,Singleton_ACTDbaQk4n/ECBplus//,Singleton_ACTDbaQk4n,ECBplus,,,1,1.0,1
2107,Singleton_ACTDcuKa4t/ECBplus//,Singleton_ACTDcuKa4t,ECBplus,,,1,1.0,1
2108,Singleton_ACTDdGMQmb/ECBplus//,Singleton_ACTDdGMQmb,ECBplus,,,1,1.0,1
2109,Singleton_ACTDgGX5p4/ECBplus//,Singleton_ACTDgGX5p4,ECBplus,,,1,1.0,1
2110,Singleton_ACTDiubSJX/ECBplus//,Singleton_ACTDiubSJX,ECBplus,,,1,1.0,1
2111,Singleton_ACTDjFEEC7/ECBplus//,Singleton_ACTDjFEEC7,ECBplus,,,1,1.0,1
2112,Singleton_ACTDkmZkZ5/ECBplus//,Singleton_ACTDkmZkZ5,ECBplus,,,1,1.0,1
2113,Singleton_ACTDmgsXAU/ECBplus//,Singleton_ACTDmgsXAU,ECBplus,,,1,1.0,1
2114,Singleton_ACTDodUpez/ECBplus//,Singleton_ACTDodUpez,ECBplus,,,1,1.0,1
2115,Singleton_ACTDpUCbRE/ECBplus//,Singleton_ACTDpUCbRE,ECBplus,,,1,1.0,1
2116,Singleton_ACTDqoiWJQ/ECBplus//,Singleton_ACTDqoiWJQ,ECBplus,,,1,1.0,1
2117,Singleton_ACTDrkDZBM/ECBplus//,Singleton_ACTDrkDZBM,ECBplus,,,1,1.0,1
2118,Singleton_ACTDrwwe7X/ECBplus//,Singleton_ACTDrwwe7X,ECBplus,,,1,1.0,1
2119,Singleton_ACTDtZ5xTm/ECBplus//,Singleton_ACTDtZ5xTm,ECBplus,,,1,1.0,1
2120,Singleton_ACTDtnCNNx/ECBplus//,Singleton_ACTDtnCNNx,ECBplus,,,1,1.0,1
2121,Singleton_ACTDtotuZP/ECBplus//,Singleton_ACTDtotuZP,ECBplus,,,1,1.0,1
2122,Singleton_ACTDvFnDYi/ECBplus//,Singleton_ACTDvFnDYi,ECBplus,,,1,1.0,1
2123,Singleton_ACTDxbeZmV/ECBplus//,Singleton_ACTDxbeZmV,ECBplus,,,1,1.0,1
2124,Singleton_ACTDyQo2Vi/ECBplus//,Singleton_ACTDyQo2Vi,ECBplus,,,1,1.0,1
2125,Singleton_ACTE5TU8xB/ECBplus//,Singleton_ACTE5TU8xB,ECBplus,,,1,1.0,1
2126,Singleton_ACTECUyX3D/ECBplus//,Singleton_ACTECUyX3D,ECBplus,,,1,1.0,1
2127,Singleton_ACTECmKhwE/ECBplus//,Singleton_ACTECmKhwE,ECBplus,,,1,1.0,1
2128,Singleton_ACTECtm5pT/ECBplus//,Singleton_ACTECtm5pT,ECBplus,,,1,1.0,1
2129,Singleton_ACTEDDurxz/ECBplus//,Singleton_ACTEDDurxz,ECBplus,,,1,1.0,1
2130,Singleton_ACTEE8pUFV/ECBplus//,Singleton_ACTEE8pUFV,ECBplus,,,1,1.0,1
2131,Singleton_ACTEFVBv7Y/ECBplus//,Singleton_ACTEFVBv7Y,ECBplus,,,1,1.0,1
2132,Singleton_ACTEFdFoWk/ECBplus//,Singleton_ACTEFdFoWk,ECBplus,,,1,1.0,1
2133,Singleton_ACTEGEcBxR/ECBplus//,Singleton_ACTEGEcBxR,ECBplus,,,1,1.0,1
2134,Singleton_ACTELxWMkm/ECBplus//,Singleton_ACTELxWMkm,ECBplus,,,1,1.0,1
2135,Singleton_ACTEMGVabs/ECBplus//,Singleton_ACTEMGVabs,ECBplus,,,1,1.0,1
2136,Singleton_ACTEMXFyVm/ECBplus//,Singleton_ACTEMXFyVm,ECBplus,,,1,1.0,1
2137,Singleton_ACTEMm9kLf/ECBplus//,Singleton_ACTEMm9kLf,ECBplus,,,1,1.0,1
2138,Singleton_ACTENqm4pn/ECBplus//,Singleton_ACTENqm4pn,ECBplus,,,1,1.0,1
2139,Singleton_ACTES4npGd/ECBplus//,Singleton_ACTES4npGd,ECBplus,,,1,1.0,1
2140,Singleton_ACTEV8wVDq/ECBplus//,Singleton_ACTEV8wVDq,ECBplus,,,1,1.0,1
2141,Singleton_ACTEWSXZoT/ECBplus//,Singleton_ACTEWSXZoT,ECBplus,,,1,1.0,1
2142,Singleton_ACTEWX3ah2/ECBplus//,Singleton_ACTEWX3ah2,ECBplus,,,1,1.0,1
2143,Singleton_ACTEWcJ49x/ECBplus//,Singleton_ACTEWcJ49x,ECBplus,,,1,1.0,1
2144,Singleton_ACTEY9mkJK/ECBplus//,Singleton_ACTEY9mkJK,ECBplus,,,1,1.0,1
2145,Singleton_ACTEYCQbQL/ECBplus//,Singleton_ACTEYCQbQL,ECBplus,,,1,1.0,1
2146,Singleton_ACTEZ5YbeF/ECBplus//,Singleton_ACTEZ5YbeF,ECBplus,,,1,1.0,1
2147,Singleton_ACTEZexSKo/ECBplus//,Singleton_ACTEZexSKo,ECBplus,,,1,1.0,1
2148,Singleton_ACTEZpdo25/ECBplus//,Singleton_ACTEZpdo25,ECBplus,,,1,1.0,1
2149,Singleton_ACTEaFiz7p/ECBplus//,Singleton_ACTEaFiz7p,ECBplus,,,1,1.0,1
2150,Singleton_ACTEdZMUug/ECBplus//,Singleton_ACTEdZMUug,ECBplus,,,1,1.0,1
2151,Singleton_ACTEftVU9u/ECBplus//,Singleton_ACTEftVU9u,ECBplus,,,1,1.0,1
2152,Singleton_ACTEi7iRov/ECBplus//,Singleton_ACTEi7iRov,ECBplus,,,1,1.0,1
2153,Singleton_ACTEih8DfW/ECBplus//,Singleton_ACTEih8DfW,ECBplus,,,1,1.0,1
2154,Singleton_ACTEjKJXh7/ECBplus//,Singleton_ACTEjKJXh7,ECBplus,,,1,1.0,1
2155,Singleton_ACTEkDNoXo/ECBplus//,Singleton_ACTEkDNoXo,ECBplus,,,1,1.0,1
2156,Singleton_ACTEmcAiCW/ECBplus//,Singleton_ACTEmcAiCW,ECBplus,,,1,1.0,1
2157,Singleton_ACTEmoG48k/ECBplus//,Singleton_ACTEmoG48k,ECBplus,,,1,1.0,1
2158,Singleton_ACTEn3rpDT/ECBplus//,Singleton_ACTEn3rpDT,ECBplus,,,1,1.0,1
2159,Singleton_ACTEnhnbNf/ECBplus//,Singleton_ACTEnhnbNf,ECBplus,,,1,1.0,1
2160,Singleton_ACTEq4iSTj/ECBplus//,Singleton_ACTEq4iSTj,ECBplus,,,1,1.0,1
2161,Singleton_ACTErM5S2J/ECBplus//,Singleton_ACTErM5S2J,ECBplus,,,1,1.0,1
2162,Singleton_ACTEt9JGXh/ECBplus//,Singleton_ACTEt9JGXh,ECBplus,,,1,1.0,1
2163,Singleton_ACTEtA2Gu6/ECBplus//,Singleton_ACTEtA2Gu6,ECBplus,,,1,1.0,1
2164,Singleton_ACTEvXCHVJ/ECBplus//,Singleton_ACTEvXCHVJ,ECBplus,,,1,1.0,1
2165,Singleton_ACTEw6PA9F/ECBplus//,Singleton_ACTEw6PA9F,ECBplus,,,1,1.0,1
2166,Singleton_ACTEwrdHgY/ECBplus//,Singleton_ACTEwrdHgY,ECBplus,,,1,1.0,1
2167,Singleton_ACTEyZNdHM/ECBplus//,Singleton_ACTEyZNdHM,ECBplus,,,1,1.0,1
2168,Singleton_ACTF3CQubR/ECBplus//,Singleton_ACTF3CQubR,ECBplus,,,1,1.0,1
2169,Singleton_ACTF3LWAYg/ECBplus//,Singleton_ACTF3LWAYg,ECBplus,,,1,1.0,1
2170,Singleton_ACTF3VzLRa/ECBplus//,Singleton_ACTF3VzLRa,ECBplus,,,1,1.0,1
2171,Singleton_ACTF7f45N8/ECBplus//,Singleton_ACTF7f45N8,ECBplus,,,1,1.0,1
2172,Singleton_ACTF8rgMrt/ECBplus//,Singleton_ACTF8rgMrt,ECBplus,,,1,1.0,1
2173,Singleton_ACTF9xwhHc/ECBplus//,Singleton_ACTF9xwhHc,ECBplus,,,1,1.0,1
2174,Singleton_ACTFAafZNF/ECBplus//,Singleton_ACTFAafZNF,ECBplus,,,1,1.0,1
2175,Singleton_ACTFBGTMqx/ECBplus//,Singleton_ACTFBGTMqx,ECBplus,,,1,1.0,1
2176,Singleton_ACTFBym6Ji/ECBplus//,Singleton_ACTFBym6Ji,ECBplus,,,1,1.0,1
2177,Singleton_ACTFDCKmKH/ECBplus//,Singleton_ACTFDCKmKH,ECBplus,,,1,1.0,1
2178,Singleton_ACTFDjcqj6/ECBplus//,Singleton_ACTFDjcqj6,ECBplus,,,1,1.0,1
2179,Singleton_ACTFGHdSgK/ECBplus//,Singleton_ACTFGHdSgK,ECBplus,,,1,1.0,1
2180,Singleton_ACTFGeuV72/ECBplus//,Singleton_ACTFGeuV72,ECBplus,,,1,1.0,1
2181,Singleton_ACTFJNC29u/ECBplus//,Singleton_ACTFJNC29u,ECBplus,,,1,1.0,1
2182,Singleton_ACTFJcfUiE/ECBplus//,Singleton_ACTFJcfUiE,ECBplus,,,1,1.0,1
2183,Singleton_ACTFJwWdwg/ECBplus//,Singleton_ACTFJwWdwg,ECBplus,,,1,1.0,1
2184,Singleton_ACTFLoGoZL/ECBplus//,Singleton_ACTFLoGoZL,ECBplus,,,1,1.0,1
2185,Singleton_ACTFPJeKGE/ECBplus//,Singleton_ACTFPJeKGE,ECBplus,,,1,1.0,1
2186,Singleton_ACTFRUo9Yy/ECBplus//,Singleton_ACTFRUo9Yy,ECBplus,,,1,1.0,1
2187,Singleton_ACTFTg2L4c/ECBplus//,Singleton_ACTFTg2L4c,ECBplus,,,1,1.0,1
2188,Singleton_ACTFUTNoxu/ECBplus//,Singleton_ACTFUTNoxu,ECBplus,,,1,1.0,1
2189,Singleton_ACTFUxJXdn/ECBplus//,Singleton_ACTFUxJXdn,ECBplus,,,1,1.0,1
2190,Singleton_ACTFVTthA2/ECBplus//,Singleton_ACTFVTthA2,ECBplus,,,1,1.0,1
2191,Singleton_ACTFXo6CTW/ECBplus//,Singleton_ACTFXo6CTW,ECBplus,,,1,1.0,1
2192,Singleton_ACTFY5WhtM/ECBplus//,Singleton_ACTFY5WhtM,ECBplus,,,1,1.0,1
2193,Singleton_ACTFZ82rbL/ECBplus//,Singleton_ACTFZ82rbL,ECBplus,,,1,1.0,1
2194,Singleton_ACTFaJ42dS/ECBplus//,Singleton_ACTFaJ42dS,ECBplus,,,1,1.0,1
2195,Singleton_ACTFaTZpuG/ECBplus//,Singleton_ACTFaTZpuG,ECBplus,,,1,1.0,1
2196,Singleton_ACTFbrW4hE/ECBplus//,Singleton_ACTFbrW4hE,ECBplus,,,1,1.0,1
2197,Singleton_ACTFdtUE8s/ECBplus//,Singleton_ACTFdtUE8s,ECBplus,,,1,1.0,1
2198,Singleton_ACTFefioxj/ECBplus//,Singleton_ACTFefioxj,ECBplus,,,1,1.0,1
2199,Singleton_ACTFgsjPMs/ECBplus//,Singleton_ACTFgsjPMs,ECBplus,,,1,1.0,1
2200,Singleton_ACTFjUfaVD/ECBplus//,Singleton_ACTFjUfaVD,ECBplus,,,1,1.0,1
2201,Singleton_ACTFjtPY2Z/ECBplus//,Singleton_ACTFjtPY2Z,ECBplus,,,1,1.0,1
2202,Singleton_ACTFoEYjqh/ECBplus//,Singleton_ACTFoEYjqh,ECBplus,,,1,1.0,1
