,topic/subtopic_name,doc_id,sent_id,token_id,token,reference
16541,11/11ecb/9,11ecb,5,13,was,-
16542,11/11ecb/9,11ecb,5,14,not,-
16543,11/11ecb/9,11ecb,5,15,a,-
16544,11/11ecb/9,11ecb,5,16,single,-
16545,11/11ecb/9,11ecb,5,17,Uzbek,-
16546,11/11ecb/9,11ecb,5,18,name,-
16547,11/11ecb/9,11ecb,5,19,on,-
16548,11/11ecb/9,11ecb,5,20,the,-
16549,11/11ecb/9,11ecb,5,21,ballots,-
16550,11/11ecb/9,11ecb,5,22,.,-
16551,11/11ecb/9,11ecb,6,0,Additionally,-
16552,11/11ecb/9,11ecb,6,1,",",-
16553,11/11ecb/9,11ecb,6,2,human,-
16554,11/11ecb/9,11ecb,6,3,rights,-
16555,11/11ecb/9,11ecb,6,4,group,-
16556,11/11ecb/9,11ecb,6,5,argued,-
16557,11/11ecb/9,11ecb,6,6,that,-
16558,11/11ecb/9,11ecb,6,7,recent,-
16559,11/11ecb/9,11ecb,6,8,reforms,-
16560,11/11ecb/9,11ecb,6,9,implemented,-
16561,11/11ecb/9,11ecb,6,10,by,-
16562,11/11ecb/9,11ecb,6,11,Berdymukhamedov,-
16563,11/11ecb/9,11ecb,6,12,'s,-
16564,11/11ecb/9,11ecb,6,13,government,-
16565,11/11ecb/9,11ecb,6,14,were,-
16566,11/11ecb/9,11ecb,6,15,mere,-
16567,11/11ecb/9,11ecb,6,16,window,-
16568,11/11ecb/9,11ecb,6,17,dressing,-
16569,11/11ecb/9,11ecb,6,18,.,-
16570,11/11ecb/9,11ecb,7,0,A,-
16571,11/11ecb/9,11ecb,7,1,victory,-
16572,11/11ecb/9,11ecb,7,2,by,-
16573,11/11ecb/9,11ecb,7,3,groups,-
16574,11/11ecb/9,11ecb,7,4,with,-
16575,11/11ecb/9,11ecb,7,5,close,-
16576,11/11ecb/9,11ecb,7,6,ties,-
16577,11/11ecb/9,11ecb,7,7,to,-
16578,11/11ecb/9,11ecb,7,8,the,-
16579,11/11ecb/9,11ecb,7,9,administration,-
16580,11/11ecb/9,11ecb,7,10,was,-
16581,11/11ecb/9,11ecb,7,11,expected,-
16582,11/11ecb/9,11ecb,7,12,.,-
16583,11/11ecb/9,11ecb,8,0,The,-
16584,11/11ecb/9,11ecb,8,1,government,-
16585,11/11ecb/9,11ecb,8,2,claims,-
16586,11/11ecb/9,11ecb,8,3,that,-
16587,11/11ecb/9,11ecb,8,4,seating,-
16588,11/11ecb/9,11ecb,8,5,a,-
16589,11/11ecb/9,11ecb,8,6,new,-
16590,11/11ecb/9,11ecb,8,7,parliament,-
16591,11/11ecb/9,11ecb,8,8,is,-
16592,11/11ecb/9,11ecb,8,9,a,-
16593,11/11ecb/9,11ecb,8,10,major,-
16594,11/11ecb/9,11ecb,8,11,step,-
16595,11/11ecb/9,11ecb,8,12,forward,-
16596,11/11ecb/9,11ecb,8,13,.,-
16597,11/11ecb/9,11ecb,9,0,Under,-
16598,11/11ecb/9,11ecb,9,1,Berdymukhamedov,-
16599,11/11ecb/9,11ecb,9,2,'s,-
16600,11/11ecb/9,11ecb,9,3,predecessor,-
16601,11/11ecb/9,11ecb,9,4,",",-
16602,11/11ecb/9,11ecb,9,5,laws,-
16603,11/11ecb/9,11ecb,9,6,were,-
16604,11/11ecb/9,11ecb,9,7,rubber-stamped,-
16605,11/11ecb/9,11ecb,9,8,by,-
16606,11/11ecb/9,11ecb,9,9,a,-
16607,11/11ecb/9,11ecb,9,10,group,-
16608,11/11ecb/9,11ecb,9,11,known,-
16609,11/11ecb/9,11ecb,9,12,as,-
16610,11/11ecb/9,11ecb,9,13,the,-
16611,11/11ecb/9,11ecb,9,14,People,-
16612,11/11ecb/9,11ecb,9,15,'s,-
16613,11/11ecb/9,11ecb,9,16,Council,-
16614,11/11ecb/9,11ecb,9,17,",",-
16615,11/11ecb/9,11ecb,9,18,which,-
16616,11/11ecb/9,11ecb,9,19,was,-
16617,11/11ecb/9,11ecb,9,20,loyal,-
16618,11/11ecb/9,11ecb,9,21,to,-
16619,11/11ecb/9,11ecb,9,22,former,-
16620,11/11ecb/9,11ecb,9,23,president,-
16621,11/11ecb/9,11ecb,9,24,Saparmurat,-
16622,11/11ecb/9,11ecb,9,25,Niyazov,-
16623,11/11ecb/9,11ecb,9,26,",",-
16624,11/11ecb/9,11ecb,9,27,also,-
16625,11/11ecb/9,11ecb,9,28,known,-
16626,11/11ecb/9,11ecb,9,29,as,-
16627,11/11ecb/9,11ecb,9,30,Turkmenbaschi,-
16628,11/11ecb/9,11ecb,9,31,",",-
16629,11/11ecb/9,11ecb,9,32,or,-
16630,11/11ecb/9,11ecb,9,33,Leader,-
16631,11/11ecb/9,11ecb,9,34,of,-
16632,11/11ecb/9,11ecb,9,35,all,-
16633,11/11ecb/9,11ecb,9,36,Turkmens,-
16634,11/11ecb/9,11ecb,9,37,.,-
16635,11/11ecb/9,11ecb,10,0,Niyazov,-
16636,11/11ecb/9,11ecb,10,1,died,-
16637,11/11ecb/9,11ecb,10,2,in,-
16638,11/11ecb/9,11ecb,10,3,2006,-
16639,11/11ecb/9,11ecb,10,4,.,-
16640,11/11ecbplus/1,11ecbplus,0,0,http,-
16641,11/11ecbplus/1,11ecbplus,0,1,:,-
16642,11/11ecbplus/1,11ecbplus,0,2,/,-
16643,11/11ecbplus/1,11ecbplus,0,3,/,-
16644,11/11ecbplus/1,11ecbplus,0,4,en,-
16645,11/11ecbplus/1,11ecbplus,0,5,.,-
16646,11/11ecbplus/1,11ecbplus,0,6,trend,-
16647,11/11ecbplus/1,11ecbplus,0,7,.,-
16648,11/11ecbplus/1,11ecbplus,0,8,az,-
16649,11/11ecbplus/1,11ecbplus,0,9,/,-
16650,11/11ecbplus/1,11ecbplus,0,10,regions,-
16651,11/11ecbplus/1,11ecbplus,0,11,/,-
16652,11/11ecbplus/1,11ecbplus,0,12,casia,-
16653,11/11ecbplus/1,11ecbplus,0,13,/,-
16654,11/11ecbplus/1,11ecbplus,0,14,turkmenistan,-
16655,11/11ecbplus/1,11ecbplus,0,15,/,-
16656,11/11ecbplus/1,11ecbplus,0,16,2194453,-
16657,11/11ecbplus/1,11ecbplus,0,17,.,-
16658,11/11ecbplus/1,11ecbplus,0,18,html,-
16659,11/11ecbplus/1,11ecbplus,1,0,Parliamentary,(HUM17398068448153302)
16660,11/11ecbplus/1,11ecbplus,1,1,elections,-
16661,11/11ecbplus/1,11ecbplus,1,2,in,-
16662,11/11ecbplus/1,11ecbplus,1,3,Turkmenistan,(LOC17395351611820997)
16663,11/11ecbplus/1,11ecbplus,1,4,to,-
16664,11/11ecbplus/1,11ecbplus,1,5,be,-
16665,11/11ecbplus/1,11ecbplus,1,6,held,(ACT17395762591826509)
16666,11/11ecbplus/1,11ecbplus,1,7,on,-
16667,11/11ecbplus/1,11ecbplus,1,8,two,-
16668,11/11ecbplus/1,11ecbplus,1,9,-,-
16669,11/11ecbplus/1,11ecbplus,1,10,party,-
16670,11/11ecbplus/1,11ecbplus,1,11,basis,(ACT28315053663987568)
16671,11/11ecbplus/1,11ecbplus,2,0,26,-
16672,11/11ecbplus/1,11ecbplus,2,1,September,-
16673,11/11ecbplus/1,11ecbplus,2,2,2013,-
16674,11/11ecbplus/1,11ecbplus,2,3,",",-
16675,11/11ecbplus/1,11ecbplus,2,4,10,-
16676,11/11ecbplus/1,11ecbplus,2,5,:,-
16677,11/11ecbplus/1,11ecbplus,2,6,00,-
16678,11/11ecbplus/1,11ecbplus,2,7,(,-
16679,11/11ecbplus/1,11ecbplus,2,8,GMT+05,-
16680,11/11ecbplus/1,11ecbplus,2,9,:,-
16681,11/11ecbplus/1,11ecbplus,2,10,00,-
16682,11/11ecbplus/1,11ecbplus,2,11,),-
16683,11/11ecbplus/1,11ecbplus,3,0,Parliamentary,(HUM17398068448153302)
16684,11/11ecbplus/1,11ecbplus,3,1,elections,-
16685,11/11ecbplus/1,11ecbplus,3,2,in,-
16686,11/11ecbplus/1,11ecbplus,3,3,Turkmenistan,(LOC17395351611820997)
16687,11/11ecbplus/1,11ecbplus,3,4,which,-
16688,11/11ecbplus/1,11ecbplus,3,5,are,-
16689,11/11ecbplus/1,11ecbplus,3,6,planned,(ACT17395815742597332)
16690,11/11ecbplus/1,11ecbplus,3,7,for,-
16691,11/11ecbplus/1,11ecbplus,3,8,December,(TIM17396061649832578
16692,11/11ecbplus/1,11ecbplus,3,9,15,-
16693,11/11ecbplus/1,11ecbplus,3,10,",",-
16694,11/11ecbplus/1,11ecbplus,3,11,2013,TIM17396061649832578)
16695,11/11ecbplus/1,11ecbplus,3,12,",",-
16696,11/11ecbplus/1,11ecbplus,3,13,will,-
16697,11/11ecbplus/1,11ecbplus,3,14,be,-
16698,11/11ecbplus/1,11ecbplus,3,15,held,(ACT17395762591826509)
16699,11/11ecbplus/1,11ecbplus,3,16,on,-
16700,11/11ecbplus/1,11ecbplus,3,17,a,-
16701,11/11ecbplus/1,11ecbplus,3,18,two,-
16702,11/11ecbplus/1,11ecbplus,3,19,-,-
16703,11/11ecbplus/1,11ecbplus,3,20,party,-
16704,11/11ecbplus/1,11ecbplus,3,21,basis,(ACT28315053663987568)
16705,11/11ecbplus/1,11ecbplus,3,22,",",-
16706,11/11ecbplus/1,11ecbplus,3,23,a,-
16707,11/11ecbplus/1,11ecbplus,3,24,message,(ACT28314032954054675)
16708,11/11ecbplus/1,11ecbplus,3,25,from,-
16709,11/11ecbplus/1,11ecbplus,3,26,the,-
16710,11/11ecbplus/1,11ecbplus,3,27,Central,(HUM17395535970766161
16711,11/11ecbplus/1,11ecbplus,3,28,Commission,-
16712,11/11ecbplus/1,11ecbplus,3,29,for,-
16713,11/11ecbplus/1,11ecbplus,3,30,Elections,-
16714,11/11ecbplus/1,11ecbplus,3,31,and,-
16715,11/11ecbplus/1,11ecbplus,3,32,Referenda,HUM17395535970766161)
16716,11/11ecbplus/1,11ecbplus,3,33,of,-
16717,11/11ecbplus/1,11ecbplus,3,34,Turkmenistan,(HUM28314574028416742)
16718,11/11ecbplus/1,11ecbplus,3,35,said,(Singleton_ACTI_17_11_1ecbplus)
16719,11/11ecbplus/1,11ecbplus,3,36,.,-
16720,11/11ecbplus/1,11ecbplus,4,0,'Representatives,-
16721,11/11ecbplus/1,11ecbplus,4,1,of,-
16722,11/11ecbplus/1,11ecbplus,4,2,the,-
16723,11/11ecbplus/1,11ecbplus,4,3,two,-
16724,11/11ecbplus/1,11ecbplus,4,4,political,-
16725,11/11ecbplus/1,11ecbplus,4,5,parties,-
16726,11/11ecbplus/1,11ecbplus,4,6,will,-
16727,11/11ecbplus/1,11ecbplus,4,7,compete,-
16728,11/11ecbplus/1,11ecbplus,4,8,for,-
16729,11/11ecbplus/1,11ecbplus,4,9,victory,-
16730,11/11ecbplus/1,11ecbplus,4,10,in,-
16731,11/11ecbplus/1,11ecbplus,4,11,the,-
16732,11/11ecbplus/1,11ecbplus,4,12,parliamentary,-
16733,11/11ecbplus/1,11ecbplus,4,13,elections,-
16734,11/11ecbplus/1,11ecbplus,4,14,.,-
16735,11/11ecbplus/1,11ecbplus,5,0,This,-
16736,11/11ecbplus/1,11ecbplus,5,1,will,-
16737,11/11ecbplus/1,11ecbplus,5,2,give,-
16738,11/11ecbplus/1,11ecbplus,5,3,a,-
16739,11/11ecbplus/1,11ecbplus,5,4,powerful,-
16740,11/11ecbplus/1,11ecbplus,5,5,impetus,-
16741,11/11ecbplus/1,11ecbplus,5,6,to,-
16742,11/11ecbplus/1,11ecbplus,5,7,the,-
16743,11/11ecbplus/1,11ecbplus,5,8,pre,-
16744,11/11ecbplus/1,11ecbplus,5,9,-,-
16745,11/11ecbplus/1,11ecbplus,5,10,election,-
16746,11/11ecbplus/1,11ecbplus,5,11,campaign,-
16747,11/11ecbplus/1,11ecbplus,5,12,and,-
16748,11/11ecbplus/1,11ecbplus,5,13,allow,-
16749,11/11ecbplus/1,11ecbplus,5,14,the,-
16750,11/11ecbplus/1,11ecbplus,5,15,electorate,-
16751,11/11ecbplus/1,11ecbplus,5,16,to,-
16752,11/11ecbplus/1,11ecbplus,5,17,nominate,-
16753,11/11ecbplus/1,11ecbplus,5,18,the,-
16754,11/11ecbplus/1,11ecbplus,5,19,most,-
16755,11/11ecbplus/1,11ecbplus,5,20,worthy,-
16756,11/11ecbplus/1,11ecbplus,5,21,representatives,-
16757,11/11ecbplus/1,11ecbplus,5,22,for,-
16758,11/11ecbplus/1,11ecbplus,5,23,the,-
16759,11/11ecbplus/1,11ecbplus,5,24,country's,-
16760,11/11ecbplus/1,11ecbplus,5,25,legislative,-
16761,11/11ecbplus/1,11ecbplus,5,26,body',-
16762,11/11ecbplus/1,11ecbplus,5,27,",",-
16763,11/11ecbplus/1,11ecbplus,5,28,the,-
16764,11/11ecbplus/1,11ecbplus,5,29,message,-
16765,11/11ecbplus/1,11ecbplus,5,30,said,-
16766,11/11ecbplus/1,11ecbplus,5,31,.,-
16767,11/11ecbplus/1,11ecbplus,6,0,The,-
16768,11/11ecbplus/1,11ecbplus,6,1,start,-
16769,11/11ecbplus/1,11ecbplus,6,2,of,-
16770,11/11ecbplus/1,11ecbplus,6,3,the,-
16771,11/11ecbplus/1,11ecbplus,6,4,campaign,-
16772,11/11ecbplus/1,11ecbplus,6,5,for,-
16773,11/11ecbplus/1,11ecbplus,6,6,this,-
16774,11/11ecbplus/1,11ecbplus,6,7,election,-
16775,11/11ecbplus/1,11ecbplus,6,8,will,-
16776,11/11ecbplus/1,11ecbplus,6,9,be,-
16777,11/11ecbplus/1,11ecbplus,6,10,announced,-
16778,11/11ecbplus/1,11ecbplus,6,11,on,-
16779,11/11ecbplus/1,11ecbplus,6,12,October,-
16780,11/11ecbplus/1,11ecbplus,6,13,5,-
16781,11/11ecbplus/1,11ecbplus,6,14,",",-
16782,11/11ecbplus/1,11ecbplus,6,15,2013,-
16783,11/11ecbplus/1,11ecbplus,6,16,",",-
16784,11/11ecbplus/1,11ecbplus,6,17,in,-
16785,11/11ecbplus/1,11ecbplus,6,18,Turkmenistan,-
16786,11/11ecbplus/1,11ecbplus,6,19,.,-
16787,11/11ecbplus/1,11ecbplus,7,0,Nomination,-
16788,11/11ecbplus/1,11ecbplus,7,1,of,-
16789,11/11ecbplus/1,11ecbplus,7,2,candidates,-
16790,11/11ecbplus/1,11ecbplus,7,3,for,-
16791,11/11ecbplus/1,11ecbplus,7,4,the,-
16792,11/11ecbplus/1,11ecbplus,7,5,national,-
16793,11/11ecbplus/1,11ecbplus,7,6,parliament,-
16794,11/11ecbplus/1,11ecbplus,7,7,will,-
16795,11/11ecbplus/1,11ecbplus,7,8,take,-
16796,11/11ecbplus/1,11ecbplus,7,9,place,-
16797,11/11ecbplus/1,11ecbplus,7,10,from,-
16798,11/11ecbplus/1,11ecbplus,7,11,October,-
16799,11/11ecbplus/1,11ecbplus,7,12,16,-
16800,11/11ecbplus/1,11ecbplus,7,13,to,-
16801,11/11ecbplus/1,11ecbplus,7,14,November,-
16802,11/11ecbplus/1,11ecbplus,7,15,14,-
16803,11/11ecbplus/1,11ecbplus,7,16,.,-
16804,11/11ecbplus/1,11ecbplus,8,0,Registration,-
16805,11/11ecbplus/1,11ecbplus,8,1,will,-
16806,11/11ecbplus/1,11ecbplus,8,2,run,-
16807,11/11ecbplus/1,11ecbplus,8,3,from,-
16808,11/11ecbplus/1,11ecbplus,8,4,October,-
16809,11/11ecbplus/1,11ecbplus,8,5,26,-
16810,11/11ecbplus/1,11ecbplus,8,6,to,-
16811,11/11ecbplus/1,11ecbplus,8,7,November,-
16812,11/11ecbplus/1,11ecbplus,8,8,20,-
16813,11/11ecbplus/1,11ecbplus,8,9,.,-
16814,11/11ecbplus/1,11ecbplus,9,0,At,-
16815,11/11ecbplus/1,11ecbplus,9,1,a,-
16816,11/11ecbplus/1,11ecbplus,9,2,meeting,-
16817,11/11ecbplus/1,11ecbplus,9,3,of,-
16818,11/11ecbplus/1,11ecbplus,9,4,the,-
16819,11/11ecbplus/1,11ecbplus,9,5,Central,-
16820,11/11ecbplus/1,11ecbplus,9,6,Election,-
16821,11/11ecbplus/1,11ecbplus,9,7,Commission,-
16822,11/11ecbplus/1,11ecbplus,9,8,it,-
16823,11/11ecbplus/1,11ecbplus,9,9,was,-
16824,11/11ecbplus/1,11ecbplus,9,10,decided,-
16825,11/11ecbplus/1,11ecbplus,9,11,to,-
16826,11/11ecbplus/1,11ecbplus,9,12,hold,-
16827,11/11ecbplus/1,11ecbplus,9,13,training,-
16828,11/11ecbplus/1,11ecbplus,9,14,seminars,-
16829,11/11ecbplus/1,11ecbplus,9,15,for,-
16830,11/11ecbplus/1,11ecbplus,9,16,representatives,-
16831,11/11ecbplus/1,11ecbplus,9,17,of,-
16832,11/11ecbplus/1,11ecbplus,9,18,political,-
16833,11/11ecbplus/1,11ecbplus,9,19,parties,-
16834,11/11ecbplus/1,11ecbplus,9,20,",",-
16835,11/11ecbplus/1,11ecbplus,9,21,public,-
16836,11/11ecbplus/1,11ecbplus,9,22,organisations,-
16837,11/11ecbplus/1,11ecbplus,9,23,and,-
16838,11/11ecbplus/1,11ecbplus,9,24,associations,-
16839,11/11ecbplus/1,11ecbplus,9,25,",",-
16840,11/11ecbplus/1,11ecbplus,9,26,electoral,-
16841,11/11ecbplus/1,11ecbplus,9,27,commissions,-
16842,11/11ecbplus/1,11ecbplus,9,28,and,-
16843,11/11ecbplus/1,11ecbplus,9,29,national,-
16844,11/11ecbplus/1,11ecbplus,9,30,observers,-
16845,11/11ecbplus/1,11ecbplus,9,31,.,-
16846,11/11ecbplus/1,11ecbplus,10,0,It,-
16847,11/11ecbplus/1,11ecbplus,10,1,is,-
16848,11/11ecbplus/1,11ecbplus,10,2,expected,-
16849,11/11ecbplus/1,11ecbplus,10,3,the,-
16850,11/11ecbplus/1,11ecbplus,10,4,elections,-
16851,11/11ecbplus/1,11ecbplus,10,5,will,-
16852,11/11ecbplus/1,11ecbplus,10,6,be,-
16853,11/11ecbplus/1,11ecbplus,10,7,monitored,-
16854,11/11ecbplus/1,11ecbplus,10,8,by,-
16855,11/11ecbplus/1,11ecbplus,10,9,national,-
16856,11/11ecbplus/1,11ecbplus,10,10,observers,-
16857,11/11ecbplus/1,11ecbplus,10,11,and,-
16858,11/11ecbplus/1,11ecbplus,10,12,invited,-
16859,11/11ecbplus/1,11ecbplus,10,13,international,-
16860,11/11ecbplus/1,11ecbplus,10,14,experts,-
16861,11/11ecbplus/1,11ecbplus,10,15,and,-
16862,11/11ecbplus/1,11ecbplus,10,16,witnesses,-
16863,11/11ecbplus/1,11ecbplus,10,17,from,-
16864,11/11ecbplus/1,11ecbplus,10,18,many,-
16865,11/11ecbplus/1,11ecbplus,10,19,foreign,-
16866,11/11ecbplus/1,11ecbplus,10,20,countries,-
16867,11/11ecbplus/1,11ecbplus,10,21,and,-
16868,11/11ecbplus/1,11ecbplus,10,22,major,-
16869,11/11ecbplus/1,11ecbplus,10,23,international,-
16870,11/11ecbplus/1,11ecbplus,10,24,organisations,-
16871,11/11ecbplus/1,11ecbplus,10,25,and,-
16872,11/11ecbplus/1,11ecbplus,10,26,in,-
16873,11/11ecbplus/1,11ecbplus,10,27,the,-
16874,11/11ecbplus/1,11ecbplus,10,28,first,-
16875,11/11ecbplus/1,11ecbplus,10,29,instance,-
16876,11/11ecbplus/1,11ecbplus,10,30,",",-
16877,11/11ecbplus/1,11ecbplus,10,31,the,-
16878,11/11ecbplus/1,11ecbplus,10,32,European,-
16879,11/11ecbplus/1,11ecbplus,10,33,Union,-
16880,11/11ecbplus/1,11ecbplus,10,34,",",-
16881,11/11ecbplus/1,11ecbplus,10,35,the,-
16882,11/11ecbplus/1,11ecbplus,10,36,CIS,-
16883,11/11ecbplus/1,11ecbplus,10,37,and,-
16884,11/11ecbplus/1,11ecbplus,10,38,the,-
16885,11/11ecbplus/1,11ecbplus,10,39,OSCE,-
16886,11/11ecbplus/1,11ecbplus,10,40,.,-
16887,11/11ecbplus/1,11ecbplus,11,0,The,-
16888,11/11ecbplus/1,11ecbplus,11,1,MPs,-
16889,11/11ecbplus/1,11ecbplus,11,2,term,-
16890,11/11ecbplus/1,11ecbplus,11,3,of,-
16891,11/11ecbplus/1,11ecbplus,11,4,office,-
16892,11/11ecbplus/1,11ecbplus,11,5,is,-
16893,11/11ecbplus/1,11ecbplus,11,6,five,-
16894,11/11ecbplus/1,11ecbplus,11,7,years,-
16895,11/11ecbplus/1,11ecbplus,11,8,.,-
16896,11/11ecbplus/1,11ecbplus,12,0,The,-
16897,11/11ecbplus/1,11ecbplus,12,1,main,-
16898,11/11ecbplus/1,11ecbplus,12,2,current,-
16899,11/11ecbplus/1,11ecbplus,12,3,staff,-
16900,11/11ecbplus/1,11ecbplus,12,4,was,-
16901,11/11ecbplus/1,11ecbplus,12,5,elected,-
16902,11/11ecbplus/1,11ecbplus,12,6,in,-
16903,11/11ecbplus/1,11ecbplus,12,7,December,-
16904,11/11ecbplus/1,11ecbplus,12,8,2008,-
16905,11/11ecbplus/1,11ecbplus,12,9,.,-
16906,11/11ecbplus/1,11ecbplus,13,0,Last,-
16907,11/11ecbplus/1,11ecbplus,13,1,year,-
16908,11/11ecbplus/1,11ecbplus,13,2,a,-
16909,11/11ecbplus/1,11ecbplus,13,3,law,-
16910,11/11ecbplus/1,11ecbplus,13,4,'On,-
16911,11/11ecbplus/1,11ecbplus,13,5,political,-
16912,11/11ecbplus/1,11ecbplus,13,6,parties',-
16913,11/11ecbplus/1,11ecbplus,13,7,was,-
16914,11/11ecbplus/1,11ecbplus,13,8,adopted,-
16915,11/11ecbplus/1,11ecbplus,13,9,in,-
16916,11/11ecbplus/1,11ecbplus,13,10,Turkmenistan,-
16917,11/11ecbplus/1,11ecbplus,13,11,.,-
16918,11/11ecbplus/1,11ecbplus,14,0,On,-
16919,11/11ecbplus/1,11ecbplus,14,1,this,-
16920,11/11ecbplus/1,11ecbplus,14,2,basis,-
16921,11/11ecbplus/1,11ecbplus,14,3,",",-
16922,11/11ecbplus/1,11ecbplus,14,4,a,-
16923,11/11ecbplus/1,11ecbplus,14,5,party,-
16924,11/11ecbplus/1,11ecbplus,14,6,of,-
16925,11/11ecbplus/1,11ecbplus,14,7,Turkmenistan,-
16926,11/11ecbplus/1,11ecbplus,14,8,industrialists,-
16927,11/11ecbplus/1,11ecbplus,14,9,and,-
16928,11/11ecbplus/1,11ecbplus,14,10,entrepreneurs,-
16929,11/11ecbplus/1,11ecbplus,14,11,was,-
16930,11/11ecbplus/1,11ecbplus,14,12,established,-
16931,11/11ecbplus/1,11ecbplus,14,13,in,-
16932,11/11ecbplus/1,11ecbplus,14,14,August,-
16933,11/11ecbplus/1,11ecbplus,14,15,2012,-
16934,11/11ecbplus/1,11ecbplus,14,16,in,-
16935,11/11ecbplus/1,11ecbplus,14,17,Ashgabat,-
16936,11/11ecbplus/1,11ecbplus,14,18,with,-
16937,11/11ecbplus/1,11ecbplus,14,19,the,-
16938,11/11ecbplus/1,11ecbplus,14,20,participation,-
16939,11/11ecbplus/1,11ecbplus,14,21,of,-
16940,11/11ecbplus/1,11ecbplus,14,22,300,-
16941,11/11ecbplus/1,11ecbplus,14,23,delegates,-
16942,11/11ecbplus/1,11ecbplus,14,24,representing,-
16943,11/11ecbplus/1,11ecbplus,14,25,enterprise,-
16944,11/11ecbplus/1,11ecbplus,14,26,structures,-
16945,11/11ecbplus/1,11ecbplus,14,27,from,-
16946,11/11ecbplus/1,11ecbplus,14,28,all,-
16947,11/11ecbplus/1,11ecbplus,14,29,regions,-
16948,11/11ecbplus/1,11ecbplus,14,30,of,-
16949,11/11ecbplus/1,11ecbplus,14,31,the,-
16950,11/11ecbplus/1,11ecbplus,14,32,country,-
16951,11/11ecbplus/1,11ecbplus,14,33,.,-
16952,11/11ecbplus/1,11ecbplus,15,0,Up,-
16953,11/11ecbplus/1,11ecbplus,15,1,till,-
16954,11/11ecbplus/1,11ecbplus,15,2,then,-
16955,11/11ecbplus/1,11ecbplus,15,3,",",-
16956,11/11ecbplus/1,11ecbplus,15,4,the,-
16957,11/11ecbplus/1,11ecbplus,15,5,only,-
16958,11/11ecbplus/1,11ecbplus,15,6,political,-
16959,11/11ecbplus/1,11ecbplus,15,7,organisation,-
16960,11/11ecbplus/1,11ecbplus,15,8,",",-
16961,11/11ecbplus/1,11ecbplus,15,9,namely,-
16962,11/11ecbplus/1,11ecbplus,15,10,the,-
16963,11/11ecbplus/1,11ecbplus,15,11,Democratic,-
16964,11/11ecbplus/1,11ecbplus,15,12,Party,-
16965,11/11ecbplus/1,11ecbplus,15,13,",",-
16966,11/11ecbplus/1,11ecbplus,15,14,headed,-
16967,11/11ecbplus/1,11ecbplus,15,15,by,-
16968,11/11ecbplus/1,11ecbplus,15,16,President,-
16969,11/11ecbplus/1,11ecbplus,15,17,Gurbanguly,-
16970,11/11ecbplus/1,11ecbplus,15,18,Berdimuhamedov,-
16971,11/11ecbplus/1,11ecbplus,15,19,was,-
16972,11/11ecbplus/1,11ecbplus,15,20,registered,-
16973,11/11ecbplus/1,11ecbplus,15,21,in,-
16974,11/11ecbplus/1,11ecbplus,15,22,the,-
16975,11/11ecbplus/1,11ecbplus,15,23,country,-
16976,11/11ecbplus/1,11ecbplus,15,24,.,-
16977,11/11ecbplus/1,11ecbplus,16,0,In,-
16978,11/11ecbplus/1,11ecbplus,16,1,August,-
16979,11/11ecbplus/1,11ecbplus,16,2,2013,-
16980,11/11ecbplus/1,11ecbplus,16,3,the,-
16981,11/11ecbplus/1,11ecbplus,16,4,Turkmen,-
16982,11/11ecbplus/1,11ecbplus,16,5,leader,-
16983,11/11ecbplus/1,11ecbplus,16,6,adopted,-
16984,11/11ecbplus/1,11ecbplus,16,7,a,-
16985,11/11ecbplus/1,11ecbplus,16,8,decision,-
16986,11/11ecbplus/1,11ecbplus,16,9,to,-
16987,11/11ecbplus/1,11ecbplus,16,10,remove,-
16988,11/11ecbplus/1,11ecbplus,16,11,the,-
16989,11/11ecbplus/1,11ecbplus,16,12,duties,-
16990,11/11ecbplus/1,11ecbplus,16,13,of,-
16991,11/11ecbplus/1,11ecbplus,16,14,the,-
16992,11/11ecbplus/1,11ecbplus,16,15,chairman,-
16993,11/11ecbplus/1,11ecbplus,16,16,of,-
16994,11/11ecbplus/1,11ecbplus,16,17,this,-
16995,11/11ecbplus/1,11ecbplus,16,18,political,-
16996,11/11ecbplus/1,11ecbplus,16,19,structure,-
16997,11/11ecbplus/1,11ecbplus,16,20,from,-
16998,11/11ecbplus/1,11ecbplus,16,21,himself,-
16999,11/11ecbplus/1,11ecbplus,16,22,.,-
17000,11/11ecbplus/2,11ecbplus,0,0,http,-
17001,11/11ecbplus/2,11ecbplus,0,1,:,-
17002,11/11ecbplus/2,11ecbplus,0,2,/,-
17003,11/11ecbplus/2,11ecbplus,0,3,/,-
17004,11/11ecbplus/2,11ecbplus,0,4,www,-
17005,11/11ecbplus/2,11ecbplus,0,5,.,-
17006,11/11ecbplus/2,11ecbplus,0,6,timesca,-
17007,11/11ecbplus/2,11ecbplus,0,7,.,-
17008,11/11ecbplus/2,11ecbplus,0,8,com,-
17009,11/11ecbplus/2,11ecbplus,0,9,/,-
17010,11/11ecbplus/2,11ecbplus,0,10,index,-
17011,11/11ecbplus/2,11ecbplus,0,11,.,-
17012,11/11ecbplus/2,11ecbplus,0,12,php,-
17013,11/11ecbplus/2,11ecbplus,0,13,/,-
17014,11/11ecbplus/2,11ecbplus,0,14,m,-
17015,11/11ecbplus/2,11ecbplus,0,15,-,-
17016,11/11ecbplus/2,11ecbplus,0,16,news,-
17017,11/11ecbplus/2,11ecbplus,0,17,-,-
17018,11/11ecbplus/2,11ecbplus,0,18,by,-
