,coref_chain,mention_ner,mention_head_pos,mention_head_lemma,mention_head,mention_head_id,doc_id,doc,is_continuous,is_singleton,mention_id,mention_type,mention_full_type,score,sent_id,mention_context,tokens_number,tokens_str,tokens_text,topic_id,topic,subtopic_id,subtopic,coref_type,description,conll_doc_key
d0428e8e9/3/Lvdr,OCC9R2BBzRkZCctTnv2mq2cbN,O,VERB,return,returned,2,d0428e8e9,d0428e8e9,True,False,d0428e8e9/3/Lvdr,OCC,OCCURENCE,-1.0,9,"['asked', 'to', 'leave', 'the', 'squad', '.', '""', 'He', 'will', 'leave', 'the', 'Team', 'France', 'camp', 'this', 'evening', ',', '""', 'said', 'an', 'FFF', 'statement', '.', 'The', 'Chelsea', 'forward', ',', 'who', 'has', 'now', 'not', 'recorded', 'a', 'shot', 'on', 'target', 'in', '429', 'consecutive', 'minutes', ""'"", 'play', 'for', 'Les', 'Bleus', ',', 'was', 'apparently', 'criticised', 'by', 'Domenech', 'for', 'straying', 'out', 'of', 'position', 'during', 'a', 'goalless', 'first', 'half', '.', 'According', 'to', 'French', 'sports', 'newspaper', ""L'Equipe"", 'Anelka', 'exploded', 'in', 'rage', 'in', 'the', 'dressing', 'room', ',', 'verbally', 'abusing', 'the', 'coach', '.', 'He', 'is', 'reported', 'to', 'have', 'said', ',', '""', 'Go', 'fuck', 'yourself', 'you', 'son', 'of', 'a', 'whore', '.', '""', 'The', 'coach', 'returned', 'to', 'the', 'team', ""'s"", 'dug-out', 'for', 'the', 'second', 'half', 'at', 'the', 'Peter', 'Mokaba', 'Stadium', 'in', 'Polokwane', 'a', 'good', 'minute', 'or', 'so', 'before', 'his', 'players', 'came', 'out', 'of', 'the', 'tunnel', '.', 'Anelka', 'was', 'replaced', 'by', 'Andre-Pierre', 'Gignac', 'before', 'the', 'restart', '.', 'The', 'reported', 'bust-up', 'is', 'just', 'the', 'latest', 'in', 'what', 'has', 'been', 'a', 'string', 'of', 'rumours', 'about', 'unrest', 'within', 'the', 'France', 'camp', 'and', 'claims', 'Domenech', 'has', 'lost', 'the', 'support', 'of', 'his', 'players', '.', 'The', 'under-fire', 'Domenech', 'has', 'brushed', 'aside', 'concerns', 'rivals', 'Uruguay', 'and', 'Mexico', 'may', 'manufacture', 'a', 'draw', 'in', 'their', 'final', 'Group', 'A', 'match', 'to', 'ensure', 'they', 'progress']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",The coach returned to the team's dug-out for the second half at the Peter Mokaba Stadium in Polokwane a good minute or so before his players came out of the tunnel.,"['The', 'coach', 'returned', 'to', 'the', 'team', ""'s"", 'dug-out', 'for', 'the', 'second', 'half', 'at', 'the', 'Peter', 'Mokaba', 'Stadium', 'in', 'Polokwane', 'a', 'good', 'minute', 'or', 'so', 'before', 'his', 'players', 'came', 'out', 'of', 'the', 'tunnel', '.']",0,0_football_matches,oZ2Rt83XfriRiPjbxoKo3X,other_seminal_event-1,IDENTITY,fifa_world_cup_2010_tournament,0/oZ2Rt83XfriRiPjbxoKo3X/d0428e8e9
d0428e8e9/4/AHN4,OCC9R2BBzRkZCctTnv2mq2cbN,O,VERB,replace,replaced,2,d0428e8e9,d0428e8e9,True,False,d0428e8e9/4/AHN4,OCC,OCCURENCE,-1.0,10,"['shot', 'on', 'target', 'in', '429', 'consecutive', 'minutes', ""'"", 'play', 'for', 'Les', 'Bleus', ',', 'was', 'apparently', 'criticised', 'by', 'Domenech', 'for', 'straying', 'out', 'of', 'position', 'during', 'a', 'goalless', 'first', 'half', '.', 'According', 'to', 'French', 'sports', 'newspaper', ""L'Equipe"", 'Anelka', 'exploded', 'in', 'rage', 'in', 'the', 'dressing', 'room', ',', 'verbally', 'abusing', 'the', 'coach', '.', 'He', 'is', 'reported', 'to', 'have', 'said', ',', '""', 'Go', 'fuck', 'yourself', 'you', 'son', 'of', 'a', 'whore', '.', '""', 'The', 'coach', 'returned', 'to', 'the', 'team', ""'s"", 'dug-out', 'for', 'the', 'second', 'half', 'at', 'the', 'Peter', 'Mokaba', 'Stadium', 'in', 'Polokwane', 'a', 'good', 'minute', 'or', 'so', 'before', 'his', 'players', 'came', 'out', 'of', 'the', 'tunnel', '.', 'Anelka', 'was', 'replaced', 'by', 'Andre-Pierre', 'Gignac', 'before', 'the', 'restart', '.', 'The', 'reported', 'bust-up', 'is', 'just', 'the', 'latest', 'in', 'what', 'has', 'been', 'a', 'string', 'of', 'rumours', 'about', 'unrest', 'within', 'the', 'France', 'camp', 'and', 'claims', 'Domenech', 'has', 'lost', 'the', 'support', 'of', 'his', 'players', '.', 'The', 'under-fire', 'Domenech', 'has', 'brushed', 'aside', 'concerns', 'rivals', 'Uruguay', 'and', 'Mexico', 'may', 'manufacture', 'a', 'draw', 'in', 'their', 'final', 'Group', 'A', 'match', 'to', 'ensure', 'they', 'progress', 'to', 'the', 'knockout', 'stages', 'at', 'the', 'expense', 'of', 'Les', 'Bleus', '.', 'France', 'have', 'to', 'convincingly', 'beat', 'hosts', 'South', 'Africa', 'on', 'Tuesday', 'and', 'hope', 'there', 'is', 'a', 'positive', 'result', 'in', 'the', 'other', 'fixture', '.']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",Anelka was replaced by Andre-Pierre Gignac before the restart.,"['Anelka', 'was', 'replaced', 'by', 'Andre-Pierre', 'Gignac', 'before', 'the', 'restart', '.']",0,0_football_matches,oZ2Rt83XfriRiPjbxoKo3X,other_seminal_event-1,IDENTITY,fifa_world_cup_2010_tournament,0/oZ2Rt83XfriRiPjbxoKo3X/d0428e8e9
d0428e8e9/5/GTmu,OCC9R2BBzRkZCctTnv2mq2cbN,O,ADJ,reported,reported,1,d0428e8e9,d0428e8e9,True,False,d0428e8e9/5/GTmu,OCC,OCCURENCE,-1.0,11,"['Les', 'Bleus', ',', 'was', 'apparently', 'criticised', 'by', 'Domenech', 'for', 'straying', 'out', 'of', 'position', 'during', 'a', 'goalless', 'first', 'half', '.', 'According', 'to', 'French', 'sports', 'newspaper', ""L'Equipe"", 'Anelka', 'exploded', 'in', 'rage', 'in', 'the', 'dressing', 'room', ',', 'verbally', 'abusing', 'the', 'coach', '.', 'He', 'is', 'reported', 'to', 'have', 'said', ',', '""', 'Go', 'fuck', 'yourself', 'you', 'son', 'of', 'a', 'whore', '.', '""', 'The', 'coach', 'returned', 'to', 'the', 'team', ""'s"", 'dug-out', 'for', 'the', 'second', 'half', 'at', 'the', 'Peter', 'Mokaba', 'Stadium', 'in', 'Polokwane', 'a', 'good', 'minute', 'or', 'so', 'before', 'his', 'players', 'came', 'out', 'of', 'the', 'tunnel', '.', 'Anelka', 'was', 'replaced', 'by', 'Andre-Pierre', 'Gignac', 'before', 'the', 'restart', '.', 'The', 'reported', 'bust-up', 'is', 'just', 'the', 'latest', 'in', 'what', 'has', 'been', 'a', 'string', 'of', 'rumours', 'about', 'unrest', 'within', 'the', 'France', 'camp', 'and', 'claims', 'Domenech', 'has', 'lost', 'the', 'support', 'of', 'his', 'players', '.', 'The', 'under-fire', 'Domenech', 'has', 'brushed', 'aside', 'concerns', 'rivals', 'Uruguay', 'and', 'Mexico', 'may', 'manufacture', 'a', 'draw', 'in', 'their', 'final', 'Group', 'A', 'match', 'to', 'ensure', 'they', 'progress', 'to', 'the', 'knockout', 'stages', 'at', 'the', 'expense', 'of', 'Les', 'Bleus', '.', 'France', 'have', 'to', 'convincingly', 'beat', 'hosts', 'South', 'Africa', 'on', 'Tuesday', 'and', 'hope', 'there', 'is', 'a', 'positive', 'result', 'in', 'the', 'other', 'fixture', '.', 'With', 'so', 'much', 'at', 'stake', 'it', 'has', 'been', 'suggested', 'the']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",The reported bust-up is just the latest in what has been a string of rumours about unrest within the France camp and claims Domenech has lost the support of his players.,"['The', 'reported', 'bust-up', 'is', 'just', 'the', 'latest', 'in', 'what', 'has', 'been', 'a', 'string', 'of', 'rumours', 'about', 'unrest', 'within', 'the', 'France', 'camp', 'and', 'claims', 'Domenech', 'has', 'lost', 'the', 'support', 'of', 'his', 'players', '.']",0,0_football_matches,oZ2Rt83XfriRiPjbxoKo3X,other_seminal_event-1,IDENTITY,fifa_world_cup_2010_tournament,0/oZ2Rt83XfriRiPjbxoKo3X/d0428e8e9
d0428e8e9/6/4RS8,OCCFCTjY2LjJVAXRjXKrgFwBG,O,ADJ,under,under,1,d0428e8e9,d0428e8e9,True,False,d0428e8e9/6/4RS8,OCC,OCCURENCE,-1.0,12,"['room', ',', 'verbally', 'abusing', 'the', 'coach', '.', 'He', 'is', 'reported', 'to', 'have', 'said', ',', '""', 'Go', 'fuck', 'yourself', 'you', 'son', 'of', 'a', 'whore', '.', '""', 'The', 'coach', 'returned', 'to', 'the', 'team', ""'s"", 'dug-out', 'for', 'the', 'second', 'half', 'at', 'the', 'Peter', 'Mokaba', 'Stadium', 'in', 'Polokwane', 'a', 'good', 'minute', 'or', 'so', 'before', 'his', 'players', 'came', 'out', 'of', 'the', 'tunnel', '.', 'Anelka', 'was', 'replaced', 'by', 'Andre-Pierre', 'Gignac', 'before', 'the', 'restart', '.', 'The', 'reported', 'bust-up', 'is', 'just', 'the', 'latest', 'in', 'what', 'has', 'been', 'a', 'string', 'of', 'rumours', 'about', 'unrest', 'within', 'the', 'France', 'camp', 'and', 'claims', 'Domenech', 'has', 'lost', 'the', 'support', 'of', 'his', 'players', '.', 'The', 'under-fire', 'Domenech', 'has', 'brushed', 'aside', 'concerns', 'rivals', 'Uruguay', 'and', 'Mexico', 'may', 'manufacture', 'a', 'draw', 'in', 'their', 'final', 'Group', 'A', 'match', 'to', 'ensure', 'they', 'progress', 'to', 'the', 'knockout', 'stages', 'at', 'the', 'expense', 'of', 'Les', 'Bleus', '.', 'France', 'have', 'to', 'convincingly', 'beat', 'hosts', 'South', 'Africa', 'on', 'Tuesday', 'and', 'hope', 'there', 'is', 'a', 'positive', 'result', 'in', 'the', 'other', 'fixture', '.', 'With', 'so', 'much', 'at', 'stake', 'it', 'has', 'been', 'suggested', 'the', 'two', 'teams', 'from', 'the', 'Americas', 'are', 'more', 'likely', 'to', 'settle', 'for', 'a', 'stalemate', 'rather', 'than', 'risk', 'elimination', '.', 'It', 'is', 'not', 'something', 'which', 'concerns', 'Domenech', ',', 'who', 'has', 'plenty', 'of', 'problems', 'of']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",The under-fire Domenech has brushed aside concerns rivals Uruguay and Mexico may manufacture a draw in their final Group A match to ensure they progress to the knockout stages at the expense of Les Bleus.,"['The', 'under-fire', 'Domenech', 'has', 'brushed', 'aside', 'concerns', 'rivals', 'Uruguay', 'and', 'Mexico', 'may', 'manufacture', 'a', 'draw', 'in', 'their', 'final', 'Group', 'A', 'match', 'to', 'ensure', 'they', 'progress', 'to', 'the', 'knockout', 'stages', 'at', 'the', 'expense', 'of', 'Les', 'Bleus', '.']",0,0_football_matches,oZ2Rt83XfriRiPjbxoKo3X,other_seminal_event-1,IDENTITY,"2010-06-22_00:00:00_mexico_uruguay_fifa_world_cup_true_on-site_2010_0-1_rustenburg,_south_africa",0/oZ2Rt83XfriRiPjbxoKo3X/d0428e8e9
d0428e8e9/7/gJZ7,OCC4b2JirthBJypBGcMiZb4Rf,O,VERB,have,have,1,d0428e8e9,d0428e8e9,True,False,d0428e8e9/7/gJZ7,OCC,OCCURENCE,-1.0,13,"['half', 'at', 'the', 'Peter', 'Mokaba', 'Stadium', 'in', 'Polokwane', 'a', 'good', 'minute', 'or', 'so', 'before', 'his', 'players', 'came', 'out', 'of', 'the', 'tunnel', '.', 'Anelka', 'was', 'replaced', 'by', 'Andre-Pierre', 'Gignac', 'before', 'the', 'restart', '.', 'The', 'reported', 'bust-up', 'is', 'just', 'the', 'latest', 'in', 'what', 'has', 'been', 'a', 'string', 'of', 'rumours', 'about', 'unrest', 'within', 'the', 'France', 'camp', 'and', 'claims', 'Domenech', 'has', 'lost', 'the', 'support', 'of', 'his', 'players', '.', 'The', 'under-fire', 'Domenech', 'has', 'brushed', 'aside', 'concerns', 'rivals', 'Uruguay', 'and', 'Mexico', 'may', 'manufacture', 'a', 'draw', 'in', 'their', 'final', 'Group', 'A', 'match', 'to', 'ensure', 'they', 'progress', 'to', 'the', 'knockout', 'stages', 'at', 'the', 'expense', 'of', 'Les', 'Bleus', '.', 'France', 'have', 'to', 'convincingly', 'beat', 'hosts', 'South', 'Africa', 'on', 'Tuesday', 'and', 'hope', 'there', 'is', 'a', 'positive', 'result', 'in', 'the', 'other', 'fixture', '.', 'With', 'so', 'much', 'at', 'stake', 'it', 'has', 'been', 'suggested', 'the', 'two', 'teams', 'from', 'the', 'Americas', 'are', 'more', 'likely', 'to', 'settle', 'for', 'a', 'stalemate', 'rather', 'than', 'risk', 'elimination', '.', 'It', 'is', 'not', 'something', 'which', 'concerns', 'Domenech', ',', 'who', 'has', 'plenty', 'of', 'problems', 'of', 'his', 'own', 'to', 'deal', 'with', '.', '""', 'I', 'am', 'not', 'bothered', 'about', 'the', 'others', ',', '""', 'said', 'the', '58-year-old', ',', 'whose', 'six-year', 'reign', 'as', 'coach', 'will', 'come', 'to', 'end', 'at', 'the', 'same', 'time', 'as', 'France', ""'s""]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",France have to convincingly beat hosts South Africa on Tuesday and hope there is a positive result in the other fixture.,"['France', 'have', 'to', 'convincingly', 'beat', 'hosts', 'South', 'Africa', 'on', 'Tuesday', 'and', 'hope', 'there', 'is', 'a', 'positive', 'result', 'in', 'the', 'other', 'fixture', '.']",0,0_football_matches,oZ2Rt83XfriRiPjbxoKo3X,other_seminal_event-1,IDENTITY,"2010-06-22_00:00:00_south_africa_france_fifa_world_cup_false_on-site_2010_2-1_bloemfontein,_south_africa",0/oZ2Rt83XfriRiPjbxoKo3X/d0428e8e9
d0428e8e9/8/UZVn,OCC9R2BBzRkZCctTnv2mq2cbN,O,VERB,suggest,suggested,8,d0428e8e9,d0428e8e9,True,False,d0428e8e9/8/UZVn,OCC,OCCURENCE,-1.0,14,"['Anelka', 'was', 'replaced', 'by', 'Andre-Pierre', 'Gignac', 'before', 'the', 'restart', '.', 'The', 'reported', 'bust-up', 'is', 'just', 'the', 'latest', 'in', 'what', 'has', 'been', 'a', 'string', 'of', 'rumours', 'about', 'unrest', 'within', 'the', 'France', 'camp', 'and', 'claims', 'Domenech', 'has', 'lost', 'the', 'support', 'of', 'his', 'players', '.', 'The', 'under-fire', 'Domenech', 'has', 'brushed', 'aside', 'concerns', 'rivals', 'Uruguay', 'and', 'Mexico', 'may', 'manufacture', 'a', 'draw', 'in', 'their', 'final', 'Group', 'A', 'match', 'to', 'ensure', 'they', 'progress', 'to', 'the', 'knockout', 'stages', 'at', 'the', 'expense', 'of', 'Les', 'Bleus', '.', 'France', 'have', 'to', 'convincingly', 'beat', 'hosts', 'South', 'Africa', 'on', 'Tuesday', 'and', 'hope', 'there', 'is', 'a', 'positive', 'result', 'in', 'the', 'other', 'fixture', '.', 'With', 'so', 'much', 'at', 'stake', 'it', 'has', 'been', 'suggested', 'the', 'two', 'teams', 'from', 'the', 'Americas', 'are', 'more', 'likely', 'to', 'settle', 'for', 'a', 'stalemate', 'rather', 'than', 'risk', 'elimination', '.', 'It', 'is', 'not', 'something', 'which', 'concerns', 'Domenech', ',', 'who', 'has', 'plenty', 'of', 'problems', 'of', 'his', 'own', 'to', 'deal', 'with', '.', '""', 'I', 'am', 'not', 'bothered', 'about', 'the', 'others', ',', '""', 'said', 'the', '58-year-old', ',', 'whose', 'six-year', 'reign', 'as', 'coach', 'will', 'come', 'to', 'end', 'at', 'the', 'same', 'time', 'as', 'France', ""'s"", 'participation', 'in', 'the', 'tournament', '.', '""', 'We', 'have', 'to', 'play', 'and', 'do', 'our', 'thing', 'and', 'the', 'other', 'match', 'is', 'not', 'my', 'problem']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",With so much at stake it has been suggested the two teams from the Americas are more likely to settle for a stalemate rather than risk elimination.,"['With', 'so', 'much', 'at', 'stake', 'it', 'has', 'been', 'suggested', 'the', 'two', 'teams', 'from', 'the', 'Americas', 'are', 'more', 'likely', 'to', 'settle', 'for', 'a', 'stalemate', 'rather', 'than', 'risk', 'elimination', '.']",0,0_football_matches,oZ2Rt83XfriRiPjbxoKo3X,other_seminal_event-1,IDENTITY,fifa_world_cup_2010_tournament,0/oZ2Rt83XfriRiPjbxoKo3X/d0428e8e9
d0428e8e9/9/oX5n,OCC9R2BBzRkZCctTnv2mq2cbN,O,VERB,say,said,10,d0428e8e9,d0428e8e9,True,False,d0428e8e9/9/oX5n,OCC,OCCURENCE,-1.0,16,"['concerns', 'rivals', 'Uruguay', 'and', 'Mexico', 'may', 'manufacture', 'a', 'draw', 'in', 'their', 'final', 'Group', 'A', 'match', 'to', 'ensure', 'they', 'progress', 'to', 'the', 'knockout', 'stages', 'at', 'the', 'expense', 'of', 'Les', 'Bleus', '.', 'France', 'have', 'to', 'convincingly', 'beat', 'hosts', 'South', 'Africa', 'on', 'Tuesday', 'and', 'hope', 'there', 'is', 'a', 'positive', 'result', 'in', 'the', 'other', 'fixture', '.', 'With', 'so', 'much', 'at', 'stake', 'it', 'has', 'been', 'suggested', 'the', 'two', 'teams', 'from', 'the', 'Americas', 'are', 'more', 'likely', 'to', 'settle', 'for', 'a', 'stalemate', 'rather', 'than', 'risk', 'elimination', '.', 'It', 'is', 'not', 'something', 'which', 'concerns', 'Domenech', ',', 'who', 'has', 'plenty', 'of', 'problems', 'of', 'his', 'own', 'to', 'deal', 'with', '.', '""', 'I', 'am', 'not', 'bothered', 'about', 'the', 'others', ',', '""', 'said', 'the', '58-year-old', ',', 'whose', 'six-year', 'reign', 'as', 'coach', 'will', 'come', 'to', 'end', 'at', 'the', 'same', 'time', 'as', 'France', ""'s"", 'participation', 'in', 'the', 'tournament', '.', '""', 'We', 'have', 'to', 'play', 'and', 'do', 'our', 'thing', 'and', 'the', 'other', 'match', 'is', 'not', 'my', 'problem', '.', '""', 'The', 'midfielder', 'Jeremy', 'Toulalan', ',', 'who', 'is', 'suspended', 'for', 'the', 'South', 'Africa', 'game', ',', 'hinted', 'that', 'dressing-room', 'disharmony', 'were', 'at', 'the', 'heart', 'of', 'France', ""'s"", 'problems', '.', 'But', 'he', 'admits', 'it', 'is', 'time', 'for', 'the', 'players', 'to', 'start', 'delivering', 'after', 'two', 'woeful', 'and', 'goalless', 'performances', '.']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]","""I am not bothered about the others, "" said the 58-year-old, whose six-year reign as coach will come to end at the same time as France's participation in the tournament.","['""', 'I', 'am', 'not', 'bothered', 'about', 'the', 'others', ',', '""', 'said', 'the', '58-year-old', ',', 'whose', 'six-year', 'reign', 'as', 'coach', 'will', 'come', 'to', 'end', 'at', 'the', 'same', 'time', 'as', 'France', ""'s"", 'participation', 'in', 'the', 'tournament', '.']",0,0_football_matches,oZ2Rt83XfriRiPjbxoKo3X,other_seminal_event-1,IDENTITY,fifa_world_cup_2010_tournament,0/oZ2Rt83XfriRiPjbxoKo3X/d0428e8e9
d0428e8e9/10/XVP6,OCC4b2JirthBJypBGcMiZb4Rf,O,VERB,hint,hinted,14,d0428e8e9,d0428e8e9,True,False,d0428e8e9/10/XVP6,OCC,OCCURENCE,-1.0,18,"['much', 'at', 'stake', 'it', 'has', 'been', 'suggested', 'the', 'two', 'teams', 'from', 'the', 'Americas', 'are', 'more', 'likely', 'to', 'settle', 'for', 'a', 'stalemate', 'rather', 'than', 'risk', 'elimination', '.', 'It', 'is', 'not', 'something', 'which', 'concerns', 'Domenech', ',', 'who', 'has', 'plenty', 'of', 'problems', 'of', 'his', 'own', 'to', 'deal', 'with', '.', '""', 'I', 'am', 'not', 'bothered', 'about', 'the', 'others', ',', '""', 'said', 'the', '58-year-old', ',', 'whose', 'six-year', 'reign', 'as', 'coach', 'will', 'come', 'to', 'end', 'at', 'the', 'same', 'time', 'as', 'France', ""'s"", 'participation', 'in', 'the', 'tournament', '.', '""', 'We', 'have', 'to', 'play', 'and', 'do', 'our', 'thing', 'and', 'the', 'other', 'match', 'is', 'not', 'my', 'problem', '.', '""', 'The', 'midfielder', 'Jeremy', 'Toulalan', ',', 'who', 'is', 'suspended', 'for', 'the', 'South', 'Africa', 'game', ',', 'hinted', 'that', 'dressing-room', 'disharmony', 'were', 'at', 'the', 'heart', 'of', 'France', ""'s"", 'problems', '.', 'But', 'he', 'admits', 'it', 'is', 'time', 'for', 'the', 'players', 'to', 'start', 'delivering', 'after', 'two', 'woeful', 'and', 'goalless', 'performances', '.', '""', 'We', ""'ve"", 'three', 'or', 'four', 'days', 'left', 'to', 'figure', 'out', 'what', 'went', 'wrong', ',', '""', 'he', 'said', '.', '""', 'You', 'can', 'talk', 'for', 'a', 'long', 'time', 'but', 'it', ""'s"", 'the', 'pitch', 'that', 'counts', '.', 'But', 'if', 'we', 'do', ""n't"", 'all', 'make', 'the', 'effort', 'for', 'each', 'other', 'it', ""'s"", 'hard', '.', 'Everyone', 'has', 'to']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]","The midfielder Jeremy Toulalan, who is suspended for the South Africa game, hinted that dressing-room disharmony were at the heart of France's problems.","['The', 'midfielder', 'Jeremy', 'Toulalan', ',', 'who', 'is', 'suspended', 'for', 'the', 'South', 'Africa', 'game', ',', 'hinted', 'that', 'dressing-room', 'disharmony', 'were', 'at', 'the', 'heart', 'of', 'France', ""'s"", 'problems', '.']",0,0_football_matches,oZ2Rt83XfriRiPjbxoKo3X,other_seminal_event-1,IDENTITY,"2010-06-22_00:00:00_south_africa_france_fifa_world_cup_false_on-site_2010_2-1_bloemfontein,_south_africa",0/oZ2Rt83XfriRiPjbxoKo3X/d0428e8e9
d0428e8e9/11/4K2J,OCCgEo6SKJ2UH4G6q6ry2WEDp,O,VERB,admit,admits,2,d0428e8e9,d0428e8e9,True,False,d0428e8e9/11/4K2J,OCC,OCCURENCE,-1.0,19,"['is', 'not', 'something', 'which', 'concerns', 'Domenech', ',', 'who', 'has', 'plenty', 'of', 'problems', 'of', 'his', 'own', 'to', 'deal', 'with', '.', '""', 'I', 'am', 'not', 'bothered', 'about', 'the', 'others', ',', '""', 'said', 'the', '58-year-old', ',', 'whose', 'six-year', 'reign', 'as', 'coach', 'will', 'come', 'to', 'end', 'at', 'the', 'same', 'time', 'as', 'France', ""'s"", 'participation', 'in', 'the', 'tournament', '.', '""', 'We', 'have', 'to', 'play', 'and', 'do', 'our', 'thing', 'and', 'the', 'other', 'match', 'is', 'not', 'my', 'problem', '.', '""', 'The', 'midfielder', 'Jeremy', 'Toulalan', ',', 'who', 'is', 'suspended', 'for', 'the', 'South', 'Africa', 'game', ',', 'hinted', 'that', 'dressing-room', 'disharmony', 'were', 'at', 'the', 'heart', 'of', 'France', ""'s"", 'problems', '.', 'But', 'he', 'admits', 'it', 'is', 'time', 'for', 'the', 'players', 'to', 'start', 'delivering', 'after', 'two', 'woeful', 'and', 'goalless', 'performances', '.', '""', 'We', ""'ve"", 'three', 'or', 'four', 'days', 'left', 'to', 'figure', 'out', 'what', 'went', 'wrong', ',', '""', 'he', 'said', '.', '""', 'You', 'can', 'talk', 'for', 'a', 'long', 'time', 'but', 'it', ""'s"", 'the', 'pitch', 'that', 'counts', '.', 'But', 'if', 'we', 'do', ""n't"", 'all', 'make', 'the', 'effort', 'for', 'each', 'other', 'it', ""'s"", 'hard', '.', 'Everyone', 'has', 'to', 'do', 'their', 'own', 'self-analysis', '.', 'I', ""'m"", 'not', 'going', 'to', 'do', 'it', 'for', 'them', '.', '""', 'Earlier', 'today', ',', 'French', 'Football', 'Federation', 'vice-president', 'Christian', 'Teinturier', 'said', 'if']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",But he admits it is time for the players to start delivering after two woeful and goalless performances.,"['But', 'he', 'admits', 'it', 'is', 'time', 'for', 'the', 'players', 'to', 'start', 'delivering', 'after', 'two', 'woeful', 'and', 'goalless', 'performances', '.']",0,0_football_matches,oZ2Rt83XfriRiPjbxoKo3X,other_seminal_event-1,IDENTITY,"2010-06-11_00:00:00_uruguay_france_fifa_world_cup_true_on-site_2010_0-0_cape_town,_south_africa",0/oZ2Rt83XfriRiPjbxoKo3X/d0428e8e9
d0428e8e9/12/RbbU,OCCVSyqQBNHbCExsGSBfeRP4R,O,VERB,admit,admits,2,d0428e8e9,d0428e8e9,True,False,d0428e8e9/12/RbbU,OCC,OCCURENCE,-1.0,19,"['is', 'not', 'something', 'which', 'concerns', 'Domenech', ',', 'who', 'has', 'plenty', 'of', 'problems', 'of', 'his', 'own', 'to', 'deal', 'with', '.', '""', 'I', 'am', 'not', 'bothered', 'about', 'the', 'others', ',', '""', 'said', 'the', '58-year-old', ',', 'whose', 'six-year', 'reign', 'as', 'coach', 'will', 'come', 'to', 'end', 'at', 'the', 'same', 'time', 'as', 'France', ""'s"", 'participation', 'in', 'the', 'tournament', '.', '""', 'We', 'have', 'to', 'play', 'and', 'do', 'our', 'thing', 'and', 'the', 'other', 'match', 'is', 'not', 'my', 'problem', '.', '""', 'The', 'midfielder', 'Jeremy', 'Toulalan', ',', 'who', 'is', 'suspended', 'for', 'the', 'South', 'Africa', 'game', ',', 'hinted', 'that', 'dressing-room', 'disharmony', 'were', 'at', 'the', 'heart', 'of', 'France', ""'s"", 'problems', '.', 'But', 'he', 'admits', 'it', 'is', 'time', 'for', 'the', 'players', 'to', 'start', 'delivering', 'after', 'two', 'woeful', 'and', 'goalless', 'performances', '.', '""', 'We', ""'ve"", 'three', 'or', 'four', 'days', 'left', 'to', 'figure', 'out', 'what', 'went', 'wrong', ',', '""', 'he', 'said', '.', '""', 'You', 'can', 'talk', 'for', 'a', 'long', 'time', 'but', 'it', ""'s"", 'the', 'pitch', 'that', 'counts', '.', 'But', 'if', 'we', 'do', ""n't"", 'all', 'make', 'the', 'effort', 'for', 'each', 'other', 'it', ""'s"", 'hard', '.', 'Everyone', 'has', 'to', 'do', 'their', 'own', 'self-analysis', '.', 'I', ""'m"", 'not', 'going', 'to', 'do', 'it', 'for', 'them', '.', '""', 'Earlier', 'today', ',', 'French', 'Football', 'Federation', 'vice-president', 'Christian', 'Teinturier', 'said', 'if']","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",But he admits it is time for the players to start delivering after two woeful and goalless performances.,"['But', 'he', 'admits', 'it', 'is', 'time', 'for', 'the', 'players', 'to', 'start', 'delivering', 'after', 'two', 'woeful', 'and', 'goalless', 'performances', '.']",0,0_football_matches,oZ2Rt83XfriRiPjbxoKo3X,other_seminal_event-1,IDENTITY,"2010-06-17_00:00:00_france_mexico_fifa_world_cup_true_on-site_2010_0-2_polokwane,_south_africa",0/oZ2Rt83XfriRiPjbxoKo3X/d0428e8e9
