,doc_id,coref_chain,description,mention_type,mention_full_type,tokens_str
395,37961_Apple_releases_program_to_limit_iPod_volume,PRO55737494288816007,iPod Software 1.1.1,PRO,ENTITY_MENTION,che
396,37961_Apple_releases_program_to_limit_iPod_volume,PRO55737517936333077,iPod volume,PRO,ENTITY_MENTION,il volume dell' iPod
397,37961_Apple_releases_program_to_limit_iPod_volume,PRO55737517936333077,iPod volume,PRO,ENTITY_MENTION,il volume prodotto dai suoi lettori musicali portatili iPod
398,37961_Apple_releases_program_to_limit_iPod_volume,PRO55737503440739604,iPod Video,PRO,ENTITY_MENTION,la versione Video
399,37961_Apple_releases_program_to_limit_iPod_volume,PRO55737503440739604,iPod Video,PRO,ENTITY_MENTION,l' iPod Nano e la versione Video
400,37961_Apple_releases_program_to_limit_iPod_volume,PER55737482231759501,iPod users,PER,ENTITY_MENTION,gli utilizzatori di iPod
401,37961_Apple_releases_program_to_limit_iPod_volume,OTH57193776274074845,sold S9-SE - (iPod),OTH,EVENT_MENTION,venduti
402,40203_Apple_Corps_loses_court_case_against_Apple_Computer,ORG55737092308106648,the High Court of Justice,ORG,ENTITY_MENTION,la Corte Suprema
403,40203_Apple_Corps_loses_court_case_against_Apple_Computer,PRO55737213508897838,music branded with an Apple product,PRO,ENTITY_MENTION,musica con il marchio della mela
404,40203_Apple_Corps_loses_court_case_against_Apple_Computer,PER56156697017822717,Apple Inc defence,PER,ENTITY_MENTION,la quale
405,40203_Apple_Corps_loses_court_case_against_Apple_Computer,PER56156697017822717,Apple Inc defence,PER,ENTITY_MENTION,"la difesa di Apple Computer , secondo la quale l' iTunes Music Store è registrato sotto un marchio , mentre la musica che vende non lo è"
406,40203_Apple_Corps_loses_court_case_against_Apple_Computer,PRO55737223817565056,music sell by Apple but not branded,PRO,ENTITY_MENTION,che
407,40203_Apple_Corps_loses_court_case_against_Apple_Computer,PRO55737223817565056,music sell by Apple but not branded,PRO,ENTITY_MENTION,la musica che vende
408,40203_Apple_Corps_loses_court_case_against_Apple_Computer,PRO55735156504893551,Apple logo,PRO,ENTITY_MENTION,Apple
409,40203_Apple_Corps_loses_court_case_against_Apple_Computer,PRO55735156504893551,Apple logo,PRO,ENTITY_MENTION,del logo Apple
410,40203_Apple_Corps_loses_court_case_against_Apple_Computer,PRO55735156504893551,Apple logo,PRO,ENTITY_MENTION,del logo
411,40203_Apple_Corps_loses_court_case_against_Apple_Computer,OTH57126804269586754,invitation S8-SE (Steve Jobs to Beatles Apple Corps),OTH,EVENT_MENTION,invito
412,40203_Apple_Corps_loses_court_case_against_Apple_Computer,OTH57126606815841646,showed S6-SE (Beatles Apple Corps),OTH,EVENT_MENTION,mostrato
413,40986_Apple_releases_Macbook,PRO47183429864150412,Macbook and Macbook pro,PRO,ENTITY_MENTION,il Macbook e il Macbook pro
414,40986_Apple_releases_Macbook,PRO47182813811567274,Macbook,PRO,ENTITY_MENTION,Il Macbook
415,40986_Apple_releases_Macbook,PRO47182813811567274,Macbook,PRO,ENTITY_MENTION,Macbook
416,40986_Apple_releases_Macbook,PRO47182813811567274,Macbook,PRO,ENTITY_MENTION,il Macbook
417,40986_Apple_releases_Macbook,PRO47182813811567274,Macbook,PRO,ENTITY_MENTION,MacBook
418,40986_Apple_releases_Macbook,PRO47183326656933885,iBook,PRO,ENTITY_MENTION,iBook
419,40986_Apple_releases_Macbook,PRO56154880489219671,Intel Core Duo processors an features,PRO,ENTITY_MENTION,processori Intel Core Duo e di una miriade di caratteristiche
420,40986_Apple_releases_Macbook,PRO47183526081335442,Intel Core Duo processors,PRO,ENTITY_MENTION,processori Intel Core Duo
421,40986_Apple_releases_Macbook,PRO47183526081335442,Intel Core Duo processors,PRO,ENTITY_MENTION,processori
422,40986_Apple_releases_Macbook,PRO47183526081335442,Intel Core Duo processors,PRO,ENTITY_MENTION,Intel Core Duo
423,40986_Apple_releases_Macbook,PRO47183794036357507,feature,PRO,ENTITY_MENTION,una miriade di caratteristiche
424,40986_Apple_releases_Macbook,PRO47183616776333317,13.3 display,PRO,ENTITY_MENTION,"uno schermo widescreen da 13,3 """
425,40986_Apple_releases_Macbook,PRO47183691115351631,15 or 17 displays,PRO,ENTITY_MENTION,"schermo a 15 "" o 17"
426,40986_Apple_releases_Macbook,PRO47183590764277419,2 Ghz model,PRO,ENTITY_MENTION,modello unico da 2 GHz
427,40986_Apple_releases_Macbook,PRO47183581990586424,1.83 and 2 Ghz model,PRO,ENTITY_MENTION,modelli da 1.83 GHz e 2 GHz
428,40986_Apple_releases_Macbook,FIN47183821290902719,price,FIN,ENTITY_MENTION,un prezzo di 1.099 dollari
429,43503_Apple_plans_to_sell_movies_on_iTunes,PRO55895049792195585,films,PRO,ENTITY_MENTION,un film
430,43503_Apple_plans_to_sell_movies_on_iTunes,PRO55895049792195585,films,PRO,ENTITY_MENTION,film
431,43503_Apple_plans_to_sell_movies_on_iTunes,PRO55895049792195585,films,PRO,ENTITY_MENTION,film lungometraggi da scaricare su iTunes Music Store
432,89284_Apple_to_lower_UK_iTunes_prices,PRO55895049792195585,films,PRO,ENTITY_MENTION,film lungometraggi
433,43503_Apple_plans_to_sell_movies_on_iTunes,PRO55895197548378117,digital music tracks,PRO,ENTITY_MENTION,brani musicali digitali
434,43503_Apple_plans_to_sell_movies_on_iTunes,PRO55895161082229789,TV episodes,PRO,ENTITY_MENTION,episodi TV
435,43503_Apple_plans_to_sell_movies_on_iTunes,PRO55895161082229789,TV episodes,PRO,ENTITY_MENTION,I dirigenti di Apple
436,43503_Apple_plans_to_sell_movies_on_iTunes,ORG55895173473659360,film studios,ORG,ENTITY_MENTION,gli studios cinematografici
437,43503_Apple_plans_to_sell_movies_on_iTunes,ORG55895173473659360,film studios,ORG,ENTITY_MENTION,alcuni studios
438,43503_Apple_plans_to_sell_movies_on_iTunes,FIN55895364482390762,pricing structures,FIN,ENTITY_MENTION,le strutture tariffarie
439,43503_Apple_plans_to_sell_movies_on_iTunes,FIN55895409053689066,films price,FIN,ENTITY_MENTION,un prezzo più alto
440,58207_Apple_introduces_iPhone_and_Apple_TV,OTH57305030737240892,walking S7-SE - (Steve Jobs),OTH,EVENT_MENTION,passeggiando
441,58207_Apple_introduces_iPhone_and_Apple_TV,SPE57305644854517035,stated S8-SE - (Steve Jobs),SPE,EVENT_MENTION,dichiarato
442,58207_Apple_introduces_iPhone_and_Apple_TV,OTH57304939497529739,unveiled S7-SE - (Steve Jobs),OTH,EVENT_MENTION,presentato
443,58207_Apple_introduces_iPhone_and_Apple_TV,OTH57305136816209086,taking out S7-SE - (Steve Jobs),OTH,EVENT_MENTION,estraendo
444,58207_Apple_introduces_iPhone_and_Apple_TV,SPE57305546805329596,speech S8-SE - (Steve Jobs),SPE,EVENT_MENTION,discorso
445,58772_Apple_Inc,FIN55896206410543487,profits,FIN,ENTITY_MENTION,al profitto di 565 milioni di dollari
446,58772_Apple_Inc,FIN55896206410543487,profits,FIN,ENTITY_MENTION,i suoi profitti
447,58772_Apple_Inc,FIN55896206410543487,profits,FIN,ENTITY_MENTION,dei suoi profitti
448,58772_Apple_Inc,OTH57192181675973147,sales S14-SE - (iPod),OTH,EVENT_MENTION,vendita
449,58772_Apple_Inc,OTH56691331253792792,sold S11-SE - iPod,OTH,EVENT_MENTION,venduto
450,78899_Apple_announces_new_iPod_range,SPE57305835996117899,announced S12-SE - (Steve Jobs) ,SPE,EVENT_MENTION,rivelato
451,78899_Apple_announces_new_iPod_range,SPE57306034632827974,described S13-SE - (Steve Jobs),SPE,EVENT_MENTION,descritto
452,89284_Apple_to_lower_UK_iTunes_prices,PRO55899207284610243,media,PRO,ENTITY_MENTION,"dei contenuti multimediali presenti sul suo iTunes store del Regno Unito , il negozio di media online di Apple"
453,89284_Apple_to_lower_UK_iTunes_prices,FIN55899157220703028,UK iTunes prices,FIN,ENTITY_MENTION,"i prezzi dei contenuti multimediali presenti sul suo iTunes store del Regno Unito , il negozio di media online di Apple"
454,89284_Apple_to_lower_UK_iTunes_prices,FIN55899157220703028,UK iTunes prices,FIN,ENTITY_MENTION,i prezzi di iTunes in UK
455,89284_Apple_to_lower_UK_iTunes_prices,LOC27584708566935027,EU,LOC,ENTITY_MENTION,La Commissione europea
456,89284_Apple_to_lower_UK_iTunes_prices,LOC27735930596276101,United Kingdom,LOC,ENTITY_MENTION,UK
457,89284_Apple_to_lower_UK_iTunes_prices,LOC27735930596276101,United Kingdom,LOC,ENTITY_MENTION,del Regno Unito
458,89284_Apple_to_lower_UK_iTunes_prices,PRO55899097474135091,other media apart from music,PRO,ENTITY_MENTION,"altri contenuti multimediali oltre alla musica , come film lungometraggi"
459,89284_Apple_to_lower_UK_iTunes_prices,PRO55898998032559275,music,PRO,ENTITY_MENTION,alla musica
460,89284_Apple_to_lower_UK_iTunes_prices,OTH57463628102101462,sold-SE - (iTunes store),OTH,EVENT_MENTION,venduto
461,9549_Reactions_to_Apple,PRO55892416591492029,e-mail client Mail,PRO,ENTITY_MENTION,Mail
462,9549_Reactions_to_Apple,PRO55892416591492029,e-mail client Mail,PRO,ENTITY_MENTION,il client di posta elettronica
463,9549_Reactions_to_Apple,PRO55892416591492029,e-mail client Mail,PRO,ENTITY_MENTION,il client di posta elettronica Mail
464,9549_Reactions_to_Apple,PRO55892499292565542,multi-person audio / video / text messaging client iChat,PRO,ENTITY_MENTION,iChat
465,9549_Reactions_to_Apple,PRO55892499292565542,multi-person audio / video / text messaging client iChat,PRO,ENTITY_MENTION,il client di messaggistica audio / video / testo per più partecipanti
466,9549_Reactions_to_Apple,PRO55892499292565542,multi-person audio / video / text messaging client iChat,PRO,ENTITY_MENTION,il client di messaggistica audio / video / testo per più partecipanti iChat
467,9549_Reactions_to_Apple,PRO55892433502200549,web browser Safari,PRO,ENTITY_MENTION,Safari
468,9549_Reactions_to_Apple,PRO55892433502200549,web browser Safari,PRO,ENTITY_MENTION,il browser web
469,9549_Reactions_to_Apple,PRO55892433502200549,web browser Safari,PRO,ENTITY_MENTION,il browser web Safari
470,9549_Reactions_to_Apple,PRO55894491259852648,new features rolled out in Tiger,PRO,ENTITY_MENTION,funzionalità completamente nuove
471,9549_Reactions_to_Apple,PRO55894392940464297,application software of Tiger,PRO,ENTITY_MENTION,del software applicativo
472,9549_Reactions_to_Apple,PRO55894392940464297,application software of Tiger,PRO,ENTITY_MENTION,nuove versioni del software applicativo
473,9549_Reactions_to_Apple,PER55892175036030506,Macintosh users and Macintosh curious,PER,ENTITY_MENTION,gli utenti Macintosh e i curiosi
474,9549_Reactions_to_Apple,PRO55894280318719086,200 new features include in the Tiger release,PRO,ENTITY_MENTION,200 nuove funzionalità
475,9549_Reactions_to_Apple,PRO55894293390237147,"Darwin and Quartz features, software and system utilities",PRO,ENTITY_MENTION,"Il kernel open-source , o nucleo del sistema , "" Darwin "" , oltre a tutte le caratteristiche di interfaccia utente Quartz , esclusiva di Apple , il software e le utilità di sistema di Apple"
476,9549_Reactions_to_Apple,PER47187995070398978,Macintosh users,PER,ENTITY_MENTION,gli utenti Macintosh
477,9549_Reactions_to_Apple,PER47187991917854070,Macintosh curious,PER,ENTITY_MENTION,i curiosi
478,9549_Reactions_to_Apple,PRO47187727442799375,Mac OS X Tiger,PRO,ENTITY_MENTION,questa versione
479,9549_Reactions_to_Apple,PRO47187727442799375,Mac OS X Tiger,PRO,ENTITY_MENTION,il nome in codice di questa versione
480,9549_Reactions_to_Apple,PRO47187727442799375,Mac OS X Tiger,PRO,ENTITY_MENTION,"Tiger , il nome in codice di questa versione"
481,9549_Reactions_to_Apple,PRO47187727442799375,Mac OS X Tiger,PRO,ENTITY_MENTION,del sistema
482,9549_Reactions_to_Apple,PRO47187727442799375,Mac OS X Tiger,PRO,ENTITY_MENTION,questa versione
483,9549_Reactions_to_Apple,PRO47187727442799375,Mac OS X Tiger,PRO,ENTITY_MENTION,versione 10.4
484,9549_Reactions_to_Apple,PRO47187727442799375,Mac OS X Tiger,PRO,ENTITY_MENTION,Tiger
485,9549_Reactions_to_Apple,PRO47187727442799375,Mac OS X Tiger,PRO,ENTITY_MENTION,la nuova versione di Apple Computer Mac OS X
486,9549_Reactions_to_Apple,PRO47187727442799375,Mac OS X Tiger,PRO,ENTITY_MENTION,"la nuova versione di Apple Computer Mac OS X , versione 10.4"
487,9549_Reactions_to_Apple,PRO47187727442799375,Mac OS X Tiger,PRO,ENTITY_MENTION,"Tiger , la nuova versione di Apple Computer Mac OS X , versione 10.4"
488,9549_Reactions_to_Apple,PRO47187727442799375,Mac OS X Tiger,PRO,ENTITY_MENTION,Tiger
489,9549_Reactions_to_Apple,PRO47187727442799375,Mac OS X Tiger,PRO,ENTITY_MENTION,OS X Tiger di Apple
490,9549_Reactions_to_Apple,PRO55893989699178275,Quartz,PRO,ENTITY_MENTION,interfaccia utente
491,9549_Reactions_to_Apple,PRO55893989699178275,Quartz,PRO,ENTITY_MENTION,Quartz
492,9549_Reactions_to_Apple,PRO55893989699178275,Quartz,PRO,ENTITY_MENTION,esclusiva di Apple
493,9549_Reactions_to_Apple,PRO55893989699178275,Quartz,PRO,ENTITY_MENTION,interfaccia utente Quartz
494,9549_Reactions_to_Apple,PRO55893989699178275,Quartz,PRO,ENTITY_MENTION,"interfaccia utente Quartz , esclusiva di Apple"
495,9549_Reactions_to_Apple,PRO55894548538555407,Quartz software,PRO,ENTITY_MENTION,il software
496,9549_Reactions_to_Apple,PRO55894556413442138,Quartz system utilities,PRO,ENTITY_MENTION,le utilità di sistema di Apple
497,9549_Reactions_to_Apple,PRO47187907105360043,Spotlight,PRO,ENTITY_MENTION,Spotlight
498,9549_Reactions_to_Apple,PRO55894465765921756,meta-data used in Tiger algorithm,PRO,ENTITY_MENTION,suoi
499,9549_Reactions_to_Apple,PRO55894465765921756,meta-data used in Tiger algorithm,PRO,ENTITY_MENTION,meta-dati
500,9549_Reactions_to_Apple,PRO55894383817219927,algorithm in the OS X Tiger,PRO,ENTITY_MENTION,nei suoi algoritmi
501,9549_Reactions_to_Apple,PRO47187668941325568,Darwin operating system,PRO,ENTITY_MENTION,""" Darwin """
502,9549_Reactions_to_Apple,PRO47187668941325568,Darwin operating system,PRO,ENTITY_MENTION,nucleo del sistema
503,9549_Reactions_to_Apple,PRO47187668941325568,Darwin operating system,PRO,ENTITY_MENTION,Il kernel open-source
504,9549_Reactions_to_Apple,PRO47187668941325568,Darwin operating system,PRO,ENTITY_MENTION,"Il kernel open-source , o nucleo del sistema"
505,9549_Reactions_to_Apple,PRO47187668941325568,Darwin operating system,PRO,ENTITY_MENTION,"Il kernel open-source , o nucleo del sistema , "" Darwin """
506,9549_Reactions_to_Apple,PRO47187668941325568,Darwin operating system,PRO,ENTITY_MENTION,del sistema operativo
507,9549_Reactions_to_Apple,PRO55892522745829777,chatrooms,PRO,ENTITY_MENTION,chat
508,9549_Reactions_to_Apple,PRO55892527539612109,bulletin boards,PRO,ENTITY_MENTION,bacheche
509,9549_Reactions_to_Apple,PRO56157260227589817,the core of Darwin OS,PRO,ENTITY_MENTION,nel nucleo del sistema operativo
510,9549_Reactions_to_Apple,PRO55893760953193503,chatrooms and bulletin boards,PRO,ENTITY_MENTION,chat e bacheche
511,9549_Reactions_to_Apple,PRO56157365618971643,features and application software in OS X Tiger,PRO,ENTITY_MENTION,"200 nuove funzionalità e nuove versioni del software applicativo , tra cui il client di posta elettronica Mail , il browser web Safari e il client di messaggistica audio / video / testo per più partecipanti iChat"
512,9549_Reactions_to_Apple,PRO56157365618971643,features and application software in OS X Tiger,PRO,ENTITY_MENTION,cui
513,9549_Reactions_to_Apple,PRO55893840746225231,Mail and Safari and iChat,PRO,ENTITY_MENTION,"il client di posta elettronica Mail , il browser web Safari e il client di messaggistica audio / video / testo per più partecipanti iChat"
514,118147_US_automaker_bailout_deal_fails_to_pass_Senate,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,General Motors
515,118175_White_House_considering_auto_rescue_plan,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,propria
516,118175_White_House_considering_auto_rescue_plan,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,General Motors
517,118175_White_House_considering_auto_rescue_plan,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,General Motors
518,124043_General_Motors_automobile_sales_plunge_by_45,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,un
519,124043_General_Motors_automobile_sales_plunge_by_45,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,GM
520,124043_General_Motors_automobile_sales_plunge_by_45,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,General Motors
521,124043_General_Motors_automobile_sales_plunge_by_45,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,GM
522,124043_General_Motors_automobile_sales_plunge_by_45,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,General Motors Corporation
523,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,che
524,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,GM
525,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,General Motors Corporation
526,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,una casa automobilistica americana che ha presentato istanza di tutela per fallimento
527,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,General Motors
528,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,GM
529,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,GM
530,127461_Penske_Auto_selected_to_buy_General_Motors_Saturn_unit,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,GM
531,160257_Fords_US_auto_sales_spike,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,GM
532,160257_Fords_US_auto_sales_spike,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,General Motors
533,160257_Fords_US_auto_sales_spike,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,GM
534,31965_GM_posts_first_annual_loss_since_1992,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,sua
535,31965_GM_posts_first_annual_loss_since_1992,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,GM
536,31965_GM_posts_first_annual_loss_since_1992,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,GM
537,31965_GM_posts_first_annual_loss_since_1992,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,GM
538,31965_GM_posts_first_annual_loss_since_1992,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,GM
539,31965_GM_posts_first_annual_loss_since_1992,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,General Motors Corporation
540,31965_GM_posts_first_annual_loss_since_1992,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,la società
541,31965_GM_posts_first_annual_loss_since_1992,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,GM
542,31965_GM_posts_first_annual_loss_since_1992,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,GM
543,31965_GM_posts_first_annual_loss_since_1992,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,GM
544,31965_GM_posts_first_annual_loss_since_1992,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,proprio
545,31965_GM_posts_first_annual_loss_since_1992,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,GM
546,31965_GM_posts_first_annual_loss_since_1992,ORG37406424148086837,General Motors,ORG,ENTITY_MENTION,GM
547,124043_General_Motors_automobile_sales_plunge_by_45,FIN47037936525092512,American auto industry,FIN,ENTITY_MENTION,l' industria automobilistica
548,118147_US_automaker_bailout_deal_fails_to_pass_Senate,LOC27735327659249054,United States of America ,LOC,ENTITY_MENTION,degli Stati Uniti
549,118147_US_automaker_bailout_deal_fails_to_pass_Senate,LOC27735327659249054,United States of America ,LOC,ENTITY_MENTION,negli Stati Uniti
550,118147_US_automaker_bailout_deal_fails_to_pass_Senate,LOC27735327659249054,United States of America ,LOC,ENTITY_MENTION,statunitensi
551,118147_US_automaker_bailout_deal_fails_to_pass_Senate,LOC27735327659249054,United States of America ,LOC,ENTITY_MENTION,degli Stati Uniti
552,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",LOC27735327659249054,United States of America ,LOC,ENTITY_MENTION,dal governo degli Stati Uniti
553,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",LOC27735327659249054,United States of America ,LOC,ENTITY_MENTION,degli Stati Uniti
554,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",LOC27735327659249054,United States of America ,LOC,ENTITY_MENTION,al governo degli Stati Uniti
555,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",LOC27735327659249054,United States of America ,LOC,ENTITY_MENTION,americana
556,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",LOC27735327659249054,United States of America ,LOC,ENTITY_MENTION,degli Stati Uniti
557,143300_Automobile_manufacturer_Ford_posts_unexpected_profits,LOC27735327659249054,United States of America ,LOC,ENTITY_MENTION,statunitense
558,160257_Fords_US_auto_sales_spike,LOC27735327659249054,United States of America ,LOC,ENTITY_MENTION,negli Stati Uniti
559,160257_Fords_US_auto_sales_spike,LOC27735327659249054,United States of America ,LOC,ENTITY_MENTION,negli Stati Uniti
560,160257_Fords_US_auto_sales_spike,LOC27735327659249054,United States of America ,LOC,ENTITY_MENTION,degli Stati Uniti
561,60086_Ford_Taurus_to_be_revived,LOC27735327659249054,United States of America ,LOC,ENTITY_MENTION,americane
562,79240_Ford_offers_US78_million_for_Romanian_auto_plant,LOC27735327659249054,United States of America ,LOC,ENTITY_MENTION,statunitense
563,124043_General_Motors_automobile_sales_plunge_by_45,PRO37402535305680047,automobile,PRO,ENTITY_MENTION,automobili
564,124043_General_Motors_automobile_sales_plunge_by_45,PRO37402535305680047,automobile,PRO,ENTITY_MENTION,automobili
565,124043_General_Motors_automobile_sales_plunge_by_45,PRO37402535305680047,automobile,PRO,ENTITY_MENTION,automobili
566,160257_Fords_US_auto_sales_spike,PRO37402535305680047,automobile,PRO,ENTITY_MENTION,automobili
567,1007169_Mary_Barra_appointed_as_General_Motors_chief,OTH40253382579516536,Recover-EHU,OTH,EVENT_MENTION,recuperato
568,1007169_Mary_Barra_appointed_as_General_Motors_chief,OTH40252358804507644,Accomplish-EHU,OTH,EVENT_MENTION,realizzato
569,1007169_Mary_Barra_appointed_as_General_Motors_chief,SPE40253222284430072,Announce-EHU,SPE,EVENT_MENTION,comunicato
570,1007169_Mary_Barra_appointed_as_General_Motors_chief,SPE40253222284430072,Announce-EHU,SPE,EVENT_MENTION,nomina
571,1007169_Mary_Barra_appointed_as_General_Motors_chief,OTH41383209398283795,Re-enter-EHU,OTH,EVENT_MENTION,rientro
572,1007169_Mary_Barra_appointed_as_General_Motors_chief,OTH40178452104340232,Bankruptcy-EHU,OTH,EVENT_MENTION,fallimento
573,1007169_Mary_Barra_appointed_as_General_Motors_chief,OTH40253588694021009,Produce-EHU,OTH,EVENT_MENTION,produce
574,1007169_Mary_Barra_appointed_as_General_Motors_chief,OTH40253115798940670,Restore-EHU,OTH,EVENT_MENTION,restauro
575,120578_Automobile_sales_in_the_United_States_down_sharply,ORG37406424004775673,Toyota,ORG,ENTITY_MENTION,La casa automobilistica giapponese Toyota
576,124043_General_Motors_automobile_sales_plunge_by_45,ORG37406424004775673,Toyota,ORG,ENTITY_MENTION,del
577,124043_General_Motors_automobile_sales_plunge_by_45,ORG37406424004775673,Toyota,ORG,ENTITY_MENTION,la giapponese Toyota
578,160257_Fords_US_auto_sales_spike,ORG37406424004775673,Toyota,ORG,ENTITY_MENTION,Toyota
579,160257_Fords_US_auto_sales_spike,ORG37406424004775673,Toyota,ORG,ENTITY_MENTION,Toyota
580,160257_Fords_US_auto_sales_spike,ORG37406424004775673,Toyota,ORG,ENTITY_MENTION,la società
581,160257_Fords_US_auto_sales_spike,ORG37406424004775673,Toyota,ORG,ENTITY_MENTION,Toyota
582,31965_GM_posts_first_annual_loss_since_1992,ORG37406424004775673,Toyota,ORG,ENTITY_MENTION,Toyota
583,31965_GM_posts_first_annual_loss_since_1992,ORG37406424004775673,Toyota,ORG,ENTITY_MENTION,Toyota
584,118147_US_automaker_bailout_deal_fails_to_pass_Senate,FIN45379912795619839,pay of Japanese companies,FIN,ENTITY_MENTION,quella percepita nelle aziende automobilistiche giapponesi presenti negli Stati Uniti
585,118147_US_automaker_bailout_deal_fails_to_pass_Senate,FIN47026500320042741,UAW pay,FIN,ENTITY_MENTION,la retribuzione
586,118147_US_automaker_bailout_deal_fails_to_pass_Senate,ORG37406424696739278,United Auto Workers,ORG,ENTITY_MENTION,al sindacato United Auto Workers
587,118147_US_automaker_bailout_deal_fails_to_pass_Senate,ORG37406424696739278,United Auto Workers,ORG,ENTITY_MENTION,UAW
588,118147_US_automaker_bailout_deal_fails_to_pass_Senate,ORG37406424696739278,United Auto Workers,ORG,ENTITY_MENTION,United Auto Workers
589,118147_US_automaker_bailout_deal_fails_to_pass_Senate,ORG37406424696739278,United Auto Workers,ORG,ENTITY_MENTION,al sindacato
590,118147_US_automaker_bailout_deal_fails_to_pass_Senate,ORG37406424696739278,United Auto Workers,ORG,ENTITY_MENTION,L' UAW
591,120554_GM_Chrysler_offer_buyouts_and_early_retirement_to_workers,ORG37406424696739278,United Auto Workers,ORG,ENTITY_MENTION,del sindacato United Auto Workers ( UAW )
592,120554_GM_Chrysler_offer_buyouts_and_early_retirement_to_workers,ORG37406424696739278,United Auto Workers,ORG,ENTITY_MENTION,UAW
593,120554_GM_Chrysler_offer_buyouts_and_early_retirement_to_workers,ORG37406424696739278,United Auto Workers,ORG,ENTITY_MENTION,UAW
594,123881_GM_and_Chrysler_receive_Canadian_loans_amid_US_restructuring_ultimata,ORG37406424696739278,United Auto Workers,ORG,ENTITY_MENTION,UAW
595,123881_GM_and_Chrysler_receive_Canadian_loans_amid_US_restructuring_ultimata,ORG37406424696739278,United Auto Workers,ORG,ENTITY_MENTION,United Auto Workers
596,"125796_Chrysler_files_for_bankruptcy,_Fiat_Group_SpA_to_run_company",ORG37406424696739278,United Auto Workers,ORG,ENTITY_MENTION,dalla United Auto Workers
597,31706_Ford_Motor_Company_cutting_30_000_jobs_by_2012,ORG37406424696739278,United Auto Workers,ORG,ENTITY_MENTION,UAW
598,31706_Ford_Motor_Company_cutting_30_000_jobs_by_2012,ORG37406424696739278,United Auto Workers,ORG,ENTITY_MENTION,UAW
599,31706_Ford_Motor_Company_cutting_30_000_jobs_by_2012,ORG37406424696739278,United Auto Workers,ORG,ENTITY_MENTION,United Auto Workers
600,31706_Ford_Motor_Company_cutting_30_000_jobs_by_2012,ORG37406424696739278,United Auto Workers,ORG,ENTITY_MENTION,il sindacato
601,118147_US_automaker_bailout_deal_fails_to_pass_Senate,PER45380090326557907,Republican Party leaders,PER,ENTITY_MENTION,i leader del Partito repubblicano
602,118147_US_automaker_bailout_deal_fails_to_pass_Senate,ORG45379957372632803,Republican Party,ORG,ENTITY_MENTION,del Partito repubblicano
603,118147_US_automaker_bailout_deal_fails_to_pass_Senate,ORG45380017412943428,US Senate,ORG,ENTITY_MENTION,dal Senato degli Stati Uniti
604,118147_US_automaker_bailout_deal_fails_to_pass_Senate,ORG45380017412943428,US Senate,ORG,ENTITY_MENTION,al Senato
