,topic/subtopic_name,doc_id,sent_id,token_id,token,reference
2723,corpus_airbus/1173,1MEANTIMEcross,14,42,weet,-
2724,corpus_airbus/1173,1MEANTIMEcross,14,43,je,-
2725,corpus_airbus/1173,1MEANTIMEcross,14,44,.,-
2726,corpus_airbus/1173,1MEANTIMEcross,15,0,Ik,-
2727,corpus_airbus/1173,1MEANTIMEcross,15,1,ben,-
2728,corpus_airbus/1173,1MEANTIMEcross,15,2,bereid,-
2729,corpus_airbus/1173,1MEANTIMEcross,15,3,de,-
2730,corpus_airbus/1173,1MEANTIMEcross,15,4,waarheid,-
2731,corpus_airbus/1173,1MEANTIMEcross,15,5,vertellen,-
2732,corpus_airbus/1173,1MEANTIMEcross,15,6,over,-
2733,corpus_airbus/1173,1MEANTIMEcross,15,7,de,-
2734,corpus_airbus/1173,1MEANTIMEcross,15,8,groei,-
2735,corpus_airbus/1173,1MEANTIMEcross,15,9,",",-
2736,corpus_airbus/1173,1MEANTIMEcross,15,10,voetafdruk,-
2737,corpus_airbus/1173,1MEANTIMEcross,15,11,en,-
2738,corpus_airbus/1173,1MEANTIMEcross,15,12,financiële,-
2739,corpus_airbus/1173,1MEANTIMEcross,15,13,tekortkomingen,(OTH39588937127515145)
2740,corpus_airbus/1173,1MEANTIMEcross,15,14,van,-
2741,corpus_airbus/1173,1MEANTIMEcross,15,15,Airbus,(ORG37154719430036883)
2742,corpus_airbus/1173,1MEANTIMEcross,15,16,.,-
2743,corpus_airbus/1173,1MEANTIMEcross,16,0,Maar,-
2744,corpus_airbus/1173,1MEANTIMEcross,16,1,misschien,-
2745,corpus_airbus/1173,1MEANTIMEcross,16,2,moeten,-
2746,corpus_airbus/1173,1MEANTIMEcross,16,3,we,(ORG37154720392556611)
2747,corpus_airbus/1173,1MEANTIMEcross,16,4,daar,-
2748,corpus_airbus/1173,1MEANTIMEcross,16,5,nog,-
2749,corpus_airbus/1173,1MEANTIMEcross,16,6,een,-
2750,corpus_airbus/1173,1MEANTIMEcross,16,7,nachtje,-
2751,corpus_airbus/1173,1MEANTIMEcross,16,8,over,-
2752,corpus_airbus/1173,1MEANTIMEcross,16,9,slapen,-
2753,corpus_airbus/1173,1MEANTIMEcross,16,10,.,-
2754,corpus_airbus/1173,1MEANTIMEcross,16,11,',-
2755,corpus_airbus/1173,1MEANTIMEcross,16,12,',-
2756,corpus_airbus/1173,1MEANTIMEcross,17,0,:,-
2757,corpus_airbus/1173,1MEANTIMEcross,17,1,James,-
2758,corpus_airbus/1173,1MEANTIMEcross,17,2,Roche,-
2759,corpus_airbus/1173,1MEANTIMEcross,17,3,",",-
2760,corpus_airbus/1173,1MEANTIMEcross,17,4,secretaris,-
2761,corpus_airbus/1173,1MEANTIMEcross,17,5,van,-
2762,corpus_airbus/1173,1MEANTIMEcross,17,6,de,(ORG37154720392556611
2763,corpus_airbus/1173,1MEANTIMEcross,17,7,luchtmacht,ORG37154720392556611)
2764,corpus_airbus/1173,1MEANTIMEcross,17,8,:,-
2765,corpus_airbus/1173,1MEANTIMEcross,17,9,``Nee,-
2766,corpus_airbus/1173,1MEANTIMEcross,17,10,joh,-
2767,corpus_airbus/1173,1MEANTIMEcross,17,11,",",-
2768,corpus_airbus/1173,1MEANTIMEcross,17,12,blaas,-
2769,corpus_airbus/1173,1MEANTIMEcross,17,13,hem,-
2770,corpus_airbus/1173,1MEANTIMEcross,17,14,uit,-
2771,corpus_airbus/1173,1MEANTIMEcross,17,15,de,-
2772,corpus_airbus/1173,1MEANTIMEcross,17,16,lucht,-
2773,corpus_airbus/1173,1MEANTIMEcross,17,17,.,-
2774,corpus_airbus/1173,1MEANTIMEcross,18,0,Hij,-
2775,corpus_airbus/1173,1MEANTIMEcross,18,1,geeft,-
2776,corpus_airbus/1173,1MEANTIMEcross,18,2,toe,-
2777,corpus_airbus/1173,1MEANTIMEcross,18,3,dat,-
2778,corpus_airbus/1173,1MEANTIMEcross,18,4,ze,(ORG37154719430036883)
2779,corpus_airbus/1173,1MEANTIMEcross,18,5,niet,-
2780,corpus_airbus/1173,1MEANTIMEcross,18,6,de,-
2781,corpus_airbus/1173,1MEANTIMEcross,18,7,technische,-
2782,corpus_airbus/1173,1MEANTIMEcross,18,8,kwalificaties,-
2783,corpus_airbus/1173,1MEANTIMEcross,18,9,hadden,-
2784,corpus_airbus/1173,1MEANTIMEcross,18,10,!,-
2785,corpus_airbus/1173,1MEANTIMEcross,19,0,En,-
2786,corpus_airbus/1173,1MEANTIMEcross,19,1,we,(ORG37154720392556611)
2787,corpus_airbus/1173,1MEANTIMEcross,19,2,bewaren,-
2788,corpus_airbus/1173,1MEANTIMEcross,19,3,hun,(ORG37154719430036883)
2789,corpus_airbus/1173,1MEANTIMEcross,19,4,gegevens,-
2790,corpus_airbus/1173,1MEANTIMEcross,19,5,over,-
2791,corpus_airbus/1173,1MEANTIMEcross,19,6,omkoping,-
2792,corpus_airbus/1173,1MEANTIMEcross,19,7,als,-
2793,corpus_airbus/1173,1MEANTIMEcross,19,8,troefkaart,-
2794,corpus_airbus/1173,1MEANTIMEcross,19,9,!,-
2795,corpus_airbus/1173,1MEANTIMEcross,20,0,Jim,-
2796,corpus_airbus/1173,1MEANTIMEcross,20,1,.,-
2797,corpus_airbus/1173,1MEANTIMEcross,20,2,',-
2798,corpus_airbus/1173,1MEANTIMEcross,20,3,',-
2799,corpus_airbus/1173,1MEANTIMEcross,21,0,:,-
2800,corpus_airbus/1173,1MEANTIMEcross,21,1,Darleen,-
2801,corpus_airbus/1173,1MEANTIMEcross,21,2,Druyun,-
2802,corpus_airbus/1173,1MEANTIMEcross,21,3,",",-
2803,corpus_airbus/1173,1MEANTIMEcross,21,4,burgerlijk,-
2804,corpus_airbus/1173,1MEANTIMEcross,21,5,plaatsvervangend,-
2805,corpus_airbus/1173,1MEANTIMEcross,21,6,ondersecretaris,-
2806,corpus_airbus/1173,1MEANTIMEcross,21,7,voor,-
2807,corpus_airbus/1173,1MEANTIMEcross,21,8,inkoop,-
2808,corpus_airbus/1173,1MEANTIMEcross,21,9,bij,-
2809,corpus_airbus/1173,1MEANTIMEcross,21,10,de,(ORG37154720392556611
2810,corpus_airbus/1173,1MEANTIMEcross,21,11,luchtmacht,ORG37154720392556611)
2811,corpus_airbus/1173,1MEANTIMEcross,21,12,:,-
2812,corpus_airbus/1173,1MEANTIMEcross,21,13,``Ik,-
2813,corpus_airbus/1173,1MEANTIMEcross,21,14,heb,-
2814,corpus_airbus/1173,1MEANTIMEcross,21,15,met,-
2815,corpus_airbus/1173,1MEANTIMEcross,21,16,afschuw,-
2816,corpus_airbus/1173,1MEANTIMEcross,21,17,het,-
2817,corpus_airbus/1173,1MEANTIMEcross,21,18,artikel,-
2818,corpus_airbus/1173,1MEANTIMEcross,21,19,over,-
2819,corpus_airbus/1173,1MEANTIMEcross,21,20,Airbus-tankers,(ORG37154719430036883)
2820,corpus_airbus/1173,1MEANTIMEcross,21,21,door,-
2821,corpus_airbus/1173,1MEANTIMEcross,21,22,de,-
2822,corpus_airbus/1173,1MEANTIMEcross,21,23,nieuwe,-
2823,corpus_airbus/1173,1MEANTIMEcross,21,24,CEO,-
2824,corpus_airbus/1173,1MEANTIMEcross,21,25,Noord-Amerika,-
2825,corpus_airbus/1173,1MEANTIMEcross,21,26,van,-
2826,corpus_airbus/1173,1MEANTIMEcross,21,27,EADS,(ORG37154720003835631)
2827,corpus_airbus/1173,1MEANTIMEcross,21,28,gelezen,-
2828,corpus_airbus/1173,1MEANTIMEcross,21,29,.,-
2829,corpus_airbus/1173,1MEANTIMEcross,22,0,Wat,-
2830,corpus_airbus/1173,1MEANTIMEcross,22,1,een,-
2831,corpus_airbus/1173,1MEANTIMEcross,22,2,lulkoek,-
2832,corpus_airbus/1173,1MEANTIMEcross,22,3,.,-
2833,corpus_airbus/1173,1MEANTIMEcross,22,4,..,-
2834,corpus_airbus/1173,1MEANTIMEcross,22,5,ik,-
2835,corpus_airbus/1173,1MEANTIMEcross,22,6,zou,-
2836,corpus_airbus/1173,1MEANTIMEcross,22,7,me,-
2837,corpus_airbus/1173,1MEANTIMEcross,22,8,niet,-
2838,corpus_airbus/1173,1MEANTIMEcross,22,9,moeten,-
2839,corpus_airbus/1173,1MEANTIMEcross,22,10,verbazen,-
2840,corpus_airbus/1173,1MEANTIMEcross,22,11,over,-
2841,corpus_airbus/1173,1MEANTIMEcross,22,12,deze,-
2842,corpus_airbus/1173,1MEANTIMEcross,22,13,kwal,-
2843,corpus_airbus/1173,1MEANTIMEcross,22,14,.,-
2844,corpus_airbus/1173,1MEANTIMEcross,22,15,..,-
2845,corpus_airbus/1173,1MEANTIMEcross,22,16,zijn,-
2846,corpus_airbus/1173,1MEANTIMEcross,22,17,dag,-
2847,corpus_airbus/1173,1MEANTIMEcross,22,18,van,-
2848,corpus_airbus/1173,1MEANTIMEcross,22,19,afrekening,-
2849,corpus_airbus/1173,1MEANTIMEcross,22,20,zal,-
2850,corpus_airbus/1173,1MEANTIMEcross,22,21,hopelijk,-
2851,corpus_airbus/1173,1MEANTIMEcross,22,22,nog,-
2852,corpus_airbus/1173,1MEANTIMEcross,22,23,komen,-
2853,corpus_airbus/1173,1MEANTIMEcross,22,24,.,-
2854,corpus_airbus/1173,1MEANTIMEcross,22,25,',-
2855,corpus_airbus/1173,1MEANTIMEcross,22,26,',-
2856,corpus_airbus/1173,1MEANTIMEcross,23,0,:,-
2857,corpus_airbus/1173,1MEANTIMEcross,23,1,James,-
2858,corpus_airbus/1173,1MEANTIMEcross,23,2,Roche,-
2859,corpus_airbus/1173,1MEANTIMEcross,23,3,",",-
2860,corpus_airbus/1173,1MEANTIMEcross,23,4,secretaris,-
2861,corpus_airbus/1173,1MEANTIMEcross,23,5,van,-
2862,corpus_airbus/1173,1MEANTIMEcross,23,6,de,ORG37154720392556611)
2863,corpus_airbus/1173,1MEANTIMEcross,23,7,luchtmacht,(ORG37154720392556611
2864,corpus_airbus/1173,1MEANTIMEcross,23,8,:,-
2865,corpus_airbus/1173,1MEANTIMEcross,23,9,``Oy,-
2866,corpus_airbus/1173,1MEANTIMEcross,23,10,.,-
2867,corpus_airbus/1173,1MEANTIMEcross,24,0,Ik,-
2868,corpus_airbus/1173,1MEANTIMEcross,24,1,ben,-
2869,corpus_airbus/1173,1MEANTIMEcross,24,2,het,-
2870,corpus_airbus/1173,1MEANTIMEcross,24,3,met,-
2871,corpus_airbus/1173,1MEANTIMEcross,24,4,je,-
2872,corpus_airbus/1173,1MEANTIMEcross,24,5,eens,-
2873,corpus_airbus/1173,1MEANTIMEcross,24,6,.,-
2874,corpus_airbus/1173,1MEANTIMEcross,25,0,Ik,-
2875,corpus_airbus/1173,1MEANTIMEcross,25,1,hoopte,-
2876,corpus_airbus/1173,1MEANTIMEcross,25,2,dat,-
2877,corpus_airbus/1173,1MEANTIMEcross,25,3,je,-
2878,corpus_airbus/1173,1MEANTIMEcross,25,4,zou,-
2879,corpus_airbus/1173,1MEANTIMEcross,25,5,blijven,-
2880,corpus_airbus/1173,1MEANTIMEcross,25,6,en,-
2881,corpus_airbus/1173,1MEANTIMEcross,25,7,hem,-
2882,corpus_airbus/1173,1MEANTIMEcross,25,8,de,-
2883,corpus_airbus/1173,1MEANTIMEcross,25,9,komende,-
2884,corpus_airbus/1173,1MEANTIMEcross,25,10,jaren,-
2885,corpus_airbus/1173,1MEANTIMEcross,25,11,langzaam,-
2886,corpus_airbus/1173,1MEANTIMEcross,25,12,zou,-
2887,corpus_airbus/1173,1MEANTIMEcross,25,13,kwellen,-
2888,corpus_airbus/1173,1MEANTIMEcross,25,14,totdat,-
2889,corpus_airbus/1173,1MEANTIMEcross,25,15,EADS,(ORG37154720003835631)
2890,corpus_airbus/1173,1MEANTIMEcross,25,16,zich,-
2891,corpus_airbus/1173,1MEANTIMEcross,25,17,van,-
2892,corpus_airbus/1173,1MEANTIMEcross,25,18,hem,-
2893,corpus_airbus/1173,1MEANTIMEcross,25,19,zou,-
2894,corpus_airbus/1173,1MEANTIMEcross,25,20,ontdoen,-
2895,corpus_airbus/1173,1MEANTIMEcross,25,21,!,-
2896,corpus_airbus/1173,1MEANTIMEcross,26,0,Jim,-
2897,corpus_airbus/1173,1MEANTIMEcross,26,1,.,-
2898,corpus_airbus/1173,1MEANTIMEcross,26,2,',-
2899,corpus_airbus/1173,1MEANTIMEcross,26,3,',-
2900,corpus_airbus/1173,1MEANTIMEcross,27,0,Een,-
2901,corpus_airbus/1173,1MEANTIMEcross,27,1,e-mail,-
2902,corpus_airbus/1173,1MEANTIMEcross,27,2,van,-
2903,corpus_airbus/1173,1MEANTIMEcross,27,3,Burkhardt,-
2904,corpus_airbus/1173,1MEANTIMEcross,27,4,&,-
2905,corpus_airbus/1173,1MEANTIMEcross,27,5,Associates,-
2906,corpus_airbus/1173,1MEANTIMEcross,27,6,aan,-
2907,corpus_airbus/1173,1MEANTIMEcross,27,7,James,-
2908,corpus_airbus/1173,1MEANTIMEcross,27,8,Roche,-
2909,corpus_airbus/1173,1MEANTIMEcross,27,9,raadt,-
2910,corpus_airbus/1173,1MEANTIMEcross,27,10,de,-
2911,corpus_airbus/1173,1MEANTIMEcross,27,11,secretaris,-
2912,corpus_airbus/1173,1MEANTIMEcross,27,12,aan,-
2913,corpus_airbus/1173,1MEANTIMEcross,27,13,belastingcijfers,-
2914,corpus_airbus/1173,1MEANTIMEcross,27,14,vrij,-
2915,corpus_airbus/1173,1MEANTIMEcross,27,15,te,-
2916,corpus_airbus/1173,1MEANTIMEcross,27,16,geven,-
2917,corpus_airbus/1173,1MEANTIMEcross,27,17,die,-
2918,corpus_airbus/1173,1MEANTIMEcross,27,18,Boeing,(ORG37154719725500990)
2919,corpus_airbus/1173,1MEANTIMEcross,27,19,beoordelen,-
2920,corpus_airbus/1173,1MEANTIMEcross,27,20,",",-
2921,corpus_airbus/1173,1MEANTIMEcross,27,21,schijnbaar,-
2922,corpus_airbus/1173,1MEANTIMEcross,27,22,ongeacht,-
2923,corpus_airbus/1173,1MEANTIMEcross,27,23,de,-
2924,corpus_airbus/1173,1MEANTIMEcross,27,24,feiten,-
2925,corpus_airbus/1173,1MEANTIMEcross,27,25,:,-
2926,corpus_airbus/1173,1MEANTIMEcross,27,26,',-
2927,corpus_airbus/1173,1MEANTIMEcross,27,27,',-
2928,corpus_airbus/1173,1MEANTIMEcross,27,28,Ik,-
2929,corpus_airbus/1173,1MEANTIMEcross,27,29,zou,-
2930,corpus_airbus/1173,1MEANTIMEcross,27,30,een,-
2931,corpus_airbus/1173,1MEANTIMEcross,27,31,memo,-
2932,corpus_airbus/1173,1MEANTIMEcross,27,32,van,-
2933,corpus_airbus/1173,1MEANTIMEcross,27,33,1,-
2934,corpus_airbus/1173,1MEANTIMEcross,27,34,pagina,-
2935,corpus_airbus/1173,1MEANTIMEcross,27,35,distribueren,-
2936,corpus_airbus/1173,1MEANTIMEcross,27,36,dat,-
2937,corpus_airbus/1173,1MEANTIMEcross,27,37,de,-
2938,corpus_airbus/1173,1MEANTIMEcross,27,38,kosten,-
2939,corpus_airbus/1173,1MEANTIMEcross,27,39,per,-
2940,corpus_airbus/1173,1MEANTIMEcross,27,40,vliegtuig,-
2941,corpus_airbus/1173,1MEANTIMEcross,27,41,van,-
2942,corpus_airbus/1173,1MEANTIMEcross,27,42,de,-
2943,corpus_airbus/1173,1MEANTIMEcross,27,43,lease,-
2944,corpus_airbus/1173,1MEANTIMEcross,27,44,niet,-
2945,corpus_airbus/1173,1MEANTIMEcross,27,45,hoger,-
2946,corpus_airbus/1173,1MEANTIMEcross,27,46,zullen,-
2947,corpus_airbus/1173,1MEANTIMEcross,27,47,zijn,-
2948,corpus_airbus/1173,1MEANTIMEcross,27,48,dan,-
2949,corpus_airbus/1173,1MEANTIMEcross,27,49,x,-
2950,corpus_airbus/1173,1MEANTIMEcross,27,50,en,-
2951,corpus_airbus/1173,1MEANTIMEcross,27,51,x,-
2952,corpus_airbus/1173,1MEANTIMEcross,27,52,dan,-
2953,corpus_airbus/1173,1MEANTIMEcross,27,53,lager,-
2954,corpus_airbus/1173,1MEANTIMEcross,27,54,stellen,-
2955,corpus_airbus/1173,1MEANTIMEcross,27,55,dan,-
2956,corpus_airbus/1173,1MEANTIMEcross,27,56,de,-
2957,corpus_airbus/1173,1MEANTIMEcross,27,57,laatste,-
2958,corpus_airbus/1173,1MEANTIMEcross,27,58,lease,-
2959,corpus_airbus/1173,1MEANTIMEcross,27,59,van,-
2960,corpus_airbus/1173,1MEANTIMEcross,27,60,Boeing,(ORG37154719725500990)
2961,corpus_airbus/1173,1MEANTIMEcross,27,61,voor,-
2962,corpus_airbus/1173,1MEANTIMEcross,27,62,een,-
2963,corpus_airbus/1173,1MEANTIMEcross,27,63,commerciële,-
2964,corpus_airbus/1173,1MEANTIMEcross,27,64,organisatie,-
2965,corpus_airbus/1173,1MEANTIMEcross,27,65,--,-
2966,corpus_airbus/1173,1MEANTIMEcross,27,66,of,-
2967,corpus_airbus/1173,1MEANTIMEcross,27,67,dat,-
2968,corpus_airbus/1173,1MEANTIMEcross,27,68,x,-
2969,corpus_airbus/1173,1MEANTIMEcross,27,69,y,-
2970,corpus_airbus/1173,1MEANTIMEcross,27,70,dollar,-
2971,corpus_airbus/1173,1MEANTIMEcross,27,71,minder,-
2972,corpus_airbus/1173,1MEANTIMEcross,27,72,is,-
2973,corpus_airbus/1173,1MEANTIMEcross,27,73,dan,-
2974,corpus_airbus/1173,1MEANTIMEcross,27,74,de,-
2975,corpus_airbus/1173,1MEANTIMEcross,27,75,kosten,-
2976,corpus_airbus/1173,1MEANTIMEcross,27,76,van,-
2977,corpus_airbus/1173,1MEANTIMEcross,27,77,een,-
2978,corpus_airbus/1173,1MEANTIMEcross,27,78,nieuwe,-
2979,corpus_airbus/1173,1MEANTIMEcross,27,79,tanker,-
2980,corpus_airbus/1173,1MEANTIMEcross,27,80,.,-
2981,corpus_airbus/1173,1MEANTIMEcross,27,81,',-
2982,corpus_airbus/1173,1MEANTIMEcross,27,82,',-
2983,corpus_airbus/1173,1MEANTIMEcross,28,0,Een,-
2984,corpus_airbus/1173,1MEANTIMEcross,28,1,andere,-
2985,corpus_airbus/1173,1MEANTIMEcross,28,2,e-mail,-
2986,corpus_airbus/1173,1MEANTIMEcross,28,3,van,-
2987,corpus_airbus/1173,1MEANTIMEcross,28,4,Roche,-
2988,corpus_airbus/1173,1MEANTIMEcross,28,5,over,-
2989,corpus_airbus/1173,1MEANTIMEcross,28,6,Boeing,(ORG37154719725500990)
2990,corpus_airbus/1173,1MEANTIMEcross,28,7,aan,-
2991,corpus_airbus/1173,1MEANTIMEcross,28,8,Marvin,-
2992,corpus_airbus/1173,1MEANTIMEcross,28,9,Sambur,-
2993,corpus_airbus/1173,1MEANTIMEcross,28,10,",",-
2994,corpus_airbus/1173,1MEANTIMEcross,28,11,assistent-secretaris,-
2995,corpus_airbus/1173,1MEANTIMEcross,28,12,voor,-
2996,corpus_airbus/1173,1MEANTIMEcross,28,13,inkoop,-
2997,corpus_airbus/1173,1MEANTIMEcross,28,14,bij,-
2998,corpus_airbus/1173,1MEANTIMEcross,28,15,de,ORG37154720392556611)
2999,corpus_airbus/1173,1MEANTIMEcross,28,16,luchtmacht,(ORG37154720392556611
3000,corpus_airbus/1173,1MEANTIMEcross,28,17,",",-
3001,corpus_airbus/1173,1MEANTIMEcross,28,18,staat,-
3002,corpus_airbus/1173,1MEANTIMEcross,28,19,in,-
3003,corpus_airbus/1173,1MEANTIMEcross,28,20,schril,-
3004,corpus_airbus/1173,1MEANTIMEcross,28,21,contrast,-
3005,corpus_airbus/1173,1MEANTIMEcross,28,22,met,-
3006,corpus_airbus/1173,1MEANTIMEcross,28,23,zijn,-
3007,corpus_airbus/1173,1MEANTIMEcross,28,24,kritiek,(SPE39589273717971654)
3008,corpus_airbus/1173,1MEANTIMEcross,28,25,aan,-
3009,corpus_airbus/1173,1MEANTIMEcross,28,26,het,-
3010,corpus_airbus/1173,1MEANTIMEcross,28,27,adres,-
3011,corpus_airbus/1173,1MEANTIMEcross,28,28,van,-
3012,corpus_airbus/1173,1MEANTIMEcross,28,29,Airbus,(ORG37154719430036883)
3013,corpus_airbus/1173,1MEANTIMEcross,28,30,:,-
3014,corpus_airbus/1173,1MEANTIMEcross,28,31,``Ik,-
3015,corpus_airbus/1173,1MEANTIMEcross,28,32,hou,-
3016,corpus_airbus/1173,1MEANTIMEcross,28,33,van,-
3017,corpus_airbus/1173,1MEANTIMEcross,28,34,je,(ORG37154719725500990)
3018,corpus_airbus/1173,1MEANTIMEcross,28,35,",",-
3019,corpus_airbus/1173,1MEANTIMEcross,28,36,kerel,(ORG37154719725500990)
3020,corpus_airbus/1173,1MEANTIMEcross,28,37,.,-
3021,corpus_airbus/1173,1MEANTIMEcross,29,0,Geef,-
3022,corpus_airbus/1173,1MEANTIMEcross,29,1,het,-
3023,corpus_airbus/1173,1MEANTIMEcross,29,2,aan,-
3024,corpus_airbus/1173,1MEANTIMEcross,29,3,de,(ORG37154719725500990
3025,corpus_airbus/1173,1MEANTIMEcross,29,4,blauwogige,ORG37154719725500990)
3026,corpus_airbus/1173,1MEANTIMEcross,29,5,Arabieren,-
3027,corpus_airbus/1173,1MEANTIMEcross,29,6,in,-
3028,corpus_airbus/1173,1MEANTIMEcross,29,7,het,-
3029,corpus_airbus/1173,1MEANTIMEcross,29,8,Noorden,-
3030,corpus_airbus/1173,1MEANTIMEcross,29,9,(,-
3031,corpus_airbus/1173,1MEANTIMEcross,29,10,de,-
3032,corpus_airbus/1173,1MEANTIMEcross,29,11,uitdrukking,-
3033,corpus_airbus/1173,1MEANTIMEcross,29,12,die,-
3034,corpus_airbus/1173,1MEANTIMEcross,29,13,we,(ORG37154720392556611)
3035,corpus_airbus/1173,1MEANTIMEcross,29,14,gebruikten,(OTH39647117302892058)
3036,corpus_airbus/1173,1MEANTIMEcross,29,15,voor,-
3037,corpus_airbus/1173,1MEANTIMEcross,29,16,Boeing,(ORG37154719725500990)
3038,corpus_airbus/1173,1MEANTIMEcross,29,17,),-
3039,corpus_airbus/1173,1MEANTIMEcross,29,18,.,-
3040,corpus_airbus/1173,1MEANTIMEcross,29,19,',-
3041,corpus_airbus/1173,1MEANTIMEcross,29,20,',-
3042,corpus_airbus/1173,1MEANTIMEcross,30,0,GovExec.com,-
3043,corpus_airbus/1173,1MEANTIMEcross,30,1,citeert,-
3044,corpus_airbus/1173,1MEANTIMEcross,30,2,een,-
3045,corpus_airbus/1173,1MEANTIMEcross,30,3,``senaatsassistent,-
3046,corpus_airbus/1173,1MEANTIMEcross,30,4,',-
3047,corpus_airbus/1173,1MEANTIMEcross,30,5,',-
3048,corpus_airbus/1173,1MEANTIMEcross,30,6,als,-
3049,corpus_airbus/1173,1MEANTIMEcross,30,7,volgt,-
3050,corpus_airbus/1173,1MEANTIMEcross,30,8,:,-
3051,corpus_airbus/1173,1MEANTIMEcross,30,9,``De,-
3052,corpus_airbus/1173,1MEANTIMEcross,30,10,taal,-
3053,corpus_airbus/1173,1MEANTIMEcross,30,11,van,-
3054,corpus_airbus/1173,1MEANTIMEcross,30,12,het,-
3055,corpus_airbus/1173,1MEANTIMEcross,30,13,huis,-
3056,corpus_airbus/1173,1MEANTIMEcross,30,14,in,-
3057,corpus_airbus/1173,1MEANTIMEcross,30,15,de,-
3058,corpus_airbus/1173,1MEANTIMEcross,30,16,spending,-
3059,corpus_airbus/1173,1MEANTIMEcross,30,17,bill,-
3060,corpus_airbus/1173,1MEANTIMEcross,30,18,],-
3061,corpus_airbus/1173,1MEANTIMEcross,30,19,negeert,-
3062,corpus_airbus/1173,1MEANTIMEcross,30,20,een,-
3063,corpus_airbus/1173,1MEANTIMEcross,30,21,analyse,-
3064,corpus_airbus/1173,1MEANTIMEcross,30,22,van,-
3065,corpus_airbus/1173,1MEANTIMEcross,30,23,alternatieven,-
3066,corpus_airbus/1173,1MEANTIMEcross,30,24,",",-
3067,corpus_airbus/1173,1MEANTIMEcross,30,25,alhoewel,-
3068,corpus_airbus/1173,1MEANTIMEcross,30,26,hier,-
3069,corpus_airbus/1173,1MEANTIMEcross,30,27,vorig,-
3070,corpus_airbus/1173,1MEANTIMEcross,30,28,jaar,-
3071,corpus_airbus/1173,1MEANTIMEcross,30,29,in,-
3072,corpus_airbus/1173,1MEANTIMEcross,30,30,de,-
3073,corpus_airbus/1173,1MEANTIMEcross,30,31,autorisatie,-
3074,corpus_airbus/1173,1MEANTIMEcross,30,32,en,-
3075,corpus_airbus/1173,1MEANTIMEcross,30,33,door,-
3076,corpus_airbus/1173,1MEANTIMEcross,30,34,Michael,-
3077,corpus_airbus/1173,1MEANTIMEcross,30,35,Wynne,-
3078,corpus_airbus/1173,1MEANTIMEcross,30,36,",",-
3079,corpus_airbus/1173,1MEANTIMEcross,30,37,directeur,-
3080,corpus_airbus/1173,1MEANTIMEcross,30,38,inkoop,-
3081,corpus_airbus/1173,1MEANTIMEcross,30,39,van,-
3082,corpus_airbus/1173,1MEANTIMEcross,30,40,het,-
3083,corpus_airbus/1173,1MEANTIMEcross,30,41,Pentagon,-
3084,corpus_airbus/1173,1MEANTIMEcross,30,42,",",-
3085,corpus_airbus/1173,1MEANTIMEcross,30,43,en,-
3086,corpus_airbus/1173,1MEANTIMEcross,30,44,de,-
3087,corpus_airbus/1173,1MEANTIMEcross,30,45,DSB,-
3088,corpus_airbus/1173,1MEANTIMEcross,30,46,om,-
3089,corpus_airbus/1173,1MEANTIMEcross,30,47,werd,-
3090,corpus_airbus/1173,1MEANTIMEcross,30,48,gevraagd,-
3091,corpus_airbus/1173,1MEANTIMEcross,30,49,.,-
3092,corpus_airbus/1173,1MEANTIMEcross,31,0,Het,-
3093,corpus_airbus/1173,1MEANTIMEcross,31,1,sluit,-
3094,corpus_airbus/1173,1MEANTIMEcross,31,2,een,-
3095,corpus_airbus/1173,1MEANTIMEcross,31,3,dergelijke,-
3096,corpus_airbus/1173,1MEANTIMEcross,31,4,analyse,-
3097,corpus_airbus/1173,1MEANTIMEcross,31,5,uit,-
3098,corpus_airbus/1173,1MEANTIMEcross,31,6,en,-
3099,corpus_airbus/1173,1MEANTIMEcross,31,7,bepaalt,-
3100,corpus_airbus/1173,1MEANTIMEcross,31,8,op,-
3101,corpus_airbus/1173,1MEANTIMEcross,31,9,voorhand,-
3102,corpus_airbus/1173,1MEANTIMEcross,31,10,de,-
3103,corpus_airbus/1173,1MEANTIMEcross,31,11,uitkomst,-
3104,corpus_airbus/1173,1MEANTIMEcross,31,12,ten,-
3105,corpus_airbus/1173,1MEANTIMEcross,31,13,gunste,-
3106,corpus_airbus/1173,1MEANTIMEcross,31,14,van,-
3107,corpus_airbus/1173,1MEANTIMEcross,31,15,de,-
3108,corpus_airbus/1173,1MEANTIMEcross,31,16,Boeing,-
3109,corpus_airbus/1173,1MEANTIMEcross,31,17,767,-
3110,corpus_airbus/1173,1MEANTIMEcross,31,18,voordat,-
3111,corpus_airbus/1173,1MEANTIMEcross,31,19,het,-
3112,corpus_airbus/1173,1MEANTIMEcross,31,20,onderzoek,-
3113,corpus_airbus/1173,1MEANTIMEcross,31,21,zelfs,-
3114,corpus_airbus/1173,1MEANTIMEcross,31,22,maar,-
3115,corpus_airbus/1173,1MEANTIMEcross,31,23,is,-
3116,corpus_airbus/1173,1MEANTIMEcross,31,24,gestart,-
3117,corpus_airbus/1173,1MEANTIMEcross,31,25,.,-
3118,corpus_airbus/1173,1MEANTIMEcross,31,26,',-
3119,corpus_airbus/1173,1MEANTIMEcross,31,27,',-
3120,corpus_airbus/1173,1MEANTIMEcross,32,0,Activistenorganisatie,-
3121,corpus_airbus/1173,1MEANTIMEcross,32,1,Project,-
