,topic/subtopic_name,sent_id,token_id,token,reference
4251,corpus_airbus/25501,2,17,Australia,(cross_intra_LOC27744527297646588)
4252,corpus_airbus/25501,2,18,has,-
4253,corpus_airbus/25501,2,19,been,-
4254,corpus_airbus/25501,2,20,delayed,-
4255,corpus_airbus/25501,2,21,",",-
4256,corpus_airbus/25501,2,22,leading,-
4257,corpus_airbus/25501,2,23,to,-
4258,corpus_airbus/25501,2,24,a,-
4259,corpus_airbus/25501,2,25,rearrangement,-
4260,corpus_airbus/25501,2,26,of,-
4261,corpus_airbus/25501,2,27,its,(cross_intra_PRO37154719590532628)| (cross_intra_PRO39479945067866584
4262,corpus_airbus/25501,2,28,public,-
4263,corpus_airbus/25501,2,29,appearances,cross_intra_PRO39479945067866584)
4264,corpus_airbus/25501,2,30,.,-
4265,corpus_airbus/25501,3,0,Citing,-
4266,corpus_airbus/25501,3,1,``,-
4267,corpus_airbus/25501,3,2,a,-
4268,corpus_airbus/25501,3,3,precautionary,-
4269,corpus_airbus/25501,3,4,measure,-
4270,corpus_airbus/25501,3,5,'',-
4271,corpus_airbus/25501,3,6,",",-
4272,corpus_airbus/25501,3,7,Airbus,(cross_intra_ORG37154719430036883)
4273,corpus_airbus/25501,3,8,announced,-
4274,corpus_airbus/25501,3,9,that,-
4275,corpus_airbus/25501,3,10,two,(cross_intra_PRO39479921806360232
4276,corpus_airbus/25501,3,11,of,-
4277,corpus_airbus/25501,3,12,the,-
4278,corpus_airbus/25501,3,13,Rolls-Royce,-
4279,corpus_airbus/25501,3,14,Trent,-
4280,corpus_airbus/25501,3,15,900,-
4281,corpus_airbus/25501,3,16,engines,-
4282,corpus_airbus/25501,3,17,on,-
4283,corpus_airbus/25501,3,18,the,(cross_intra_PRO37154719590532628
4284,corpus_airbus/25501,3,19,prototype,-
4285,corpus_airbus/25501,3,20,airliner,cross_intra_PRO37154719590532628)| cross_intra_PRO39479921806360232)
4286,corpus_airbus/25501,3,21,would,-
4287,corpus_airbus/25501,3,22,be,-
4288,corpus_airbus/25501,3,23,replaced,-
4289,corpus_airbus/25501,3,24,before,-
4290,corpus_airbus/25501,3,25,the,-
4291,corpus_airbus/25501,3,26,tour,-
4292,corpus_airbus/25501,3,27,commenced,-
4293,corpus_airbus/25501,3,28,.,-
4294,corpus_airbus/25501,4,0,Singapore,(cross_intra_LOC27573365163308465)
4295,corpus_airbus/25501,4,1,will,-
4296,corpus_airbus/25501,4,2,remain,-
4297,corpus_airbus/25501,4,3,the,(cross_intra_PRO37154719590532628
4298,corpus_airbus/25501,4,4,airliner,cross_intra_PRO37154719590532628)
4299,corpus_airbus/25501,4,5,'s,-
4300,corpus_airbus/25501,4,6,first,-
4301,corpus_airbus/25501,4,7,stop,-
4302,corpus_airbus/25501,4,8,",",-
4303,corpus_airbus/25501,4,9,where,(cross_intra_LOC27573365163308465)
4304,corpus_airbus/25501,4,10,Singapore,(cross_intra_ORG37154720265874633
4305,corpus_airbus/25501,4,11,Airlines,cross_intra_ORG37154720265874633)
4306,corpus_airbus/25501,4,12,will,-
4307,corpus_airbus/25501,4,13,display,-
4308,corpus_airbus/25501,4,14,the,(cross_intra_PRO37154719590532628| (cross_intra_PRO37154719590532628
4309,corpus_airbus/25501,4,15,aircraft,cross_intra_PRO37154719590532628)
4310,corpus_airbus/25501,4,16,they,(cross_intra_ORG37154720265874633)
4311,corpus_airbus/25501,4,17,intend,-
4312,corpus_airbus/25501,4,18,to,-
4313,corpus_airbus/25501,4,19,launch,-
4314,corpus_airbus/25501,4,20,into,-
4315,corpus_airbus/25501,4,21,passenger-carrying,-
4316,corpus_airbus/25501,4,22,service,-
4317,corpus_airbus/25501,4,23,in,-
4318,corpus_airbus/25501,4,24,November,-
4319,corpus_airbus/25501,4,25,2006,cross_intra_PRO37154719590532628)
4320,corpus_airbus/25501,4,26,.,-
4321,corpus_airbus/25501,5,0,It,-
4322,corpus_airbus/25501,5,1,is,-
4323,corpus_airbus/25501,5,2,expected,-
4324,corpus_airbus/25501,5,3,that,-
4325,corpus_airbus/25501,5,4,the,(cross_intra_PRO37154719590532628
4326,corpus_airbus/25501,5,5,Airbus,-
4327,corpus_airbus/25501,5,6,380,cross_intra_PRO37154719590532628)
4328,corpus_airbus/25501,5,7,will,-
4329,corpus_airbus/25501,5,8,wear,-
4330,corpus_airbus/25501,5,9,the,-
4331,corpus_airbus/25501,5,10,livery,-
4332,corpus_airbus/25501,5,11,of,-
4333,corpus_airbus/25501,5,12,Singapore,(cross_intra_ORG37154720265874633
4334,corpus_airbus/25501,5,13,Airlines,cross_intra_ORG37154720265874633)
4335,corpus_airbus/25501,5,14,when,-
4336,corpus_airbus/25501,5,15,it,(cross_intra_PRO37154719590532628)
4337,corpus_airbus/25501,5,16,arrives,-
4338,corpus_airbus/25501,5,17,on,-
4339,corpus_airbus/25501,5,18,November,-
4340,corpus_airbus/25501,5,19,11,-
4341,corpus_airbus/25501,5,20,",",-
4342,corpus_airbus/25501,5,21,three,-
4343,corpus_airbus/25501,5,22,days,-
4344,corpus_airbus/25501,5,23,later,-
4345,corpus_airbus/25501,5,24,than,-
4346,corpus_airbus/25501,5,25,originally,-
4347,corpus_airbus/25501,5,26,planned,-
4348,corpus_airbus/25501,5,27,.,-
4349,corpus_airbus/25501,6,0,The,(cross_PRO37154719590532628
4350,corpus_airbus/25501,6,1,massive,-
4351,corpus_airbus/25501,6,2,airliner,cross_PRO37154719590532628)
4352,corpus_airbus/25501,6,3,will,-
4353,corpus_airbus/25501,6,4,then,-
4354,corpus_airbus/25501,6,5,bypass,-
4355,corpus_airbus/25501,6,6,the,-
4356,corpus_airbus/25501,6,7,planned,-
4357,corpus_airbus/25501,6,8,stop,-
4358,corpus_airbus/25501,6,9,in,-
4359,corpus_airbus/25501,6,10,Malaysia,-
4360,corpus_airbus/25501,6,11,",",-
4361,corpus_airbus/25501,6,12,and,-
4362,corpus_airbus/25501,6,13,fly,-
4363,corpus_airbus/25501,6,14,directly,-
4364,corpus_airbus/25501,6,15,to,-
4365,corpus_airbus/25501,6,16,Sydney,-
4366,corpus_airbus/25501,6,17,",",-
4367,corpus_airbus/25501,6,18,then,-
4368,corpus_airbus/25501,6,19,Melbourne,-
4369,corpus_airbus/25501,6,20,and,-
4370,corpus_airbus/25501,6,21,Brisbane,-
4371,corpus_airbus/25501,6,22,as,-
4372,corpus_airbus/25501,6,23,part,-
4373,corpus_airbus/25501,6,24,of,-
4374,corpus_airbus/25501,6,25,the,-
4375,corpus_airbus/25501,6,26,leadup,-
4376,corpus_airbus/25501,6,27,to,-
4377,corpus_airbus/25501,6,28,Qantas,-
4378,corpus_airbus/25501,6,29,',-
4379,corpus_airbus/25501,6,30,85th,-
4380,corpus_airbus/25501,6,31,birthday,-
4381,corpus_airbus/25501,6,32,celebrations,-
4382,corpus_airbus/25501,6,33,on,-
4383,corpus_airbus/25501,6,34,November,-
4384,corpus_airbus/25501,6,35,16,-
4385,corpus_airbus/25501,6,36,.,-
4386,corpus_airbus/25501,7,0,Qantas,-
4387,corpus_airbus/25501,7,1,plans,-
4388,corpus_airbus/25501,7,2,to,-
4389,corpus_airbus/25501,7,3,commence,-
4390,corpus_airbus/25501,7,4,A380,(cross_PRO37154719590532628)
4391,corpus_airbus/25501,7,5,operations,-
4392,corpus_airbus/25501,7,6,starting,-
4393,corpus_airbus/25501,7,7,in,-
4394,corpus_airbus/25501,7,8,April,-
4395,corpus_airbus/25501,7,9,2007,-
4396,corpus_airbus/25501,7,10,.,-
4397,corpus_airbus/25501,8,0,The,-
4398,corpus_airbus/25501,8,1,Malaysia,-
4399,corpus_airbus/25501,8,2,visit,-
4400,corpus_airbus/25501,8,3,will,-
4401,corpus_airbus/25501,8,4,be,-
4402,corpus_airbus/25501,8,5,rescheduled,-
4403,corpus_airbus/25501,8,6,for,-
4404,corpus_airbus/25501,8,7,November,-
4405,corpus_airbus/25501,8,8,17,-
4406,corpus_airbus/25501,8,9,",",-
4407,corpus_airbus/25501,8,10,occurring,-
4408,corpus_airbus/25501,8,11,during,-
4409,corpus_airbus/25501,8,12,the,-
4410,corpus_airbus/25501,8,13,return,-
4411,corpus_airbus/25501,8,14,flight,-
4412,corpus_airbus/25501,8,15,to,-
4413,corpus_airbus/25501,8,16,France,-
4414,corpus_airbus/25501,8,17,.,-
4415,corpus_airbus/25501,9,0,It,-
4416,corpus_airbus/25501,9,1,is,-
4417,corpus_airbus/25501,9,2,unclear,-
4418,corpus_airbus/25501,9,3,whether,-
4419,corpus_airbus/25501,9,4,the,-
4420,corpus_airbus/25501,9,5,originally,-
4421,corpus_airbus/25501,9,6,planned,-
4422,corpus_airbus/25501,9,7,Australian,-
4423,corpus_airbus/25501,9,8,tour,-
4424,corpus_airbus/25501,9,9,dates,-
4425,corpus_airbus/25501,9,10,can,-
4426,corpus_airbus/25501,9,11,be,-
4427,corpus_airbus/25501,9,12,kept,-
4428,corpus_airbus/25501,9,13,",",-
4429,corpus_airbus/25501,9,14,and,-
4430,corpus_airbus/25501,9,15,sources,-
4431,corpus_airbus/25501,9,16,indicate,-
4432,corpus_airbus/25501,9,17,that,-
4433,corpus_airbus/25501,9,18,the,(cross_PRO37154719590532628
4434,corpus_airbus/25501,9,19,airliner,cross_PRO37154719590532628)
4435,corpus_airbus/25501,9,20,'s,-
4436,corpus_airbus/25501,9,21,first,-
4437,corpus_airbus/25501,9,22,stop,-
4438,corpus_airbus/25501,9,23,in,-
4439,corpus_airbus/25501,9,24,Brisbane,-
4440,corpus_airbus/25501,9,25,",",-
4441,corpus_airbus/25501,9,26,on,-
4442,corpus_airbus/25501,9,27,November,-
4443,corpus_airbus/25501,9,28,11,-
4444,corpus_airbus/25501,9,29,",",-
4445,corpus_airbus/25501,9,30,maybe,-
4446,corpus_airbus/25501,9,31,eliminated,-
4447,corpus_airbus/25501,9,32,in,-
4448,corpus_airbus/25501,9,33,favour,-
4449,corpus_airbus/25501,9,34,of,-
4450,corpus_airbus/25501,9,35,a,-
4451,corpus_airbus/25501,9,36,brief,-
4452,corpus_airbus/25501,9,37,appearance,-
4453,corpus_airbus/25501,9,38,on,-
4454,corpus_airbus/25501,9,39,November,-
4455,corpus_airbus/25501,9,40,16,-
4456,corpus_airbus/25501,9,41,.,-
4457,corpus_airbus/276079,0,0,Boeing,(cross_intra_ORG37154719725500990)
4458,corpus_airbus/276079,0,1,rolls,-
4459,corpus_airbus/276079,0,2,out,-
4460,corpus_airbus/276079,0,3,first,(cross_intra_PRO39503507146266799
4461,corpus_airbus/276079,0,4,787,-
4462,corpus_airbus/276079,0,5,Dreamliner,cross_intra_PRO39503507146266799)
4463,corpus_airbus/276079,0,6,to,-
4464,corpus_airbus/276079,0,7,go,-
4465,corpus_airbus/276079,0,8,into,-
4466,corpus_airbus/276079,0,9,service,-
4467,corpus_airbus/276079,1,0,August,-
4468,corpus_airbus/276079,1,1,08,-
4469,corpus_airbus/276079,1,2,",",-
4470,corpus_airbus/276079,1,3,2011,-
4471,corpus_airbus/276079,2,0,Three,-
4472,corpus_airbus/276079,2,1,years,-
4473,corpus_airbus/276079,2,2,after,-
4474,corpus_airbus/276079,2,3,it,-
4475,corpus_airbus/276079,2,4,was,-
4476,corpus_airbus/276079,2,5,first,-
4477,corpus_airbus/276079,2,6,due,-
4478,corpus_airbus/276079,2,7,for,-
4479,corpus_airbus/276079,2,8,delivery,-
4480,corpus_airbus/276079,2,9,",",-
4481,corpus_airbus/276079,2,10,Boeing,(cross_intra_ORG37154719725500990)
4482,corpus_airbus/276079,2,11,has,-
4483,corpus_airbus/276079,2,12,rolled,-
4484,corpus_airbus/276079,2,13,out,-
4485,corpus_airbus/276079,2,14,the,-
4486,corpus_airbus/276079,2,15,first,-
4487,corpus_airbus/276079,2,16,that,-
4488,corpus_airbus/276079,2,17,is,-
4489,corpus_airbus/276079,2,18,to,-
4490,corpus_airbus/276079,2,19,be,-
4491,corpus_airbus/276079,2,20,delivered,-
4492,corpus_airbus/276079,2,21,to,-
4493,corpus_airbus/276079,2,22,a,-
4494,corpus_airbus/276079,2,23,customer,-
4495,corpus_airbus/276079,2,24,.,-
4496,corpus_airbus/276079,3,0,Japan,-
4497,corpus_airbus/276079,3,1,'s,-
4498,corpus_airbus/276079,3,2,(,-
4499,corpus_airbus/276079,3,3,ANA,-
4500,corpus_airbus/276079,3,4,),-
4501,corpus_airbus/276079,3,5,were,-
4502,corpus_airbus/276079,3,6,to,-
4503,corpus_airbus/276079,3,7,take,-
4504,corpus_airbus/276079,3,8,delivery,-
4505,corpus_airbus/276079,3,9,in,-
4506,corpus_airbus/276079,3,10,May,-
4507,corpus_airbus/276079,3,11,2008,-
4508,corpus_airbus/276079,3,12,",",-
4509,corpus_airbus/276079,3,13,but,-
4510,corpus_airbus/276079,3,14,will,-
4511,corpus_airbus/276079,3,15,now,-
4512,corpus_airbus/276079,3,16,receive,-
4513,corpus_airbus/276079,3,17,the,-
4514,corpus_airbus/276079,3,18,aircraft,-
4515,corpus_airbus/276079,3,19,next,-
4516,corpus_airbus/276079,3,20,month,-
4517,corpus_airbus/276079,3,21,.,-
4518,corpus_airbus/276079,4,0,The,-
4519,corpus_airbus/276079,4,1,plane,-
4520,corpus_airbus/276079,4,2,promises,-
4521,corpus_airbus/276079,4,3,increased,-
4522,corpus_airbus/276079,4,4,fuel,-
4523,corpus_airbus/276079,4,5,efficiency,-
4524,corpus_airbus/276079,4,6,as,-
4525,corpus_airbus/276079,4,7,it,-
4526,corpus_airbus/276079,4,8,is,-
4527,corpus_airbus/276079,4,9,the,(cross_intra_PRO39503507146266799
4528,corpus_airbus/276079,4,10,first,-
4529,corpus_airbus/276079,4,11,model,cross_intra_PRO39503507146266799)
4530,corpus_airbus/276079,4,12,to,-
4531,corpus_airbus/276079,4,13,be,-
4532,corpus_airbus/276079,4,14,built,-
4533,corpus_airbus/276079,4,15,out,-
4534,corpus_airbus/276079,4,16,of,-
4535,corpus_airbus/276079,4,17,plastic,-
4536,corpus_airbus/276079,4,18,and,-
4537,corpus_airbus/276079,4,19,carbon,-
4538,corpus_airbus/276079,4,20,composites,-
4539,corpus_airbus/276079,4,21,",",-
4540,corpus_airbus/276079,4,22,more,-
4541,corpus_airbus/276079,4,23,lightweight,-
4542,corpus_airbus/276079,4,24,than,-
4543,corpus_airbus/276079,4,25,conventional,(cross_intra_PRO39503395429532798
4544,corpus_airbus/276079,4,26,materials,cross_intra_PRO39503395429532798)
4545,corpus_airbus/276079,4,27,.,-
4546,corpus_airbus/276079,5,0,Boeing,(cross_intra_ORG37154719725500990)
4547,corpus_airbus/276079,5,1,says,-
4548,corpus_airbus/276079,5,2,they,(cross_intra_ORG37154719725500990)
4549,corpus_airbus/276079,5,3,have,-
4550,corpus_airbus/276079,5,4,800,-
4551,corpus_airbus/276079,5,5,orders,-
4552,corpus_airbus/276079,5,6,at,-
4553,corpus_airbus/276079,5,7,200,-
4554,corpus_airbus/276079,5,8,million,-
4555,corpus_airbus/276079,5,9,per,-
4556,corpus_airbus/276079,5,10,aircraft,-
4557,corpus_airbus/276079,5,11,.,-
4558,corpus_airbus/276079,6,0,Launch,-
4559,corpus_airbus/276079,6,1,customer,-
4560,corpus_airbus/276079,6,2,ANA,-
4561,corpus_airbus/276079,6,3,have,-
4562,corpus_airbus/276079,6,4,ordered,-
4563,corpus_airbus/276079,6,5,55,-
4564,corpus_airbus/276079,6,6,.,-
4565,corpus_airbus/276079,7,0,Delayed,-
4566,corpus_airbus/276079,7,1,by,-
4567,corpus_airbus/276079,7,2,Boeing,(cross_ORG37154719725500990)
4568,corpus_airbus/276079,7,3,'s,-
4569,corpus_airbus/276079,7,4,outsourcing,-
4570,corpus_airbus/276079,7,5,system,-
4571,corpus_airbus/276079,7,6,to,-
4572,corpus_airbus/276079,7,7,a,-
4573,corpus_airbus/276079,7,8,variety,-
4574,corpus_airbus/276079,7,9,of,-
4575,corpus_airbus/276079,7,10,subcontractors,-
4576,corpus_airbus/276079,7,11,",",-
4577,corpus_airbus/276079,7,12,two,-
4578,corpus_airbus/276079,7,13,models,-
4579,corpus_airbus/276079,7,14,have,-
4580,corpus_airbus/276079,7,15,been,-
4581,corpus_airbus/276079,7,16,developed,-
4582,corpus_airbus/276079,7,17,.,-
4583,corpus_airbus/276079,8,0,The,-
4584,corpus_airbus/276079,8,1,787-8,-
4585,corpus_airbus/276079,8,2,holds,-
4586,corpus_airbus/276079,8,3,between,-
4587,corpus_airbus/276079,8,4,210,-
4588,corpus_airbus/276079,8,5,and,-
4589,corpus_airbus/276079,8,6,250,-
4590,corpus_airbus/276079,8,7,passengers,-
4591,corpus_airbus/276079,8,8,;,-
4592,corpus_airbus/276079,8,9,the,-
4593,corpus_airbus/276079,8,10,787-9,-
4594,corpus_airbus/276079,8,11,holds,-
4595,corpus_airbus/276079,8,12,250,-
4596,corpus_airbus/276079,8,13,to,-
4597,corpus_airbus/276079,8,14,290,-
4598,corpus_airbus/276079,8,15,.,-
4599,corpus_airbus/276079,9,0,Airlines,-
4600,corpus_airbus/276079,9,1,choose,-
4601,corpus_airbus/276079,9,2,the,-
4602,corpus_airbus/276079,9,3,seating,-
4603,corpus_airbus/276079,9,4,layout,-
4604,corpus_airbus/276079,9,5,they,-
4605,corpus_airbus/276079,9,6,want,-
4606,corpus_airbus/276079,9,7,.,-
4607,corpus_airbus/276079,10,0,After,-
4608,corpus_airbus/276079,10,1,the,-
4609,corpus_airbus/276079,10,2,787,-
4610,corpus_airbus/276079,10,3,",",-
4611,corpus_airbus/276079,10,4,already,-
4612,corpus_airbus/276079,10,5,bearing,-
4613,corpus_airbus/276079,10,6,ANA,-
4614,corpus_airbus/276079,10,7,'s,-
4615,corpus_airbus/276079,10,8,livery,-
4616,corpus_airbus/276079,10,9,",",-
4617,corpus_airbus/276079,10,10,arrives,-
4618,corpus_airbus/276079,10,11,in,-
4619,corpus_airbus/276079,10,12,Tokyo,-
4620,corpus_airbus/276079,10,13,next,-
4621,corpus_airbus/276079,10,14,month,-
4622,corpus_airbus/276079,10,15,",",-
4623,corpus_airbus/276079,10,16,the,-
4624,corpus_airbus/276079,10,17,airline,-
4625,corpus_airbus/276079,10,18,will,-
4626,corpus_airbus/276079,10,19,use,-
4627,corpus_airbus/276079,10,20,its,-
4628,corpus_airbus/276079,10,21,first,-
4629,corpus_airbus/276079,10,22,commercial,-
4630,corpus_airbus/276079,10,23,flight,-
4631,corpus_airbus/276079,10,24,for,-
4632,corpus_airbus/276079,10,25,a,-
4633,corpus_airbus/276079,10,26,special,-
4634,corpus_airbus/276079,10,27,charter,-
4635,corpus_airbus/276079,10,28,from,-
4636,corpus_airbus/276079,10,29,Tokyo,-
4637,corpus_airbus/276079,10,30,to,-
4638,corpus_airbus/276079,10,31,Hong,-
4639,corpus_airbus/276079,10,32,Kong,-
4640,corpus_airbus/276079,10,33,.,-
4641,corpus_airbus/276079,11,0,``,-
4642,corpus_airbus/276079,11,1,We,-
4643,corpus_airbus/276079,11,2,plan,-
4644,corpus_airbus/276079,11,3,to,-
4645,corpus_airbus/276079,11,4,use,-
4646,corpus_airbus/276079,11,5,the,-
4647,corpus_airbus/276079,11,6,787,-
4648,corpus_airbus/276079,11,7,to,-
4649,corpus_airbus/276079,11,8,expand,-
4650,corpus_airbus/276079,11,9,our,-
4651,corpus_airbus/276079,11,10,business,-
4652,corpus_airbus/276079,11,11,",",-
4653,corpus_airbus/276079,11,12,particularly,-
4654,corpus_airbus/276079,11,13,our,-
4655,corpus_airbus/276079,11,14,international,-
4656,corpus_airbus/276079,11,15,routes,-
4657,corpus_airbus/276079,11,16,",",-
4658,corpus_airbus/276079,11,17,'',-
4659,corpus_airbus/276079,11,18,says,-
4660,corpus_airbus/276079,11,19,ANA,-
4661,corpus_airbus/276079,11,20,senior,-
4662,corpus_airbus/276079,11,21,vice,-
4663,corpus_airbus/276079,11,22,president,-
4664,corpus_airbus/276079,11,23,Mitsuo,-
4665,corpus_airbus/276079,11,24,Morimoto,-
4666,corpus_airbus/276079,11,25,.,-
4667,corpus_airbus/276079,12,0,``,-
4668,corpus_airbus/276079,12,1,We,-
4669,corpus_airbus/276079,12,2,plan,-
4670,corpus_airbus/276079,12,3,to,-
4671,corpus_airbus/276079,12,4,increase,-
4672,corpus_airbus/276079,12,5,our,-
4673,corpus_airbus/276079,12,6,revenue,-
4674,corpus_airbus/276079,12,7,from,-
4675,corpus_airbus/276079,12,8,international,-
4676,corpus_airbus/276079,12,9,route,-
4677,corpus_airbus/276079,12,10,significantly,-
4678,corpus_airbus/276079,12,11,and,-
4679,corpus_airbus/276079,12,12,the,-
4680,corpus_airbus/276079,12,13,787,-
4681,corpus_airbus/276079,12,14,will,-
4682,corpus_airbus/276079,12,15,play,-
4683,corpus_airbus/276079,12,16,an,-
4684,corpus_airbus/276079,12,17,instrumental,-
4685,corpus_airbus/276079,12,18,role,-
4686,corpus_airbus/276079,12,19,in,-
4687,corpus_airbus/276079,12,20,this,-
4688,corpus_airbus/276079,12,21,",",-
4689,corpus_airbus/276079,12,22,'',-
4690,corpus_airbus/276079,12,23,he,-
4691,corpus_airbus/276079,12,24,adds,-
4692,corpus_airbus/276079,12,25,",",-
4693,corpus_airbus/276079,12,26,noting,-
4694,corpus_airbus/276079,12,27,flights,-
4695,corpus_airbus/276079,12,28,to,-
4696,corpus_airbus/276079,12,29,Europe,-
4697,corpus_airbus/276079,12,30,or,-
4698,corpus_airbus/276079,12,31,the,-
4699,corpus_airbus/276079,12,32,US,-
4700,corpus_airbus/276079,12,33,are,-
4701,corpus_airbus/276079,12,34,possibles,-
4702,corpus_airbus/276079,12,35,for,-
4703,corpus_airbus/276079,12,36,787s,-
4704,corpus_airbus/276079,12,37,.,-
4705,corpus_airbus/276079,13,0,``,-
4706,corpus_airbus/276079,13,1,We,-
4707,corpus_airbus/276079,13,2,are,-
4708,corpus_airbus/276079,13,3,rolling,-
4709,corpus_airbus/276079,13,4,out,-
4710,corpus_airbus/276079,13,5,the,-
4711,corpus_airbus/276079,13,6,first,-
4712,corpus_airbus/276079,13,7,delivery,-
4713,corpus_airbus/276079,13,8,airplane,-
4714,corpus_airbus/276079,13,9,",",-
4715,corpus_airbus/276079,13,10,the,-
4716,corpus_airbus/276079,13,11,first,-
4717,corpus_airbus/276079,13,12,787,-
4718,corpus_airbus/276079,13,13,",",-
4719,corpus_airbus/276079,13,14,'',-
4720,corpus_airbus/276079,13,15,enthused,-
4721,corpus_airbus/276079,13,16,Scott,-
4722,corpus_airbus/276079,13,17,Fancher,-
4723,corpus_airbus/276079,13,18,",",-
4724,corpus_airbus/276079,13,19,787,-
4725,corpus_airbus/276079,13,20,project,-
4726,corpus_airbus/276079,13,21,manager,-
4727,corpus_airbus/276079,13,22,and,-
4728,corpus_airbus/276079,13,23,Boeing,(cross_ORG37154719725500990)
4729,corpus_airbus/276079,13,24,vice,-
4730,corpus_airbus/276079,13,25,president,-
4731,corpus_airbus/276079,13,26,.,-
4732,corpus_airbus/276079,14,0,``,-
4733,corpus_airbus/276079,14,1,That,-
4734,corpus_airbus/276079,14,2,'s,-
4735,corpus_airbus/276079,14,3,an,-
4736,corpus_airbus/276079,14,4,amazing,-
4737,corpus_airbus/276079,14,5,thing,-
4738,corpus_airbus/276079,14,6,for,-
4739,corpus_airbus/276079,14,7,those,-
4740,corpus_airbus/276079,14,8,who,-
4741,corpus_airbus/276079,14,9,have,-
4742,corpus_airbus/276079,14,10,worked,-
4743,corpus_airbus/276079,14,11,on,-
4744,corpus_airbus/276079,14,12,the,-
4745,corpus_airbus/276079,14,13,program,-
4746,corpus_airbus/276079,14,14,five,-
4747,corpus_airbus/276079,14,15,",",-
4748,corpus_airbus/276079,14,16,six,-
4749,corpus_airbus/276079,14,17,",",-
4750,corpus_airbus/276079,14,18,seven,-
4751,corpus_airbus/276079,14,19,years,-
4752,corpus_airbus/276079,14,20,",",-
4753,corpus_airbus/276079,14,21,here,-
4754,corpus_airbus/276079,14,22,at,-
4755,corpus_airbus/276079,14,23,Boeing,(cross_ORG37154719725500990)
4756,corpus_airbus/276079,14,24,and,-
4757,corpus_airbus/276079,14,25,our,-
4758,corpus_airbus/276079,14,26,partners,-
4759,corpus_airbus/276079,14,27,around,-
4760,corpus_airbus/276079,14,28,the,-
4761,corpus_airbus/276079,14,29,world,-
4762,corpus_airbus/276079,14,30,.,-
4763,corpus_airbus/276079,14,31,'',-
4764,corpus_airbus/276079,15,0,Boeing,(cross_ORG37154719725500990)
4765,corpus_airbus/276079,15,1,says,-
4766,corpus_airbus/276079,15,2,they,(cross_ORG37154719725500990)
4767,corpus_airbus/276079,15,3,must,-
4768,corpus_airbus/276079,15,4,increase,-
4769,corpus_airbus/276079,15,5,the,-
4770,corpus_airbus/276079,15,6,tempo,-
4771,corpus_airbus/276079,15,7,of,-
4772,corpus_airbus/276079,15,8,production,-
4773,corpus_airbus/276079,15,9,from,-
4774,corpus_airbus/276079,15,10,two,-
4775,corpus_airbus/276079,15,11,a,-
4776,corpus_airbus/276079,15,12,month,-
4777,corpus_airbus/276079,15,13,to,-
4778,corpus_airbus/276079,15,14,ten,-
4779,corpus_airbus/276079,15,15,",",-
4780,corpus_airbus/276079,15,16,if,-
4781,corpus_airbus/276079,15,17,they,(cross_ORG37154719725500990)
4782,corpus_airbus/276079,15,18,are,-
4783,corpus_airbus/276079,15,19,to,-
4784,corpus_airbus/276079,15,20,meet,-
4785,corpus_airbus/276079,15,21,customer,-
4786,corpus_airbus/276079,15,22,demand,-
4787,corpus_airbus/276079,15,23,.,-
4788,corpus_airbus/276079,16,0,``,-
4789,corpus_airbus/276079,16,1,It,-
4790,corpus_airbus/276079,16,2,'s,-
4791,corpus_airbus/276079,16,3,an,-
4792,corpus_airbus/276079,16,4,extraordinary,-
4793,corpus_airbus/276079,16,5,challenge,-
4794,corpus_airbus/276079,16,6,",",-
4795,corpus_airbus/276079,16,7,no,-
4796,corpus_airbus/276079,16,8,one,-
4797,corpus_airbus/276079,16,9,has,-
4798,corpus_airbus/276079,16,10,ever,-
4799,corpus_airbus/276079,16,11,built,-
4800,corpus_airbus/276079,16,12,a,-
4801,corpus_airbus/276079,16,13,wide,-
4802,corpus_airbus/276079,16,14,body,-
4803,corpus_airbus/276079,16,15,aircraft,-
4804,corpus_airbus/276079,16,16,at,-
4805,corpus_airbus/276079,16,17,the,-
4806,corpus_airbus/276079,16,18,rate,-
4807,corpus_airbus/276079,16,19,of,-
4808,corpus_airbus/276079,16,20,10,-
4809,corpus_airbus/276079,16,21,per,-
4810,corpus_airbus/276079,16,22,month,-
4811,corpus_airbus/276079,16,23,before,-
4812,corpus_airbus/276079,16,24,",",-
4813,corpus_airbus/276079,16,25,'',-
4814,corpus_airbus/276079,16,26,claims,-
4815,corpus_airbus/276079,16,27,writer,-
4816,corpus_airbus/276079,16,28,John,-
4817,corpus_airbus/276079,16,29,Ostrower,-
4818,corpus_airbus/276079,16,30,.,-
4819,corpus_airbus/3307,0,0,Airbus,(cross_intra_ORG37154719430036883)
4820,corpus_airbus/3307,0,1,launches,-
4821,corpus_airbus/3307,0,2,world,(cross_intra_PRO37154719590532628
4822,corpus_airbus/3307,0,3,'s,-
4823,corpus_airbus/3307,0,4,largest,-
4824,corpus_airbus/3307,0,5,passenger,-
4825,corpus_airbus/3307,0,6,plane,cross_intra_PRO37154719590532628)
4826,corpus_airbus/3307,1,0,January,-
4827,corpus_airbus/3307,1,1,18,-
4828,corpus_airbus/3307,1,2,",",-
4829,corpus_airbus/3307,1,3,2005,-
4830,corpus_airbus/3307,2,0,In,-
4831,corpus_airbus/3307,2,1,a,-
4832,corpus_airbus/3307,2,2,ceremony,-
4833,corpus_airbus/3307,2,3,attended,-
4834,corpus_airbus/3307,2,4,by,-
